gene,pearson_r,pearson_p,spearman_rho,spearman_p,mean_sn,mean_merscope
TNNT2,0.9334164770552889,2.8820170208665452e-11,0.6314416326701207,0.0009357488730072322,0.020535418763756752,0.19786131381988525
TNR,0.901031219480501,1.933358584338407e-09,0.84,2.8350449822926813e-07,1.0014792680740356,0.7021004557609558
TNRC6C,0.7087149020662764,0.00010609703895170242,0.64,0.0007568767697969987,1.0342644453048706,0.952970027923584
TNS3,0.9024356417357922,1.6632332178190268e-09,0.748695652173913,2.572115022075952e-05,0.18942153453826904,0.31195351481437683
TOMM5,0.6010527688194998,0.0018949229270219803,0.6408695652173912,0.0007404749565562748,0.16441018879413605,0.2580643892288208
TOP1,0.7068893109681085,0.00011256561992922798,0.6730434782608695,0.00031329572999538164,0.5042454600334167,0.5583944916725159
TOP2A,0.08593295677565038,0.689708948135376,0.019151255441852453,0.9292242585086987,0.0012039782013744116,0.024379631504416466
TOPORS,-0.04605279069801327,0.8307961225509644,0.019130434782608695,0.9293010160374854,0.12355896085500717,0.5222287178039551
TOR1A,0.1853702215012163,0.3858339488506317,0.22,0.3016203705478416,0.0666661486029625,0.8049489855766296
TOR1AIP1,0.4667675568489358,0.02148175798356533,0.5234782608695652,0.008661101920624024,0.1342461258172989,0.5288065075874329
TOR4A,-0.17073579374118708,0.4250665605068207,0.11877842507762372,0.5804053864545535,0.0053265211172401905,0.05412153899669647
TOX,0.8214521913032513,8.644792046652583e-07,0.9191304347826086,2.2852585168619277e-10,0.874983549118042,0.4541569650173187
TP53TG5,0.8427588972153899,2.373320597826023e-07,0.46782608695652167,0.021148364845632338,0.124795101583004,0.052656546235084534
TP63,0.822940077057865,7.942946922412375e-07,-0.1434782608695652,0.5035926462175362,0.03311442211270332,0.021808357909321785
TPBG,0.9570412139291875,2.596507264838316e-13,0.72,7.285902537327718e-05,0.04354362189769745,0.17967331409454346
TPCN1,0.8493328266488334,1.5322804358675057e-07,0.6913043478260869,0.00018338504696430616,0.3371025025844574,0.2108074575662613
TPD52L1,0.9321545854545548,3.522097544172986e-11,0.8991304347826086,2.3617905098492657e-09,0.21745605766773224,0.2165849208831787
TPGS1,-0.16756007471121848,0.4338565766811371,-0.13652173913043478,0.5247096194478427,0.05571809038519859,0.12968109548091888
TPH1,0.21568194698920706,0.31144604086875916,0.06956521739130435,0.7466974841785088,0.01549455989152193,0.043191730976104736
TPO,0.21386981708928943,0.3156272768974304,0.5526546914654648,0.005100410221555813,0.01494483184069395,0.02153194695711136
TPRG1,0.2693427170161158,0.2031097114086151,0.1660869565217391,0.43796690160823903,0.07664293050765991,0.031290505081415176
TRA2B,0.4355444008833729,0.03339187428355217,0.24608695652173912,0.24639464844484843,0.36603978276252747,0.879185676574707
TRABD2A,0.9290292690784554,5.695560689744639e-11,0.8280061078539322,5.918267351264686e-07,0.04682880640029907,0.11759790033102036
TRABD2B,-0.03905608017521445,0.8562188744544983,-0.21248368856024358,0.3188485874361437,0.010114853270351887,0.01736963912844658
TRAF3IP3,0.8715908199665137,2.9430466952362622e-08,0.4702044367116137,0.020414547767386867,0.027272382751107216,0.049607276916503906
TRAPPC13,0.6840668031363748,0.00022776528203394264,0.6539130434782607,0.0005287469295676012,0.32674115896224976,0.25588202476501465
TRAPPC2,0.669834688786068,0.0003429247299209237,0.6530434782608695,0.0005410161161143115,0.17155291140079498,0.188137948513031
TRDMT1,0.461019990616478,0.02336699515581131,0.5121739130434783,0.010506432119033723,0.22305667400360107,0.18856637179851532
TRDN,0.14576980847050436,0.49672916531562805,0.041739130434782605,0.8464521133997218,0.016385892406105995,0.04173669219017029
TRG-AS1,0.36275895417202264,0.08147592842578888,-0.037916830384287364,0.860372234709887,0.00613444996997714,0.010337787680327892
TRHDE,0.9394150838488713,1.0494122931747896e-11,0.8452173913043477,2.0198318553448652e-07,0.5084287524223328,0.13491694629192352
TRHDE-AS1,0.9017435693531297,1.7917736183648003e-09,0.8069565217391305,1.8981622693887364e-06,0.13372789323329926,0.13704563677310944
TRIB2,0.9228433393582236,1.3869343173933402e-10,0.9156521739130434,3.5721927946771954e-10,0.1320980042219162,0.8322984576225281
TRIM2,0.8496240480853885,1.5021555554994848e-07,0.6808695652173912,0.0002501749680520709,1.114580750465393,1.2327183485031128
TRIM21,0.8589662736048922,7.764835174839391e-08,0.5579473930549343,0.004609723789256714,0.003943593241274357,0.07518795877695084
TRIM23,0.8616983425745275,6.3454606902269e-08,0.7104347826086955,0.00010030305766051828,0.32084962725639343,0.6609421968460083
TRIM41,0.2959398140810663,0.1602918803691864,0.25304347826086954,0.23286356530495447,0.0620434395968914,0.09155890345573425
TRIM55,0.6083947655861266,0.0016082872170954943,0.5515373431185707,0.00520941513879737,0.005508691072463989,0.018086126074194908
TRIM66,0.4454841528349789,0.029137780889868736,0.5930434782608696,0.002256205841038741,0.16722135245800018,0.07101333886384964
TRIM7,0.7252875636186218,6.0719470639014617e-05,0.4721739130434783,0.019822625417352625,0.02276056446135044,0.041787803173065186
TRIM72,0.43746079225093126,0.03253544867038727,0.5335942722357011,0.007246042388256024,0.006257703062146902,0.03193221986293793
TRIM73,0.4722660418046871,0.019795281812548637,0.40434782608695646,0.05002389080576548,0.11316078156232834,0.18148483335971832
TRIM9,0.873070371337235,2.6094449268043718e-08,0.8817391304347826,1.2497252917320782e-08,1.3754884004592896,0.9404677748680115
TRIOBP,-0.17528654297348112,0.4126410186290741,-0.26608695652173914,0.20883621481010178,0.09240967035293579,0.17640018463134766
TRIP13,0.5975034039001912,0.0020484214182943106,0.6779734885211557,0.0002721055460866719,0.006809219717979431,0.046740055084228516
TRMT12,0.8637203880352899,5.4497533596986614e-08,0.8608695652173911,6.749197195108872e-08,0.08104444295167923,0.5440892577171326
TRMT13,0.3739406392851379,0.07184743136167526,0.2669565217391304,0.20729622036281845,0.23443098366260529,0.2610974907875061
TRPA1,0.027594553990638815,0.8981549739837646,0.32948864476096146,0.11589021152959426,0.013918336480855942,0.01627105288207531
TRPC5,0.9334202607860789,2.880267378768675e-11,0.9269565217391305,7.741111400753593e-11,0.2905661463737488,0.24172736704349518
TRPC6,0.7216511048900429,6.885814218549058e-05,0.8286956521739129,5.681777552577367e-07,0.16225500404834747,0.2109868973493576
TRPC7,0.7022708986187354,0.00013049390690866858,0.734642266372236,4.35346307363361e-05,0.04028378799557686,0.03149939328432083
TRPM1,0.08218168011808302,0.7026389241218567,0.2991716472407231,0.1555598389406081,0.006226521451026201,0.019629864022135735
TRPM3,0.8589417639013845,7.778761812460289e-08,0.6895652173913043,0.0001932953759792191,0.7482237815856934,0.17114625871181488
TRPM7,0.8007379857517662,2.6079148938151775e-06,0.7330434782608695,4.61259882265861e-05,0.6691908836364746,0.1314598172903061
TRPS1,0.9471017561518238,2.4460867359410443e-12,0.8182608695652173,1.0339710495710754e-06,0.7781756520271301,0.40197011828422546
TRPV5,0.9215964871982578,1.6446431716499177e-10,0.5956388669333778,0.0021332142134357123,0.00460754195228219,0.03722953423857689
TRUB1,0.8353563080017921,3.795830139097234e-07,0.8313043478260868,4.861522291772152e-07,0.14228229224681854,0.21411626040935516
TRUB2,0.40832593716913834,0.04760170727968216,0.3660869565217391,0.07851394802456449,0.06397907435894012,0.14444957673549652
TSC22D2,0.11139699905470479,0.6043074727058411,0.17217391304347823,0.42111806892778625,0.5274744033813477,0.1745074987411499
TSHZ2,0.9597607583273202,1.2807864577940586e-13,0.8973913043478261,2.8267441977371575e-09,0.5140548348426819,0.16283762454986572
TSHZ3,0.9166775632766075,3.1377661580123117e-10,0.9417391304347826,6.899695739958272e-12,0.42097005248069763,0.44529518485069275
TSIX,0.061786959297023714,0.7742592096328735,0.17612524878195515,0.4103730415138841,0.014662603847682476,0.0336422435939312
TSKU,0.4649315879214555,0.022070085629820824,0.8302875207213439,5.167732467712395e-07,0.008807211183011532,0.10343516618013382
TSPAN12,0.7548547004698776,2.0204519387334585e-05,0.7519026052938282,2.2702430482219692e-05,0.027915572747588158,0.08307737857103348
TSPAN19,0.7839296476449817,5.840894573339028e-06,0.7792998662154657,7.204512359140651e-06,0.01202376652508974,0.06614874303340912
TSPAN2,0.7138192874626839,8.970493217930198e-05,0.7362927070547767,4.099473058180129e-05,0.046020518988370895,0.10925748199224472
TSPAN5,0.5369348145031836,0.006823412142693996,0.5078260869565216,0.011297601785925508,1.3040066957473755,0.3998720347881317
TSPEAR-AS2,0.2296796920709312,0.28030046820640564,0.28353990668107343,0.1793847655384282,0.002601959742605686,0.028752252459526062
TSPYL6,0.6481739895170904,0.0006143736536614597,0.7071912208316364,0.00011147263416767636,0.001582752331160009,0.04983268305659294
TTC16,0.8609617873116804,6.703160693177779e-08,0.540306293180055,0.006417929032970276,0.0044179013930261135,0.04562319815158844
TTC23L,0.5794362542801537,0.003004413330927491,0.5330434782608695,0.0073177780709402455,0.10278230905532837,0.08571106195449829
TTC30A,0.1877149394567823,0.3797457218170166,-0.0343552954414184,0.87337919652093,0.014709769748151302,0.06035749241709709
TTC30B,0.13158355164341629,0.5399510860443115,0.05913043478260869,0.783735252825447,0.011674041859805584,0.11255937814712524
TTC39A,0.6584100038744509,0.00046906116767786443,0.8236573362790691,7.62313794409592e-07,0.05461059883236885,0.12047919631004333
TTC5,0.7424855234276038,3.258789001847617e-05,0.7321739130434782,4.75915681727068e-05,0.19830293953418732,0.20239175856113434
TTC8,0.7861150059161446,5.280832283460768e-06,0.8321739130434782,4.612623609765017e-07,0.37856295704841614,0.07403550297021866
TTF2,0.3368687022011727,0.10747075825929642,0.34695652173913033,0.09670236783045817,0.05702032148838043,0.056930914521217346
TTK,0.17593630496412516,0.410883367061615,0.2581066926595114,0.22332939948287317,0.0010777354473248124,0.028170088306069374
TTL,0.769584535721151,1.101591988117434e-05,0.7773913043478261,7.844157071766395e-06,0.3066107928752899,0.7206888198852539
TTLL5,0.28488488781658816,0.17724116146564484,0.2834782608695652,0.17948344297550767,0.5576324462890625,0.18062542378902435
TTN,0.712089828812168,9.499098814558238e-05,0.8040878641921853,2.200783239977119e-06,0.2643527090549469,0.06496389955282211
TTPAL,0.8394875543053786,2.9291476266735117e-07,0.6921739130434782,0.00017859823713910254,0.09901192039251328,0.22897742688655853
TTYH2,0.9914246739353985,6.106346640475185e-21,0.7260869565217389,5.904811763747741e-05,0.09838538616895676,0.42169106006622314
TUBB4A,0.7007329480256885,0.000136994116473943,0.7347826086956522,4.331339732162826e-05,0.13779295980930328,3.3451499938964844
TUBE1,0.6707372748824127,0.00033435443765483797,0.6591304347826087,0.0004600631748338924,0.33397147059440613,0.16261757910251617
TUBGCP4,0.6495367926399922,0.0005930259940214455,0.6626086956521738,0.00041869143970875764,0.16644930839538574,0.18049509823322296
TUFT1,0.7192323245108128,7.47876547393389e-05,0.6484018418120866,0.0006107589394997427,0.029502110555768013,0.3280511796474457
TULP3,0.9090822527505225,7.90079501822305e-10,0.5452173913043478,0.005863442846778438,0.12431704998016357,0.37577247619628906
TULP4,0.8837116194190457,1.048565412276048e-08,0.9130434782608695,4.932371263790944e-10,0.6147708892822266,0.6158286929130554
TUT1,-0.09235633839853108,0.6677648425102234,-0.1652173913043478,0.4404029231283094,0.052068959921598434,0.19911165535449982
TWISTNB,0.5408927255193703,0.006349498406052589,0.5539130434782608,0.00497994810299091,0.07038158178329468,0.16523058712482452
TXK,0.8240825521643274,7.43901466648822e-07,0.7434782608695651,3.139215353812126e-05,0.05531257390975952,0.03109075129032135
TXLNG,0.6390322952938732,0.0007754968828521669,0.4982608695652173,0.013212025625805614,0.26224327087402344,0.34264564514160156
TXNDC16,0.7855904664029367,5.410724952525925e-06,0.7321739130434782,4.75915681727068e-05,0.4726061522960663,0.26113414764404297
TXNDC2,0.17491426365450025,0.41364991664886475,0.48606625144820137,0.016031229732573565,0.00010166734136873856,0.05045187473297119
TXNIP,0.9726802468067035,1.9216221428214157e-15,0.88,1.4551552142122526e-08,0.08793091028928757,0.5442923903465271
TYR,0.34240233863238245,0.10145972669124603,0.5017513188472078,0.012484738325161837,0.010662402957677841,0.021082306280732155
TYRO3,0.9076100272613985,9.36178690125189e-10,0.8565217391304346,9.26929382707582e-08,0.2312268614768982,0.5185689926147461
U2SURP,0.10686258127680048,0.6191908717155457,0.2695652173913043,0.20272227336292598,0.5640093684196472,0.2676343321800232
UBAP1L,0.8944548092840705,3.8016008119257094e-09,0.8052173913043478,2.076855508722731e-06,0.3764646053314209,0.7797799110412598
UBAP2,0.6321672133344691,0.0009192909928970039,0.5930434782608696,0.002256205841038741,0.4243614971637726,0.21446193754673004
UBASH3B,0.947197878092993,2.3987166419825456e-12,0.906086956521739,1.1125336623750209e-09,0.4644179344177246,0.20741534233093262
UBE2Q1,0.282734869630076,0.18067635595798492,0.20608695652173914,0.3339723271430127,0.07140564918518066,0.5219483375549316
UBE2W,0.6801196501692175,0.0002557006955612451,0.7260869565217389,5.904811763747741e-05,0.6050981283187866,0.2257603406906128
UBE3A,0.4290669335750863,0.0364200733602047,0.2791304347826086,0.18653796075704562,1.017951488494873,0.6963253021240234
UBE3B,0.4526142482332034,0.02636219747364521,0.5739130434782608,0.0033630914138609146,0.2257167249917984,0.40499863028526306
UBE3C,0.7561325246933848,1.9200791939510964e-05,0.788695652173913,4.6812061021818636e-06,0.7241339683532715,0.482118159532547
UBE4A,0.25361503603926394,0.23177407681941986,0.2539130434782608,0.23120736516745433,0.3341614305973053,0.7105250358581543
UBIAD1,0.47496882564155385,0.01900659129023552,0.47478260869565214,0.019060098667360623,0.0741560161113739,0.2503250241279602
UBQLNL,0.5608696099952795,0.004356255754828453,0.5485851799303946,0.005506863496858832,0.0032459062058478594,0.06874813884496689
UBXN10,0.8497753619521973,1.4867133302232105e-07,0.7684279372783079,1.1571473632816757e-05,0.01097998395562172,0.14075110852718353
UCKL1-AS1,0.045875578885897994,0.8314380645751953,-0.019569472086883904,0.9276825898635463,0.008257805369794369,0.014784415252506733
UCP3,0.7608669003111572,1.585478639754001e-05,0.7678260869565217,1.1870252974672094e-05,0.013184085488319397,0.11807644367218018
UEVLD,-0.03308089635538636,0.8780413269996643,-0.041739130434782605,0.8464521133997218,0.15642209351062775,0.12468249350786209
UFL1,0.23532339878147468,0.26832112669944763,-0.014782608695652172,0.9453421257736343,0.29296648502349854,0.43243923783302307
UGGT1,0.2968838834522103,0.1588992476463318,0.25999999999999995,0.2198319601699354,0.3105705678462982,0.32621827721595764
UGP2,0.78645704255905,5.197630343900528e-06,0.7669565217391304,1.2313987467065923e-05,0.5128666162490845,0.31390270590782166
UGT8,0.9945136206224561,4.5533998082443067e-23,0.5765217391304347,0.0031894142635749373,0.10849720984697342,0.23179854452610016
UHRF1,0.4363768928160425,0.03301766514778137,0.24440096250730564,0.2497495867568896,0.008838196285068989,0.060241878032684326
UHRF2,0.4583594806608744,0.02428370714187622,0.3426086956521739,0.10124049007057848,0.3598294258117676,1.0831440687179565
UNC13C,0.9003710180841153,2.0734913785958042e-09,0.8278260869565216,5.981436834004455e-07,0.5643928647041321,0.21118366718292236
UNC5B,0.9261419463036873,8.711838889174928e-11,0.8347826086956521,3.9327462000564876e-07,0.20041246712207794,0.24569129943847656
UNC5CL,0.4700481281033717,0.02046213299036026,0.5653403047322016,0.00399123023906878,0.004088230896741152,0.10361158847808838
UNC5D,0.8391861544560015,2.9857898198315524e-07,0.8295652173913043,5.395591947316851e-07,1.3941898345947266,0.5559042096138
UNK,-0.015383940175524913,0.943122148513794,-0.1217391304347826,0.5709355226889166,0.23594163358211517,0.3213909864425659
UQCRFS1,0.6362414539325982,0.0008314240840263665,0.551304347826087,0.005232389972592129,0.2053459882736206,0.11287444084882736
URB2,0.3940701491665095,0.056727100163698196,0.32434782608695645,0.12203323885388005,0.07482414692640305,0.1672496795654297
URM1,0.5379395176441903,0.006700402591377497,0.6147826086956522,0.0013898820033517749,0.12518145143985748,0.31282973289489746
USO1,0.6985626271925867,0.0001466478279326111,0.7,0.00014019026884099308,0.44632378220558167,0.6536871194839478
USP12,0.4281279551796615,0.03687652572989464,0.45652173913043476,0.024933671317922936,0.27658164501190186,0.5767557621002197
USP14,0.6623549067298882,0.00042159701115451753,0.6617391304347826,0.0004287196377635909,0.4738389253616333,0.8906512260437012
USP22,0.8788761053583585,1.6035601291264356e-08,0.8026086956521737,2.3730018550983816e-06,0.5026728510856628,1.9313617944717407
USP27X-AS1,-0.12403379137685988,0.5636434555053711,-0.04,0.8527804394339904,0.005218513775616884,0.026440709829330444
USP3,0.7009646489750594,0.00013599709200207144,0.7426086956521739,3.243738311227182e-05,0.26190125942230225,0.11873752623796463
USP34,0.40347108436981216,0.05057040974497795,0.34434782608695647,0.09940670099301682,1.2876056432724,1.182511806488037
USP42,0.5132805701214238,0.010312539525330067,0.5234782608695652,0.008661101920624024,0.24185971915721893,0.1985844373703003
USP5,0.7030604671381298,0.0001272627414437011,0.5339130434782609,0.007204793915181842,0.11217960715293884,1.1040916442871094
USP53,0.8753106505027972,2.1686537010623397e-08,0.7078260869565216,0.00010920452261464096,0.3994787633419037,0.2854275405406952
USP6,0.8448403514921665,2.0707828696231445e-07,0.34572734020161555,0.09796971281087292,0.014076906256377697,0.03447367623448372
USP6NL,0.8427597372137825,2.3731908527224732e-07,0.8173913043478259,1.0850138497745806e-06,0.2864256799221039,0.3537197411060333
USP8,0.4110367306275293,0.04600436985492706,0.48,0.01760648809201035,0.368950217962265,0.6911804676055908
USP9X,0.30513873571908334,0.14708350598812103,0.3017391304347826,0.15187145311574088,0.5493998527526855,0.22757381200790405
USP9Y,0.4102241151849739,0.04647873342037201,0.38434782608695645,0.06368822401812063,0.8445566296577454,0.6974260210990906
UST,0.8706947017926723,3.16324175742011e-08,0.8304347826086955,5.122345587687935e-07,0.4237997531890869,0.20728258788585663
UTP15,0.5507944816272357,0.005282962694764137,0.5982608695652173,0.002014803986009246,0.04341134801506996,0.13726681470870972
UTP20,0.3984189734328538,0.053810782730579376,0.39739130434782605,0.05448920414427138,0.15266455709934235,0.14882482588291168
UTRN,0.7591960477875546,1.697154584689997e-05,0.686086956521739,0.00021452533237049346,0.6712667942047119,0.35653194785118103
UVRAG,0.34848600150144193,0.09514246881008148,0.4452173913043478,0.029245989362288137,0.8150663375854492,0.4719817340373993
VAC14,0.6812212016666308,0.0002476199297234416,0.5252173913043477,0.008402700736251656,0.13384099304676056,0.37189164757728577
VAMP2,0.8116477895528078,1.4824026948190294e-06,0.5652173913043478,0.0040009095002293575,0.8328056931495667,3.6497318744659424
VASH1,0.9022246739004913,1.7015073794368618e-09,0.48956521739130426,0.015176284460359705,0.22372937202453613,0.2603515386581421
VASH2,0.4456376762882428,0.029075652360916138,0.7118939068050878,9.5606684391397e-05,0.054316211491823196,0.07000714540481567
VASN,0.7156085010356037,8.450922177871689e-05,0.6121739130434782,0.001475793389844065,0.020406370982527733,0.10038558393716812
VAT1,0.8352125076926313,3.8297426385724975e-07,0.7226086956521738,6.662720359991534e-05,0.034619975835084915,0.4837590754032135
VAV3,0.8836171475850279,1.057491960665402e-08,0.6252173913043478,0.0010876485622887484,0.19284909963607788,0.1471625715494156
VAX1,0.8667312581092119,4.325207214606053e-08,0.37124271112048934,0.07408703027997687,0.015820210799574852,0.06469999998807907
VCAN,0.9931595718953758,5.121595492347104e-22,0.6817391304347826,0.00024389796569132728,0.19959624111652374,0.280444473028183
VEGFA,0.7252967049716972,6.070012750569731e-05,0.3695652173913043,0.07550604515168588,0.09305665642023087,0.13286815583705902
VENTX,0.8464756938919891,1.8578073479602608e-07,0.32925035626624505,0.11616985916238487,0.001108993892557919,0.03776389732956886
VEZF1,0.8410494165727869,2.6507242978368595e-07,0.5434782608695652,0.006055021007749123,0.12919925153255463,0.2300533801317215
VGLL3,0.45664981339359656,0.024887925013899803,0.24630122470035676,0.24597039256898295,0.010737610049545765,0.05284712836146355
VHL,0.648598381143529,0.0006076557328924537,0.6408695652173912,0.0007404749565562748,0.11995339393615723,0.45921042561531067
VIPR2,0.9230130315991119,1.3548366595284023e-10,0.6147826086956522,0.0013898820033517749,0.06794922053813934,0.08767741173505783
VKORC1L1,0.8043774340621894,2.1684013518097345e-06,0.7947826086956521,3.4995462491748772e-06,0.33012163639068604,0.3860982358455658
VLDLR-AS1,0.8262257923961442,6.569990773641621e-07,0.7962600753574317,3.2562217666481155e-06,0.37382611632347107,0.05592959001660347
VMA21,0.5792808294118004,0.00301404413767159,0.6956521739130433,0.00016052349355551526,0.10637247562408447,0.3403972089290619
VPS33A,0.6480755027732812,0.0006159418262541294,0.6191304347826087,0.0012562023298653801,0.14323894679546356,0.19284701347351074
VPS36,0.32064600294688717,0.1266009509563446,0.4060869565217391,0.048953428980557864,0.41855788230895996,0.3070468604564667
VPS41,0.8859328727194224,8.572580867394208e-09,0.797391304347826,3.0802048841753524e-06,0.6386892795562744,0.583050549030304
VRK3,0.3195752133615315,0.1279449760913849,0.25565217391304346,0.22791835585505185,0.14732392132282257,0.20108771324157715
VSIG1,0.5339641354148625,0.007198201026767492,0.5857269407185162,0.002635884130587533,0.01572948321700096,0.09301390498876572
VTA1,0.6881390574853867,0.00020176749967504293,0.6139130434782608,0.0014180303842615044,0.25266242027282715,0.09182686358690262
VTN,0.6675452055642381,0.0003655245527625084,0.6570993849618129,0.0004858216381874581,0.010991091839969158,0.07318555563688278
VWA5A,0.9305134242167696,4.545903584118882e-11,0.8947826086956522,3.6795072553130247e-09,0.08753444999456406,0.45603927969932556
VWA5B1,0.6644226195057854,0.0003984247741755098,0.35485976050882806,0.08884309752729891,0.007054161746054888,0.022969096899032593
VWA8,0.48827217883081175,0.015487773343920708,0.32260869565217387,0.12416401155590807,0.9691858291625977,0.32765352725982666
VWA8-AS1,0.14554707612842321,0.49739423394203186,0.0585667915727577,0.7857496991059314,0.009808477945625782,0.008497392758727074
VWC2,0.8976792607572861,2.7444824191036332e-09,0.8678260869565216,3.971082277670902e-08,0.6333104968070984,0.1213732585310936
WDFY3-AS2,-0.235558467626106,0.26782938838005066,-0.3930434782608695,0.057433088555270156,0.061823684722185135,0.05783815309405327
WDR12,0.5827023473393638,0.0028079755138605833,0.5956521739130434,0.0021325986338807564,0.26908424496650696,0.07130280882120132
WDR20,0.5305637220444623,0.007648115046322346,0.32,0.12741057282041748,0.4248778820037842,0.17448364198207855
WDR27,0.6505594122500042,0.0005774308228865266,0.643478260869565,0.0006930942447544281,0.4087240695953369,0.7492585182189941
WDR33,0.2652004004921764,0.21041421592235565,0.19130434782608693,0.37053280666994315,0.5201900601387024,0.44473254680633545
WDR48,0.30840990138062807,0.14257869124412537,0.28086956521739126,0.1836936608986879,0.28034284710884094,0.07113337516784668
WDR49,0.7588035519074765,1.7243746697204188e-05,0.38660579300532866,0.06201591888368424,0.036317843943834305,0.08359804004430771
WDR5B,0.14479665324324742,0.4996381998062134,-0.10695652173913042,0.6188809974331805,0.016181809827685356,0.07485812902450562
WDR63,0.08745370683027431,0.6844908595085144,0.2348336650426068,0.26934746824488787,0.013178723864257336,0.018413452431559563
WDR66,0.5686659263446927,0.0037367339245975018,0.4417391304347826,0.03068651988568402,0.10336779803037643,0.08563605695962906
WDR73,0.5151385065546492,0.00999367330223322,0.5782608695652174,0.0030778970421024353,0.18568332493305206,0.1339707225561142
WEE1,0.48952676764747594,0.015185472555458546,0.1932535776405111,0.36558430990264545,0.005125789903104305,0.03332194313406944
WEE2,-0.2768481922103092,0.19031620025634766,-0.013913043478260868,0.9485530177017847,0.0031593497842550278,0.044004958122968674
WFIKKN2,0.13817678367195185,0.5196477174758911,0.3227178658783386,0.12402946849103647,0.00023641204461455345,0.01625002734363079
WFS1,0.8782431868603453,1.6929902812989894e-08,0.6747826086956521,0.00029818653505476106,0.05957874283194542,0.2811865508556366
WIF1,0.7821225927473279,6.343150289467303e-06,0.6347826086956522,0.0008620162988746089,0.16906775534152985,0.4379851818084717
WIPF1,0.8360319852945395,3.640049612840812e-07,0.8643478260869566,5.1958569004558646e-08,0.19211162626743317,0.21653513610363007
WIPF2,0.7980292280699359,2.9847201403754298e-06,0.8382608695652173,3.1658476949680063e-07,0.4954189956188202,0.7494192719459534
WIPF3,0.7281748625682667,5.487184171215631e-05,0.8513043478260869,1.338461277676705e-07,0.2353885918855667,0.6836769580841064
WIPI2,0.4825785736902617,0.01692216284573078,0.5452173913043478,0.005863442846778438,0.2173541784286499,0.19722424447536469
WNK2,0.7755347326819901,8.514146429661196e-06,0.7991304347826085,2.8260661580014922e-06,0.6510655283927917,0.31726154685020447
WNT2B,0.32965624288772233,0.11569381505250931,0.4652173913043478,0.02197765456417165,0.13730424642562866,0.16815082728862762
WNT7B,0.6142033357464243,0.0014085796428844333,0.64,0.0007568767697969987,0.023481138050556183,0.1702839881181717
WNT9A,0.5290690341498703,0.007853157818317413,0.4774951189199672,0.018292670041450344,0.01722784899175167,0.07901743799448013
WRAP53,0.3967038107839471,0.054946742951869965,0.37043478260869556,0.0747679168688463,0.022455131635069847,0.03967726603150368
WSCD1,0.9331218619881838,3.021233610511764e-11,0.6852173913043478,0.0002201398452967728,0.08512898534536362,0.17837543785572052
WT1,-0.2482705335423816,0.24209341406822205,0.23498782770157844,0.2690241175160179,0.0008610272197984159,0.013464663177728653
WWTR1,0.949436703009269,1.5050826253706906e-12,0.34695652173913033,0.09670236783045817,0.2056875079870224,0.11842326074838638
XAB2,-0.16623742393858265,0.43754610419273376,0.049565217391304345,0.8180937896030709,0.04624437168240547,0.781980037689209
XK,0.8250078912824392,7.051976922411995e-07,0.6921739130434782,0.00017859823713910254,0.07930480688810349,0.3042680025100708
XKR7,0.8508507951191859,1.3809922450036538e-07,0.8859881510422727,8.529264359292523e-09,0.0663958266377449,0.20127321779727936
XRN1,0.27894968377950136,0.18683530390262604,0.4991304347826086,0.013027663764128774,0.6745555400848389,0.18456484377384186
XRN2,0.41287437682331074,0.0449456125497818,0.32608695652173914,0.11992916225916488,0.3597702085971832,0.39175185561180115
XYLB,0.7603145810926435,1.621653609618079e-05,0.7982608695652172,2.9507045111996198e-06,0.2562921643257141,0.15154267847537994
XYLT1,0.9065072126977611,1.06110586983732e-09,0.8547826086956521,1.0493389191403902e-07,0.7262578010559082,0.36097052693367004
YAF2,0.692016200395301,0.00017945823492482305,0.6313043478260869,0.0009388911528619081,0.6008703112602234,0.34160855412483215
YES1,0.9414075306540326,7.332738582999099e-12,0.82,9.3825997008208e-07,0.10443636029958725,0.15433041751384735
YIPF6,0.20938376142294146,0.3261248469352722,0.3321739130434782,0.11277279029569673,0.17288829386234283,0.2712453305721283
YME1L1,0.5576615599129582,0.004635168705135584,0.4756521739130434,0.01881128388890944,0.5047056674957275,0.9547184109687805
YPEL1,0.7961046210257336,3.2810955872264458e-06,0.8069565217391305,1.8981622693887364e-06,0.19162015616893768,0.24182891845703125
YPEL2,0.5248589165894373,0.008455432020127773,0.6582608695652173,0.00047094274023857916,0.36647871136665344,0.6860038638114929
YWHAB,0.7583606680855155,1.7555514205014333e-05,0.7191304347826086,7.50469673311601e-05,0.5253304839134216,3.1211376190185547
YWHAG,0.9340694373240694,2.5939066866653704e-11,0.8339130434782607,4.148691928914406e-07,0.4501633942127228,3.3364174365997314
ZAP70,0.5498606719775125,0.005376649089157581,0.3342764586214246,0.1103751028939429,0.00306967762298882,0.021731531247496605
ZBBX,0.9592503295061761,1.467777451229918e-13,0.8921739130434782,4.757173412170351e-09,0.11420191079378128,0.16654706001281738
ZBED3,0.6362685111780593,0.0008308656397275627,0.6756521739130433,0.00029087233956731965,0.0840190052986145,0.08589942008256912
ZBED5,0.24293534743917888,0.25268998742103577,0.2791304347826086,0.18653796075704562,0.2852882146835327,0.8355867266654968
ZBED6CL,0.3006268981844187,0.15346157550811768,0.5058835535339063,0.011666628726434721,0.00330016459338367,0.057493656873703
