,pearson_r,spearman_rho,mean_sn,mean_mer,mean_both,var_sn,var_mer,log2fc_mer_vs_sn,abs_log2fc,det_rate_sn,det_rate_mer,det_ratio,entropy_sn,entropy_mer,max_over_mean_sn,cv_sn,cv_mer,top_ct_sn,top_ct_mer,same_top_ct,biotype,r_quintile,r_bin
TRIM41,0.2959398140810663,0.2530434782608695,0.062043436874999996,0.09155890375000002,0.0768011703125,0.0001276206508619939,0.001722215222371086,0.5540255906636616,0.5540255906636616,0.14760784542221422,0.027354291117927438,0.18407030288481968,4.561049408820888,4.444504415369197,1.3430080472149861,0.1782472865548945,0.4437122560351039,Astrocyte,L5/6 NP,False,protein_coding,Q1 (worst),0-0.3
TRIM55,0.6083947655861266,0.5515373431185707,0.005508691192083334,0.018086125983333333,0.011797408587708334,0.00022139186173195682,0.0003070989850380599,1.5520849290382923,1.5520849290382923,0.006467447907183476,0.0041054501003298235,0.5497795433404357,2.3887013739218235,3.96445503221906,12.852403870768466,2.644178052274666,0.9485318886669146,Sncg,Vip,False,protein_coding,Q2,0.5-0.7
TRIM66,0.4454841528349789,0.5930434782608696,0.16722134975,0.07101333629166666,0.11911734302083332,0.005023982605249207,0.0012244682410181636,-1.224024804369425,1.224024804369425,0.32841234350287557,0.02484027953963571,0.07540785896330224,4.480523090381746,4.41638511558343,2.565103443078745,0.4149450958355694,0.482383165377199,Astrocyte,L4 IT,False,protein_coding,Q2,0.3-0.5
TRIM7,0.7252875636186218,0.4721739130434783,0.022760565204166666,0.04178780139583333,0.032274183299999995,0.000675807548828256,0.001330291710554926,0.8486303949279762,0.8486303949279762,0.04792320633926953,0.009756210069884908,0.19941886069829856,3.7937865159203628,4.124277423218565,4.226880533809767,1.1181157727681161,0.8544412714801336,Sncg,Vip,False,protein_coding,Q3,0.7-0.9
TRIM72,0.4374607922509312,0.5335942722357011,0.006257703125,0.031932219166666664,0.019094961145833332,1.9141801316471414e-05,0.00039544892239420313,2.181914782524338,2.181914782524338,0.02629221502807545,0.008487672117535776,0.310992424352678,4.221613384180617,4.309221574355411,3.0600865233599586,0.6844389927772494,0.6096413189129634,L2/3 IT,L4 IT,False,protein_coding,Q2,0.3-0.5
TRIM73,0.4722660418046871,0.4043478260869564,0.11316078233333333,0.18148483166666665,0.147322807,0.0009447693658466002,0.010664317211430659,0.6767094240132164,0.6767094240132164,0.25147301952623974,0.04917314389833356,0.19476593574476164,4.527064196879399,4.337464380669102,1.4620710160225208,0.2659042368312735,0.5570375750555787,Sncg,L4 IT,False,protein_coding,Q2,0.3-0.5
TRIM9,0.873070371337235,0.8817391304347826,1.3754884091666666,0.9404677638333334,1.1579780865,0.4558047788755834,0.39285749314035096,-0.5480088592090003,0.5480088592090003,0.9420551626705247,0.25739788269478686,0.27294043114709504,4.365007423593874,4.221053641109161,1.503539023824235,0.48049713134177957,0.6524269672134316,L6 IT Car3,L5 IT,False,protein_coding,Q4,0.7-0.9
TRIOBP,-0.1752865429734811,-0.2660869565217391,0.09240967608333334,0.17640017500000002,0.13440492554166666,0.00507376609234875,0.011807411035064979,0.9253635247229932,0.9253635247229932,0.125809341383692,0.05039555319787009,0.3974119938481999,4.263707223986908,4.362736376851991,3.648880336902454,0.754581355180187,0.6030268178000395,Endothelial,L5/6 NP,False,protein_coding,Q1 (worst),<0
TRIP13,0.5975034039001912,0.6779734885211557,0.006809219541666667,0.04674005379166666,0.026774636666666664,2.7045175989402223e-05,0.0005594348684880673,2.6119499151634717,2.6119499151634717,0.026765620561821947,0.012869894134741868,0.46351905249465675,4.142526003028156,4.411030696809444,2.840357823925599,0.7476629607659383,0.49538614391560415,L6 IT,L6 IT Car3,False,protein_coding,Q2,0.5-0.7
TRMT12,0.8637203880352899,0.8608695652173911,0.08104444316666666,0.5440892970833334,0.31256687012500006,0.0008384379877475975,0.07550105356763066,2.7320150639478755,2.7320150639478755,0.22155378979345244,0.13384228613603757,0.6013929767731829,4.4853946447127395,4.397596739489687,1.512013843416725,0.34976031222720966,0.4943842427506262,L6b,L6b,True,protein_coding,Q4,0.7-0.9
TRMT13,0.3739406392851379,0.2669565217391304,0.2344310033333333,0.26109748175,0.24776424254166668,0.002742190617431936,0.010356953318791776,0.15479917435307144,0.15479917435307144,0.41690276250288744,0.11195424037641714,0.26789543028120955,4.5524776893496846,4.473295489309213,1.686642100992871,0.21867144315202183,0.3815677168588834,Oligodendrocyte,Oligodendrocyte,True,protein_coding,Q2,0.3-0.5
TRPA1,0.0275945539906388,0.3294886447609614,0.0139183360125,0.0162710524,0.015094694206249998,0.0003137667864147323,0.00017305566049927054,0.21126936848079012,0.21126936848079012,0.046211663255723685,0.0041515787531425175,0.08793544787133087,3.4934270103288165,4.139195303206063,3.5297180608284298,1.2458749823360682,0.7914720049160073,L4 IT,Pvalb,False,protein_coding,Q1 (worst),0-0.3
TRPC5,0.9334202607860788,0.9269565217391303,0.29056614645833334,0.24172736420833332,0.2661467553333333,0.12992782859945368,0.08396126299082725,-0.26448645717745434,0.26448645717745434,0.4375432437741659,0.050141845607400246,0.11433728901139223,3.620568271045471,3.756094356789738,4.800948138671204,1.2144073124534802,1.1734699210980029,L6 IT Car3,L6 IT Car3,True,protein_coding,Q5 (best),>0.9
TRPC6,0.7216511048900429,0.8286956521739129,0.1622550033,0.2109868727083333,0.18662093800416665,0.07094922178228809,0.06808529645801442,0.3768477216974899,0.3768477216974899,0.18060785270538968,0.03630324976359049,0.1998991190236847,3.2744455249801776,3.7016736563573307,7.194743313040257,1.6070671273056762,1.2106804474284123,Sst Chodl,Sst,False,protein_coding,Q3,0.7-0.9
TRPC7,0.7022708986187354,0.734642266372236,0.04028378880125,0.031499392229166666,0.035891590515208335,0.0042023370959542875,0.002090684290969469,-0.3451626409624084,0.3451626409624084,0.044791446654483515,0.0057891459279931536,0.12642417636801892,3.104480828527356,3.670752789573158,5.618575281403937,1.5753368433860149,1.4210205250744288,L5/6 NP,L5/6 NP,True,protein_coding,Q3,0.7-0.9
TRPM1,0.082181680118083,0.2991716472407231,0.006226521529166668,0.019629863920833334,0.012928192725,6.070539064041973e-05,0.00028678340481751456,1.5133610237526218,1.5133610237526218,0.016977050756355895,0.006942362248310503,0.38617915376669826,3.938310969168229,4.010052040075331,6.632150841615541,1.2249727623932551,0.8445357073643676,Oligodendrocyte,L6 IT Car3,False,protein_coding,Q1 (worst),0-0.3
TRPM3,0.8589417639013845,0.6895652173913043,0.7482238333333333,0.17114626087499998,0.45968504710416663,0.4492348798417544,0.04597461568679595,-2.1217619484426713,2.1217619484426713,0.5776567154391388,0.045183015430035084,0.07808259063535794,4.09820658716645,3.866540315085526,3.4903726447277474,0.8769271046697418,1.2264502486871975,L6 CT,L6 CT,True,protein_coding,Q4,0.7-0.9
TRPM7,0.8007379857517662,0.7330434782608695,0.6691908745833333,0.13145981758333333,0.4003253460833333,0.017106285708999386,0.0063021788512832265,-2.3390172661883972,2.3390172661883972,0.8133325564632712,0.038425167792974654,0.04718608815034862,4.558828667979613,4.3581174929988045,1.4837886135525165,0.1913313552521827,0.5911676137238445,L5/6 NP,L4 IT,False,protein_coding,Q4,0.7-0.9
TRPS1,0.9471017561518238,0.8182608695652173,0.7781756962499999,0.40197010608333333,0.5900729011666667,0.3629537181629221,0.09325889587150223,-0.9512758602334871,0.9512758602334871,0.6062941086498959,0.15462324422814605,0.2546101502151837,4.226746531439522,4.249145810679725,3.1073162675889727,0.7578901436420887,0.7437203677730418,Chandelier,Chandelier,True,protein_coding,Q5 (best),>0.9
TRPV5,0.9215964871982578,0.5956388669333778,0.004607542282916668,0.03722953410416666,0.020918538193541666,0.00021316078891619287,0.0024941107339107736,2.7692471195255433,2.7692471195255433,0.006380049962491805,0.033420208962796794,4.528452941734932,2.180344567672656,3.8700520967531613,15.677696603637758,3.10200595515497,1.3131930072523317,Oligodendrocyte,Oligodendrocyte,True,protein_coding,Q5 (best),>0.9
TRUB1,0.8353563080017921,0.8313043478260868,0.14228228837499998,0.21411626441666667,0.17819927639583333,0.0019410557594171664,0.01346801336046395,0.5862563235023149,0.5862563235023149,0.34472662651193126,0.05597712018820669,0.16191151012279606,4.512071996540932,4.357891355630615,1.4363123642022322,0.30312828422118343,0.5305916468607391,L5 ET,L5/6 NP,False,protein_coding,Q4,0.7-0.9
TRUB2,0.4083259371691383,0.3660869565217391,0.063979074875,0.14444957583333332,0.10421432535416666,0.0003551452182777126,0.00348905759268961,1.1624719803121917,1.1624719803121917,0.1726837723866753,0.06303480406854967,0.36292857532029044,4.517648831697505,4.465549354706834,1.4679569872414477,0.2883522383521482,0.4003096830873469,Pax6,L5 IT,False,protein_coding,Q2,0.3-0.5
TSC22D2,0.1113969990547047,0.1721739130434782,0.5274744029166666,0.1745074912083333,0.35099094706249995,0.013747765504325845,0.007490358412515425,-1.590300984625926,1.590300984625926,0.7093727012520945,0.05210231335193996,0.0733450388227265,4.553370131824865,4.4095143138459605,1.794889941132507,0.21760705219316823,0.48550702888295144,Astrocyte,L2/3 IT,False,protein_coding,Q1 (worst),0-0.3
TSHZ2,0.9597607583273202,0.8973913043478261,0.5140547949583333,0.16283761887499998,0.3384462069166666,0.6516254292716667,0.07990409182804015,-1.6524592706905918,1.6524592706905918,0.42318084819655083,0.036072606499526996,0.08504062984666434,3.382522505757196,3.292365030240177,5.923525721118532,1.5372620099804153,1.699370456717724,L5/6 NP,L5/6 NP,True,protein_coding,Q5 (best),>0.9
TSHZ3,0.9166775632766077,0.9417391304347826,0.42097005291666667,0.44529514508333334,0.433132599,0.13140508687995564,0.16403799276717682,0.08085749770934425,0.08085749770934425,0.603424542799174,0.09956869709620741,0.16473304779301473,4.079162004344777,4.063936911076228,2.849636195469395,0.842972067188613,0.8903946876345693,L5/6 NP,L5/6 NP,True,protein_coding,Q5 (best),>0.9
TSIX,0.0617869592970237,0.1761252487819551,0.014662603793333335,0.033642241983333335,0.024152422888333334,0.00011915035086055073,0.00048477352792793794,1.1452082316371859,1.1452082316371859,0.03305098941756477,0.010332818230043605,0.30345133597538143,4.1594421442675955,4.231111905379486,2.4859315926256476,0.7287773398916157,0.6406824312652281,L6 IT Car3,L2/3 IT,False,protein_coding,Q1 (worst),0-0.3
TSKU,0.4649315879214555,0.8302875207213439,0.008807211455,0.10343516691666667,0.05612118918583334,0.0003311197583660594,0.008340558180771533,3.4126208042288595,3.4126208042288595,0.010757230359132673,0.03408907442858093,2.89941367033789,2.9579597723939117,4.124313953735566,9.467511530299689,2.0226112653824537,0.8643460181276361,VLMC,L6b,False,protein_coding,Q2,0.3-0.5
TSPAN12,0.7548547004698776,0.7519026052938282,0.027915571716250004,0.08307738179166667,0.055496476753958336,0.0017363370596976196,0.012288724336495636,1.5398711165642578,1.5398711165642578,0.02257051921662221,0.024563507622759558,1.0421284061251006,3.2619008919498707,3.9554777882210597,5.307935352574063,1.4612643457695957,1.306257800953934,L5/6 NP,L5/6 NP,True,protein_coding,Q3,0.7-0.9
TSPAN19,0.7839296476449817,0.7792998662154657,0.012023766861666665,0.06614874295833333,0.03908625490999999,0.00010269377388037616,0.001812222280576313,2.3662136130078237,2.3662136130078237,0.044944393057693995,0.017667274027262068,0.38453601955469624,4.0234562970632295,4.29247235259174,2.6449924857900715,0.8250681213873894,0.6300027342965128,L6 IT Car3,L6 CT,False,protein_coding,Q4,0.7-0.9
TSPAN2,0.7138192874626839,0.7362927070547767,0.046020515814583336,0.10925747991666668,0.077638997865625,0.004413382891259724,0.006643801804946954,1.2295142616381491,1.2295142616381491,0.05913927590803806,0.021588209516340908,0.3589702268672557,3.3446343560689114,4.191352881850756,5.093943121900283,1.4131641732970384,0.730323797403979,Sst Chodl,Sst,False,protein_coding,Q3,0.7-0.9
TSPAN5,0.5369348145031836,0.5078260869565216,1.3040068416666666,0.3998720444583334,0.8519394430625,0.20279107638754298,0.05180553911741071,-1.7028436531851554,1.7028436531851554,0.914510243768418,0.12090319902208078,0.13206100078620608,4.485601533747142,4.331528950181951,1.554325740660576,0.3380670526642474,0.5572182767039257,Endothelial,L5/6 NP,False,protein_coding,Q2,0.5-0.7
TSPEAR-AS2,0.2296796920709312,0.2835399066810734,0.002601959797916667,0.028752253850000003,0.015677106823958335,3.3171101714082154e-06,0.0006408234017090665,3.0461449780889565,3.0461449780889565,0.0067442080653737696,0.00920266623613256,1.1883288979902167,4.208767341980443,4.043332056770378,2.570505395723339,0.685232042482175,0.8618974276376896,Sst Chodl,L5 IT,False,antisense,Q1 (worst),0-0.3
TSPYL6,0.6481739895170904,0.7071912208316364,0.0015827522775,0.049832680733333336,0.02570771650541667,8.856840150501149e-07,0.0009688909890578121,4.298775135026924,4.298775135026924,0.005433238894998696,0.015014876490532219,2.333952886811809,4.2316795941736185,4.312564429942882,2.3120254837226097,0.5820827823364856,0.6114789414068598,L5/6 NP,L6 IT Car3,False,protein_coding,Q3,0.5-0.7
TTC16,0.8609617873116804,0.540306293180055,0.004417901464166666,0.0456231961875,0.025020548825833332,0.00023719736640230156,0.001512048076415989,3.105241849307926,3.105241849307926,0.005374973598537581,0.017321309131166876,2.7170793515349434,1.9563177035280261,4.21776813399368,17.31891048738735,3.4126928557195484,0.8343636785109878,OPC,OPC,True,protein_coding,Q4,0.7-0.9
TTC23L,0.5794362542801537,0.5330434782608695,0.10278230275,0.08571106041666667,0.09424668158333332,0.0028465474855028723,0.004167145586632725,-0.25927251920214245,0.25927251920214245,0.25683342680064375,0.02341029130244225,0.09079618416018276,4.349975146219524,4.206433743108404,1.6946035002120052,0.5081584716346496,0.737294112093883,Pvalb,L5/6 NP,False,protein_coding,Q2,0.5-0.7
TTC30A,0.1877149394567823,-0.0343552954414184,0.0147097695625,0.06035749439583333,0.03753363197916666,4.1760525712554076e-05,0.0007990932339348132,1.9655775511947202,1.9655775511947202,0.03926352665273331,0.021911110086029754,0.5441925213111531,4.394125818091925,4.41024072953032,1.7819730546169799,0.4300662939772533,0.4584857278784269,Sst Chodl,L5 IT,False,protein_coding,Q1 (worst),0-0.3
TTC30B,0.1315835516434162,0.0591304347826086,0.011674041895833334,0.11255938724999999,0.06211671457291666,2.0379579029893737e-05,0.0019242964631120106,3.1634983748256453,3.1634983748256453,0.030399918428583524,0.03711050118781273,1.1818661654238831,4.453757445406772,4.471204841176515,1.7854116154439374,0.3785599398704067,0.38151583453427323,Astrocyte,L5 IT,False,protein_coding,Q1 (worst),0-0.3
TTC39A,0.6584100038744509,0.8236573362790691,0.05461060084166666,0.12047919708333334,0.0875448989625,0.003178082578019585,0.010839562032509189,1.1272774482992995,1.1272774482992995,0.1568501780733618,0.030237331918720703,0.191557160642972,3.8473730318632633,4.0722056060794,3.3527241447287497,1.0105642515833966,0.8459644248306939,Pvalb,L5/6 NP,False,protein_coding,Q3,0.5-0.7
TTC5,0.7424855234276038,0.7321739130434782,0.1983029483333333,0.20239176629166666,0.20034735731249997,0.00566396851602147,0.014250336654155062,0.02929822472965725,0.02929822472965725,0.44816937721622496,0.05344004428350824,0.11897526188162827,4.474593651408725,4.3397231004632895,1.5442734088110595,0.3715262817786466,0.5774016475962546,L5/6 NP,L2/3 IT,False,protein_coding,Q3,0.7-0.9
TTC8,0.7861150059161446,0.8321739130434782,0.37856295583333327,0.07403550516666667,0.22629923049999998,0.014392996182371295,0.0022901079196918474,-2.3386938825208072,2.3386938825208072,0.6558341769661649,0.02186498143321706,0.03328843443288637,4.507832328880186,4.324080099444496,1.592572095895798,0.31023856884502393,0.6327705049953876,L2/3 IT,L2/3 IT,True,protein_coding,Q4,0.7-0.9
TTF2,0.3368687022011727,0.3469565217391303,0.05702032008333333,0.056930916791666675,0.0569756184375,0.0006574935591205687,0.0011987555954728988,-0.00222475783032521,0.00222475783032521,0.15537897933771813,0.023940770809788212,0.15309455856010803,4.4496267172198944,4.33567853259008,1.9948167571449136,0.4402246913691493,0.595354229484298,Microglia-PVM,L4 IT,False,protein_coding,Q1 (worst),0.3-0.5
TTK,0.1759363049641251,0.2581066926595114,0.00107773545,0.028170088016666667,0.014623911733333333,5.985576301299062e-07,0.0002899077261894316,3.8114058610918393,3.8114058610918393,0.0032628566018222233,0.00811864289503421,1.9045076232598988,4.194372749841264,4.271956431934914,3.2098402256323664,0.7027471847484577,0.59169784569636,Microglia-PVM,Lamp5,False,protein_coding,Q1 (worst),0-0.3
TTL,0.769584535721151,0.7773913043478261,0.3066108,0.7206887816666666,0.5136497908333333,0.012569030030675436,0.1685296026792648,1.230270672678176,1.230270672678176,0.5640080697430658,0.24374380146222724,0.43139879678721815,4.492334366906331,4.364276354316185,1.66268686556377,0.3579494758391405,0.5576332143509117,Oligodendrocyte,L2/3 IT,False,protein_coding,Q3,0.7-0.9
TTLL5,0.2848848878165881,0.2834782608695652,0.5576324387499999,0.18062541808333332,0.3691289284166666,0.013854432831732641,0.006092713251610602,-1.6209332318765748,1.6209332318765748,0.7345870082957469,0.056415342389927334,0.07669431590510803,4.552999835926929,4.45473848846807,1.4499242580155587,0.20663536094222235,0.4230432805350627,VLMC,Lamp5 Lhx6,False,protein_coding,Q1 (worst),0-0.3
TTN,0.712089828812168,0.8040878641921853,0.2643527001666667,0.06496390570833332,0.1646583029375,0.015900448391065705,0.005853899938626506,-2.0081625012768987,2.0081625012768987,0.407398236017701,0.015176326775376654,0.037160608046110356,4.432917210473043,3.7957859125716333,2.1441606597649274,0.4669595181624182,1.152945602489257,Endothelial,L6 IT Car3,False,protein_coding,Q3,0.7-0.9
TTPAL,0.8394875543053786,0.6921739130434782,0.09901192004166666,0.22897741608333333,0.1639946680625,0.000883882364118159,0.00821660212159384,1.2013202350278533,1.2013202350278533,0.2383706109845476,0.05941370482275278,0.24820801759405708,4.5112126376469694,4.460793478312748,1.3398740267249833,0.2939463345650472,0.3875357530602354,Lamp5,L5/6 NP,False,protein_coding,Q4,0.7-0.9
