sample,diagnosis,stratum,celltype,proportion,count,n_stratum,level
Br8667,Control,L2/3,OPC_2_1-SEAAD,0.009466708740927737,90,9507,cluster
Br8667,Control,L2/3,OPC_2_2-SEAAD,0.0,0,9507,cluster
Br8667,Control,L2/3,Oligo_1,0.00021037130535394972,2,9507,cluster
Br8667,Control,L2/3,Oligo_2,0.0,0,9507,cluster
Br8667,Control,L2/3,Oligo_2_1-SEAAD,0.013043020931944883,124,9507,cluster
Br8667,Control,L2/3,Oligo_3,0.0008414852214157989,8,9507,cluster
Br8667,Control,L2/3,Oligo_4,0.03870832018512675,368,9507,cluster
Br8667,Control,L2/3,Pax6_1,0.002208898706216472,21,9507,cluster
Br8667,Control,L2/3,Pax6_2,0.0013674134848006732,13,9507,cluster
Br8667,Control,L2/3,Pax6_3,0.0006311139160618492,6,9507,cluster
Br8667,Control,L2/3,Pax6_4,0.00010518565267697486,1,9507,cluster
Br8667,Control,L2/3,Pericyte_1,0.016724518775639,159,9507,cluster
Br8667,Control,L2/3,Pericyte_2-SEAAD,0.004312611759755969,41,9507,cluster
Br8667,Control,L2/3,Pvalb_1,0.0,0,9507,cluster
Br8667,Control,L2/3,Pvalb_10,0.00010518565267697486,1,9507,cluster
Br8667,Control,L2/3,Pvalb_12,0.0,0,9507,cluster
Br8667,Control,L2/3,Pvalb_13,0.00021037130535394972,2,9507,cluster
Br8667,Control,L2/3,Pvalb_15,0.003155569580309246,30,9507,cluster
Br8667,Control,L2/3,Pvalb_2,0.0,0,9507,cluster
Br8667,Control,L2/3,Pvalb_3,0.0,0,9507,cluster
Br8667,Control,L2/3,Pvalb_5,0.00010518565267697486,1,9507,cluster
Br8667,Control,L2/3,Pvalb_6,0.00042074261070789944,4,9507,cluster
Br8667,Control,L2/3,Pvalb_7,0.0,0,9507,cluster
Br8667,Control,L2/3,Pvalb_8,0.002208898706216472,21,9507,cluster
Br8667,Control,L2/3,Pvalb_9,0.0,0,9507,cluster
Br8667,Control,L2/3,SMC-SEAAD,0.047333543704638686,450,9507,cluster
Br8667,Control,L2/3,Sncg_2,0.0010518565267697486,10,9507,cluster
Br8667,Control,L2/3,Sncg_3,0.0006311139160618492,6,9507,cluster
Br8667,Control,L2/3,Sncg_4,0.00757336699274219,72,9507,cluster
Br8667,Control,L2/3,Sncg_5,0.005364468286525718,51,9507,cluster
Br8667,Control,L2/3,Sncg_6,0.0011570421794467234,11,9507,cluster
Br8667,Control,L2/3,Sncg_8,0.0011570421794467234,11,9507,cluster
Br8667,Control,L2/3,Sst Chodl_1,0.0,0,9507,cluster
Br8667,Control,L2/3,Sst Chodl_2,0.0025244556642473968,24,9507,cluster
Br8667,Control,L2/3,Sst_1,0.00042074261070789944,4,9507,cluster
Br8667,Control,L2/3,Sst_10,0.000736299568738824,7,9507,cluster
Br8667,Control,L2/3,Sst_11,0.002840012622278321,27,9507,cluster
Br8667,Control,L2/3,Sst_12,0.0,0,9507,cluster
Br8667,Control,L2/3,Sst_13,0.0,0,9507,cluster
Br8667,Control,L2/3,Sst_19,0.0,0,9507,cluster
Br8667,Control,L2/3,Sst_2,0.00021037130535394972,2,9507,cluster
Br8667,Control,L2/3,Sst_20,0.008520037866834964,81,9507,cluster
Br8667,Control,L2/3,Sst_22,0.00010518565267697486,1,9507,cluster
Br8667,Control,L2/3,Sst_23,0.0,0,9507,cluster
Br8667,Control,L2/3,Sst_25,0.003997054801725045,38,9507,cluster
Br8667,Control,L2/3,Sst_3,0.0012622278321236984,12,9507,cluster
Br8667,Control,L2/3,Sst_4,0.0,0,9507,cluster
Br8667,Control,L2/3,Sst_5,0.0010518565267697486,10,9507,cluster
Br8667,Control,L2/3,Sst_7,0.00021037130535394972,2,9507,cluster
Br8667,Control,L2/3,Sst_9,0.0,0,9507,cluster
Br8667,Control,L2/3,VLMC_1,0.012201535710529085,116,9507,cluster
Br8667,Control,L2/3,Vip_1,0.008414852214157989,80,9507,cluster
Br8667,Control,L2/3,Vip_11,0.0,0,9507,cluster
Br8667,Control,L2/3,Vip_12,0.0019985274008625224,19,9507,cluster
Br8667,Control,L2/3,Vip_13,0.0027348269696013464,26,9507,cluster
Br8667,Control,L2/3,Vip_14,0.002208898706216472,21,9507,cluster
Br8667,Control,L2/3,Vip_15,0.00021037130535394972,2,9507,cluster
Br8667,Control,L2/3,Vip_16,0.003155569580309246,30,9507,cluster
Br8667,Control,L2/3,Vip_18,0.0003155569580309246,3,9507,cluster
Br8667,Control,L2/3,Vip_19,0.006837067424003366,65,9507,cluster
Br8667,Control,L2/3,Vip_2,0.0013674134848006732,13,9507,cluster
Br8667,Control,L2/3,Vip_21,0.009677080046281688,92,9507,cluster
Br8667,Control,L2/3,Vip_23,0.00368149784369412,35,9507,cluster
Br8667,Control,L2/3,Vip_4,0.0008414852214157989,8,9507,cluster
Br8667,Control,L2/3,Vip_5,0.0006311139160618492,6,9507,cluster
Br8667,Control,L2/3,Vip_6,0.0034711265383401703,33,9507,cluster
Br8667,Control,L2/3,Vip_9,0.0018933417481855476,18,9507,cluster
Br8667,Control,L4,Astro_1,0.0,0,10800,cluster
Br8667,Control,L4,Astro_2,0.10398148148148148,1123,10800,cluster
Br8667,Control,L4,Astro_3,0.0,0,10800,cluster
Br8667,Control,L4,Astro_4,0.004722222222222222,51,10800,cluster
Br8667,Control,L4,Astro_5,0.0037962962962962963,41,10800,cluster
Br8667,Control,L4,Astro_6-SEAAD,0.005092592592592593,55,10800,cluster
Br8667,Control,L4,Chandelier_1,0.0035185185185185185,38,10800,cluster
Br8667,Control,L4,Chandelier_2,0.0023148148148148147,25,10800,cluster
Br8667,Control,L4,Endo_1,0.059814814814814814,646,10800,cluster
Br8667,Control,L4,Endo_2,0.13583333333333333,1467,10800,cluster
Br8667,Control,L4,Endo_3,0.000925925925925926,10,10800,cluster
Br8667,Control,L4,L2/3 IT_1,0.02962962962962963,320,10800,cluster
Br8667,Control,L4,L2/3 IT_10,0.0022222222222222222,24,10800,cluster
Br8667,Control,L4,L2/3 IT_12,0.07472222222222222,807,10800,cluster
Br8667,Control,L4,L2/3 IT_13,0.00787037037037037,85,10800,cluster
Br8667,Control,L4,L2/3 IT_2,0.031018518518518518,335,10800,cluster
Br8667,Control,L4,L2/3 IT_3,0.003611111111111111,39,10800,cluster
Br8667,Control,L4,L2/3 IT_5,0.004074074074074074,44,10800,cluster
Br8667,Control,L4,L2/3 IT_6,0.00018518518518518518,2,10800,cluster
Br8667,Control,L4,L2/3 IT_7,0.025185185185185185,272,10800,cluster
Br8667,Control,L4,L2/3 IT_8,0.0007407407407407407,8,10800,cluster
Br8667,Control,L4,L4 IT_1,0.006296296296296296,68,10800,cluster
Br8667,Control,L4,L4 IT_2,0.011574074074074073,125,10800,cluster
Br8667,Control,L4,L4 IT_3,0.0025925925925925925,28,10800,cluster
Br8667,Control,L4,L4 IT_4,0.005185185185185185,56,10800,cluster
Br8667,Control,L4,L5 ET_1,0.00018518518518518518,2,10800,cluster
Br8667,Control,L4,L5 ET_2,0.0011111111111111111,12,10800,cluster
Br8667,Control,L4,L5 IT_1,0.0,0,10800,cluster
Br8667,Control,L4,L5 IT_2,0.0002777777777777778,3,10800,cluster
Br8667,Control,L4,L5 IT_3,9.259259259259259e-05,1,10800,cluster
Br8667,Control,L4,L5 IT_5,0.0,0,10800,cluster
Br8667,Control,L4,L5 IT_6,0.001574074074074074,17,10800,cluster
Br8667,Control,L4,L5 IT_7,0.00018518518518518518,2,10800,cluster
Br8667,Control,L4,L5/6 NP_1,0.0,0,10800,cluster
Br8667,Control,L4,L5/6 NP_2,0.0,0,10800,cluster
Br8667,Control,L4,L5/6 NP_3,0.0,0,10800,cluster
Br8667,Control,L4,L5/6 NP_4,0.00018518518518518518,2,10800,cluster
Br8667,Control,L4,L5/6 NP_6,0.0,0,10800,cluster
Br8667,Control,L4,L6 CT_1,0.0,0,10800,cluster
Br8667,Control,L4,L6 CT_2,0.0,0,10800,cluster
Br8667,Control,L4,L6 CT_3,0.0,0,10800,cluster
Br8667,Control,L4,L6 CT_4,0.0,0,10800,cluster
Br8667,Control,L4,L6 IT Car3_1,0.0,0,10800,cluster
Br8667,Control,L4,L6 IT Car3_2,0.0,0,10800,cluster
Br8667,Control,L4,L6 IT Car3_3,0.0,0,10800,cluster
Br8667,Control,L4,L6 IT_1,0.0,0,10800,cluster
Br8667,Control,L4,L6 IT_2,0.0,0,10800,cluster
Br8667,Control,L4,L6b_1,0.0011111111111111111,12,10800,cluster
Br8667,Control,L4,L6b_2,0.0006481481481481481,7,10800,cluster
Br8667,Control,L4,L6b_3,9.259259259259259e-05,1,10800,cluster
Br8667,Control,L4,L6b_4,0.0,0,10800,cluster
Br8667,Control,L4,L6b_5,0.0006481481481481481,7,10800,cluster
Br8667,Control,L4,L6b_6,0.0017592592592592592,19,10800,cluster
Br8667,Control,L4,Lamp5_1,0.003148148148148148,34,10800,cluster
Br8667,Control,L4,Lamp5_2,0.0005555555555555556,6,10800,cluster
Br8667,Control,L4,Lamp5_3,0.004074074074074074,44,10800,cluster
Br8667,Control,L4,Lamp5_4,0.00018518518518518518,2,10800,cluster
Br8667,Control,L4,Lamp5_5,0.0005555555555555556,6,10800,cluster
Br8667,Control,L4,Lamp5_6,0.0,0,10800,cluster
Br8667,Control,L4,Lamp5_Lhx6_1,0.0012962962962962963,14,10800,cluster
Br8667,Control,L4,Lymphocyte,0.012037037037037037,130,10800,cluster
Br8667,Control,L4,Micro-PVM_1,0.005277777777777778,57,10800,cluster
Br8667,Control,L4,Micro-PVM_2,0.02546296296296296,275,10800,cluster
Br8667,Control,L4,Micro-PVM_2_1-SEAAD,0.000462962962962963,5,10800,cluster
Br8667,Control,L4,Micro-PVM_2_3-SEAAD,0.0,0,10800,cluster
Br8667,Control,L4,Micro-PVM_3-SEAAD,0.026111111111111113,282,10800,cluster
Br8667,Control,L4,Micro-PVM_4-SEAAD,0.0,0,10800,cluster
Br8667,Control,L4,Monocyte,0.013888888888888888,150,10800,cluster
Br8667,Control,L4,OPC_1,0.000925925925925926,10,10800,cluster
Br8667,Control,L4,OPC_2,0.0,0,10800,cluster
Br8667,Control,L4,OPC_2_1-SEAAD,0.004722222222222222,51,10800,cluster
Br8667,Control,L4,OPC_2_2-SEAAD,0.0,0,10800,cluster
Br8667,Control,L4,Oligo_1,0.00018518518518518518,2,10800,cluster
Br8667,Control,L4,Oligo_2,0.0,0,10800,cluster
Br8667,Control,L4,Oligo_2_1-SEAAD,0.02351851851851852,254,10800,cluster
Br8667,Control,L4,Oligo_3,0.001851851851851852,20,10800,cluster
Br8667,Control,L4,Oligo_4,0.0737037037037037,796,10800,cluster
Br8667,Control,L4,Pax6_1,9.259259259259259e-05,1,10800,cluster
Br8667,Control,L4,Pax6_2,9.259259259259259e-05,1,10800,cluster
Br8667,Control,L4,Pax6_3,0.0007407407407407407,8,10800,cluster
Br8667,Control,L4,Pax6_4,0.00018518518518518518,2,10800,cluster
Br8667,Control,L4,Pericyte_1,0.018796296296296297,203,10800,cluster
Br8667,Control,L4,Pericyte_2-SEAAD,0.006944444444444444,75,10800,cluster
Br8667,Control,L4,Pvalb_1,0.0,0,10800,cluster
Br8667,Control,L4,Pvalb_10,9.259259259259259e-05,1,10800,cluster
Br8667,Control,L4,Pvalb_12,0.0,0,10800,cluster
Br8667,Control,L4,Pvalb_13,0.0011111111111111111,12,10800,cluster
Br8667,Control,L4,Pvalb_15,0.014351851851851852,155,10800,cluster
Br8667,Control,L4,Pvalb_2,0.0,0,10800,cluster
Br8667,Control,L4,Pvalb_3,0.0,0,10800,cluster
Br8667,Control,L4,Pvalb_5,0.0,0,10800,cluster
Br8667,Control,L4,Pvalb_6,0.0010185185185185184,11,10800,cluster
Br8667,Control,L4,Pvalb_7,0.0,0,10800,cluster
Br8667,Control,L4,Pvalb_8,0.001851851851851852,20,10800,cluster
Br8667,Control,L4,Pvalb_9,0.0,0,10800,cluster
Br8667,Control,L4,SMC-SEAAD,0.1423148148148148,1537,10800,cluster
Br8667,Control,L4,Sncg_2,0.0,0,10800,cluster
Br8667,Control,L4,Sncg_3,0.0,0,10800,cluster
Br8667,Control,L4,Sncg_4,9.259259259259259e-05,1,10800,cluster
Br8667,Control,L4,Sncg_5,0.0002777777777777778,3,10800,cluster
Br8667,Control,L4,Sncg_6,0.0,0,10800,cluster
Br8667,Control,L4,Sncg_8,0.0,0,10800,cluster
Br8667,Control,L4,Sst Chodl_1,9.259259259259259e-05,1,10800,cluster
Br8667,Control,L4,Sst Chodl_2,0.0010185185185185184,11,10800,cluster
Br8667,Control,L4,Sst_1,0.0002777777777777778,3,10800,cluster
Br8667,Control,L4,Sst_10,0.002777777777777778,30,10800,cluster
Br8667,Control,L4,Sst_11,0.000462962962962963,5,10800,cluster
Br8667,Control,L4,Sst_12,0.0,0,10800,cluster
Br8667,Control,L4,Sst_13,0.00037037037037037035,4,10800,cluster
Br8667,Control,L4,Sst_19,0.0021296296296296298,23,10800,cluster
Br8667,Control,L4,Sst_2,9.259259259259259e-05,1,10800,cluster
Br8667,Control,L4,Sst_20,0.005925925925925926,64,10800,cluster
Br8667,Control,L4,Sst_22,9.259259259259259e-05,1,10800,cluster
Br8667,Control,L4,Sst_23,0.0,0,10800,cluster
Br8667,Control,L4,Sst_25,0.0016666666666666668,18,10800,cluster
Br8667,Control,L4,Sst_3,0.006759259259259259,73,10800,cluster
Br8667,Control,L4,Sst_4,0.0002777777777777778,3,10800,cluster
Br8667,Control,L4,Sst_5,0.0011111111111111111,12,10800,cluster
Br8667,Control,L4,Sst_7,0.000462962962962963,5,10800,cluster
Br8667,Control,L4,Sst_9,0.00037037037037037035,4,10800,cluster
Br8667,Control,L4,VLMC_1,0.022222222222222223,240,10800,cluster
Br8667,Control,L4,Vip_1,0.006296296296296296,68,10800,cluster
Br8667,Control,L4,Vip_11,0.0,0,10800,cluster
Br8667,Control,L4,Vip_12,0.0010185185185185184,11,10800,cluster
Br8667,Control,L4,Vip_13,0.000925925925925926,10,10800,cluster
Br8667,Control,L4,Vip_14,0.0010185185185185184,11,10800,cluster
Br8667,Control,L4,Vip_15,0.00018518518518518518,2,10800,cluster
Br8667,Control,L4,Vip_16,0.000462962962962963,5,10800,cluster
Br8667,Control,L4,Vip_18,0.0008333333333333334,9,10800,cluster
Br8667,Control,L4,Vip_19,0.009537037037037037,103,10800,cluster
Br8667,Control,L4,Vip_2,0.001851851851851852,20,10800,cluster
Br8667,Control,L4,Vip_21,0.0062037037037037035,67,10800,cluster
Br8667,Control,L4,Vip_23,0.0043518518518518515,47,10800,cluster
Br8667,Control,L4,Vip_4,0.0006481481481481481,7,10800,cluster
Br8667,Control,L4,Vip_5,0.00037037037037037035,4,10800,cluster
Br8667,Control,L4,Vip_6,0.0010185185185185184,11,10800,cluster
Br8667,Control,L4,Vip_9,0.000462962962962963,5,10800,cluster
Br8667,Control,L5,Astro_1,0.0,0,14367,cluster
Br8667,Control,L5,Astro_2,0.12347741351708777,1774,14367,cluster
Br8667,Control,L5,Astro_3,0.00013920790700911812,2,14367,cluster
Br8667,Control,L5,Astro_4,6.960395350455906e-05,1,14367,cluster
Br8667,Control,L5,Astro_5,0.0007656434885501497,11,14367,cluster
Br8667,Control,L5,Astro_6-SEAAD,0.0041762372102735435,60,14367,cluster
Br8667,Control,L5,Chandelier_1,0.004663464884805457,67,14367,cluster
Br8667,Control,L5,Chandelier_2,0.0007656434885501497,11,14367,cluster
Br8667,Control,L5,Endo_1,0.03549801628732512,510,14367,cluster
Br8667,Control,L5,Endo_2,0.12118048305143732,1741,14367,cluster
Br8667,Control,L5,Endo_3,0.0009048513955592678,13,14367,cluster
Br8667,Control,L5,L2/3 IT_1,0.0017400988376139765,25,14367,cluster
Br8667,Control,L5,L2/3 IT_10,0.0005568316280364725,8,14367,cluster
Br8667,Control,L5,L2/3 IT_12,0.018305839771699032,263,14367,cluster
Br8667,Control,L5,L2/3 IT_13,0.004245841163778102,61,14367,cluster
Br8667,Control,L5,L2/3 IT_2,0.007238811164474142,104,14367,cluster
Br8667,Control,L5,L2/3 IT_3,0.003340989768218835,48,14367,cluster
Br8667,Control,L5,L2/3 IT_5,0.0022969304656504487,33,14367,cluster
Br8667,Control,L5,L2/3 IT_6,0.0,0,14367,cluster
Br8667,Control,L5,L2/3 IT_7,0.0020185146516322125,29,14367,cluster
Br8667,Control,L5,L2/3 IT_8,6.960395350455906e-05,1,14367,cluster
Br8667,Control,L5,L4 IT_1,0.05463910350107886,785,14367,cluster
Br8667,Control,L5,L4 IT_2,0.07085682466764112,1018,14367,cluster
Br8667,Control,L5,L4 IT_3,0.007308415117978701,105,14367,cluster
Br8667,Control,L5,L4 IT_4,0.012876731398343427,185,14367,cluster
Br8667,Control,L5,L5 ET_1,0.0,0,14367,cluster
Br8667,Control,L5,L5 ET_2,0.008352474420547087,120,14367,cluster
Br8667,Control,L5,L5 IT_1,0.0018793067446230946,27,14367,cluster
Br8667,Control,L5,L5 IT_2,0.01030138511867474,148,14367,cluster
Br8667,Control,L5,L5 IT_3,0.0015312869771002993,22,14367,cluster
Br8667,Control,L5,L5 IT_5,0.004663464884805457,67,14367,cluster
Br8667,Control,L5,L5 IT_6,0.029999303960464956,431,14367,cluster
Br8667,Control,L5,L5 IT_7,0.006473167675923992,93,14367,cluster
Br8667,Control,L5,L5/6 NP_1,0.0003480197675227953,5,14367,cluster
Br8667,Control,L5,L5/6 NP_2,0.00020881186051367718,3,14367,cluster
Br8667,Control,L5,L5/6 NP_3,0.0,0,14367,cluster
Br8667,Control,L5,L5/6 NP_4,0.015034453956984757,216,14367,cluster
Br8667,Control,L5,L5/6 NP_6,0.001113663256072945,16,14367,cluster
Br8667,Control,L5,L6 CT_1,0.0,0,14367,cluster
Br8667,Control,L5,L6 CT_2,0.0015312869771002993,22,14367,cluster
Br8667,Control,L5,L6 CT_3,0.0016704948841094174,24,14367,cluster
Br8667,Control,L5,L6 CT_4,0.0,0,14367,cluster
Br8667,Control,L5,L6 IT Car3_1,0.0,0,14367,cluster
Br8667,Control,L5,L6 IT Car3_2,6.960395350455906e-05,1,14367,cluster
Br8667,Control,L5,L6 IT Car3_3,0.001113663256072945,16,14367,cluster
Br8667,Control,L5,L6 IT_1,0.00013920790700911812,2,14367,cluster
Br8667,Control,L5,L6 IT_2,0.0005568316280364725,8,14367,cluster
Br8667,Control,L5,L6b_1,0.0014616830235957402,21,14367,cluster
Br8667,Control,L5,L6b_2,0.0013920790700911812,20,14367,cluster
Br8667,Control,L5,L6b_3,0.0003480197675227953,5,14367,cluster
Br8667,Control,L5,L6b_4,6.960395350455906e-05,1,14367,cluster
Br8667,Control,L5,L6b_5,0.00027841581401823624,4,14367,cluster
Br8667,Control,L5,L6b_6,0.0020881186051367718,30,14367,cluster
Br8667,Control,L5,Lamp5_1,0.004524256977796339,65,14367,cluster
Br8667,Control,L5,Lamp5_2,0.0017400988376139765,25,14367,cluster
Br8667,Control,L5,Lamp5_3,0.002366534419155008,34,14367,cluster
Br8667,Control,L5,Lamp5_4,6.960395350455906e-05,1,14367,cluster
Br8667,Control,L5,Lamp5_5,0.0,0,14367,cluster
Br8667,Control,L5,Lamp5_6,0.0,0,14367,cluster
Br8667,Control,L5,Lamp5_Lhx6_1,0.0020881186051367718,30,14367,cluster
Br8667,Control,L5,Lymphocyte,0.003619405582237071,52,14367,cluster
Br8667,Control,L5,Micro-PVM_1,0.002436138372659567,35,14367,cluster
Br8667,Control,L5,Micro-PVM_2,0.029094452564905688,418,14367,cluster
Br8667,Control,L5,Micro-PVM_2_1-SEAAD,0.0005568316280364725,8,14367,cluster
Br8667,Control,L5,Micro-PVM_2_3-SEAAD,0.00027841581401823624,4,14367,cluster
Br8667,Control,L5,Micro-PVM_3-SEAAD,0.025475046982668614,366,14367,cluster
Br8667,Control,L5,Micro-PVM_4-SEAAD,0.0,0,14367,cluster
Br8667,Control,L5,Monocyte,0.003340989768218835,48,14367,cluster
Br8667,Control,L5,OPC_1,0.0018097027911185355,26,14367,cluster
Br8667,Control,L5,OPC_2,0.0,0,14367,cluster
Br8667,Control,L5,OPC_2_1-SEAAD,0.007934850699519732,114,14367,cluster
Br8667,Control,L5,OPC_2_2-SEAAD,0.0,0,14367,cluster
Br8667,Control,L5,Oligo_1,0.0005568316280364725,8,14367,cluster
Br8667,Control,L5,Oligo_2,0.0,0,14367,cluster
Br8667,Control,L5,Oligo_2_1-SEAAD,0.035219600473306883,506,14367,cluster
Br8667,Control,L5,Oligo_3,0.0020185146516322125,29,14367,cluster
Br8667,Control,L5,Oligo_4,0.1630124591076773,2342,14367,cluster
Br8667,Control,L5,Pax6_1,0.0,0,14367,cluster
Br8667,Control,L5,Pax6_2,0.00013920790700911812,2,14367,cluster
Br8667,Control,L5,Pax6_3,0.00020881186051367718,3,14367,cluster
Br8667,Control,L5,Pax6_4,0.0,0,14367,cluster
Br8667,Control,L5,Pericyte_1,0.016774552794598732,241,14367,cluster
Br8667,Control,L5,Pericyte_2-SEAAD,0.0017400988376139765,25,14367,cluster
Br8667,Control,L5,Pvalb_1,0.0,0,14367,cluster
Br8667,Control,L5,Pvalb_10,0.0,0,14367,cluster
Br8667,Control,L5,Pvalb_12,6.960395350455906e-05,1,14367,cluster
Br8667,Control,L5,Pvalb_13,0.0016008909306048584,23,14367,cluster
Br8667,Control,L5,Pvalb_15,0.021298809772395073,306,14367,cluster
Br8667,Control,L5,Pvalb_2,0.0,0,14367,cluster
Br8667,Control,L5,Pvalb_3,0.0,0,14367,cluster
Br8667,Control,L5,Pvalb_5,0.0,0,14367,cluster
Br8667,Control,L5,Pvalb_6,0.0008352474420547087,12,14367,cluster
Br8667,Control,L5,Pvalb_7,0.0,0,14367,cluster
Br8667,Control,L5,Pvalb_8,0.0006264355815410315,9,14367,cluster
Br8667,Control,L5,Pvalb_9,0.00013920790700911812,2,14367,cluster
Br8667,Control,L5,SMC-SEAAD,0.03675088745040718,528,14367,cluster
Br8667,Control,L5,Sncg_2,0.0,0,14367,cluster
Br8667,Control,L5,Sncg_3,0.0,0,14367,cluster
Br8667,Control,L5,Sncg_4,0.0,0,14367,cluster
Br8667,Control,L5,Sncg_5,6.960395350455906e-05,1,14367,cluster
Br8667,Control,L5,Sncg_6,0.0,0,14367,cluster
Br8667,Control,L5,Sncg_8,0.0,0,14367,cluster
Br8667,Control,L5,Sst Chodl_1,0.00020881186051367718,3,14367,cluster
Br8667,Control,L5,Sst Chodl_2,0.00027841581401823624,4,14367,cluster
Br8667,Control,L5,Sst_1,0.0009048513955592678,13,14367,cluster
Br8667,Control,L5,Sst_10,0.012041483956288717,173,14367,cluster
Br8667,Control,L5,Sst_11,0.00013920790700911812,2,14367,cluster
Br8667,Control,L5,Sst_12,0.00020881186051367718,3,14367,cluster
Br8667,Control,L5,Sst_13,0.004524256977796339,65,14367,cluster
Br8667,Control,L5,Sst_19,0.008770098141574442,126,14367,cluster
Br8667,Control,L5,Sst_2,0.0,0,14367,cluster
Br8667,Control,L5,Sst_20,0.001183267209577504,17,14367,cluster
Br8667,Control,L5,Sst_22,0.0,0,14367,cluster
Br8667,Control,L5,Sst_23,0.0,0,14367,cluster
Br8667,Control,L5,Sst_25,0.0,0,14367,cluster
Br8667,Control,L5,Sst_3,0.0064035637224194334,92,14367,cluster
Br8667,Control,L5,Sst_4,0.001113663256072945,16,14367,cluster
Br8667,Control,L5,Sst_5,0.00591633604788752,85,14367,cluster
Br8667,Control,L5,Sst_7,0.0013920790700911812,20,14367,cluster
Br8667,Control,L5,Sst_9,0.0008352474420547087,12,14367,cluster
Br8667,Control,L5,VLMC_1,0.003340989768218835,48,14367,cluster
Br8667,Control,L5,Vip_1,0.001113663256072945,16,14367,cluster
Br8667,Control,L5,Vip_11,0.0,0,14367,cluster
Br8667,Control,L5,Vip_12,0.00041762372102735435,6,14367,cluster
Br8667,Control,L5,Vip_13,6.960395350455906e-05,1,14367,cluster
Br8667,Control,L5,Vip_14,0.0006264355815410315,9,14367,cluster
Br8667,Control,L5,Vip_15,0.00013920790700911812,2,14367,cluster
Br8667,Control,L5,Vip_16,0.00027841581401823624,4,14367,cluster
Br8667,Control,L5,Vip_18,0.00041762372102735435,6,14367,cluster
Br8667,Control,L5,Vip_19,0.0074476230249878195,107,14367,cluster
Br8667,Control,L5,Vip_2,0.0009048513955592678,13,14367,cluster
Br8667,Control,L5,Vip_21,0.0031321779077051574,45,14367,cluster
Br8667,Control,L5,Vip_23,0.003758613489246189,54,14367,cluster
Br8667,Control,L5,Vip_4,0.00013920790700911812,2,14367,cluster
Br8667,Control,L5,Vip_5,6.960395350455906e-05,1,14367,cluster
Br8667,Control,L5,Vip_6,6.960395350455906e-05,1,14367,cluster
Br8667,Control,L5,Vip_9,0.0,0,14367,cluster
Br8667,Control,L6,Astro_1,0.0,0,5110,cluster
Br8667,Control,L6,Astro_2,0.10332681017612524,528,5110,cluster
Br8667,Control,L6,Astro_3,0.0007827788649706458,4,5110,cluster
Br8667,Control,L6,Astro_4,0.00410958904109589,21,5110,cluster
Br8667,Control,L6,Astro_5,0.005088062622309198,26,5110,cluster
Br8667,Control,L6,Astro_6-SEAAD,0.006653620352250489,34,5110,cluster
Br8667,Control,L6,Chandelier_1,0.0007827788649706458,4,5110,cluster
Br8667,Control,L6,Chandelier_2,0.0003913894324853229,2,5110,cluster
Br8667,Control,L6,Endo_1,0.03679060665362035,188,5110,cluster
Br8667,Control,L6,Endo_2,0.11252446183953033,575,5110,cluster
Br8667,Control,L6,Endo_3,0.0013698630136986301,7,5110,cluster
Br8667,Control,L6,L2/3 IT_1,0.0,0,5110,cluster
Br8667,Control,L6,L2/3 IT_10,0.0,0,5110,cluster
Br8667,Control,L6,L2/3 IT_12,0.0003913894324853229,2,5110,cluster
Br8667,Control,L6,L2/3 IT_13,0.0,0,5110,cluster
Br8667,Control,L6,L2/3 IT_2,0.0003913894324853229,2,5110,cluster
Br8667,Control,L6,L2/3 IT_3,0.0,0,5110,cluster
Br8667,Control,L6,L2/3 IT_5,0.0,0,5110,cluster
Br8667,Control,L6,L2/3 IT_6,0.0,0,5110,cluster
Br8667,Control,L6,L2/3 IT_7,0.0,0,5110,cluster
Br8667,Control,L6,L2/3 IT_8,0.0,0,5110,cluster
Br8667,Control,L6,L4 IT_1,0.0070450097847358124,36,5110,cluster
Br8667,Control,L6,L4 IT_2,0.0029354207436399216,15,5110,cluster
Br8667,Control,L6,L4 IT_3,0.0,0,5110,cluster
Br8667,Control,L6,L4 IT_4,0.0005870841487279843,3,5110,cluster
Br8667,Control,L6,L5 ET_1,0.0,0,5110,cluster
Br8667,Control,L6,L5 ET_2,0.00410958904109589,21,5110,cluster
Br8667,Control,L6,L5 IT_1,0.0017612524461839531,9,5110,cluster
Br8667,Control,L6,L5 IT_2,0.007240704500978474,37,5110,cluster
Br8667,Control,L6,L5 IT_3,0.0035225048923679062,18,5110,cluster
Br8667,Control,L6,L5 IT_5,0.0,0,5110,cluster
Br8667,Control,L6,L5 IT_6,0.004500978473581213,23,5110,cluster
Br8667,Control,L6,L5 IT_7,0.0033268101761252445,17,5110,cluster
Br8667,Control,L6,L5/6 NP_1,0.0007827788649706458,4,5110,cluster
Br8667,Control,L6,L5/6 NP_2,0.0007827788649706458,4,5110,cluster
Br8667,Control,L6,L5/6 NP_3,0.00019569471624266145,1,5110,cluster
Br8667,Control,L6,L5/6 NP_4,0.011741682974559686,60,5110,cluster
Br8667,Control,L6,L5/6 NP_6,0.0,0,5110,cluster
Br8667,Control,L6,L6 CT_1,0.00019569471624266145,1,5110,cluster
Br8667,Control,L6,L6 CT_2,0.014090019569471625,72,5110,cluster
Br8667,Control,L6,L6 CT_3,0.027201565557729943,139,5110,cluster
