compartment,stratum,celltype,scz_coef,scz_se,scz_pval,sex_coef,sex_pval,age_coef,age_pval,r_squared,n,ctrl_mean,scz_mean,scz_pval_fdr,scz_pval_fdr_stratum
Neuronal,L6,L6b_6,0.002654727149351283,0.004479447273053688,0.5600598798352743,0.0007565142534365927,0.8679676153367404,0.000343062983714735,0.2017343560114106,0.11233840572855136,24,0.03856364111274064,0.042171087787645195,0.7802213498394855,0.7280778437858565
Neuronal,L5,L4 IT_2,-0.0055714560676966614,0.0094624713121589,0.5625904804364191,0.012074994352839676,0.2178434348920983,-0.00035531010624236485,0.5248626790094009,0.09885839520853135,24,0.07948315168832933,0.07399650760784744,0.781053450502795,0.8489189563811765
Neuronal,L4,L6b_6,2.2826219917317675e-05,3.919109893411852e-05,0.5667834863283623,-4.635352832229596e-05,0.2521230343095642,-3.7536795040537094e-07,0.8705351705575131,0.07895300514743764,24,6.167244240532493e-05,7.966241407773333e-05,0.7841798920433506,0.7532254226205867
Non-neuronal,L2/3,OPC_1,0.002072891205706603,0.003591214806522394,0.5702376276370384,-0.0024801984098393984,0.49898361039086536,2.5310179160191545e-05,0.9045266299519283,0.03717286578400725,24,0.009312188006043566,0.011244033742218981,0.7308831014935188,0.6811171663442404
Neuronal,L6,Pvalb_15,0.00019531034788492388,0.0003389693956510838,0.5709155297842279,-2.110120666741716e-05,0.951124440542726,-5.201938013395546e-06,0.7940948330858002,0.01813946016121415,24,0.0016029013925369085,0.001782962947284808,0.7872009352656248,0.7330273468834531
Non-neuronal,L5,Micro-PVM_1,0.0004703241583026733,0.0008200360822645323,0.5726721861017681,-0.00010972485891611072,0.8952005480344445,-7.415017111615595e-05,0.13479257790318694,0.11739122816426717,24,0.0027828643955365505,0.0030517487051683165,0.7308831014935188,0.8160578651950195
Neuronal,L5,L5 IT_7,-0.0006177689013563332,0.001079061460343912,0.573359596384809,-0.0006531414192020863,0.5529527807078969,0.00011631929380614639,0.0779564825540118,0.1561019172078989,24,0.0038565809977877167,0.0034860383467684836,0.7878818943519145,0.8489189563811765
Non-neuronal,L6,Lamp5_2,2.658429574782889e-05,4.657555809071268e-05,0.5745081123367659,-8.429610755558856e-06,0.8586099128340987,-7.077836870594076e-06,0.016427592815126724,0.2641254614369166,24,3.9531941808975e-05,4.705857970943334e-05,0.7308831014935188,0.7181351404209574
Neuronal,L5,L4 IT_4,-0.0006381985045259182,0.0011363579036314034,0.5806162477483376,-0.001051097731991683,0.36738708494505656,2.925910643399397e-05,0.6619561418820681,0.06059883874769911,24,0.008527444730002892,0.007877533363829825,0.7918980351816618,0.8489189563811765
Neuronal,L5,Lamp5_3,-0.00015216974369597976,0.000271676205478719,0.5816216803461072,6.0574718062544924e-05,0.8263251412621533,-6.22602613529214e-06,0.6970259069612079,0.027046301027107145,24,0.0010697000260906002,0.0009064320144556419,0.7918980351816618,0.8489189563811765
Neuronal,L6,Astro_1,0.0005610173753568632,0.0010030596232327709,0.5821626644776078,0.0012536792266883354,0.22709540601433817,-1.1999270307702426e-05,0.8387286732626666,0.08946782180863766,24,0.0005624478773057999,0.0011968204138887168,0.7918980351816618,0.7383526476301367
Neuronal,L4,Sncg_4,1.4841956794489553e-05,2.692516155363526e-05,0.5875820798694451,-3.258813589888467e-05,0.2416003598963277,1.059037535938631e-06,0.5055812926801322,0.09253846335518645,24,1.8484564328916667e-05,3.3357280475033335e-05,0.796587786131731,0.7707245463222592
Neuronal,L5,Sst_9,4.72215617839122e-05,8.731476912366909e-05,0.5946045879554268,-4.625406178469446e-05,0.6031828518193262,-1.943670108954697e-06,0.7052636215269856,0.03324820635280856,24,0.00021930574598125985,0.0002576322181338917,0.8018615591709277,0.8489189563811765
Neuronal,L5,Sncg_4,9.197416841223973e-06,1.7045418872160688e-05,0.5954417518595998,-8.481420654762902e-06,0.625219441350823,-1.6082948374720675e-06,0.11954593242572424,0.13915645468827198,24,1.5741590695658843e-05,2.0061377870475002e-05,0.8018615591709277,0.8489189563811765
Non-neuronal,L2/3,Astro_4,0.007010199605538062,0.013110314627997896,0.5987462150306406,-0.01399492267719277,0.2998556229124068,0.0015873188767538226,0.04991417966630503,0.2178535027334051,24,0.11060356324405836,0.12056396624687861,0.7542487367170381,0.6958401958464202
Non-neuronal,L6,L5 ET_2,-6.572612040457496e-05,0.00012341645976233915,0.6002088083243221,0.0001538463025558136,0.22827753315391702,1.1663625569260405e-05,0.11898396777668735,0.19578049338996883,24,0.00022051540664731666,0.00019785748043200834,0.7542487367170381,0.736105142284546
Neuronal,L5,Pvalb_6,0.00042120951971222234,0.0007969952877308347,0.602970473691303,-0.0017621248669151663,0.03936792688509029,-4.249123488055962e-05,0.369086933117864,0.24277297337926307,24,0.012822158787016992,0.012986330632029365,0.8071999756086031,0.8489189563811765
Neuronal,L2/3,Sncg_4,-7.670959224677227e-05,0.0001453208720221827,0.6034019619648469,7.493663005740053e-05,0.6127813352728797,-1.484864018969905e-05,0.09349738270832228,0.15812986272914054,24,0.0007851782514666667,0.000676205904832725,0.8071999756086031,0.8285519477726255
Non-neuronal,L4,Astro_5,0.0012746898301481575,0.0024482159934664364,0.6083198394832514,0.0005954141946455677,0.8108700306573102,1.757952757892746e-05,0.9027379652796391,0.019862273989850632,24,0.008764861374144685,0.010134758628701324,0.7542487367170381,0.6907025861756347
Non-neuronal,L5,Vip_19,-2.642425787767914e-05,5.094965804324335e-05,0.6097066130540916,7.510726007485699e-05,0.15716660169773722,1.5092528384219847e-06,0.615241330084426,0.12193783453133866,24,4.3290043290041664e-05,2.7038719446241667e-05,0.7542487367170381,0.8476409010752005
Non-neuronal,L4,L2/3 IT_2,0.00011736411601972712,0.00022674666525082017,0.6104152566919285,-0.0002702510091832641,0.24860936545412135,9.658411894294346e-06,0.47136238128984165,0.09232351953215256,24,0.0003810449844343083,0.0005009356645346334,0.7542487367170381,0.6907025861756347
Neuronal,L5,Sst_7,-3.878304324849421e-05,7.52928659114142e-05,0.6121324416639393,-0.00011447818530987877,0.14517161396070177,-1.1715824917451548e-06,0.791294421280935,0.13059259495261555,24,0.00024049567354050152,0.00018913447758759163,0.8142983209375588,0.8506256007537858
Neuronal,L6,L6 IT_1,0.00013875625085923705,0.00027255436773276795,0.6162560126391562,9.444439266555882e-06,0.9727811383893745,3.019613113071909e-06,0.8504852956297856,0.016736274767707116,24,0.0005338806213368167,0.0006812547721415,0.8142983209375588,0.7685163896615869
Neuronal,L4,L2/3 IT_3,-0.0012951808723240955,0.0025446148607290078,0.6163294727290258,0.0010309639748883942,0.6905242490734902,-1.9713059643081685e-06,0.9894787597249475,0.019550720298232793,24,0.019746777587247268,0.01853239812602977,0.8142983209375588,0.7980676505850206
Neuronal,L6,L5 IT_6,-0.0017927126285427874,0.003566773976365613,0.6207247762651279,-0.002977782002758082,0.415002894244929,0.00015808645594508325,0.4538273050063065,0.06278317264898348,24,0.027461065869394133,0.025830175616372422,0.8142983209375588,0.7685163896615869
Neuronal,L5,Sst_23,1.4925939687587554e-05,2.9702642686370683e-05,0.6207955092409276,1.9794495474727985e-05,0.5139803879971103,-8.716982362589549e-07,0.6185047250330447,0.041056449515309956,24,2.0262089480358334e-05,3.4576966364808334e-05,0.8142983209375588,0.8516040960099905
Neuronal,L2/3,Lamp5_Lhx6_1,-0.00014204642139464412,0.0002826776285569374,0.6208016902197231,2.96280205619654e-06,0.9917654373723727,-2.8167984686171912e-05,0.10133206648036987,0.15229810993778825,24,0.002667948360753383,0.002453099865910617,0.8142983209375588,0.8399081691208019
Non-neuronal,L4,Micro-PVM_1,0.0008974723768046687,0.0017880671602040258,0.6212023932822696,-0.00035696005377159864,0.8442341216991888,-3.732064794483024e-05,0.7228052285256958,0.01878172952024959,24,0.004784756300924666,0.005555697126244774,0.7593804001419621,0.6907025861756347
Non-neuronal,L4,L2/3 IT_7,0.0002426167554472569,0.00048397417591813815,0.6216323275580713,0.0001308900312080226,0.7901883241964757,7.545989642676527e-06,0.7908840181566907,0.024132234467521663,24,0.0009001929445083915,0.0011732864690296584,0.7593804001419621,0.6907025861756347
Neuronal,L4,L6 IT_2,8.569468848690446e-05,0.00017345392665601148,0.6266541904533186,3.866551393311401e-06,0.9824878387700688,-8.421428143266872e-06,0.41257678438057055,0.040734849879384805,24,0.0007802006267265833,0.0008443779575113917,0.8193148638936593,0.8011654839972807
Neuronal,L2/3,Pvalb_15,3.300276229071218e-05,6.826223279171893e-05,0.63401266881329,-0.00016956215965091066,0.022315158304082643,2.321149369986478e-06,0.5643776031739764,0.24054859170352416,24,0.0001916100356682657,0.00021650213202090024,0.8262616716147392,0.8453502250843866
Neuronal,L5,Sst Chodl_1,3.801201575389885e-05,8.018955521305816e-05,0.6406146439318501,-2.805084149645515e-06,0.9725227488098107,4.930402619845454e-07,0.9166586804242434,0.012602789520595126,24,0.00024484808974213336,0.0002839049662296417,0.8321810808632393,0.8676679354519995
Non-neuronal,L6,L2/3 IT_2,-7.014981892831098e-05,0.000150703571127408,0.6466150553614072,7.790017129135637e-05,0.6119282837268378,1.1239744886107763e-05,0.21330842474496717,0.09870337509947513,24,0.0003286637073193,0.00029415397440324165,0.7854363666819353,0.7783329370091012
Non-neuronal,L2/3,Astro_2,-0.0024117795308499688,0.005458515330568408,0.6633468879920186,-0.0034456714120766315,0.5362145292735031,0.00023469531175018956,0.46725814919541386,0.04693925690102663,24,0.02272747159655424,0.020637195956503387,0.7968942573877252,0.7437711031776564
Neuronal,L6,L4 IT_4,-0.0001108336600254368,0.0002509347962277246,0.6634571149482363,0.00012288949165601174,0.630655103091469,1.4876875924088305e-05,0.3190555308531106,0.07005705132196605,24,0.0007701148504206915,0.0007081026795963917,0.8582116101368136,0.8117592935837245
Neuronal,L4,OPC_1,3.422435090710791e-05,7.784378626990855e-05,0.66490156923966,0.0001640510617581157,0.048495524757826945,2.2329682311564657e-06,0.6263986566245454,0.21633961747614427,24,0.0002752061414612499,0.0003288922451276667,0.8582116101368136,0.8214826743236411
Non-neuronal,L6,Pvalb_5,2.0316341411544066e-05,4.65747673487498e-05,0.6673573542018318,-5.682314345133934e-05,0.23797089103349814,-6.029575794736156e-06,0.037262194312570905,0.2681244576060787,24,5.443684850425833e-05,5.4381228067175e-05,0.7968942573877252,0.782636565537242
Neuronal,L5,L6b_3,8.167578869851473e-05,0.00018835994360839488,0.6692087922178289,-0.0001465581930587968,0.4469488493480662,-8.012369929973975e-06,0.47195903278910645,0.06480685881118087,24,0.0005938487955407164,0.0006425326554659323,0.8603540942443181,0.8824312090732412
Neuronal,L4,Sst Chodl_1,4.424925694592034e-05,0.00010328877821542007,0.672935880600463,0.00011562761784295025,0.2775784248202678,1.9137913672314326e-06,0.7527675945271309,0.08275889435429629,24,0.00020682727760110522,0.0002656752683129583,0.8603540942443181,0.8214826743236411
Non-neuronal,L6,L6b_1,9.105283250449538e-05,0.00021346920943297624,0.6742715026167009,-0.00012057759337583625,0.5795650043723894,3.0557170836276053e-06,0.8076359981652859,0.0255802118839229,24,0.0007522272401633834,0.0008411564328567666,0.7968942573877252,0.782636565537242
Neuronal,L4,Lamp5_2,0.00032974624769134455,0.0007737504370548928,0.6745382995458604,0.00011679352946830906,0.8818762223170621,3.3912967604802932e-06,0.9405324730690594,0.01186135587887005,24,0.008107164874533267,0.00845543867927915,0.8603540942443181,0.8214826743236411
Non-neuronal,L2/3,Endo_2,-0.0020731212566792436,0.004865298076934175,0.6745830935797348,-0.003152292770033885,0.525614913575923,-0.00027693070893405593,0.3382816507709242,0.09027998058032216,24,0.04823972099932335,0.04518573503997231,0.7968942573877252,0.7437711031776564
Neuronal,L4,Chandelier_1,-4.511012263852998e-05,0.00010603901327727031,0.6750798214738832,-0.00017219769810607958,0.12107826410225306,-1.4718705561062314e-05,0.026670420891012462,0.34294225822128077,24,0.00037582612959021665,0.00027819568902115834,0.8603540942443181,0.8214826743236411
Neuronal,L5,L5/6 NP_2,-1.603567094230816e-05,3.8002039994179565e-05,0.6775490934112836,-7.871986046866777e-06,0.8384582901954165,-8.490485848829587e-07,0.704236688280378,0.022972867097753924,24,7.886852932601853e-05,5.9974993549675006e-05,0.8607856406860331,0.8824312090732412
Non-neuronal,L5,Micro-PVM_2,0.0014878150440553726,0.0035310596888280064,0.6779927225371094,9.60738550013461e-05,0.9786261937857504,-0.0005121731586911515,0.021231816719057925,0.24101635516105668,24,0.023756066264716075,0.023923651738482505,0.7968942573877252,0.8991242832678595
Non-neuronal,L5,Vip_9,4.558538690153347e-05,0.00010829387996344358,0.6782867400090871,5.840535150612315e-05,0.5966897799046189,-7.597353004153286e-07,0.9049620540284325,0.024264357815304893,24,4.4161808867683336e-05,9.264406151565e-05,0.7968942573877252,0.8991242832678595
Neuronal,L5,L5 IT_3,2.6691506710026977e-05,6.430849647679634e-05,0.6825209213543268,6.621179479699507e-05,0.3168769416653699,3.4919860438885006e-07,0.9263644699044864,0.06459839398732858,24,8.726441817105e-05,0.00012037916282820833,0.8628165787076936,0.8824312090732412
Neuronal,L5,Pvalb_12,-5.56066827557078e-06,1.3486825487090358e-05,0.6845027135801778,2.0137714211215364e-05,0.1521506239046319,3.632293007526432e-07,0.6475168853791267,0.11958038792112802,24,1.0908932233708332e-05,7.968381462357367e-06,0.8628165787076936,0.8824312090732412
Neuronal,L4,Vip_19,0.00015327290578202258,0.000373067499648448,0.6855547568444793,3.9752903594086485e-05,0.9164470078350782,-2.4246856895326926e-06,0.9119227339322049,0.00929657060128164,24,0.001348715827334925,0.0014990134568615995,0.8628165787076936,0.8242979814439573
Neuronal,L6,L6 CT_2,0.00012792846655578343,0.0003209044278986419,0.6943754297045073,0.0005822489521194484,0.08549720450496978,-8.943007698526753e-06,0.6362023070065432,0.15123145243437253,24,0.000638227037098,0.0007914840496988916,0.8702404572906891,0.8279979580061854
Neuronal,L2/3,L5 IT_6,1.3493855308297628e-05,3.4208599113469835e-05,0.6974176724021575,-1.7898781289373485e-06,0.9589116205557653,2.193802097858926e-06,0.2821311195984353,0.0718981804490183,24,5.009280496908248e-05,6.912676387374948e-05,0.8702404572906891,0.8633958088940882
Neuronal,L6,Endo_3,4.468329586592727e-05,0.00011347487529112837,0.6979156142628299,0.00015527165441298985,0.1876231822745412,-1.1247479076856531e-07,0.986538860944954,0.09714946837902816,24,6.0880167319325e-05,0.00011821108309560833,0.8702404572906891,0.8279979580061854
Neuronal,L6,L4 IT_1,-0.0011526318846426468,0.002954995281813972,0.7006136567744645,-0.000127461481191974,0.9661218838112738,0.00019047756939348328,0.2797383350868418,0.06097838714262638,24,0.040186171453073606,0.039516889608292076,0.8709166687288727,0.8279979580061854
Non-neuronal,L5,L6b_6,2.1113105880125223e-05,5.4779032304802197e-05,0.7039926799397113,-7.12545774674659e-05,0.20941271164235498,4.1304077043905337e-07,0.8978954109962081,0.08149465129709244,24,2.8945235614216666e-05,4.5191612436725006e-05,0.8226001423208583,0.9025381115874135
Neuronal,L4,L2/3 IT_13,-0.0037476005015148056,0.009859939715957966,0.7078897860001474,0.018965995069530204,0.0695159645065749,0.0004394338384039031,0.4513649525854334,0.19240990733831664,24,0.16067080239024537,0.15964329989878556,0.8762694147677504,0.8411396280707634
Neuronal,L6,OPC_2,0.00024148502270564113,0.0006384911888595663,0.709257669873897,0.00023526303281316558,0.7171898915980128,1.9125320765932896e-05,0.6113174363252463,0.034022724298942264,24,0.0028430060009659833,0.003153694608259042,0.8762694147677504,0.8287954794032055
Non-neuronal,L5,Endo_3,-2.3290801684505583e-05,6.23181449417113e-05,0.7125300880953265,2.208236619674349e-05,0.7275533489652868,1.6202073082205403e-06,0.6588857532171434,0.022196269980542027,24,4.957366646836666e-05,3.2324799586241664e-05,0.8267937824698128,0.9025381115874135
Neuronal,L2/3,Lamp5_3,-0.00010960681374549194,0.0002946484176443218,0.7138111556246629,-0.00016681441469040717,0.5786997593265937,-4.454708411760756e-06,0.797076441414746,0.03147946734775742,24,0.0030030773110448165,0.002868016752260625,0.8769689412905896,0.8633958088940882
Neuronal,L2/3,Sst_10,-1.8963960442685094e-05,5.113578142407837e-05,0.7146445940678432,-8.158239879501102e-06,0.8752070098937366,-4.4092796805540327e-07,0.8833416869437176,0.011099954713143623,24,0.00014387129262937996,0.00012308400566624612,0.8769689412905896,0.8633958088940882
Non-neuronal,L4,L2/3 IT_3,7.87688604162013e-05,0.0002128896871060176,0.7152727606483031,6.739697870625829e-05,0.755536174631936,1.8704374259455349e-06,0.8811504401897585,0.015673175097560943,24,0.00015804667885455833,0.00024728262188756665,0.8267937824698128,0.769945811284952
Neuronal,L2/3,L2/3 IT_6,-2.1675718236306274e-05,5.885045422821215e-05,0.7165053520161146,6.926498578572531e-05,0.25437650900140835,4.5774057249967017e-07,0.894693725955239,0.07100614610037648,24,0.00010950393673501289,9.47873745321996e-05,0.8769689412905896,0.8633958088940882
Neuronal,L5,Vip_19,-0.00013449936293332716,0.00036789338628854694,0.7185067316019433,4.999166284170762e-05,0.8935807329948668,3.108438593638224e-05,0.16082603190307257,0.10121228336417731,24,0.002457519354492225,0.0024077981376573916,0.8769689412905896,0.9152407176358088
Non-neuronal,L4,Micro-PVM_2,-0.0015358126143831408,0.004284377329893258,0.7237490626078549,0.0025515914062236873,0.5592963463679856,-0.00029271639242088197,0.2527835700704875,0.08347853514537495,24,0.025187435474707143,0.023105144299831158,0.832117906206892,0.769945811284952
Neuronal,L2/3,Astro_1,1.4353762896820525e-05,4.006155691508836e-05,0.723878300861458,3.536793631213251e-05,0.38917914790463504,2.487626159578781e-07,0.9158341187210892,0.04911248047179928,24,4.584110994090729e-05,6.378732524778964e-05,0.8802148750382888,0.8633958088940882
Neuronal,L2/3,Sst_1,-3.899304635254208e-06,1.0951243133747587e-05,0.7255236469993815,-1.165988135185237e-05,0.3010758518150765,1.951606825949932e-07,0.7618974461775325,0.061797329902668396,24,1.2867261405292776e-05,8.502416694247222e-06,0.8802148750382888,0.8633958088940882
Neuronal,L2/3,L6 IT_2,1.374614976516486e-05,4.007676956065177e-05,0.7351808161512939,-9.124274366383684e-05,0.03441595505548905,3.9779716363426537e-07,0.8658784627358997,0.20649787929858987,24,7.519219804269469e-05,8.23664064802313e-05,0.8874977998907851,0.8633958088940882
Neuronal,L2/3,L2/3 IT_1,-3.867711079689756e-05,0.00011309173066038424,0.7359202053549827,3.948410023739814e-05,0.731395508745242,-3.859979356533169e-06,0.5629249702293369,0.02841947595986627,24,0.0003637058291331364,0.00031830884689141263,0.8874977998907851,0.8633958088940882
Neuronal,L5,Pvalb_2,-0.00018530115682229096,0.0005626905440434199,0.7453431004659408,0.0010476774592864978,0.07818373160054268,-1.8669563806970407e-05,0.5737801817623466,0.15328629579193265,24,0.00730087485127734,0.007154463747256183,0.8932460887050289,0.9247357855451982
Neuronal,L2/3,Vip_6,-2.400036651052103e-05,7.339993081296771e-05,0.7470798874169494,-0.00012198104744826131,0.11312567976054266,-6.024566740761235e-06,0.1725367951247098,0.22940264794364562,24,0.0002808172808255185,0.00023102811727993485,0.8932460887050289,0.8633958088940882
Neuronal,L4,Pax6_4,2.673959727217298e-05,8.261842500306902e-05,0.7495616805318804,0.0001268395962971524,0.14149782717604847,-7.243845324988085e-06,0.1463727137906279,0.171066406570488,24,0.00037323516764915,0.00039175902573661666,0.8932460887050289,0.8802991829502317
Neuronal,L6,L5/6 NP_6,0.00017616220352627336,0.0005451236426290136,0.7499284476354222,0.0004162225031337097,0.4553627781664302,2.1067399045594637e-05,0.5129468813349565,0.06653954871264256,24,0.001626471117059292,0.0018919533173716169,0.8932460887050289,0.8597926191753958
Non-neuronal,L5,Astro_1,-4.4094743599602156e-05,0.00013810764685740664,0.752826490523114,1.046824469289537e-05,0.940507818146475,1.221350163441419e-07,0.9879897146977862,0.005246619981115752,24,0.00016118030586367502,0.00011827465279753333,0.8560224933465196,0.9266429743449562
Neuronal,L2/3,Sncg_2,0.00016384500034288487,0.0005181756566292628,0.755130131840871,0.0006414594944401066,0.2314028662923027,-4.587246680013608e-05,0.14270812487462323,0.14681165628455706,24,0.003497477514523233,0.0035958148755011084,0.8932460887050289,0.8633958088940882
Neuronal,L2/3,Pvalb_6,6.131474230072889e-05,0.0001939568946618781,0.7551826658072223,-0.00013649880009545455,0.49095572840914725,-4.310397365648877e-06,0.7057291487654174,0.036890832327060696,24,0.0013732375751584333,0.0014119991202829584,0.8932460887050289,0.8633958088940882
Non-neuronal,L6,Endo_3,-1.60701505105718e-05,5.121853694378409e-05,0.7569549533390151,0.00011408239224995121,0.03807457571999979,-6.329922346237291e-07,0.8334730791836036,0.19891741672486585,24,6.397682172731667e-05,5.577197737578333e-05,0.8560224933465196,0.8378020697593253
Non-neuronal,L6,Micro-PVM_2,0.001234645262306449,0.003976214659327986,0.7593876117657198,0.00025917854552045226,0.9488264008583805,-0.0007042783123940604,0.006280359940668364,0.32121650480466424,24,0.027877251330001924,0.02730706638095982,0.8560224933465196,0.8378020697593253
Neuronal,L6,Vip_14,-1.2872742606204683e-05,4.1594276737768486e-05,0.7601550384676385,-5.869744069198988e-05,0.17476330374875357,-4.0902047923506994e-06,0.10560747860794208,0.23306508433665907,24,5.2191192691575e-05,2.3819732266208333e-05,0.8932460887050289,0.8597926191753958
Neuronal,L2/3,L4 IT_2,-1.4937719135218818e-05,4.826841101892502e-05,0.7601637013089255,-5.906814786049412e-05,0.23659931268557538,4.3078253454537696e-07,0.8792884503537818,0.0759454218249781,24,0.00020765118230963947,0.00018890828022563382,0.8932460887050289,0.8633958088940882
Non-neuronal,L6,L4 IT_2,-3.2147749973113386e-05,0.00010401515568395967,0.7604664940892337,-0.00014114865352477367,0.1911472617447603,5.57702041813091e-06,0.36642681769415986,0.11002359092175518,24,0.00013143163034215,0.000101984565526325,0.8560224933465196,0.8378020697593253
Neuronal,L6,Pvalb_7,3.7432171928227084e-05,0.00012117548016162212,0.7605857785013117,0.00010411635375814317,0.4017599941835013,5.2690194162285015e-06,0.4623035971846752,0.08031418362106502,24,0.000314731955126825,0.0003745048135543167,0.8932460887050289,0.8597926191753958
Non-neuronal,L5,L4 IT_1,0.000182658140494232,0.0006014762738125292,0.7645061039831549,0.00035556872531125887,0.5621756634836854,1.2276168410910233e-06,0.9722860260396131,0.024040882604712155,24,0.002013083255912608,0.002228555743190675,0.856087564356137,0.9266429743449562
Neuronal,L6,Lamp5_5,3.567360300946644e-05,0.00012120636948189077,0.7715454913333952,-4.223521197236507e-05,0.7318943075787829,-1.2458643241482385e-05,0.09168828011853863,0.14856771250972634,24,0.00028032888969195,0.000280173476897475,0.9034909521701208,0.862803560200786
Neuronal,L2/3,Vip_15,7.579191669147157e-06,2.6213080770075864e-05,0.7754517985804729,-5.213899166233148e-06,0.8447959902209359,-7.463075244905955e-08,0.9613485948253901,0.005836340753570646,24,4.290079537298895e-05,4.985195302693211e-05,0.9054408284003209,0.8681687163124667
Neuronal,L2/3,VLMC_1,0.0021301987586510064,0.0076398184013442985,0.7832391679775516,-0.003217550882938269,0.6790207302931268,0.0006419260671792326,0.16304992742578292,0.1058391334175749,24,0.03675587184075457,0.04028266962671221,0.9092295033843671,0.8681687163124667
Neuronal,L5,Oligo_1,1.892631832292214e-05,6.838296848706544e-05,0.7847972981405151,-7.127395710179043e-05,0.3111043204735534,1.221212770923043e-06,0.7614119131832181,0.05507831467034463,24,0.00016747649715740832,0.00018363033084110834,0.9092295033843671,0.9247357855451982
Neuronal,L4,Pvalb_2,-0.00020247143443403873,0.000733832425313631,0.7854482591117429,-0.0007605355080301467,0.3137754572423702,4.330575187465314e-05,0.32123116282301567,0.08662937465383647,24,0.008041000850968434,0.007887457707393485,0.9092295033843671,0.9118422318423681
Non-neuronal,L4,Pvalb_5,-4.2645131892022886e-05,0.00015612642602234848,0.7875424698825788,-7.895563139066855e-05,0.619607901887787,-6.214532571014036e-06,0.5005472199275032,0.04823715174629739,24,0.00020497550690786666,0.000139634384599125,0.8773141503873287,0.8203567394610196
Neuronal,L6,Sncg_3,-4.014851269738493e-05,0.00014862888855081915,0.7898311174691157,0.00010722087139822908,0.480287212881894,-6.463932917616066e-06,0.46222372434370174,0.050233803481346984,24,0.0004990102206167665,0.0004510336478362167,0.9096739690735401,0.8738557044339152
Neuronal,L5,Sst_4,0.00012991523571153637,0.0004821302861016992,0.790335552338645,-0.00012173101215507787,0.8038069324598672,-2.0153667760705754e-05,0.47956386549182584,0.032106776823994654,24,0.003168640985506258,0.003236146791812109,0.9096739690735401,0.9247357855451982
Neuronal,L4,Sst_1,-2.2689573369066214e-05,9.321714391410436e-05,0.8101703918591071,-3.9958047051298065e-05,0.6736557857946056,6.791431041998511e-06,0.2236823538783828,0.07633247210118022,24,0.00013505048434414991,0.0001266435182230583,0.9298546542928389,0.9298546542928389
Non-neuronal,L4,OPC_2,0.0003704459883074203,0.0015705930123313236,0.8159369161995853,0.0018837501407681853,0.2457340255722196,6.33224163295134e-05,0.4951064437149698,0.10621625028353865,24,0.006390259377498884,0.007081900677218193,0.904259984447994,0.8325886899995768
Non-neuronal,L5,L2/3 IT_12,4.091414158547392e-05,0.00017792420301202642,0.8204641327961464,5.7880248945196944e-05,0.7490378559183893,-1.2153520667207105e-05,0.2528810778805844,0.06631326820677463,24,0.0003258444259426833,0.0003400637913433,0.9046143002624178,0.9266429743449562
Neuronal,L4,OPC_2,-9.302731562849158e-05,0.00041061135511736137,0.8230669018931853,0.0004946868440470905,0.2436977802015756,5.038160653726542e-05,0.047194404357292725,0.25271439726397216,24,0.002125403522889142,0.0022042564105512166,0.9403836048284173,0.9340422145079968
Neuronal,L5,Sncg_3,3.593409269235561e-05,0.000159464387621686,0.8239994953199499,0.00011207499157224505,0.49152617168804724,6.37204975208459e-07,0.9457744967124497,0.029468893855235656,24,0.0005374042059069667,0.0005843303661327167,0.9403836048284173,0.9247357855451982
Neuronal,L5,OPC_2,-0.0001047458448330181,0.00047267451990731286,0.8268703231691361,0.00024842630457633404,0.606014322872845,5.7319010403527504e-05,0.049586913917201395,0.20161969638306843,24,0.002120102633431225,0.0021847062809593836,0.9407911075995826,0.9247357855451982
Neuronal,L5,Pvalb_14,5.4278545310910005e-05,0.0002492626956898352,0.8298252198253819,2.125904126211572e-05,0.9330770974701037,7.009590482315611e-06,0.6331574170841927,0.017155537047816805,24,0.0013683736072436332,0.0014426019439771917,0.9407911075995826,0.9247357855451982
Neuronal,L5,L5/6 NP_4,2.0006585996024994e-05,9.542090919384233e-05,0.8360488446410431,2.583281378407831e-05,0.7899792202560885,1.3856109535319904e-06,0.8049209512617259,0.0114398213604604,24,0.00022130295078854215,0.0002470556223394,0.9407911075995826,0.9247357855451982
Non-neuronal,L5,Lamp5_6,1.237391649717802e-05,5.90866733484966e-05,0.8362389950049189,-8.397559024333282e-06,0.8887301210922205,4.1136923555580977e-07,0.905681318849456,0.003894088787938843,24,3.245067497403333e-05,4.5191612436725006e-05,0.9126466189139978,0.9266429743449562
Non-neuronal,L5,Lamp5_5,1.237391649717802e-05,5.90866733484966e-05,0.8362389950049189,-8.397559024333282e-06,0.8887301210922205,4.1136923555580977e-07,0.905681318849456,0.003894088787938843,24,3.245067497403333e-05,4.5191612436725006e-05,0.9126466189139978,0.9266429743449562
Neuronal,L5,Micro-PVM_1,4.551083229227288e-05,0.00021957563775052148,0.83789696514009,-0.00021263283994703554,0.34580548358628016,-3.258929057073857e-06,0.8007064793717574,0.05178777294286541,24,0.0008617259602447667,0.0008810658998534418,0.9407911075995826,0.9247357855451982
Neuronal,L2/3,VLMC_2,-0.0021767633654045365,0.01052826801395654,0.8382922498257204,-0.0003411065405862952,0.9745497853665799,0.0010689752613141639,0.09544092399552546,0.13450405121298825,24,0.07883820533130294,0.0794052255985243,0.9407911075995826,0.9073675446621484
