stratum,celltype,scz_coef,scz_se,scz_pval,sex_coef,sex_pval,age_coef,age_pval,r_squared,n,scz_pval_fdr_global,scz_pval_fdr_stratum
L2/3,Pax6_3,-0.0001106474160520307,0.0001353576899616393,0.4233060979575717,-0.00016047503496827072,0.25103634903088956,6.418329292676323e-06,0.4233947471807039,0.11047020113392458,24,0.6533290342062144,0.6592709831938612
L2/3,Astro_5,0.002902802220547764,0.0035846335067767883,0.4275907835244226,0.0014192658288486705,0.6971918054853772,-4.796984044220349e-05,0.8199276982632242,0.04115493854766661,24,0.6574610167725145,0.6592709831938612
L2/3,L2/3 IT_13,0.0025724254898275875,0.003193258880090353,0.42995933686556165,0.0035085700243573234,0.2863067386812424,7.530899255559059e-05,0.688700988981469,0.10939373568619881,24,0.658481147517197,0.6592709831938612
L6,L6 IT Car3_3,-0.0010606306397029199,0.0013210084483590127,0.43147419935112175,0.0018683070731010552,0.17385731152125009,-6.97645125844066e-05,0.37352755194631915,0.13829423248270734,24,0.658481147517197,0.6041276179714563
L4,Sncg_5,5.8028314845818735e-05,7.255189002526688e-05,0.4332138554834445,-0.00014432898110860865,0.0612121540763981,7.206275564836481e-06,0.1023654367551198,0.25577910049239405,24,0.6586783155863524,0.6286123658794179
L5,Pvalb_6,0.0005075110261728878,0.0006382007743323485,0.43582109910228883,-0.001329290041800977,0.0509255012606417,-4.5149426038065094e-05,0.2368957900515217,0.25380816974151277,24,0.6592597683350305,0.7187700090179201
L6,L5 IT_1,6.202946632022309e-06,7.878449434846259e-06,0.4403195100219036,6.98374323002127e-06,0.3872864117323185,3.538200987343726e-07,0.4479474184191994,0.11410905042169639,24,0.6592597683350305,0.6041276179714563
L6,Pvalb_3,-0.00012345592818922748,0.00015682838400429567,0.4403920953436784,-0.0001952718155395188,0.22879297711246804,1.683886191397417e-05,0.0790488528483139,0.1939026901579416,24,0.6592597683350305,0.6041276179714563
L5,L6 IT_2,0.0005569498091792518,0.0007083012264565922,0.4408991787409846,-0.0006765637711986243,0.35226858257620686,-1.3213532622175521e-05,0.7511369823213674,0.07230129880030112,24,0.6592597683350305,0.7187700090179201
L4,Sst_9,2.0325971488247296e-05,2.593494683632984e-05,0.4423823810925972,-4.693668074652417e-05,0.08623839453527452,-2.212476515306857e-06,0.15701808522735072,0.24311864260441607,24,0.6592597683350305,0.6286123658794179
L2/3,L5 ET_1,3.0588569658176745e-06,3.919438061422186e-06,0.4442756020616242,3.4491847233965763e-06,0.3906672501163959,1.9108617190660528e-07,0.4106674226069267,0.11868476143908879,24,0.6592597683350305,0.6700550063880234
L5,Pvalb_7,1.0948973071055438e-05,1.4114893181144438e-05,0.4470001542379408,-2.444920848540907e-05,0.09956775243216189,1.6140217215844195e-08,0.9844707396867939,0.1468517622698472,24,0.6592597683350305,0.7187700090179201
L4,Vip_23,-6.203595076489405e-06,8.008295741582957e-06,0.44761080514347984,-5.568610183576595e-06,0.49608532717766707,-4.5071466089509514e-07,0.34360507468990864,0.11570323290836637,24,0.6592597683350305,0.6286123658794179
L4,L5/6 NP_1,8.715493578136205e-06,1.1263324921784953e-05,0.4481032166189205,-1.2791965143771666e-05,0.27086618210870766,-1.6653125921247124e-06,0.019143198502865447,0.30570955076415696,24,0.6592597683350305,0.6286123658794179
L4,Lamp5_2,0.0005120015224355673,0.0006643259723273532,0.4498892422470344,9.7170688355846e-06,0.9885085317462721,-7.216879070346985e-06,0.8533574337556664,0.029279075273425992,24,0.6595150540467279,0.6286123658794179
L5,L6 CT_1,-5.223567489175985e-06,6.818301781245198e-06,0.4525588945668386,-4.682638132151348e-06,0.5013546825745478,-4.1922429120866267e-07,0.301887922650441,0.12332547876814048,24,0.6610592424208463,0.7187700090179201
L4,Astro_5,0.003148180533486901,0.0042433778394046235,0.46676919598374733,0.000793555215349912,0.8539611313913136,-5.668314293698126e-05,0.820245400380602,0.029793189231610895,24,0.6793900397058813,0.6433845674370572
L6,Sncg_5,4.2543689749757373e-05,5.795150243930849e-05,0.47139183849449595,5.0150848587272485e-06,0.9320975041076572,-6.4078597564898385e-06,0.07114853648376986,0.162280391321311,24,0.6836853260434357,0.6384674268216591
L5,Pvalb_3,-6.283967532754656e-05,8.737551668003881e-05,0.4803430340265479,-0.00010566406058574372,0.24198109127280862,-3.2840522978220816e-07,0.9489906280526629,0.09965526372116629,24,0.694206010306919,0.7518412706502489
L4,L6 CT_3,1.1310556907974663e-05,1.6044447649498423e-05,0.4889695771345829,1.4571211871955378e-05,0.37597333321055704,-2.5577029826225316e-06,0.012410537790033871,0.2851621925255847,24,0.7041850600283254,0.6649986249030326
L2/3,Pvalb_3,-4.255759595034839e-05,6.236272407099602e-05,0.5028012285094353,-7.881682174849362e-05,0.22212541121284204,-3.297818068141956e-06,0.3729099366952344,0.15464440091263354,24,0.7215638682819615,0.7460921455301298
L5,Astro_1,7.956470077400356e-05,0.00011712049417756508,0.5047091002021881,9.929667348493368e-05,0.4079267882815041,-1.2369258909276257e-06,0.8573906378435545,0.059065574061376136,24,0.7217693076318004,0.7733813903085622
L5,L2/3 IT_8,-0.0004559233684299739,0.0006770888770998977,0.5084266547398881,-0.00018373355144357895,0.7895003985172893,-2.1625251014509566e-05,0.5880791208951125,0.04975280762451961,24,0.7245522710404678,0.7733813903085622
L4,L6 IT_2,9.945951560425593e-05,0.00015078192150718537,0.5170190212319032,-1.0137266146763876e-05,0.9472201894868605,-8.038912454944521e-06,0.3690821523856638,0.05459211710619616,24,0.7342388183466959,0.6892259605321611
L2/3,Sst_25,-0.0003292551151292441,0.0005052144109341107,0.5220053456348672,0.00025296563622763575,0.6230572346524021,-7.706866375032493e-05,0.01607407592220508,0.28501401325096687,24,0.7387549701199332,0.7622935206096473
L4,L5 IT_7,1.1494600364808683e-05,1.7771070062441434e-05,0.5251059338075745,-1.0396487030366855e-05,0.5662070823035785,9.981121917243793e-07,0.34457793822786575,0.07891836745480074,24,0.7405804376803379,0.6892259605321611
L4,L5 ET_2,3.837375002051223e-05,5.9610253718627474e-05,0.5270551462892996,6.259292823347217e-06,0.9176602302175333,2.8472752074154313e-07,0.9352049000083837,0.023171156668566062,24,0.7407751025165757,0.6892259605321611
L6,Micro-PVM_1,0.0002067938185261344,0.000334239623752302,0.5430976409464643,-0.0003350176691854648,0.32954596381114165,-3.5527723591598546e-05,0.081874338916518,0.20032342569572203,24,0.7607086820106298,0.726393094765896
L5,Sst Chodl_1,4.532189054870077e-05,7.463944967976608e-05,0.5505432469769682,-1.2798949868291439e-05,0.8659621742901618,-9.335765020729508e-08,0.9830138609734371,0.019047588962178286,24,0.766367498087838,0.8258148704654523
L6,Vip_14,-1.5086000570300654e-05,2.4926924515935906e-05,0.5518461823736044,-3.312581659992447e-05,0.20010496483182685,-2.9691384025310925e-06,0.05338292581349541,0.28341231057689675,24,0.766367498087838,0.7289819939996997
L2/3,Vip_12,-6.15228086215998e-05,0.00010189132172273239,0.5527589533885384,-9.775865843216921e-05,0.35017776232031483,-4.083769645454364e-06,0.49762474204917495,0.10062110990509598,24,0.766367498087838,0.794590995496024
L4,Sncg_4,1.4208493946200064e-05,2.3684482875981488e-05,0.555304728650385,-2.9387720665378117e-05,0.23035728872937186,9.252282075338827e-07,0.5084520841443613,0.0974065274211372,24,0.7672960608716469,0.7169757255992313
L5,Sst_9,3.960733082755265e-05,6.694528859089023e-05,0.5607222146546686,-3.633161044780617e-05,0.5944057192145268,-1.7399857436677175e-06,0.6589812046560737,0.038697645807841075,24,0.7721730161406043,0.8295616326397838
L4,Sst Chodl_1,5.3399539514910444e-05,9.07119337532071e-05,0.5626716822679851,8.479599704629567e-05,0.36243118857134915,1.6863924317418105e-06,0.7519683932209015,0.07392125505930947,24,0.7722574431127716,0.717406394891681
L2/3,Sncg_8,-9.921350720822822e-06,1.7252477532649884e-05,0.5716585841765096,3.187702682784913e-05,0.0803145495558908,3.323369483482708e-07,0.7433297822557997,0.16245927433755925,24,0.781967762301647,0.7987320780055536
L2/3,Pvalb_15,3.6339507286651195e-05,6.405059831532099e-05,0.5767858019521163,-0.00016124273068262804,0.02078280523160633,1.9716728309971196e-06,0.601555878459183,0.24624946076344878,24,0.7863513099947185,0.7987320780055536
L2/3,Pax6_2,-6.798490934212721e-05,0.00012139744797868766,0.5816853176779575,-0.0002461321088828512,0.056809626633876696,-6.17594908288952e-06,0.39097521056850904,0.23651110405863263,24,0.7903963286720419,0.7987320780055536
L2/3,L4 IT_2,-2.5075204829252917e-05,4.599379326416375e-05,0.5916537591341149,-5.691081377570605e-05,0.23160664365599762,8.464716186015386e-07,0.7543712645951207,0.08740436057368317,24,0.7973023541693672,0.8004727329461555
L5,Pvalb_5,-0.0001764516342194286,0.00032638468807982764,0.5947366166398033,-0.00036729295568068354,0.2751378323902522,-5.574420543334653e-06,0.7715029790453992,0.08820437126011604,24,0.7973023541693672,0.8394392662479063
L6,L4 IT_4,-8.382464129983634e-05,0.0001559165792217461,0.5967680888464808,0.00010215766721434346,0.5210128415024422,7.983753213225944e-06,0.38795320188179694,0.0703301813505639,24,0.7973023541693672,0.7787095793484566
L5,L5 IT_7,-0.0004360223140714292,0.0008119879501879756,0.59720443202419,-0.00047658199946284605,0.5649512832829862,8.560054982808768e-05,0.08422928830709493,0.14963304882106365,24,0.7973023541693672,0.8394392662479063
L4,Sncg_3,6.560833647659218e-05,0.0001241682110386505,0.603048241755858,-0.00022574698746855254,0.08491106935016306,4.4736449999243214e-06,0.5416182515675746,0.1545859423004553,24,0.7973023541693672,0.7450025187932567
L4,Vip_19,0.00017063476941450118,0.0003232827254746185,0.6034323144507336,2.0313121973604496e-05,0.9506674446039649,-3.3049300187313576e-06,0.861905995495125,0.01458795604862595,24,0.7973023541693672,0.7450025187932567
L5,Sst_23,1.2231437016859465e-05,2.318212361775724e-05,0.6035654416551492,1.5386104265405762e-05,0.5156789117195113,-6.916745780011607e-07,0.6127054974152901,0.04233707518637553,24,0.7973023541693672,0.8394392662479063
L5,L6b_3,7.559965605349127e-05,0.00014359423631933873,0.6043443422641593,-0.00011339552726267667,0.4402929395483245,-6.351186192610235e-06,0.454750477831409,0.07027904518206729,24,0.7973023541693672,0.8394392662479063
L4,L5 ET_1,1.5931926211436663e-05,3.0420596403522187e-05,0.606227539802356,-6.556823659646234e-05,0.04405249913393136,2.0374000724630378e-06,0.261957819285368,0.22038532023224433,24,0.7973023541693672,0.7450025187932567
L5,Lamp5_3,-0.00011232286659922395,0.00021449100555093997,0.6062616922901546,5.5875796073817234e-05,0.7977194529867674,-5.454579759946764e-06,0.665855238732509,0.027438968949826004,24,0.7973023541693672,0.8394392662479063
L2/3,Pvalb_6,8.971720355585469e-05,0.000181828444244479,0.6270926644302148,-0.00014983886434337895,0.42096374512523294,-4.767013131969074e-06,0.6562206172880551,0.053419779720457305,24,0.8220541658716599,0.8361235525736198
L5,Sst_7,-2.7968188084687582e-05,5.836199144892447e-05,0.6369808428633776,-8.821432182054163e-05,0.14742643843058884,-1.1821286968411126e-06,0.7306511357063017,0.13145172614838585,24,0.8323487691090142,0.8692660343034772
L5,L4 IT_2,-0.003542160261938586,0.007752063886545996,0.6526445376045624,0.009463853902538004,0.23768290551772045,-0.00033844567522576776,0.4605162210214413,0.09334122757161412,24,0.8474325755956711,0.8692660343034772
L6,Astro_1,0.00029646364099434437,0.0006488619369860288,0.6526681205687932,0.000945355326649057,0.16182539164239182,-6.416805431847439e-06,0.8663674074577654,0.10812232963941482,24,0.8474325755956711,0.8336490889009275
L6,OPC_2,0.0003966772903177767,0.0008879433074331885,0.6598647119463408,4.892805588665647e-05,0.9567305865974614,4.9006201194634254e-05,0.3528261350431363,0.06112690747758964,24,0.8508248357077827,0.8336490889009275
L5,L4 IT_4,-0.0003965014423884625,0.00088924313962242,0.660468837883267,-0.0007692899390013062,0.3986001677373576,1.433517293128361e-05,0.7839761611350454,0.047770361210479284,24,0.8508248357077827,0.8692660343034772
L6,Lamp5_Lhx6_1,0.0002486781579932656,0.0005608594671073541,0.6622446033325124,-3.948005370573468e-05,0.944743026912011,-1.4993515088157284e-05,0.6499345993027424,0.018135577975768036,24,0.8508248357077827,0.8336490889009275
L2/3,Sncg_2,0.00021352210849346574,0.00048365086497917235,0.66360176672563,0.0005446275013660875,0.27483246173664216,-4.354616736027896e-05,0.1363765002184393,0.1434948649829767,24,0.8508248357077827,0.8619588762592303
L2/3,Sncg_4,-5.756903355783494e-05,0.00013261682203938725,0.6688623888477734,5.7346100890350276e-05,0.6709700860678427,-1.4179237888770292e-05,0.08022509802681398,0.16311538852787,24,0.8516978200614316,0.8619588762592303
L5,Pvalb_12,-4.6175141924e-06,1.0659571548562636e-05,0.6695197986120103,1.5901690963698607e-05,0.1525063905421437,2.804748472880963e-07,0.6550622461628162,0.11926925290667933,24,0.8516978200614316,0.8692660343034772
L5,L5 IT_3,2.2156014713820734e-05,5.131478428203124e-05,0.6705298241070439,5.1611499910015325e-05,0.3279217330212988,4.1255072049356545e-07,0.8911755763662301,0.06444859509317735,24,0.8516978200614316,0.8692660343034772
L5,Sst_4,0.00016075216074249276,0.00037913799481412044,0.67609580445826,-0.00010412833367993892,0.787016383323085,-1.7887069439886766e-05,0.4257004523683775,0.04265418236514207,24,0.8528468375023806,0.8692660343034772
L6,Pax6_3,-2.8125477897484057e-05,6.73630946601283e-05,0.6807457359290551,0.00011684104461733451,0.09914150569235909,2.3180335959578232e-06,0.5597578729301886,0.15690822693833084,24,0.8528468375023806,0.8398428784369247
L2/3,L5 IT_6,1.3056157895624156e-05,3.14170509468319e-05,0.68214548358891,-2.314605655354772e-06,0.942171847575922,2.0070421268999443e-06,0.2839300016013453,0.07226473084111207,24,0.8528468375023806,0.8619588762592303
L4,Chandelier_1,-3.6402000025384935e-05,8.761789605793885e-05,0.6822264590316861,-0.0001487540941892672,0.10601833159387997,-1.3383459328018226e-05,0.015953293156490675,0.37772725219529735,24,0.8528468375023806,0.8284178431099046
L6,Pvalb_5,-0.00013342813471081103,0.0003218398542086506,0.6828629011589948,-7.555133157663625e-05,0.8173180664279832,-1.6175439291360355e-05,0.39661799294292377,0.05675019676739268,24,0.8528468375023806,0.8398428784369247
L2/3,L6 IT_2,1.5730280749114342e-05,3.808079039663785e-05,0.6839456300752588,-8.708442521296049e-05,0.033705553887729306,3.5861756036439776e-07,0.8726859830018203,0.208964579013027,24,0.8528468375023806,0.8619588762592303
L6,Sncg_3,-4.1024301755625145e-05,0.00010705255534556752,0.7056022001116613,2.752115202155622e-05,0.8003168476180803,-3.1170015073186297e-06,0.6212522284010324,0.023647864625986337,24,0.8743397405731671,0.8579481296812246
L2/3,Astro_1,1.4129686373958754e-05,3.71079722117679e-05,0.7073866395003952,3.171003849637757e-05,0.4042864247952984,2.1248216968399868e-07,0.9223638298470684,0.04745446367597517,24,0.8743397405731671,0.8754730654197888
L4,L2/3 IT_12,0.002901133767983779,0.007677787808059189,0.7095145862066313,0.0034525435011627977,0.6587128621148624,-0.0008230126223659354,0.0795079719887506,0.1479601470006927,24,0.8743397405731671,0.8514175034479575
L5,L5/6 NP_2,-1.1057124535816209e-05,2.928558764338102e-05,0.7097329923479009,-7.922002866640878e-06,0.7901427913265824,-6.913821740095072e-07,0.6883954073730029,0.023988359891966127,24,0.8743397405731671,0.9017783902773329
L2/3,VLMC_1,0.002793461708516397,0.007525833670632215,0.7144040822009848,-0.0033462555237922364,0.6622845998556804,0.0006133354286916295,0.17545675370306277,0.10490815500530382,24,0.877451260120729,0.8754730654197888
L5,Pvalb_14,6.865996143832608e-05,0.00018891999135323413,0.7200938916261119,1.0364448147600909e-05,0.9569197163293126,4.494514035799648e-06,0.6861263979686347,0.018169813227459142,24,0.881791621781676,0.9030108966310739
L5,Endo_3,5.6558810924635624e-06,1.6000451016171424e-05,0.7274254445083651,-3.3806089329892477e-06,0.8352823286351927,-5.504173148163964e-08,0.9533081297491224,0.00803522103260923,24,0.8860799061804323,0.9030108966310739
L4,Pvalb_6,0.00017088667825340036,0.00048437153514416015,0.7279287248817243,-0.00085094111911268,0.09515713552683966,-3.306165458344858e-05,0.2532205165780482,0.20331411829278245,24,0.8860799061804323,0.8633573248597195
L2/3,Pax6_1,0.00023099425444433387,0.000675316872124537,0.7358791107378386,-0.0005883116876463958,0.39536555431116893,1.3235510543984121e-05,0.7390289615758139,0.04348654019537612,24,0.8883284848718086,0.8754730654197888
L2/3,Vip_15,8.263432944552074e-06,2.420692307866599e-05,0.7363880737327196,-4.520245088572651e-06,0.8541746008084791,-1.1908541072449805e-07,0.933269959184971,0.007327036334888959,24,0.8883284848718086,0.8754730654197888
L6,Pvalb_8,0.0005566306843395033,0.0016471283593197114,0.7389297964551871,0.0017559135966352282,0.3004855651693675,-5.568364884555578e-05,0.5666164561682843,0.06734383541889966,24,0.8883284848718086,0.876413836052289
L6,L2/3 IT_13,-0.0006384346349173264,0.001913625271439219,0.7421345354638582,0.0012656203916668256,0.5171397830382551,6.564006755145112e-05,0.5609982127427618,0.045041990258577025,24,0.8883284848718086,0.876413836052289
L5,L5/6 NP_4,2.493239012167315e-05,7.481184960957056e-05,0.7424005342214983,9.720904503432733e-06,0.8982111850880107,1.633884648123633e-06,0.7105600081489913,0.016705631593920356,24,0.8883284848718086,0.911127928362748
L4,L2/3 IT_3,-0.0007020992296060905,0.002110178237071054,0.742807681726549,0.0008541923339912254,0.6907831938558231,-3.081777744908315e-05,0.8038262713800648,0.01570037070190411,24,0.8883284848718086,0.8708779716794023
L6,L6 CT_2,6.586742255130373e-05,0.00020145162802961335,0.747092416584981,0.00039014790777430313,0.06778138483864378,-6.3730105433190464e-06,0.5915999810272092,0.16598959402503943,24,0.890847808697543,0.876413836052289
L4,Pax6_4,2.2640335469091166e-05,7.268390447938448e-05,0.7586515446387898,0.0001158338673265385,0.12774643663710453,-6.310558822083333e-06,0.1501493305975538,0.1751614166401677,24,0.8958582805046907,0.8793461085585972
L2/3,Sst_1,-3.142965485994816e-06,1.0095487667171992e-05,0.7587762969568028,-1.0730833459175859e-05,0.30186077312261955,1.7041102322842288e-07,0.7740919881145288,0.05995783549443079,24,0.8958582805046907,0.8754730654197888
L2/3,L2/3 IT_6,-1.6726279285058007e-05,5.3913853935134223e-05,0.7595875447862831,6.315669525137667e-05,0.2565421878615843,4.1005989120999194e-07,0.8970109139959705,0.06922857119201464,24,0.8958582805046907,0.8754730654197888
L2/3,Lamp5_Lhx6_1,-8.170805965211956e-05,0.00026530181543928864,0.7612809264519902,-2.8811344074507173e-05,0.914852727098629,-2.7750793934362538e-05,0.08649453995988529,0.1572609025313202,24,0.8958582805046907,0.8754730654197888
L6,Lamp5_2,-9.506721203433446e-05,0.00030997369756581507,0.7622461653193946,0.0002967155858172427,0.35126544475186783,1.5715100933973935e-05,0.39258246767535554,0.08862471396568128,24,0.8958582805046907,0.876413836052289
L6,Sst_1,-9.119225542853659e-05,0.0003035495030889808,0.7669575275466545,0.00016823939589609448,0.5866513224557948,-6.954457907453652e-06,0.6971088453616368,0.024904285535047643,24,0.8988126898755923,0.876413836052289
L6,L6b_3,0.0001211431062981917,0.0004086288987874905,0.7699336503636931,-0.00013635936196755983,0.7428073799434782,-0.00010980119674431678,0.0001611426671812915,0.5302436440741383,24,0.8997224657107157,0.876413836052289
L5,Micro-PVM_1,8.381021726186244e-05,0.00028911496712503087,0.7748879668008133,-0.0001560707209087299,0.5963522175457638,-1.7754376285485904e-05,0.3024680021181932,0.0741081747418828,24,0.9029321322550787,0.9403134878032341
L2/3,Sst_10,-1.3522523840432771e-05,4.728083011573724e-05,0.7778161561257576,-1.0020633885080953e-05,0.8347784277214908,-4.878558800326009e-07,0.860633762588048,0.009909851487266197,24,0.9037693404983945,0.8804764713970856
L4,OPC_2,-0.00015366397648216846,0.000544940621748837,0.7808538063325632,0.0006870317384441373,0.22321906686102835,5.75522765966669e-05,0.08370905531313717,0.21951480148410185,24,0.9047286311331963,0.8949111038867578
L2/3,L2/3 IT_1,-2.846761776945325e-05,0.00010284461292463214,0.7847725071147936,3.185286456319273e-05,0.7606600509046464,-3.8052247828139664e-06,0.5308866298209456,0.028218607258211126,24,0.9067004390111599,0.8804764713970856
L4,Sst_1,-2.0356983562057367e-05,7.586715096549408e-05,0.7911979931856081,-3.176679659055569e-05,0.6807694074116669,5.44732306900942e-06,0.23021424414465497,0.07447345927924542,24,0.9070227089113116,0.8966910589436893
L5,Vip_19,-8.056824828437558e-05,0.00030093255314025735,0.791649889096525,5.6019712365696197e-05,0.854621987534162,2.3149934630655782e-05,0.19981330532125044,0.08661470026887907,24,0.9070227089113116,0.9499798669158299
L6,Endo_3,2.2897599863156748e-05,8.554837735486813e-05,0.7917044182917805,0.00014164934230209667,0.11437054850266705,-3.3363575995065217e-07,0.9470743682886873,0.12705725248057342,24,0.9070227089113116,0.8854222790772313
L6,Pax6_4,2.1481887466843116e-05,8.133691125924727e-05,0.7943975587982636,-2.7970150198699186e-05,0.7352728105979667,-1.1485199457623791e-06,0.810189568949955,0.012037440034907254,24,0.9075659261130999,0.8854222790772313
L2/3,Vip_6,-1.79734628595499e-05,6.915241292491966e-05,0.7975894139711236,-0.00011789994776350546,0.10464511282619998,-5.804636858663189e-06,0.16345058288723602,0.23511673284941692,24,0.9086742905687731,0.8840664257507971
L2/3,Sst_23,5.44005399778316e-06,2.19971016118184e-05,0.8071910843811625,-3.197054301278787e-05,0.16279945242871766,1.3268949761843497e-06,0.31088827326080226,0.1269085879871903,24,0.914151970764884,0.8840664257507971
L5,Vip_9,3.2923383435379e-05,0.00013406248845088733,0.8085080521707406,0.00011524635184396142,0.4015303207348393,-3.789603904744065e-06,0.6314026969634918,0.04471600303880896,24,0.914151970764884,0.9527696513966109
L6,Lamp5_5,1.781873169272051e-05,7.278788816753676e-05,0.8091027222906797,-3.010942165773178e-05,0.6843999964547336,-8.995712794490666e-06,0.04576378694880227,0.20159503160255166,24,0.914151970764884,0.892515374073224
L5,L5 IT_2,0.0004111473110788187,0.0017024014819769385,0.8116185919304463,0.0021403799062925904,0.22445037394755488,8.622191575086953e-05,0.3930495388577052,0.12712536173569822,24,0.9144683308527617,0.9527696513966109
L4,Vip_16,3.5789173414510134e-05,0.00015969843258212572,0.8249492924534285,0.00019631020992177543,0.23456816107736855,-5.5122825594381105e-06,0.5585621050207706,0.08035500566618847,24,0.9269347819050886,0.9246684376950517
L6,L6 IT_1,3.185495819859004e-05,0.00015193569152620442,0.8360533807182762,6.51113332036538e-05,0.6737344964090244,4.860604363806017e-07,0.9565741865271387,0.012913412188578666,24,0.9343910026576513,0.8989093151668225
L5,Vip_16,1.265387698739645e-05,6.173696399140553e-05,0.8396715881063235,6.697903281181741e-05,0.29224487241093744,2.7701719461575315e-06,0.44833910411546163,0.0993350923418842,24,0.9343910026576513,0.966553657175269
L6,Pvalb_7,1.5688336497350207e-05,7.680729907761562e-05,0.8402177861026856,7.442575376253025e-05,0.34550736299154394,3.36025329111718e-06,0.45960140075362454,0.08650044065286777,24,0.9343910026576513,0.8989093151668225
L6,Pvalb_15,4.636574844582574e-05,0.00022772968206942216,0.8407234449340237,4.7623945154961106e-05,0.8369385775947724,-5.630440399526706e-06,0.6745533144984228,0.011372700618564324,24,0.9343910026576513,0.8989093151668225
L4,OPC_1,0.00010526056136545437,0.0005348684911178249,0.8459724181958629,6.382392380737946e-05,0.9064810571299081,1.294486549055156e-05,0.6810170580873764,0.013803496474613763,24,0.9367584716548456,0.9319560975987241
L6,Sncg_4,-9.923948599961098e-06,5.128110858039149e-05,0.8485031853443838,-4.822498502641011e-06,0.9262291742444062,-3.7381648664206724e-06,0.22344049048115588,0.08281900107448903,24,0.9367584716548456,0.8989093151668225
L4,Sncg_2,1.038771859834442e-05,5.411964287207179e-05,0.8497246772223661,3.859784863902847e-05,0.48523218907807764,-8.312586894338443e-07,0.7939205358803173,0.02820929479462353,24,0.9367584716548456,0.9319560975987241
L6,Sst_23,-5.2625973845346295e-06,3.092353012079458e-05,0.866577522829145,5.062520808583895e-07,0.9871383956650341,1.806255448141291e-06,0.32607707974622335,0.04931921056519861,24,0.9527693732180654,0.9090568131639071
L5,Vip_15,3.131417234773633e-06,1.8898391550320884e-05,0.8700584875254878,1.5862415559817e-05,0.4125429369620749,-4.339359570964062e-08,0.9688232899738201,0.036612704978147725,24,0.9540319608523444,0.966553657175269
L2/3,L5/6 NP_3,1.3549457519930688e-06,8.990313378554457e-06,0.8817128031874326,2.6639468352226902e-06,0.7707003715843401,-3.046838416369786e-07,0.5656638880593075,0.019453655268133474,24,0.9640166260342922,0.9532512860678574
L5,Sncg_2,-3.426815002401404e-06,2.3353526462324803e-05,0.8848090443852095,5.941415842036498e-07,0.980013984603423,1.1157012813821703e-06,0.4199706193168248,0.03370134016472892,24,0.9640166260342922,0.966553657175269
L4,L2/3 IT_13,0.0011981520446002966,0.008670894626181988,0.8914792360852625,0.014667221308637242,0.10722068486032951,0.0002089671130508985,0.6822839766496298,0.14479583445599598,24,0.9640166260342922,0.9613827498998342
L2/3,Lamp5_3,-3.716075237539815e-05,0.00027125228300998734,0.8924028931141657,-0.0001970758149465896,0.4772041761670499,-5.835280215303195e-06,0.7146952793433115,0.03913165928493478,24,0.9640166260342922,0.9532512860678574
L2/3,Endo_1,0.002115466880913658,0.016867222135667045,0.9014441509554738,-0.016483069902547887,0.341517271913815,0.0014982016124937586,0.14144608425154248,0.1312209108753173,24,0.9640166260342922,0.9532512860678574
L5,OPC_2,6.989608359784811e-05,0.0005685024379404926,0.903375608736691,0.000284055335587144,0.6237845602466996,6.985959994066423e-05,0.046894152540739927,0.21113757132632582,24,0.9640166260342922,0.966553657175269
L4,L6b_6,4.18123593398553e-06,3.416005275503605e-05,0.9038027705637564,-3.91460652897518e-05,0.2666998051244873,4.575394702235971e-07,0.8197703266439241,0.0617097612205445,24,0.9640166260342922,0.9613827498998342
L5,Sncg_3,1.5728598763950187e-05,0.00012902504863346296,0.9041920282988967,7.089620069914348e-05,0.5898480633917522,1.1726177948121375e-06,0.8770948904252639,0.01922113030728423,24,0.9640166260342922,0.966553657175269
L4,Vip_9,3.540363789119554e-05,0.00029238310383599954,0.9048308234351381,0.0002981871166777028,0.3213647824946546,1.0800983166216203e-05,0.5315304975092694,0.0799611378852183,24,0.9640166260342922,0.9613827498998342
L5,L5/6 NP_3,-0.00016028328490965392,0.0013765669689340442,0.9084675017041177,0.0002576836388395909,0.8538201947275268,5.251445014066311e-05,0.5183360789995852,0.024852023296720316,24,0.9640166260342922,0.966553657175269
L6,Sst_3,6.264968628316593e-06,5.4135002199756086e-05,0.9090217375360813,-6.025826818428947e-05,0.2802322227587236,2.428671004059866e-06,0.4484121441231341,0.07609481696993292,24,0.9640166260342922,0.9442238185560329
L5,Pvalb_13,2.4018529281568537e-06,2.1882593228915123e-05,0.9136928906733488,-8.283043434720327e-06,0.7098430352762103,-1.7028778487832712e-06,0.19486331016223657,0.09636453415555901,24,0.9640166260342922,0.966553657175269
L5,Pax6_2,4.519306646433923e-06,4.118486894553565e-05,0.9137153489511032,-4.956020937981956e-05,0.24422644970315224,5.326058915860643e-06,0.03744600488290771,0.22817109251740275,24,0.9640166260342922,0.966553657175269
L4,Sst_20,4.662970100470951e-05,0.00042962901283663253,0.914652996585462,0.0001695533984604386,0.6981188510289551,-9.350082058928544e-06,0.7115283470654648,0.013212881016224642,24,0.9640166260342922,0.9618000582651249
L5,Pvalb_2,-4.724716594951112e-05,0.00043570995151268635,0.9147294354195922,0.0008228326233177272,0.07433562784745439,-2.1940720179367063e-05,0.39572404680375384,0.16441896826759805,24,0.9640166260342922,0.966553657175269
