pool,subclass,depth_bin,n_ctrl,n_scz,ctrl_mean_density,scz_mean_density,log2fc,coef,se,pval,fdr
Neuronal,Pvalb,0.5416666666666666,12,12,5.611783016192734,5.616739931387706,0.0012737770529285136,-0.002603741275376048,0.12685412473833038,0.9838382112299574,0.9934366328029326
Neuronal,Pvalb,0.625,12,12,4.933341299712888,4.590874169962608,-0.10379620954093284,-0.05896370605443746,0.1686799711122469,0.7305138354613873,0.968257186147818
Neuronal,Pvalb,0.7083333333333333,12,12,1.3097929987088837,1.5014231097076642,0.19699176956818545,0.07138094960431797,0.12875880966264272,0.5857876763225852,0.926273178246351
Neuronal,Pvalb,0.7916666666666666,12,12,1.7777166323779554,2.2060794261812684,0.31145935643762895,0.0834504972307276,0.17347179431950516,0.6359665632662452,0.9504625534981306
Neuronal,Pvalb,0.875,12,12,2.6411584713966154,2.069925687369261,-0.3515918925356525,-0.19563527372477812,0.1973651988052765,0.3340274952265475,0.7094688403864788
Neuronal,Pvalb,0.9583333333333333,11,12,0.573343367449269,0.48559076148551866,-0.23965843386997202,-0.05912580438611701,0.11623820453535026,0.617168001379398,0.9504625534981306
Neuronal,Sncg,0.041666666666666664,12,11,2.7126465905581765,3.5381365827707714,0.3832886390499109,0.1638704270000403,0.17440961541336814,0.35987549874676467,0.7094688403864788
Neuronal,Sncg,0.125,12,12,3.7581336345758243,4.046374539335849,0.10661349627470669,0.05712823502534467,0.12952497719430814,0.6641477606003506,0.9504625534981306
Neuronal,Sncg,0.20833333333333331,12,12,0.9614178168540812,0.9437704864948747,-0.02672748318501272,-0.009677277513230984,0.10208596487711617,0.925469968960529,0.9934366328029326
Neuronal,Sncg,0.29166666666666663,12,12,0.3039691832246042,0.23419118664951877,-0.3762382851460469,-0.04562444976668036,0.04712421021018635,0.3451210021644273,0.7094688403864788
Neuronal,Sncg,0.375,12,12,0.20079408588270478,0.23595632898098493,0.23280309165046567,0.04177131235849485,0.05743038319683417,0.4758864218367504,0.8278024312622465
Neuronal,Sncg,0.4583333333333333,12,12,0.07312030410250027,0.15017758048733867,1.0383254781773137,0.07501604619757785,0.030071929387335525,0.02199136040784685,0.3151455831268467
Neuronal,Sncg,0.5416666666666666,12,12,0.1356176019623621,0.25260601144941575,0.89734453274722,0.10013388067937765,0.04094017570699583,0.02435907888903163,0.3151455831268467
Neuronal,Sncg,0.625,12,12,0.048916747038632226,0.16595408149616112,1.7623837386654293,0.10615139287227934,0.02845622014954794,0.0014181649992960953,0.07960936581587535
Neuronal,Sncg,0.7083333333333333,12,12,0.032086814223920214,0.10595028669610256,1.7233350293608147,0.07312747763753061,0.022360770095864048,0.004025281488499508,0.10044483625021491
Neuronal,Sncg,0.7916666666666666,12,12,0.058924398846740896,0.16866180116008392,1.517196226223622,0.10506630297585051,0.03622736042540052,0.009174816069413928,0.1899186926368683
Neuronal,Sncg,0.875,12,12,0.21203787553423145,0.3797483397958367,0.8407216664520785,0.14301810175242433,0.07545381934406789,0.07335153503638815,0.4103721014197932
Neuronal,Sncg,0.9583333333333333,11,12,0.11168163129407958,0.22569382229638657,1.0149750097926509,0.111615744203824,0.053303582310933725,0.050685982717860574,0.32338141408849497
Neuronal,Sst,0.041666666666666664,12,11,0.027274294017151233,0.0335051521990707,0.29684110714134887,0.007871443345673877,0.02568985935072332,0.7628139293363495,0.9746004989284975
Neuronal,Sst,0.125,12,12,1.63620303976405,1.8136309206870955,0.1485291066318954,0.15358254682953726,0.1449649799623717,0.3026801357113167,0.7094688403864788
Neuronal,Sst,0.20833333333333331,12,12,6.325772039875506,5.036793766880719,-0.3287359061846055,-0.12695240610249384,0.152455894402937,0.4153501196901929,0.7608626086360172
Neuronal,Sst,0.29166666666666663,12,12,3.2856970518721176,2.237194671065413,-0.5545086679438569,-0.2634892941150681,0.11399502994579552,0.03219032686919065,0.32338141408849497
Neuronal,Sst,0.375,12,12,2.425496221225925,1.7752544084852167,-0.4502541424648251,-0.22893384705646053,0.09290749219078911,0.02344519017735524,0.3151455831268467
Neuronal,Sst,0.4583333333333333,12,12,1.8481301549966187,2.0864203055659445,0.17496345295400334,0.14459319238142715,0.10642734260944771,0.19018287952420404,0.6453746895329547
Neuronal,Sst,0.5416666666666666,12,12,6.081017198905957,7.7896009478243755,0.35723675269707267,0.24158992135639334,0.11393015624652478,0.047347811628209086,0.32338141408849497
Neuronal,Sst,0.625,12,12,5.699748490016231,6.856122116783201,0.2664945464329238,0.15462025022166337,0.12978029975598845,0.2481671858039848,0.7037069515263679
Neuronal,Sst,0.7083333333333333,12,12,1.8592603914164176,2.752236520681487,0.565875621760351,0.24154405396898293,0.13527652751306232,0.09014337514885468,0.4520853949661877
Neuronal,Sst,0.7916666666666666,12,12,3.1491534438826707,4.14126199891158,0.3951064232490327,0.18791670119899606,0.17475302263343365,0.29569444208628026,0.7094688403864788
Neuronal,Sst,0.875,12,12,4.3512642724308686,3.6237656938086977,-0.26394496476506424,-0.15283051431904415,0.19938409721902733,0.4527902894092691,0.8010905120317838
Neuronal,Sst,0.9583333333333333,11,12,1.5021744230418934,1.8280648862284405,0.2832649397788939,0.1701678118076376,0.1518739802725148,0.27724779426979335,0.7094688403864788
Neuronal,Sst Chodl,0.041666666666666664,12,11,0.004336475307936816,0.005569189558067545,0.36094450357195973,-0.00047346310887105055,0.005798287770072254,0.9358216529233024,0.9934366328029326
Neuronal,Sst Chodl,0.125,12,12,0.04853160066597403,0.058164945272663304,0.26122549085529523,0.0048523019258204965,0.024297651359599784,0.8438350457579976,0.9934366328029326
Neuronal,Sst Chodl,0.20833333333333331,12,12,0.1604943662670591,0.1374942979016173,-0.22315086710578547,-0.010429808610413096,0.03894626796035874,0.7917389492302694,0.9839278848763723
Neuronal,Sst Chodl,0.29166666666666663,12,12,0.08018041295563519,0.08528879223911633,0.08910632224431987,0.005932810985889721,0.024609398704711797,0.812076270326825,0.9871987498262608
Neuronal,Sst Chodl,0.375,12,12,0.0642903315272482,0.04427482111177133,-0.5381153124133354,-0.0187761030336371,0.015226133694822721,0.2325594382597689,0.6877114817110309
Neuronal,Sst Chodl,0.4583333333333333,12,12,0.03925375713233327,0.05759075646874043,0.5530065256515139,0.017163160301146292,0.015680595702170504,0.2873970191576104,0.7094688403864788
Neuronal,Sst Chodl,0.5416666666666666,12,12,0.05880931699630174,0.06628711091425703,0.17268363987146407,0.0072767920780654125,0.022285601876268046,0.7475970960431442,0.9732867854146594
Neuronal,Sst Chodl,0.625,12,12,0.053923223228697865,0.07340863227445392,0.44504298723036856,0.019643113005638452,0.0168245152392676,0.2574402211185521,0.7088749385380231
Neuronal,Sst Chodl,0.7083333333333333,12,12,0.040256266875308304,0.07333397859096903,0.8652684205086089,0.02771515885069406,0.025268850737774445,0.28643114793961005,0.7094688403864788
Neuronal,Sst Chodl,0.7916666666666666,12,12,0.15432460795361588,0.11928896806234451,-0.371507498712334,-0.04111902216246933,0.052769806469906234,0.44545081168485334,0.7948992932652124
Neuronal,Sst Chodl,0.875,12,12,0.22155990057420272,0.3314718869834589,0.5811897205051071,0.08315869031011064,0.07032959817676752,0.25162798108206186,0.7038782714052272
Neuronal,Sst Chodl,0.9583333333333333,11,12,0.6256338055541503,0.792720622768685,0.34149403938534295,0.13349791197712102,0.13973590187256538,0.35205196005899686,0.7094688403864788
Neuronal,Vip,0.041666666666666664,12,11,0.9284234316590506,0.769818362380835,-0.270264850064869,-0.02923525442913892,0.09230476948761453,0.7550959079739535,0.9746004989284975
Neuronal,Vip,0.125,12,12,3.641086151041802,4.059386906591583,0.15689297561969934,0.20026432868091318,0.13868915578788515,0.16503274818504313,0.5889961874879986
Neuronal,Vip,0.20833333333333331,12,12,9.224460892993,8.188570561411433,-0.1718529682727643,0.016871789219661704,0.15442833874681222,0.9141473082580621,0.9934366328029326
Neuronal,Vip,0.29166666666666663,12,12,5.521736359598392,3.9744023690280716,-0.47438406814264567,-0.2715542964066196,0.13053382445658662,0.05126908026284109,0.32338141408849497
Neuronal,Vip,0.375,12,12,3.6064579466210884,2.598936453946258,-0.4726612420492753,-0.2773361727348572,0.08230585938898788,0.0032183423955248936,0.10044483625021491
Neuronal,Vip,0.4583333333333333,12,12,1.8932596570659674,1.880782971150629,-0.0095389057545381,0.011028562614733395,0.11480129314051775,0.9244737674745177,0.9934366328029326
Neuronal,Vip,0.5416666666666666,12,12,2.8640007867731256,2.9264117969099206,0.031100907056143975,-0.02612633881196985,0.1156867645228741,0.8237398320663835,0.9871987498262608
Neuronal,Vip,0.625,12,12,1.5221352319942856,1.7774087061054231,0.22367892113521878,0.059518402236660675,0.11527813466153146,0.6115999983100583,0.9504625534981306
Neuronal,Vip,0.7083333333333333,12,12,0.24129591819770904,0.32289823040665094,0.4202760236201943,0.040764679837621116,0.058831286779970474,0.4967502580887742,0.8428467493801334
Neuronal,Vip,0.7916666666666666,12,12,0.3351487095974975,0.5458756318870224,0.7037709168858839,0.12364026697593672,0.07265952616993264,0.1051304622175661,0.4642143428218265
Neuronal,Vip,0.875,12,12,0.7010027803268793,0.7997404677655559,0.19011172544649238,0.06859398282101327,0.11037359931903735,0.5416752740792637,0.8988046673982332
Neuronal,Vip,0.9583333333333333,11,12,0.44695584986109077,0.7415763504860172,0.7304629063522781,0.17452225241679828,0.0969780639611386,0.08870878438824095,0.4520853949661877
Non-neuronal,Astrocyte,0.041666666666666664,12,12,27.77540034007218,47.4896927678108,0.7738067167682349,0.24229285059557482,0.24738064746406868,0.3396733765289977,0.6640434914383632
Non-neuronal,Astrocyte,0.125,12,12,26.754878255343645,25.477345639339052,-0.07058698610680073,-0.09885760049205145,0.12515549651982646,0.4393462128665267,0.7034634751952975
Non-neuronal,Astrocyte,0.20833333333333331,12,12,21.827908051767192,20.798594218486873,-0.06968785201445643,-0.0766300083453898,0.13267789416571196,0.5703401333673321,0.7604535111564429
Non-neuronal,Astrocyte,0.29166666666666663,12,12,17.63636172532249,15.801062657786728,-0.15853138611189682,-0.14226137381660398,0.1400938320534897,0.322638412223059,0.6637133051445785
Non-neuronal,Astrocyte,0.375,12,12,17.649419562890444,13.913503262728783,-0.3431350184011208,-0.2483554234264218,0.09178161745007611,0.01400860773890085,0.1681032928668102
Non-neuronal,Astrocyte,0.4583333333333333,12,12,9.515155585203843,10.91984215300254,0.19865285041161101,0.15100364495708646,0.10731317216453386,0.17553710699134864,0.47335928169816177
Non-neuronal,Astrocyte,0.5416666666666666,12,12,17.956816486083444,22.040323581932494,0.2956138034218176,0.17426655186642614,0.11160315410731016,0.13491192829455337,0.47335928169816177
Non-neuronal,Astrocyte,0.625,12,12,16.091590258833847,19.600120271830537,0.2845555990386176,0.1593198948094069,0.13004767238977588,0.23551310249397694,0.5673416736709429
Non-neuronal,Astrocyte,0.7083333333333333,12,12,6.020318455031419,9.429223744303071,0.6472992038845903,0.40574963077104526,0.17454623725448526,0.031329753794252936,0.23023046614455178
Non-neuronal,Astrocyte,0.7916666666666666,12,12,12.711841162850638,18.66343780249633,0.5540417517504902,0.3725134583012253,0.20679552088435368,0.08753858386730289,0.47335928169816177
Non-neuronal,Astrocyte,0.875,12,12,29.677400100157723,33.429256412364275,0.17174655490302723,0.14894443402521818,0.22633704947131164,0.5183911792106322,0.7177724019839522
Non-neuronal,Astrocyte,0.9583333333333333,11,12,56.807383287426504,71.25608619039197,0.32693479442484724,0.2725454517795195,0.28648986525512915,0.35403898609949047,0.6640434914383632
Non-neuronal,Endothelial,0.041666666666666664,12,12,9.421481821260624,12.661635692093308,0.42643789971890467,0.13571733907569367,0.2050350540840364,0.5159694063884953,0.7177724019839522
Non-neuronal,Endothelial,0.125,12,12,14.99731599039218,13.884980619935817,-0.11117916696011311,-0.09545085623500854,0.13716330875546004,0.4949214581595519,0.7177724019839522
Non-neuronal,Endothelial,0.20833333333333331,12,12,20.91824277730893,16.754778915482238,-0.3201890142055,-0.14015468629396066,0.1277579962914866,0.2863368077887061,0.624734853357177
Non-neuronal,Endothelial,0.29166666666666663,12,12,19.947514868844113,14.27062530907952,-0.4831604695589814,-0.3070901722880421,0.12614445265280905,0.024948206410151323,0.23023046614455178
Non-neuronal,Endothelial,0.375,12,12,22.039380840470386,14.60871882079487,-0.5932540345042089,-0.4195860488008752,0.08340891798349749,7.42738432078467e-05,0.0031126283148100384
Non-neuronal,Endothelial,0.4583333333333333,12,12,12.40979456579531,11.930569208668283,-0.056816357203576216,-0.009043159613168594,0.11919667605844862,0.9403176375353982,0.9726529564109124
Non-neuronal,Endothelial,0.5416666666666666,12,12,22.17505842792318,22.872276179807155,0.04466203973031851,0.004391709654747,0.12418884270597279,0.9721590494907197,0.9761132819248507
Non-neuronal,Endothelial,0.625,12,12,17.315123898842113,17.670459558932166,0.029306850000155683,0.016214406224907885,0.15099401793128744,0.9156098291762366,0.9726529564109124
Non-neuronal,Endothelial,0.7083333333333333,12,12,5.993081184237472,7.986589765137572,0.4142816936324685,0.2712664483881574,0.1818042391929131,0.1520965465151637,0.47335928169816177
Non-neuronal,Endothelial,0.7916666666666666,12,12,13.468406647250946,17.48035436692456,0.37615524611532264,0.23948744101082686,0.21728499801696505,0.2841491615730568,0.624734853357177
Non-neuronal,Endothelial,0.875,12,12,27.63198517882317,26.501711447914918,-0.06025368399564524,0.022381984671553834,0.26635889353441905,0.9339120895630234,0.9726529564109124
Non-neuronal,Endothelial,0.9583333333333333,11,12,22.11983334568545,24.155790515262066,0.12702855063262755,0.11534317675629707,0.27514663060996875,0.6800256822420699,0.8160211039936422
Non-neuronal,Microglia-PVM,0.041666666666666664,12,12,7.373154901010319,12.14042912704292,0.7194654456850563,0.30153436807255124,0.21531857620873032,0.17750973063681066,0.47335928169816177
Non-neuronal,Microglia-PVM,0.125,12,12,8.957698815630982,8.74372217987412,-0.034880597303443395,-0.05721410118764489,0.1566970646738852,0.7190505441088451,0.835026438319949
Non-neuronal,Microglia-PVM,0.20833333333333331,12,12,10.618621748342497,8.79670480434012,-0.27156141796288985,-0.0726321817024839,0.17743898384550147,0.686870712470654,0.8160211039936422
Non-neuronal,Microglia-PVM,0.29166666666666663,12,12,8.772506514837689,6.72437864470153,-0.3835881501012213,-0.21538190828903786,0.16383946629574644,0.20429570603601827,0.5253318155211898
Non-neuronal,Microglia-PVM,0.375,12,12,10.625540326145071,8.207318964681972,-0.37255327892606843,-0.28656951070643344,0.17119142723552283,0.11051944326499633,0.47335928169816177
Non-neuronal,Microglia-PVM,0.4583333333333333,12,12,4.810626481107857,4.858023623134357,0.014144719018507711,0.060698071256207964,0.1403315820263202,0.6702235009873224,0.8160211039936422
Non-neuronal,Microglia-PVM,0.5416666666666666,12,12,8.602049973258167,9.49941347815544,0.1431579273557243,0.0871564457379439,0.1491540913243788,0.5658670507440177,0.7604535111564429
Non-neuronal,Microglia-PVM,0.625,12,12,7.7766911143630315,8.342129219421663,0.10125922280202268,0.08521861061196967,0.185128909856707,0.650510896750901,0.8160211039936422
Non-neuronal,Microglia-PVM,0.7083333333333333,12,12,3.1867756843333317,4.547942675957687,0.5131165980011829,0.3163168907444745,0.1935585257214548,0.1186735553833089,0.47335928169816177
Non-neuronal,Microglia-PVM,0.7916666666666666,12,12,7.5082495912658835,9.78567339574824,0.3821945231110775,0.27462156178609776,0.2321162772555657,0.2513544584149251,0.5837910001895035
Non-neuronal,Microglia-PVM,0.875,12,12,18.307931960642104,20.900038415747044,0.19103675863572356,0.20498368319842653,0.26541837752243125,0.44943499804144005,0.7034634751952975
Non-neuronal,Microglia-PVM,0.9583333333333333,11,12,35.316023108092104,41.79954047145136,0.24316418984126417,0.30015507787446427,0.31254757683884593,0.3496028210236225,0.6640434914383632
Non-neuronal,OPC,0.041666666666666664,12,12,3.575269126585143,4.984907283552595,0.4795148274416341,0.17799423909749695,0.19722585405342644,0.3780963887580727,0.6640434914383632
Non-neuronal,OPC,0.125,12,12,4.492427452675341,4.496374238156437,0.0012669115200869131,-0.03717572619577825,0.1384823568701872,0.7912452797390929,0.8901509397064795
Non-neuronal,OPC,0.20833333333333331,12,12,4.838292080748472,4.5322915546714535,-0.09425719509341376,-0.043246582796370586,0.13569509636735905,0.753427840211181,0.8610603888127784
Non-neuronal,OPC,0.29166666666666663,12,12,3.8377811309233483,3.12334505207568,-0.29718047668078973,-0.16282356327268505,0.11118798627777915,0.15943557708406136,0.47335928169816177
Non-neuronal,OPC,0.375,12,12,3.8152038524622376,2.8395086571495134,-0.42611883434337705,-0.2653034857148808,0.08838012532285415,0.0073317014149577985,0.13197062546924038
Non-neuronal,OPC,0.4583333333333333,12,12,2.1725569780178113,2.41845125288592,0.1546894446184485,0.07373571954536823,0.08066494522606654,0.3721200069025624,0.6640434914383632
Non-neuronal,OPC,0.5416666666666666,12,12,4.343951848324719,5.265891159492999,0.27766959138363406,0.14009593465935144,0.09475340871454635,0.15565309774906746,0.47335928169816177
Non-neuronal,OPC,0.625,12,12,4.118142319411473,4.761029122466645,0.20927976454431746,0.11514461520456382,0.1275963495773214,0.37813587706906787,0.6640434914383632
Non-neuronal,OPC,0.7083333333333333,12,12,1.5966332019454323,2.2521722012798264,0.49628422291083346,0.2218673199563114,0.12718132969036725,0.09722817583890322,0.47335928169816177
Non-neuronal,OPC,0.7916666666666666,12,12,3.2078204990707118,5.0739843437785135,0.6615256530949228,0.3539338739565369,0.17099052837767628,0.052334420674190724,0.31400652404514434
Non-neuronal,OPC,0.875,12,12,8.970225116450353,9.833803762038697,0.1326053743973953,0.11056491930250589,0.2149465134174144,0.6129154233871978,0.8023620087977863
Non-neuronal,OPC,0.9583333333333333,11,12,18.617263948971495,29.147542602453925,0.6467331909829488,0.39987683860604983,0.284158062237335,0.1763915865640748,0.47335928169816177
Non-neuronal,Oligodendrocyte,0.041666666666666664,12,12,6.486627721793817,7.704250000409154,0.24818587636922249,-0.005740522643019386,0.18921393413461193,0.9761132819248507,0.9761132819248507
Non-neuronal,Oligodendrocyte,0.125,12,12,5.253590306934292,4.300107221204372,-0.28893106532673984,-0.2697318695875707,0.11653212353124798,0.03197645363118775,0.23023046614455178
Non-neuronal,Oligodendrocyte,0.20833333333333331,12,12,6.327958918850906,4.231434845176452,-0.5805932813821691,-0.38636903040583603,0.14163658822790762,0.013359607728060626,0.1681032928668102
Non-neuronal,Oligodendrocyte,0.29166666666666663,12,12,8.271512022510784,4.646872848387433,-0.8318909072695084,-0.5520261777526793,0.12656676171278092,0.0003358556863093248,0.008060536471423796
Non-neuronal,Oligodendrocyte,0.375,12,12,12.021219940242341,7.057348661722081,-0.7683851195266911,-0.5803519182452643,0.11694910972032803,8.646189763361217e-05,0.0031126283148100384
Non-neuronal,Oligodendrocyte,0.4583333333333333,12,12,10.05006152876618,8.273565897157324,-0.2806231655302738,-0.215390639452205,0.1316484161624402,0.11827532714105661,0.47335928169816177
Non-neuronal,Oligodendrocyte,0.5416666666666666,12,12,26.219431302950255,26.530534420618125,0.017017342962539313,-0.12055388076689677,0.17824054876172532,0.5069660039439727,0.7177724019839522
Non-neuronal,Oligodendrocyte,0.625,12,12,30.070944863411384,29.454042360411762,-0.02990455234496764,-0.10396056236376738,0.21825433853180515,0.639272759562223,0.8160211039936422
Non-neuronal,Oligodendrocyte,0.7083333333333333,12,12,14.061604263560527,17.639411860770547,0.3270412605459817,0.18765453736294124,0.2537184243202454,0.4685728306562587,0.7144311313816266
Non-neuronal,Oligodendrocyte,0.7916666666666666,12,12,30.45041618117388,39.11035860704633,0.36108881805001763,0.20921937120995837,0.2454113697508399,0.4045415288080857,0.693499763671004
Non-neuronal,Oligodendrocyte,0.875,12,12,91.73879225726819,98.67483126333053,0.10515023263178186,0.10212788772385983,0.2533359019374128,0.6913512131057247,0.8160211039936422
Non-neuronal,Oligodendrocyte,0.9583333333333333,11,12,406.47316645143707,533.2737992786631,0.39171633236360776,0.2595767626050516,0.3302958338089147,0.44215421866361687,0.7034634751952975
Non-neuronal,VLMC,0.041666666666666664,12,12,3.807506512053474,6.61580096430479,0.7970693276448936,0.29923056677217286,0.2447286218126205,0.23639236402955957,0.5673416736709429
Non-neuronal,VLMC,0.125,12,12,6.365442575028712,6.55089508731353,0.04143121904139379,-0.01346607180189019,0.19488784746599308,0.9456348187328315,0.9726529564109124
Non-neuronal,VLMC,0.20833333333333331,12,12,10.251240568077991,10.908507469683647,0.089655211848147,0.040025261016525926,0.2598500956948848,0.8792087323610799,0.9726529564109124
Non-neuronal,VLMC,0.29166666666666663,12,12,12.757242364926178,13.551465679036696,0.08713239035733786,-0.032034752215190254,0.2664447849725754,0.9055629481929722,0.9726529564109124
Non-neuronal,VLMC,0.375,12,12,37.256536811579856,42.422324177215984,0.1873300889465018,-0.26975863322214877,0.37122668680280435,0.4762874209210844,0.7144311313816266
Non-neuronal,VLMC,0.4583333333333333,12,12,4.434805153758983,5.760858782916404,0.377413173067219,0.18190297544987627,0.12546615439266248,0.16341655667265875,0.47335928169816177
Non-neuronal,VLMC,0.5416666666666666,12,12,6.358953393974552,7.180116020590259,0.1752178210887923,0.09413513930860351,0.11375333030828286,0.4182056159873965,0.7002512639788965
Non-neuronal,VLMC,0.625,12,12,4.155366179051897,5.142220846826052,0.3074159562850554,0.17361812410391603,0.10804022927557023,0.12455101545855177,0.47335928169816177
Non-neuronal,VLMC,0.7083333333333333,12,12,2.081210568656304,3.024814489776618,0.5394237267623386,0.3104340956335547,0.12880289748196017,0.026244803899191115,0.23023046614455178
Non-neuronal,VLMC,0.7916666666666666,12,12,4.4357152110766185,6.689413797365265,0.5927130487876925,0.3932588688238538,0.1883496820331971,0.05050718983086153,0.31400652404514434
Non-neuronal,VLMC,0.875,12,12,7.793819665286652,11.068010870282391,0.505993510297997,0.3323871533916246,0.22191265574926072,0.1506077118253583,0.47335928169816177
Non-neuronal,VLMC,0.9583333333333333,11,12,10.409184145506835,16.963426909381198,0.7045706519765159,0.37263567782417906,0.34987251031159045,0.3009272461669956,0.6372576977654025
