gene,frac_detected,mean_raw_counts,max_raw_counts,n_cells_detected,in_v1
ICAM1,0.012860579625424376,0.013580052611462104,3,572,False
PROC,0.012860579625424376,0.013647503203903141,3,572,False
PGA3,0.012815612563797018,0.013265283180070598,2,570,False
GDF9,0.01279312903298334,0.013175349056815883,3,569,False
HMGA2,0.01277064550216966,0.023944960316568113,24,568,False
AGER,0.012658227848101266,0.012905546687051735,2,563,False
CMKLR1,0.012658227848101266,0.015311284484115386,4,563,False
HABP2,0.012590777255660228,0.013984756166108326,4,560,False
SDC4,0.01256829372484655,0.01920093531488185,6,559,False
TBX19,0.012478359601591833,0.013422667895766351,3,555,False
FIBCD1,0.012455876070778155,0.01652539514805405,7,554,False
ST14,0.012410909009150798,0.013490118488207388,4,552,False
TFPI,0.012410909009150798,0.0167951975178182,6,552,False
NTSR2,0.01234345841670976,0.013175349056815883,3,549,False
SELE,0.01234345841670976,0.013580052611462104,5,549,False
CASC8,0.01234345841670976,0.014187107943431436,4,549,False
ZNF296,0.01232097488589608,0.012590777255660228,2,548,False
PI16,0.012298491355082403,0.01609820806259415,6,547,False
CNR2,0.012276007824268723,0.012388425478337118,2,546,False
ITK,0.012253524293455045,0.012838096094610698,2,545,False
CSPG4,0.012253524293455045,0.014097173820176721,3,545,True
TMEM45B,0.012163590170200328,0.013849854981226251,5,541,False
DLL4,0.01214110663938665,0.012635744317287588,5,540,False
EGR2,0.012073656046945613,0.013310250241697956,4,537,False
CSF3R,0.012028688985318255,0.017694538750365356,6,535,False
CD8B,0.012006205454504575,0.012478359601591833,3,534,False
HNRNPA1L2,0.012006205454504575,0.01211862310857297,2,534,False
CD40,0.011983721923690896,0.012613260786473908,3,533,False
PTGS1,0.011983721923690896,0.013557569080648426,5,533,False
LGALS9,0.011961238392877218,0.012725678440542303,3,532,False
GPRC5C,0.011961238392877218,0.012748161971355981,4,532,False
NRROS,0.011961238392877218,0.012253524293455045,3,532,False
P2RY1,0.01191627133124986,0.01366998673471682,3,530,False
POU5F1,0.01189378780043618,0.012298491355082403,2,529,False
PRSS16,0.01189378780043618,0.012410909009150798,3,529,False
CD5,0.011848820738808823,0.012455876070778155,3,527,False
FPR1,0.011781370146367785,0.01211862310857297,3,524,False
SNAI2,0.011781370146367785,0.012433392539964476,3,524,False
FCGBP,0.011758886615554107,0.01279312903298334,5,523,False
PAX2,0.01169143602311307,0.01299548081030645,3,520,False
PTGDR,0.01166895249229939,0.012950513748679093,3,519,False
CA9,0.01166895249229939,0.012658227848101266,3,519,False
OIT3,0.01166895249229939,0.012455876070778155,4,519,False
CYBA,0.011646468961485712,0.015131416237605954,5,518,False
HSPA1L,0.011646468961485712,0.01191627133124986,3,518,False
GRP,0.011623985430672033,0.013647503203903141,6,517,False
MELK,0.011623985430672033,0.011871304269622502,3,517,False
TRIM55,0.011534051307417317,0.016278076309103582,7,513,False
HMMR,0.01148908424578996,0.012276007824268723,4,511,False
TLR2,0.01146660071497628,0.016480428086426694,6,510,False
SPATA16,0.0114441171841626,0.012680711378914945,6,509,False
TENT5C,0.0114441171841626,0.012590777255660228,3,509,False
NR1I2,0.011399150122535243,0.011983721923690896,3,507,False
VGLL3,0.011376666591721565,0.01607572453178047,9,506,False
PAX5,0.011354183060907885,0.011758886615554107,5,505,False
CRTAM,0.011331699530094205,0.011961238392877218,3,504,False
HAVCR1,0.011309215999280527,0.012163590170200328,3,503,False
TIE1,0.011286732468466848,0.013085414933561166,8,502,False
KCNJ1,0.01124176540683949,0.012388425478337118,4,500,False
DUOXA1,0.01124176540683949,0.011713919553926748,2,500,False
CLDN18,0.01124176540683949,0.011826337207995143,3,500,False
ITGAM,0.01124176540683949,0.014366976189940869,7,500,True
LILRB3,0.01121928187602581,0.011421633653348922,2,499,False
SLC5A2,0.011151831283584775,0.011534051307417317,2,496,False
IKZF1,0.011084380691143737,0.01987544123929222,9,493,False
CFC1,0.011061897160330058,0.011556534838230995,2,492,False
BOLL,0.01103941362951638,0.011758886615554107,3,491,False
HPGDS,0.0110169300987027,0.012253524293455045,5,490,False
NPAS4,0.010949479506261663,0.017087483418396023,12,487,False
HTR3A,0.010904512444634305,0.017334802257346495,12,485,False
RP1L1,0.010904512444634305,0.011871304269622502,4,485,False
NODAL,0.010837061852193268,0.011331699530094205,3,482,False
PDLIM4,0.01079209479056591,0.011421633653348922,3,480,False
CFH,0.010769611259752232,0.017087483418396023,10,479,False
IRF8,0.010724644198124874,0.014119657350990399,8,477,False
FBXO43,0.010679677136497515,0.011106864221957417,3,475,False
UHRF1,0.010657193605683837,0.010994446567889022,3,474,False
INMT,0.010657193605683837,0.011354183060907885,3,474,False
FGFR4,0.010634710074870157,0.010904512444634305,3,473,False
TNFRSF13C,0.010634710074870157,0.011421633653348922,3,473,False
ZMYND10,0.01061222654405648,0.011061897160330058,3,472,False
TSPAN8,0.01056725948242912,0.012680711378914945,5,470,False
NFATC4,0.01056725948242912,0.011736403084740428,4,470,False
ATOH8,0.01056725948242912,0.01169143602311307,4,470,False
NR5A2,0.010544775951615442,0.011174314814398453,3,469,False
PROP1,0.010544775951615442,0.01121928187602581,3,469,False
SERPINE1,0.010522292420801762,0.012163590170200328,13,468,False
REEP4,0.010499808889988084,0.01061222654405648,2,467,False
GBP5,0.010477325359174405,0.01146660071497628,4,466,False
EBF1,0.010432358297547047,0.0269577534456011,23,464,False
HNF4A,0.010432358297547047,0.01081457832137959,3,464,False
AVPR1A,0.010409874766733367,0.011601501899858353,3,463,False
CD68,0.01038739123591969,0.010702160667311195,3,462,True
NR1H4,0.01036490770510601,0.012500843132405513,8,461,False
SELENBP1,0.01036490770510601,0.013265283180070598,4,461,False
ENTPD2,0.010342424174292332,0.01148908424578996,4,460,False
CCNB2,0.010342424174292332,0.010769611259752232,2,460,True
C8G,0.010297457112664972,0.010477325359174405,2,458,False
ITGB2,0.010274973581851294,0.010904512444634305,4,457,True
SLC5A5,0.010252490051037615,0.010522292420801762,2,456,False
LHCGR,0.010230006520223937,0.012838096094610698,7,455,False
C9,0.010230006520223937,0.010949479506261663,4,455,False
C3AR1,0.0101625559277829,0.010949479506261663,3,452,False
BTNL2,0.010117588866155542,0.010926995975447985,4,450,False
BIK,0.010095105335341862,0.010297457112664972,2,449,False
PIMREG,0.010027654742900825,0.010342424174292332,2,446,False
SPIB,0.009960204150459789,0.010095105335341862,2,443,False
LEF1,0.00993772061964611,0.019111001191627133,21,442,False
DYDC1,0.00991523708883243,0.01036490770510601,2,441,False
EMX2,0.009892753558018752,0.014052206758549363,7,440,False
DDIT4L,0.009892753558018752,0.0105897430132428,3,440,False
GDF6,0.009847786496391394,0.01189378780043618,5,438,False
IL23A,0.009825302965577714,0.010095105335341862,2,437,False
CAVIN3,0.009780335903950357,0.010185039458596577,3,435,False
GUCY2D,0.009735368842322999,0.010050138273714504,3,433,False
CDKN1A,0.00969040178069564,0.010185039458596577,3,431,False
SCGN,0.009645434719068282,0.017132450480023383,12,429,False
CHRNB4,0.009577984126627246,0.009645434719068282,2,426,False
NCF2,0.009555500595813567,0.010005171212087147,3,425,False
CASP10,0.009533017064999887,0.010454841828360725,4,424,False
HSD3B1,0.009420599410931492,0.010477325359174405,6,419,False
IL21R,0.009420599410931492,0.009892753558018752,2,419,False
GJB6,0.009420599410931492,0.013467634957393709,7,419,False
ALOX15,0.009375632349304134,0.009577984126627246,3,417,False
IRF5,0.009353148818490456,0.009757852373136677,2,416,False
CRNDE,0.009330665287676777,0.01126424893765317,4,415,False
GIMAP4,0.009308181756863097,0.010409874766733367,3,414,False
CD70,0.009285698226049419,0.010072621804528182,4,413,False
HK2,0.009285698226049419,0.010117588866155542,3,413,False
RXFP2,0.009285698226049419,0.027227555815365245,32,413,False
IRGM,0.00926321469523574,0.012613260786473908,8,412,False
ADRB3,0.009240731164422061,0.009622951188254604,2,411,False
PROKR2,0.009218247633608382,0.00993772061964611,3,410,False
F11,0.009218247633608382,0.010027654742900825,3,410,False
LPAR5,0.009195764102794704,0.010634710074870157,4,409,False
TNFSF18,0.009195764102794704,0.009600467657440924,2,409,False
CD86,0.009173280571981024,0.014794163275400769,7,408,True
GPR17,0.009173280571981024,0.026755401668277987,42,408,False
TRHR,0.009128313510353666,0.0105897430132428,7,406,False
TICRR,0.009128313510353666,0.009353148818490456,2,406,False
PTGER4,0.009083346448726309,0.01036490770510601,4,404,False
CD84,0.009083346448726309,0.011151831283584775,7,404,False
LAMC2,0.009083346448726309,0.009577984126627246,2,404,False
EMP1,0.009060862917912629,0.0101625559277829,7,403,False
SNAI1,0.00903837938709895,0.009195764102794704,2,402,False
GABRQ,0.009015895856285271,0.013759920857971536,7,401,False
BST1,0.009015895856285271,0.009645434719068282,3,401,False
ADGRE1,0.009015895856285271,0.009150797041167344,2,401,False
CD80,0.008970928794657914,0.009420599410931492,3,399,False
PLA2G5,0.008970928794657914,0.010319940643478652,4,399,False
HFE,0.008948445263844234,0.009780335903950357,4,398,False
CD44,0.008925961733030554,0.011601501899858353,8,397,False
IFI44L,0.008925961733030554,0.016637812802122447,9,397,False
UTS2,0.008903478202216876,0.009105829979539987,2,396,False
NXT2,0.008836027609775839,0.008993412325471592,2,393,False
CR1,0.008791060548148481,0.010005171212087147,4,391,False
CARD10,0.008701126424893766,0.009105829979539987,2,387,False
MTNR1A,0.008633675832452729,0.009353148818490456,4,384,False
NOX1,0.008633675832452729,0.008970928794657914,4,384,False
CDC25A,0.008543741709198012,0.008791060548148481,3,380,False
KCNK15,0.008498774647570654,0.008791060548148481,2,378,False
SAA4,0.008476291116756976,0.008701126424893766,2,377,False
GJB1,0.008453807585943296,0.009195764102794704,3,376,False
TLR6,0.008408840524315939,0.008948445263844234,3,374,False
TNFRSF1B,0.008408840524315939,0.009105829979539987,3,374,False
TH,0.008363873462688581,0.014456910313195584,11,372,False
BIRC5,0.008341389931874901,0.008431324055129618,2,371,False
CILP2,0.008318906401061223,0.009465566472558851,7,370,False
CLEC2A,0.008318906401061223,0.009870270027205072,4,370,False
TGM3,0.008273939339433864,0.008656159363266407,3,368,False
CR2,0.008273939339433864,0.009285698226049419,5,368,False
ACPP,0.008251455808620186,0.008678642894080086,3,367,False
DDX43,0.008251455808620186,0.009173280571981024,4,367,False
SFRP5,0.008251455808620186,0.008363873462688581,2,367,False
BNC1,0.008206488746992828,0.008476291116756976,2,365,False
ARHGAP36,0.008184005216179149,0.01827911055152101,13,364,False
TNFSF13,0.008161521685365469,0.008836027609775839,4,363,False
TNNI3,0.008161521685365469,0.008768577017334802,3,363,False
PRODH,0.008094071092924433,0.008768577017334802,3,360,False
SINHCAF,0.008049104031297076,0.008813544078962161,4,358,False
LCAT,0.008026620500483396,0.008836027609775839,3,357,False
SLC5A1,0.007981653438856038,0.008453807585943296,2,355,False
NLRP5,0.007959169908042359,0.008071587562110754,2,354,False
CPA4,0.007959169908042359,0.008566225240011691,4,354,False
IL19,0.00793668637722868,0.008318906401061223,4,353,False
GBP1,0.007891719315601321,0.008004136969669716,3,351,False
IL18R1,0.007869235784787643,0.010050138273714504,5,350,False
DSG3,0.007869235784787643,0.010297457112664972,5,350,False
MALL,0.007846752253973964,0.008071587562110754,2,349,False
CD27,0.007846752253973964,0.007891719315601321,2,349,False
SELPLG,0.007824268723160286,0.008791060548148481,4,348,False
KLRC1,0.007824268723160286,0.009757852373136677,7,348,False
PON1,0.007801785192346606,0.008094071092924433,2,347,False
PLVAP,0.007801785192346606,0.008071587562110754,2,347,False
CD244,0.007779301661532927,0.009173280571981024,4,346,False
NFATC1,0.007756818130719248,0.008386356993502259,4,345,False
LEP,0.007756818130719248,0.007981653438856038,3,345,False
NR2E3,0.0077343345999055695,0.008004136969669716,3,344,False
GYPA,0.0077343345999055695,0.007914202846415001,3,344,False
TRPV4,0.00771185106909189,0.007824268723160286,2,343,False
DMRT2,0.007666884007464532,0.008273939339433864,2,341,False
KLRK1,0.0076219169458371745,0.008476291116756976,3,339,False
PTK6,0.0076219169458371745,0.0077343345999055695,2,339,False
CXCL16,0.007599433415023496,0.008116554623738111,4,338,False
SCNN1G,0.007599433415023496,0.008768577017334802,4,338,False
ZBP1,0.007599433415023496,0.00771185106909189,2,338,False
MYD88,0.007576949884209816,0.007689367538278211,3,337,False
PTP4A1,0.007576949884209816,0.007891719315601321,4,337,False
ICOSLG,0.007554466353396137,0.007779301661532927,2,336,False
THBD,0.007531982822582458,0.00793668637722868,2,335,False
KLRC2,0.0075094992917687795,0.009308181756863097,4,334,False
AEBP1,0.007442048699327742,0.008656159363266407,5,331,False
BMP5,0.007419565168514063,0.012680711378914945,12,330,False
PTGIR,0.007419565168514063,0.008184005216179149,3,330,False
PRNCR1,0.007419565168514063,0.007846752253973964,2,330,False
GLP1R,0.007419565168514063,0.011061897160330058,6,330,False
ATP6V1B1,0.0073970816377003845,0.0075094992917687795,2,329,False
CYP19A1,0.007307147514445668,0.008521258178384334,4,325,False
SLC6A2,0.007307147514445668,0.008813544078962161,5,325,False
CALCR,0.007217213391190953,0.019448254153832317,23,321,False
MPO,0.007194729860377273,0.007419565168514063,3,320,False
SLC9A3,0.0071722463295635945,0.007531982822582458,2,319,False
BTK,0.0071722463295635945,0.007531982822582458,4,319,False
IL12A,0.007149762798749916,0.008206488746992828,3,318,False
ACRBP,0.007149762798749916,0.007217213391190953,2,318,False
ADGRG5,0.007149762798749916,0.0075094992917687795,2,318,False
TNFRSF8,0.007127279267936237,0.0071722463295635945,2,317,False
SIGLEC1,0.007104795737122558,0.008408840524315939,5,316,False
ECEL1,0.0070598286754951995,0.008094071092924433,5,314,False
TINAGL1,0.007037345144681521,0.007891719315601321,3,313,False
BDKRB1,0.007037345144681521,0.007599433415023496,3,313,False
KCNRG,0.006992378083054163,0.007037345144681521,2,311,False
SALL4,0.006992378083054163,0.007217213391190953,2,311,False
MCM2,0.006992378083054163,0.007127279267936237,3,311,False
VDR,0.0069474110214268045,0.0071722463295635945,3,309,False
ADA,0.006924927490613126,0.007262180452818311,3,308,False
NUAK2,0.006902443959799447,0.0071722463295635945,2,307,False
RHOH,0.006902443959799447,0.0073970816377003845,5,307,False
HAS2,0.006879960428985768,0.008723609955707444,15,306,False
CLEC5A,0.006857476898172089,0.0072846639836319895,4,305,False
NLRP7,0.00683499336735841,0.006879960428985768,2,304,False
SELL,0.006812509836544731,0.007217213391190953,2,303,False
KDR,0.006767542774917373,0.007644400476650853,4,301,False
HTR1D,0.006767542774917373,0.007217213391190953,3,301,False
DEPDC7,0.006745059244103694,0.0069474110214268045,2,300,False
ROBO4,0.0067000921824763365,0.007329631045259347,3,298,False
GDNF,0.006632641590035299,0.007891719315601321,4,295,False
RGPD6,0.006632641590035299,0.006655125120848978,2,295,False
CDKN2B,0.00661015805922162,0.006969894552240484,3,294,False
INSRR,0.0065876745284079415,0.006992378083054163,3,293,False
LRRC3,0.006542707466780583,0.006677608651662657,2,291,False
F7,0.006520223935966904,0.00661015805922162,2,290,False
MCM5,0.006497740405153225,0.006722575713290015,2,289,False
FST,0.0064752568743395465,0.007689367538278211,5,288,False
CABP4,0.006452773343525868,0.006655125120848978,2,287,False
SIRPG,0.006430289812712188,0.006790026305731052,2,286,False
EPHB4,0.0063628392202711515,0.006452773343525868,2,283,False
SCNN1A,0.006340355689457473,0.006407806281898509,2,282,False
FPR2,0.006295388627830114,0.0064752568743395465,2,280,False
GDF15,0.006295388627830114,0.0067000921824763365,3,280,False
NKX2-1,0.006272905097016435,0.009060862917912629,5,279,False
HNF1B,0.0062504215662027565,0.006340355689457473,2,278,False
TIMP4,0.0062504215662027565,0.00638532275108483,2,278,False
CHRDL2,0.006227938035389078,0.006879960428985768,4,277,False
MICB,0.006205454504575399,0.006407806281898509,2,276,False
H19,0.006182970973761719,0.0063628392202711515,2,275,False
PLIN4,0.006182970973761719,0.006272905097016435,2,275,False
CLEC9A,0.00616048744294804,0.007374598106886706,5,274,False
BTLA,0.0061380039121343615,0.006677608651662657,3,273,False
PLIN1,0.006115520381320683,0.006227938035389078,2,272,False
WDR72,0.006115520381320683,0.008453807585943296,8,272,False
GAL,0.006093036850507004,0.008161521685365469,5,271,False
TNFSF11,0.006048069788879645,0.007104795737122558,6,269,False
KCTD11,0.0060255862580659665,0.00616048744294804,3,268,False
MUC1,0.00595813566562493,0.006048069788879645,2,265,False
TMIGD2,0.005935652134811251,0.0061380039121343615,3,264,False
HMOX1,0.005935652134811251,0.0062504215662027565,3,264,False
HDC,0.005868201542370214,0.006272905097016435,3,261,False
BCL2L12,0.005868201542370214,0.005980619196438609,2,261,False
VSTM1,0.005868201542370214,0.005980619196438609,2,261,False
KLK4,0.005823234480742856,0.006182970973761719,3,259,False
TACR2,0.0058007509499291765,0.005980619196438609,2,258,False
POU2F3,0.0058007509499291765,0.006070553319693325,3,258,False
ELANE,0.0058007509499291765,0.006205454504575399,3,258,False
ZIC2,0.0058007509499291765,0.006924927490613126,5,258,False
CCL27,0.0058007509499291765,0.005868201542370214,2,258,False
CFB,0.005778267419115498,0.0058007509499291765,2,257,False
TMPRSS13,0.005755783888301819,0.005980619196438609,2,256,False
EPHA1,0.005755783888301819,0.006093036850507004,3,256,False
STAB1,0.00573330035748814,0.007442048699327742,9,255,False
IRS4,0.005710816826674461,0.006070553319693325,4,254,False
FCAR,0.005710816826674461,0.00573330035748814,2,254,False
INSC,0.005688333295860782,0.006407806281898509,3,253,False
CLEC7A,0.005665849765047103,0.007576949884209816,5,252,False
TNFRSF12A,0.005598399172606066,0.0058007509499291765,4,249,False
CLDN5,0.0055534321109787085,0.014951547991096522,20,247,False
ASF1B,0.0055534321109787085,0.005620882703419745,2,247,False
ANGPTL8,0.0055534321109787085,0.005665849765047103,3,247,False
AOC3,0.00550846504935135,0.005598399172606066,2,245,False
EBF2,0.00550846504935135,0.006924927490613126,6,245,False
TENT5B,0.005463497987723992,0.005620882703419745,2,243,False
PGF,0.005463497987723992,0.005598399172606066,3,243,False
TNFRSF9,0.005463497987723992,0.005530948580165029,2,243,False
SLC22A2,0.0054410144569103135,0.005598399172606066,2,242,False
GALP,0.0054410144569103135,0.005868201542370214,4,242,False
SLC2A2,0.005418530926096634,0.00573330035748814,2,241,False
BUB1,0.005396047395282955,0.005868201542370214,3,240,False
UPK3B,0.005373563864469276,0.005396047395282955,2,239,False
LILRB4,0.005351080333655597,0.006317872158643794,4,238,False
APLN,0.005351080333655597,0.005530948580165029,2,238,False
MYCL,0.0053285968028419185,0.005396047395282955,2,237,False
HLX,0.00528362974121456,0.005485981518537671,2,235,False
VTCN1,0.005238662679587202,0.005665849765047103,3,233,False
GPR139,0.005238662679587202,0.0058007509499291765,4,233,False
ZAP70,0.005238662679587202,0.005418530926096634,2,233,False
IL2RB,0.0052161791487735235,0.0052161791487735235,1,232,False
ACE2,0.0052161791487735235,0.005396047395282955,2,232,False
VAMP5,0.005193695617959845,0.0055534321109787085,3,231,False
PYGM,0.005193695617959845,0.005620882703419745,4,231,False
DACT2,0.005148728556332486,0.00530611327202824,2,229,False
MFAP5,0.005148728556332486,0.005238662679587202,2,229,False
LTB4R2,0.005148728556332486,0.005193695617959845,2,229,False
S1PR1,0.0051037614947051285,0.005778267419115498,6,227,False
RS1,0.0051037614947051285,0.005373563864469276,2,227,False
TIMD4,0.0051037614947051285,0.005418530926096634,3,227,False
F2,0.0051037614947051285,0.005171212087146166,2,227,False
MYBL2,0.005058794433077771,0.005171212087146166,2,225,False
CA14,0.005036310902264091,0.0053285968028419185,2,224,False
SERPINH1,0.005013827371450412,0.0051037614947051285,2,223,False
SCIN,0.0049913438406367335,0.00573330035748814,4,222,False
CHRNA3,0.004968860309823055,0.0054410144569103135,5,221,False
DLX4,0.004968860309823055,0.00508127796389145,3,221,False
TLR7,0.004968860309823055,0.00550846504935135,4,221,False
CSRP3,0.004968860309823055,0.005193695617959845,2,221,False
TLR9,0.004946376779009376,0.004968860309823055,2,220,False
ANPEP,0.004946376779009376,0.0052161791487735235,3,220,False
TEX35,0.004946376779009376,0.005013827371450412,2,220,False
POU2AF1,0.004923893248195697,0.005575915641792387,5,219,False
XDH,0.004923893248195697,0.0051037614947051285,3,219,False
RHAG,0.004923893248195697,0.004968860309823055,2,219,False
INSL3,0.00485644265575466,0.005013827371450412,2,216,False
GABRP,0.00485644265575466,0.00485644265575466,1,216,False
HAMP,0.004833959124940981,0.005058794433077771,2,215,False
FCN1,0.004833959124940981,0.005013827371450412,4,215,False
PYCARD,0.004811475594127302,0.005013827371450412,2,214,False
RPE65,0.0047665085324999435,0.005171212087146166,3,212,False
LBP,0.0047665085324999435,0.004811475594127302,2,212,False
TRH,0.004744025001686265,0.0062504215662027565,8,211,False
WEE1,0.004744025001686265,0.0049913438406367335,3,211,False
CYP24A1,0.004721541470872586,0.004901409717382017,3,210,False
ABI3,0.004699057940058907,0.004946376779009376,2,209,False
GIMAP8,0.004699057940058907,0.006227938035389078,5,209,False
TES,0.004699057940058907,0.00508127796389145,3,209,False
LPAR3,0.0046540908784315485,0.005463497987723992,4,207,False
ADGRD2,0.0046540908784315485,0.004833959124940981,2,207,False
CFHR1,0.0046540908784315485,0.0048789261865683385,2,207,False
CBLN3,0.00463160734761787,0.004833959124940981,2,206,False
WEE2,0.00463160734761787,0.004833959124940981,2,206,False
NKX2-8,0.004609123816804191,0.004811475594127302,3,205,False
CD33,0.004586640285990512,0.004676574409245228,2,204,False
MUC16,0.004586640285990512,0.004586640285990512,1,204,False
NFKB2,0.004541673224363154,0.004788992063313623,4,202,False
TKTL1,0.004541673224363154,0.004586640285990512,2,202,False
CDC42BPG,0.004519189693549475,0.004564156755176833,2,201,False
MNX1,0.004519189693549475,0.00463160734761787,2,201,False
KLK15,0.004519189693549475,0.00463160734761787,2,201,False
ARR3,0.004519189693549475,0.004609123816804191,2,201,False
SHOX,0.004496706162735796,0.004541673224363154,2,200,False
ANXA10,0.004474222631922117,0.004923893248195697,4,199,False
TK1,0.004474222631922117,0.004564156755176833,2,199,False
CDH5,0.004451739101108438,0.004923893248195697,4,198,False
SERPINB2,0.004451739101108438,0.005013827371450412,4,198,False
CYP27B1,0.004384288508667401,0.004451739101108438,2,195,False
LCK,0.004384288508667401,0.004474222631922117,2,195,False
CEACAM8,0.004384288508667401,0.004429255570294759,2,195,False
CALR3,0.004361804977853722,0.004384288508667401,2,194,False
OLFML3,0.004361804977853722,0.004788992063313623,4,194,False
TNFRSF10A,0.004361804977853722,0.004496706162735796,2,194,False
CD163,0.004361804977853722,0.007037345144681521,20,194,True
CHAD,0.004339321447040043,0.004496706162735796,3,193,False
TNFSF10,0.004339321447040043,0.0055534321109787085,6,193,False
SYCP1,0.004316837916226364,0.004923893248195697,4,192,False
CNTF,0.004316837916226364,0.0044067720394810805,2,192,False
APOB,0.0042943543854126855,0.004541673224363154,3,191,False
FCGR1A,0.004271870854599006,0.004474222631922117,2,190,True
SOCS1,0.004271870854599006,0.004361804977853722,2,190,False
ADRB2,0.004249387323785327,0.004788992063313623,4,189,False
SOX21,0.004249387323785327,0.004788992063313623,5,189,False
ITGB1BP2,0.004249387323785327,0.0042943543854126855,2,189,False
FOSL1,0.004226903792971648,0.004339321447040043,2,188,False
APOBEC3G,0.004226903792971648,0.004339321447040043,2,188,False
APOL1,0.004204420262157969,0.004316837916226364,2,187,False
IL23R,0.0041819367313442905,0.0042943543854126855,2,186,False
KCNJ15,0.004159453200530612,0.004721541470872586,4,185,False
SPN,0.004159453200530612,0.004226903792971648,2,185,False
IL17B,0.004136969669716932,0.004136969669716932,1,184,False
CD34,0.004114486138903253,0.0053285968028419185,8,183,False
SLC1A5,0.0040695190772758955,0.0041819367313442905,2,181,False
CDC20,0.004047035546462217,0.004092002608089574,2,180,False
SULT2A1,0.004024552015648538,0.004024552015648538,1,179,False
DAZL,0.004024552015648538,0.004114486138903253,3,179,False
CYP17A1,0.004024552015648538,0.004047035546462217,2,179,False
STAP1,0.004024552015648538,0.004114486138903253,3,179,False
P2RX1,0.004002068484834858,0.0040695190772758955,2,178,False
TERT,0.004002068484834858,0.0042943543854126855,3,178,False
UCP2,0.004002068484834858,0.004136969669716932,2,178,False
NYX,0.0039571014232075005,0.0041819367313442905,3,176,False
TAL1,0.0039571014232075005,0.0051037614947051285,3,176,False
RORC,0.003934617892393822,0.004002068484834858,2,175,False
COL17A1,0.003912134361580143,0.0039571014232075005,2,174,False
FOXP3,0.003912134361580143,0.004024552015648538,2,174,False
ANGPTL3,0.0038896508307664636,0.0039571014232075005,3,173,False
PLAU,0.0038896508307664636,0.0040695190772758955,2,173,False
UPK1A,0.0038896508307664636,0.003979584954021179,3,173,False
NOS3,0.0038896508307664636,0.004024552015648538,3,173,False
IL2RA,0.0038896508307664636,0.003934617892393822,3,173,False
TRPV6,0.0038896508307664636,0.003979584954021179,2,173,False
HNF1A,0.0038446837691391055,0.0038896508307664636,2,171,False
SLC4A1,0.0038446837691391055,0.0038896508307664636,2,171,False
FOXL2,0.0038222002383254267,0.004699057940058907,4,170,False
CASQ2,0.003799716707511748,0.0042943543854126855,3,169,False
CYP1A1,0.0037772331766980686,0.0038222002383254267,2,168,False
PGR,0.0037772331766980686,0.004788992063313623,5,168,False
CPZ,0.0037772331766980686,0.004002068484834858,2,168,False
ICAM3,0.0037547496458843897,0.0038222002383254267,2,167,False
LILRA2,0.0037547496458843897,0.0038671672999527847,2,167,False
CLEC4C,0.0037547496458843897,0.0037547496458843897,1,167,False
CCR9,0.003732266115070711,0.003912134361580143,3,166,False
S1PR5,0.003732266115070711,0.0038671672999527847,2,166,False
TEKT4,0.0037097825842570317,0.0037772331766980686,2,165,False
CDK1,0.0037097825842570317,0.0038222002383254267,2,165,True
ELF4,0.0036648155226296736,0.0037547496458843897,2,163,False
PTGER2,0.0036423319918159947,0.0037772331766980686,2,162,False
PCDHA2,0.003619848461002316,0.003732266115070711,2,161,False
TGM6,0.0035973649301886367,0.0037097825842570317,3,160,False
ITGAD,0.0035973649301886367,0.0037097825842570317,2,160,False
C1QTNF9,0.0035973649301886367,0.0038671672999527847,4,160,False
FCER2,0.003574881399374958,0.003619848461002316,2,159,False
SLC15A1,0.003552397868561279,0.003687299053443353,5,158,False
PAX3,0.003552397868561279,0.004339321447040043,4,158,False
SOD3,0.0035299143377475997,0.0037547496458843897,3,157,False
HSD17B2,0.003507430806933921,0.004002068484834858,4,156,False
PDE6H,0.003507430806933921,0.0037772331766980686,3,156,False
SLCO1B1,0.003507430806933921,0.003799716707511748,3,156,False
CDA,0.003484947276120242,0.0035973649301886367,2,155,False
NKX3-1,0.003462463745306563,0.0035973649301886367,2,154,False
MYH4,0.003462463745306563,0.0036648155226296736,2,154,False
AQP5,0.003439980214492884,0.003552397868561279,3,153,False
TGM2,0.003417496683679205,0.004316837916226364,8,152,False
TNFSF14,0.003395013152865526,0.003439980214492884,3,151,False
NAT1,0.003395013152865526,0.0035973649301886367,2,151,False
BLK,0.003395013152865526,0.003417496683679205,2,151,False
CD300A,0.003372529622051847,0.0036423319918159947,3,150,False
NTS,0.0033500460912381682,0.004159453200530612,5,149,False
ANXA8,0.0033500460912381682,0.0035299143377475997,2,149,False
FOXB1,0.0033500460912381682,0.003372529622051847,2,149,False
PARP15,0.003327562560424489,0.003372529622051847,2,148,False
FRMD7,0.003327562560424489,0.004047035546462217,4,148,False
IL13,0.003327562560424489,0.003417496683679205,2,148,False
LIN28A,0.00330507902961081,0.003327562560424489,2,147,False
STC2,0.00330507902961081,0.003552397868561279,2,147,False
BATF,0.00330507902961081,0.00330507902961081,1,147,False
EHF,0.003260111967983452,0.003417496683679205,2,145,False
IRF7,0.003260111967983452,0.003395013152865526,3,145,False
WNT3A,0.003260111967983452,0.00330507902961081,2,145,False
MYH1,0.0032376284371697732,0.003462463745306563,3,144,False
MLPH,0.003215144906356094,0.003439980214492884,3,143,False
