celltype,level,subclass,panel,topN,n_in_panel,genes_in_panel
Sst_5,supertype,Sst,MERSCOPE_4K,50,27,BRINP3; PLCB1; SLIT2; FBN2; KCNIP4; GPC6; SGCD; FLRT2; GRID2; CADM2; SPON1; EPHA6; PTPRO; FIGN; GRIN3A; NPAS3; CPNE8; DOK6; ZNF385D; NTNG1; ADAMTS20; NCAM2; TBL1X; CDH13; SLC2A13; PRKD1; FAT1
Sst_5,supertype,Sst,Xenium_5K,5,2,PLCB1; SLIT2
Sst_5,supertype,Sst,Xenium_5K,10,2,PLCB1; SLIT2
Sst_5,supertype,Sst,Xenium_5K,20,3,PLCB1; SLIT2; SPON1
Sst_5,supertype,Sst,Xenium_5K,50,13,PLCB1; SLIT2; SPON1; CTNND2; KCNT2; HDAC9; CDH2; NIBAN1; CDH13; ANKS1A; PRKD1; KLHL14; FAT1
Sst_7,supertype,Sst,Xenium_v1,5,0,
Sst_7,supertype,Sst,Xenium_v1,10,1,THSD7B
Sst_7,supertype,Sst,Xenium_v1,20,4,THSD7B; BRINP3; LYPD6; PTCHD4
Sst_7,supertype,Sst,Xenium_v1,50,7,THSD7B; BRINP3; LYPD6; PTCHD4; SEMA5A; PLD5; PLCE1
Sst_7,supertype,Sst,MERFISH_180,5,1,LRRC4C
Sst_7,supertype,Sst,MERFISH_180,10,1,LRRC4C
Sst_7,supertype,Sst,MERFISH_180,20,3,LRRC4C; ZNF385D; FGF12
Sst_7,supertype,Sst,MERFISH_180,50,6,LRRC4C; ZNF385D; FGF12; CSMD1; PLCB1; PLD5
Sst_7,supertype,Sst,MERSCOPE_250,5,2,ERBB4; SLIT2
Sst_7,supertype,Sst,MERSCOPE_250,10,2,ERBB4; SLIT2
Sst_7,supertype,Sst,MERSCOPE_250,20,6,ERBB4; SLIT2; FBN2; ZNF385D; BRINP3; PTCHD4
Sst_7,supertype,Sst,MERSCOPE_250,50,10,ERBB4; SLIT2; FBN2; ZNF385D; BRINP3; PTCHD4; GPC6; HGF; PLD5; INPP4B
Sst_7,supertype,Sst,MERSCOPE_4K,5,3,ERBB4; SLIT2; KCNC2
Sst_7,supertype,Sst,MERSCOPE_4K,10,5,ERBB4; SLIT2; KCNC2; LPP; KLHL29
Sst_7,supertype,Sst,MERSCOPE_4K,20,13,ERBB4; SLIT2; KCNC2; LPP; KLHL29; FBN2; SHISA9; FLRT2; ZNF385D; BRINP3; MMP16; PTCHD4; FGF12
Sst_7,supertype,Sst,MERSCOPE_4K,50,29,ERBB4; SLIT2; KCNC2; LPP; KLHL29; FBN2; SHISA9; FLRT2; ZNF385D; BRINP3; MMP16; PTCHD4; FGF12; SEMA5A; GPC6; HGF; PLCB1; PLD5; LRFN5; SSBP2; IL1RAPL1; RUNX2; PLCE1; GPR149; DOK6; OSBPL3; INPP4B; ITGA1; KCND2
Sst_7,supertype,Sst,Xenium_5K,5,1,SLIT2
Sst_7,supertype,Sst,Xenium_5K,10,2,SLIT2; GABRG3
Sst_7,supertype,Sst,Xenium_5K,20,2,SLIT2; GABRG3
Sst_7,supertype,Sst,Xenium_5K,50,12,SLIT2; GABRG3; HGF; PLCB1; GRM5; SNCA; RUNX2; PLCE1; PTPN13; GPR149; INPP4B; ITGA1
Sst_9,supertype,Sst,Xenium_v1,5,2,SPHKAP; BTBD11
Sst_9,supertype,Sst,Xenium_v1,10,3,SPHKAP; BTBD11; TAC1
Sst_9,supertype,Sst,Xenium_v1,20,4,SPHKAP; BTBD11; TAC1; TMEM132C
Sst_9,supertype,Sst,Xenium_v1,50,6,SPHKAP; BTBD11; TAC1; TMEM132C; CNTNAP3B; MYO5B
Sst_9,supertype,Sst,MERFISH_180,5,1,BTBD11
Sst_9,supertype,Sst,MERFISH_180,10,1,BTBD11
Sst_9,supertype,Sst,MERFISH_180,20,3,BTBD11; ZMAT4; ASIC2
Sst_9,supertype,Sst,MERFISH_180,50,5,BTBD11; ZMAT4; ASIC2; PEX5L; KAZN
Sst_9,supertype,Sst,MERSCOPE_250,5,1,PCDH7
Sst_9,supertype,Sst,MERSCOPE_250,10,1,PCDH7
Sst_9,supertype,Sst,MERSCOPE_250,20,3,PCDH7; ZMAT4; DPP6
Sst_9,supertype,Sst,MERSCOPE_250,50,6,PCDH7; ZMAT4; DPP6; PHACTR1; ESRRG; SFMBT2
Sst_9,supertype,Sst,MERSCOPE_4K,5,3,BTBD11; PCDH7; DLGAP2
Sst_9,supertype,Sst,MERSCOPE_4K,10,6,BTBD11; PCDH7; DLGAP2; FREM1; RGS5; PTPRT
Sst_9,supertype,Sst,MERSCOPE_4K,20,13,BTBD11; PCDH7; DLGAP2; FREM1; RGS5; PTPRT; TMEM132C; ZMAT4; SNTG1; DPP6; PRKG2; FAT3; ASIC2
Sst_9,supertype,Sst,MERSCOPE_4K,50,26,BTBD11; PCDH7; DLGAP2; FREM1; RGS5; PTPRT; TMEM132C; ZMAT4; SNTG1; DPP6; PRKG2; FAT3; ASIC2; PHACTR1; PRKCA; PEX5L; KCNB2; KAZN; DGKB; ESRRG; MBP; LRRN2; CNTNAP3B; KCNQ3; MYO5B; SFMBT2
Sst_9,supertype,Sst,Xenium_5K,5,0,
Sst_9,supertype,Sst,Xenium_5K,10,4,FREM1; RGS5; TAC1; NAV2
Sst_9,supertype,Sst,Xenium_5K,20,6,FREM1; RGS5; TAC1; NAV2; TSPAN9; FAT3
Sst_9,supertype,Sst,Xenium_5K,50,14,FREM1; RGS5; TAC1; NAV2; TSPAN9; FAT3; PRKCA; MITF; PDE10A; CNTNAP4; ALCAM; EPB41L3; ESRRG; MYO5B
Sst Chodl_1,supertype,Sst Chodl,Xenium_v1,5,1,THSD4
Sst Chodl_1,supertype,Sst Chodl,Xenium_v1,10,3,THSD4; ALK; SORCS1
Sst Chodl_1,supertype,Sst Chodl,Xenium_v1,20,4,THSD4; ALK; SORCS1; NDST4
Sst Chodl_1,supertype,Sst Chodl,Xenium_v1,50,7,THSD4; ALK; SORCS1; NDST4; NNAT; RIT2; TACR1
Sst Chodl_1,supertype,Sst Chodl,MERFISH_180,5,2,NOS1; PLCB1
Sst Chodl_1,supertype,Sst Chodl,MERFISH_180,10,5,NOS1; PLCB1; SORCS1; NPY; TOX
Sst Chodl_1,supertype,Sst Chodl,MERFISH_180,20,6,NOS1; PLCB1; SORCS1; NPY; TOX; GPC5
Sst Chodl_1,supertype,Sst Chodl,MERFISH_180,50,10,NOS1; PLCB1; SORCS1; NPY; TOX; GPC5; GRIN2A; TACR1; HS6ST3; SOX6
Sst Chodl_1,supertype,Sst Chodl,MERSCOPE_250,5,1,NOS1
Sst Chodl_1,supertype,Sst Chodl,MERSCOPE_250,10,3,NOS1; SORCS1; TOX
Sst Chodl_1,supertype,Sst Chodl,MERSCOPE_250,20,4,NOS1; SORCS1; TOX; GPC5
Sst Chodl_1,supertype,Sst Chodl,MERSCOPE_250,50,12,NOS1; SORCS1; TOX; GPC5; ERBB4; SGCD; FRMD4B; DPYD; PDE1C; DSCAM; SOX6; NCKAP5
Sst Chodl_1,supertype,Sst Chodl,MERSCOPE_4K,5,4,NOS1; SOX2-OT; PLCB1; THSD4
Sst Chodl_1,supertype,Sst Chodl,MERSCOPE_4K,10,7,NOS1; SOX2-OT; PLCB1; THSD4; SORCS1; MPPED2; TOX
Sst Chodl_1,supertype,Sst Chodl,MERSCOPE_4K,20,14,NOS1; SOX2-OT; PLCB1; THSD4; SORCS1; MPPED2; TOX; CHRM2; NDST4; FAT3; GPC5; DGKH; MAML3; OVCH1
Sst Chodl_1,supertype,Sst Chodl,MERSCOPE_4K,50,31,NOS1; SOX2-OT; PLCB1; THSD4; SORCS1; MPPED2; TOX; CHRM2; NDST4; FAT3; GPC5; DGKH; MAML3; OVCH1; ERBB4; SGCD; FRMD4B; EPHA4; DPYD; PDE1C; SHISA9; TMTC1; GSK3B; GRIN2A; DSCAM; TACR1; HS6ST3; SOX6; GRIK4; CELF2; NCKAP5
Sst Chodl_1,supertype,Sst Chodl,Xenium_5K,5,3,NOS1; SOX2-OT; PLCB1
Sst Chodl_1,supertype,Sst Chodl,Xenium_5K,10,7,NOS1; SOX2-OT; PLCB1; ALK; SORCS1; MPPED2; TOX
Sst Chodl_1,supertype,Sst Chodl,Xenium_5K,20,10,NOS1; SOX2-OT; PLCB1; ALK; SORCS1; MPPED2; TOX; CHRM2; NDST4; FAT3
Sst Chodl_1,supertype,Sst Chodl,Xenium_5K,50,22,NOS1; SOX2-OT; PLCB1; ALK; SORCS1; MPPED2; TOX; CHRM2; NDST4; FAT3; RUNX1T1; EPHA4; NNAT; DPYD; GSK3B; IGF1R; CDHR1; TACR1; DISC1; PCBP3; SOX6; GRIK4
Sst Chodl_2,supertype,Sst Chodl,Xenium_v1,5,0,
Sst Chodl_2,supertype,Sst Chodl,Xenium_v1,10,0,
Sst Chodl_2,supertype,Sst Chodl,Xenium_v1,20,0,
Sst Chodl_2,supertype,Sst Chodl,Xenium_v1,50,3,CDH4; COL25A1; SLC24A3
Sst Chodl_2,supertype,Sst Chodl,MERFISH_180,5,1,KIAA1217
Sst Chodl_2,supertype,Sst Chodl,MERFISH_180,10,4,KIAA1217; ROBO2; NKAIN2; SLC24A2
Sst Chodl_2,supertype,Sst Chodl,MERFISH_180,20,5,KIAA1217; ROBO2; NKAIN2; SLC24A2; GRID2
Sst Chodl_2,supertype,Sst Chodl,MERFISH_180,50,11,KIAA1217; ROBO2; NKAIN2; SLC24A2; GRID2; CSMD1; STXBP6; ZNF385D; CNTNAP5; HCN1; LRP1B
Sst Chodl_2,supertype,Sst Chodl,MERSCOPE_250,5,1,EPHA6
Sst Chodl_2,supertype,Sst Chodl,MERSCOPE_250,10,1,EPHA6
Sst Chodl_2,supertype,Sst Chodl,MERSCOPE_250,20,3,EPHA6; THSD7A; GRID2
Sst Chodl_2,supertype,Sst Chodl,MERSCOPE_250,50,9,EPHA6; THSD7A; GRID2; STXBP6; ZNF385D; SLC44A5; CNTNAP5; LRP1B; C8orf34
Sst Chodl_2,supertype,Sst Chodl,MERSCOPE_4K,5,4,TMEFF2; EPHA6; CHRM3; NRXN3
Sst Chodl_2,supertype,Sst Chodl,MERSCOPE_4K,10,9,TMEFF2; EPHA6; CHRM3; NRXN3; ROBO2; NKAIN2; MAP3K5; RASGRF2; SLC24A2
Sst Chodl_2,supertype,Sst Chodl,MERSCOPE_4K,20,13,TMEFF2; EPHA6; CHRM3; NRXN3; ROBO2; NKAIN2; MAP3K5; RASGRF2; SLC24A2; KIF26B; THSD7A; NRG3; GRID2
Sst Chodl_2,supertype,Sst Chodl,MERSCOPE_4K,50,27,TMEFF2; EPHA6; CHRM3; NRXN3; ROBO2; NKAIN2; MAP3K5; RASGRF2; SLC24A2; KIF26B; THSD7A; NRG3; GRID2; RBMS3; STXBP6; ZNF385D; SLC44A5; PIP5K1B; CNTNAP5; HCN1; NRXN1; KCNQ5; CDH4; CADPS; UBASH3B; LRP1B; C8orf34
Sst Chodl_2,supertype,Sst Chodl,Xenium_5K,5,2,TMEFF2; CHRM3
Sst Chodl_2,supertype,Sst Chodl,Xenium_5K,10,3,TMEFF2; CHRM3; MAP3K5
Sst Chodl_2,supertype,Sst Chodl,Xenium_5K,20,3,TMEFF2; CHRM3; MAP3K5
Sst Chodl_2,supertype,Sst Chodl,Xenium_5K,50,13,TMEFF2; CHRM3; MAP3K5; GRM5; RBMS3; ADCY2; UBASH3B; ILDR2; COL25A1; PTPRJ; PRKCE; DMD; ATP2B1
Pericyte_1,supertype,VLMC,Xenium_v1,5,1,PLCE1
Pericyte_1,supertype,VLMC,Xenium_v1,10,1,PLCE1
Pericyte_1,supertype,VLMC,Xenium_v1,20,1,PLCE1
Pericyte_1,supertype,VLMC,Xenium_v1,50,1,PLCE1
Pericyte_1,supertype,VLMC,MERFISH_180,5,2,GPC5; DLC1
Pericyte_1,supertype,VLMC,MERFISH_180,10,3,GPC5; DLC1; GRM8
Pericyte_1,supertype,VLMC,MERFISH_180,20,3,GPC5; DLC1; GRM8
Pericyte_1,supertype,VLMC,MERFISH_180,50,6,GPC5; DLC1; GRM8; DACH1; PRKG1; EBF1
Pericyte_1,supertype,VLMC,MERSCOPE_250,5,2,GPC5; DLC1
Pericyte_1,supertype,VLMC,MERSCOPE_250,10,3,GPC5; DLC1; SLC38A11
Pericyte_1,supertype,VLMC,MERSCOPE_250,20,3,GPC5; DLC1; SLC38A11
Pericyte_1,supertype,VLMC,MERSCOPE_250,50,7,GPC5; DLC1; SLC38A11; INPP4B; DACH1; PRKG1; ADARB2
Pericyte_1,supertype,VLMC,MERSCOPE_4K,5,3,GPC5; PLCE1; DLC1
Pericyte_1,supertype,VLMC,MERSCOPE_4K,10,4,GPC5; PLCE1; DLC1; SLC38A11
Pericyte_1,supertype,VLMC,MERSCOPE_4K,20,6,GPC5; PLCE1; DLC1; SLC38A11; CALD1; RGS5
Pericyte_1,supertype,VLMC,MERSCOPE_4K,50,19,GPC5; PLCE1; DLC1; SLC38A11; CALD1; RGS5; UTRN; CASC15; INPP4B; CLMN; FN1; MPPED2; DACH1; PRKG1; MGLL; SLC12A7; SOX5; ADARB2; MAP2
Pericyte_1,supertype,VLMC,Xenium_5K,5,2,GRM3; PLCE1
Pericyte_1,supertype,VLMC,Xenium_5K,10,5,GRM3; PLCE1; NOTCH3; EPAS1; SLC19A1
Pericyte_1,supertype,VLMC,Xenium_5K,20,11,GRM3; PLCE1; NOTCH3; EPAS1; SLC19A1; RGS5; HES4; PDGFRB; MYO1B; PTH1R; SPECC1
Pericyte_1,supertype,VLMC,Xenium_5K,50,21,GRM3; PLCE1; NOTCH3; EPAS1; SLC19A1; RGS5; HES4; PDGFRB; MYO1B; PTH1R; SPECC1; CACNA1C; UTRN; INPP4B; P2RY14; MPPED2; DACH1; TRPC3; SOX5; EBF1; MAP2
VLMC_1,supertype,VLMC,Xenium_v1,5,1,TMEM132C
VLMC_1,supertype,VLMC,Xenium_v1,10,1,TMEM132C
VLMC_1,supertype,VLMC,Xenium_v1,20,2,TMEM132C; CEMIP
VLMC_1,supertype,VLMC,Xenium_v1,50,5,TMEM132C; CEMIP; CLDN11; PDGFRA; FBLN1
VLMC_1,supertype,VLMC,MERFISH_180,5,0,
VLMC_1,supertype,VLMC,MERFISH_180,10,0,
VLMC_1,supertype,VLMC,MERFISH_180,20,0,
VLMC_1,supertype,VLMC,MERFISH_180,50,2,ATRNL1; PRRX1
VLMC_1,supertype,VLMC,MERSCOPE_250,5,0,
VLMC_1,supertype,VLMC,MERSCOPE_250,10,0,
VLMC_1,supertype,VLMC,MERSCOPE_250,20,2,CEMIP; SGCD
VLMC_1,supertype,VLMC,MERSCOPE_250,50,4,CEMIP; SGCD; CPED1; PDGFRA
VLMC_1,supertype,VLMC,MERSCOPE_4K,5,3,TMEM132C; FLRT2; BICC1
VLMC_1,supertype,VLMC,MERSCOPE_4K,10,3,TMEM132C; FLRT2; BICC1
VLMC_1,supertype,VLMC,MERSCOPE_4K,20,8,TMEM132C; FLRT2; BICC1; CEMIP; SLC7A11; PLD1; ABCA6; SGCD
VLMC_1,supertype,VLMC,MERSCOPE_4K,50,24,TMEM132C; FLRT2; BICC1; CEMIP; SLC7A11; PLD1; ABCA6; SGCD; TGFBR3; CPED1; SVIL; COL15A1; ATRNL1; SORBS1; PRRX1; RBMS3; PDGFRA; TPCN1; DOCK5; TBX18; PIAS1; TNFRSF19; RIN2; SRPX2
VLMC_1,supertype,VLMC,Xenium_5K,5,0,
VLMC_1,supertype,VLMC,Xenium_5K,10,0,
VLMC_1,supertype,VLMC,Xenium_5K,20,3,SLC7A11; CYP1B1; PLD1
VLMC_1,supertype,VLMC,Xenium_5K,50,10,SLC7A11; CYP1B1; PLD1; TGFBR3; SVIL; PRRX1; RBMS3; PDGFRA; TPCN1; PAM
Vip_1,supertype,Vip,Xenium_v1,5,0,
Vip_1,supertype,Vip,Xenium_v1,10,0,
Vip_1,supertype,Vip,Xenium_v1,20,1,RELN
Vip_1,supertype,Vip,Xenium_v1,50,3,RELN; SYNPR; TRHDE
Vip_1,supertype,Vip,MERFISH_180,5,1,RBFOX1
Vip_1,supertype,Vip,MERFISH_180,10,2,RBFOX1; RGS6
Vip_1,supertype,Vip,MERFISH_180,20,4,RBFOX1; RGS6; SEMA6D; DCLK1
Vip_1,supertype,Vip,MERFISH_180,50,7,RBFOX1; RGS6; SEMA6D; DCLK1; ZNF804A; NFIA; CACNA2D3
Vip_1,supertype,Vip,MERSCOPE_250,5,3,SGCZ; PCDH15; CDH13
Vip_1,supertype,Vip,MERSCOPE_250,10,4,SGCZ; PCDH15; CDH13; SLC35F3
Vip_1,supertype,Vip,MERSCOPE_250,20,7,SGCZ; PCDH15; CDH13; SLC35F3; THSD7A; CALN1; PDE3A
Vip_1,supertype,Vip,MERSCOPE_250,50,12,SGCZ; PCDH15; CDH13; SLC35F3; THSD7A; CALN1; PDE3A; ZNF804A; NETO2; NFIA; MEG3; TRHDE
Vip_1,supertype,Vip,MERSCOPE_4K,5,3,SGCZ; PCDH15; CDH13
Vip_1,supertype,Vip,MERSCOPE_4K,10,4,SGCZ; PCDH15; CDH13; SLC35F3
Vip_1,supertype,Vip,MERSCOPE_4K,20,12,SGCZ; PCDH15; CDH13; SLC35F3; RELN; THSD7A; SEMA6D; DCLK1; CALN1; PDE3A; SNTG1; CCNG2
Vip_1,supertype,Vip,MERSCOPE_4K,50,24,SGCZ; PCDH15; CDH13; SLC35F3; RELN; THSD7A; SEMA6D; DCLK1; CALN1; PDE3A; SNTG1; CCNG2; KLHL5; ZNF804A; NETO2; NFIA; MEG3; NEGR1; CACNA2D3; TMEM108; GPR149; LAMA3; GRM1; TRHDE
Vip_1,supertype,Vip,Xenium_5K,5,1,CDH13
Vip_1,supertype,Vip,Xenium_5K,10,2,CDH13; NELL1
Vip_1,supertype,Vip,Xenium_5K,20,6,CDH13; NELL1; RELN; PTH2R; DCLK1; PDE3A
Vip_1,supertype,Vip,Xenium_5K,50,17,CDH13; NELL1; RELN; PTH2R; DCLK1; PDE3A; ZNF804A; ATP2B1; SVEP1; MEG3; MAP1B; LANCL1; PTHLH; GPR149; CDH2; LAMA3; GRM1
Vip_11,supertype,Vip,Xenium_v1,5,1,RYR3
Vip_11,supertype,Vip,Xenium_v1,10,1,RYR3
Vip_11,supertype,Vip,Xenium_v1,20,1,RYR3
Vip_11,supertype,Vip,Xenium_v1,50,6,RYR3; IGFBP5; RIT2; TSHZ2; CDH4; PLCE1
Vip_11,supertype,Vip,MERFISH_180,5,2,KCNIP4; RYR3
Vip_11,supertype,Vip,MERFISH_180,10,2,KCNIP4; RYR3
Vip_11,supertype,Vip,MERFISH_180,20,2,KCNIP4; RYR3
Vip_11,supertype,Vip,MERFISH_180,50,9,KCNIP4; RYR3; DCC; ZMAT4; LRRC4C; TSHZ2; KIRREL3; TNR; L3MBTL4
Vip_11,supertype,Vip,MERSCOPE_250,5,3,KCNIP4; LINGO2; PCDH7
Vip_11,supertype,Vip,MERSCOPE_250,10,5,KCNIP4; LINGO2; PCDH7; IL1RAPL2; CNTN3
Vip_11,supertype,Vip,MERSCOPE_250,20,6,KCNIP4; LINGO2; PCDH7; IL1RAPL2; CNTN3; CDH13
Vip_11,supertype,Vip,MERSCOPE_250,50,12,KCNIP4; LINGO2; PCDH7; IL1RAPL2; CNTN3; CDH13; IGFBP5; ZMAT4; TSHZ2; NCKAP5; CALN1; L3MBTL4
Vip_11,supertype,Vip,MERSCOPE_4K,5,4,KCNIP4; LINGO2; PCDH7; HTR1E
Vip_11,supertype,Vip,MERSCOPE_4K,10,8,KCNIP4; LINGO2; PCDH7; HTR1E; IL1RAPL2; CNTN3; KCNIP4-IT1; ARAP2
Vip_11,supertype,Vip,MERSCOPE_4K,20,15,KCNIP4; LINGO2; PCDH7; HTR1E; IL1RAPL2; CNTN3; KCNIP4-IT1; ARAP2; CDH13; UNC13C; TMEM163; KLF12; PTPRO; CNTNAP2; ARHGAP6
Vip_11,supertype,Vip,MERSCOPE_4K,50,29,KCNIP4; LINGO2; PCDH7; HTR1E; IL1RAPL2; CNTN3; KCNIP4-IT1; ARAP2; CDH13; UNC13C; TMEM163; KLF12; PTPRO; CNTNAP2; ARHGAP6; CHRM2; KCNH1; IGFBP5; ZMAT4; RGS17; TSHZ2; TBL1X; NCKAP5; CELF2; CALN1; TNR; L3MBTL4; CDH4; PLCE1
Vip_11,supertype,Vip,Xenium_5K,5,2,LINGO2; HTR1E
Vip_11,supertype,Vip,Xenium_5K,10,2,LINGO2; HTR1E
Vip_11,supertype,Vip,Xenium_5K,20,4,LINGO2; HTR1E; CDH13; KLF12
Vip_11,supertype,Vip,Xenium_5K,50,11,LINGO2; HTR1E; CDH13; KLF12; CHRM2; RERG; KCNH1; FNDC3B; TNR; PLCE1; PPP1R16B
Vip_12,supertype,Vip,Xenium_v1,5,1,TRPC6
Vip_12,supertype,Vip,Xenium_v1,10,1,TRPC6
Vip_12,supertype,Vip,Xenium_v1,20,1,TRPC6
Vip_12,supertype,Vip,Xenium_v1,50,5,TRPC6; PLCE1; VIP; BTBD11; CCK
Vip_12,supertype,Vip,MERFISH_180,5,2,SEMA6D; RGS6
Vip_12,supertype,Vip,MERFISH_180,10,4,SEMA6D; RGS6; HS6ST3; ROBO2
Vip_12,supertype,Vip,MERFISH_180,20,6,SEMA6D; RGS6; HS6ST3; ROBO2; DCLK1; ASTN2
Vip_12,supertype,Vip,MERFISH_180,50,9,SEMA6D; RGS6; HS6ST3; ROBO2; DCLK1; ASTN2; VIP; CNTNAP5; BTBD11
Vip_12,supertype,Vip,MERSCOPE_250,5,2,TENM3; TRPC6
Vip_12,supertype,Vip,MERSCOPE_250,10,2,TENM3; TRPC6
Vip_12,supertype,Vip,MERSCOPE_250,20,3,TENM3; TRPC6; SLC35F3
Vip_12,supertype,Vip,MERSCOPE_250,50,5,TENM3; TRPC6; SLC35F3; SLC22A3; CNTNAP5
Vip_12,supertype,Vip,MERSCOPE_4K,5,4,TENM3; SEMA6D; TRPC6; NELL2
Vip_12,supertype,Vip,MERSCOPE_4K,10,7,TENM3; SEMA6D; TRPC6; NELL2; LAMA3; HS6ST3; ROBO2
Vip_12,supertype,Vip,MERSCOPE_4K,20,11,TENM3; SEMA6D; TRPC6; NELL2; LAMA3; HS6ST3; ROBO2; NR3C1; DCLK1; IL1RAPL1; SLC35F3
Vip_12,supertype,Vip,MERSCOPE_4K,50,24,TENM3; SEMA6D; TRPC6; NELL2; LAMA3; HS6ST3; ROBO2; NR3C1; DCLK1; IL1RAPL1; SLC35F3; TCERG1L; GPR149; VIPR2; KCND2; CCNG2; PLCE1; SMOC1; BICC1; SLC22A3; CNTNAP5; MRAP2; ARHGAP26; BTBD11
Vip_12,supertype,Vip,Xenium_5K,5,1,TRPC6
Vip_12,supertype,Vip,Xenium_5K,10,3,TRPC6; LAMA3; NELL1
Vip_12,supertype,Vip,Xenium_5K,20,8,TRPC6; LAMA3; NELL1; NR3C1; DCLK1; KCNK1; ASTN2; TAC3
Vip_12,supertype,Vip,Xenium_5K,50,23,TRPC6; LAMA3; NELL1; NR3C1; DCLK1; KCNK1; ASTN2; TAC3; TCERG1L; PPP1R1C; GPR149; CRH; CBLN1; HS3ST3A1; VIPR2; KCNMA1; PLCE1; VIP; SMOC1; CD47; MRAP2; TIAM1; CCK
Vip_13,supertype,Vip,Xenium_v1,5,0,
Vip_13,supertype,Vip,Xenium_v1,10,2,RYR3; MYO16
Vip_13,supertype,Vip,Xenium_v1,20,4,RYR3; MYO16; BTBD11; TSHZ2
Vip_13,supertype,Vip,Xenium_v1,50,8,RYR3; MYO16; BTBD11; TSHZ2; PLCE1; CDH12; FLT1; ST18
Vip_13,supertype,Vip,MERFISH_180,5,3,NRG1; KCNIP4; LRRC4C
Vip_13,supertype,Vip,MERFISH_180,10,4,NRG1; KCNIP4; LRRC4C; RYR3
Vip_13,supertype,Vip,MERFISH_180,20,6,NRG1; KCNIP4; LRRC4C; RYR3; BTBD11; TSHZ2
Vip_13,supertype,Vip,MERFISH_180,50,7,NRG1; KCNIP4; LRRC4C; RYR3; BTBD11; TSHZ2; GPC5
Vip_13,supertype,Vip,MERSCOPE_250,5,3,NRG1; KCNIP4; LINGO2
Vip_13,supertype,Vip,MERSCOPE_250,10,3,NRG1; KCNIP4; LINGO2
Vip_13,supertype,Vip,MERSCOPE_250,20,5,NRG1; KCNIP4; LINGO2; TSHZ2; CNTN3
Vip_13,supertype,Vip,MERSCOPE_250,50,13,NRG1; KCNIP4; LINGO2; TSHZ2; CNTN3; PCDH7; ST18; GPC5; MEG3; CDH13; SLC24A4; SGCZ; THSD7A
Vip_13,supertype,Vip,MERSCOPE_4K,5,3,NRG1; KCNIP4; LINGO2
Vip_13,supertype,Vip,MERSCOPE_4K,10,5,NRG1; KCNIP4; LINGO2; CHRM2; RORA
Vip_13,supertype,Vip,MERSCOPE_4K,20,9,NRG1; KCNIP4; LINGO2; CHRM2; RORA; ARAP2; BTBD11; TSHZ2; CNTN3
Vip_13,supertype,Vip,MERSCOPE_4K,50,27,NRG1; KCNIP4; LINGO2; CHRM2; RORA; ARAP2; BTBD11; TSHZ2; CNTN3; RGS17; KLF12; PLCE1; KCNIP4-IT1; HTR1E; FLT1; PCDH7; LRRC1; ST18; TBL1X; GPC5; MEG3; CDH13; CDK6; SLC24A4; SGCZ; THSD7A; HRH3
Vip_13,supertype,Vip,Xenium_5K,5,1,LINGO2
Vip_13,supertype,Vip,Xenium_5K,10,2,LINGO2; CHRM2
Vip_13,supertype,Vip,Xenium_5K,20,3,LINGO2; CHRM2; ATP2B1
Vip_13,supertype,Vip,Xenium_5K,50,12,LINGO2; CHRM2; ATP2B1; KLF12; PLCE1; LRRC3B; HTR1E; MEG3; CDH13; CDK6; SLC24A4; HRH3
Vip_14,supertype,Vip,Xenium_v1,5,0,
Vip_14,supertype,Vip,Xenium_v1,10,0,
Vip_14,supertype,Vip,Xenium_v1,20,1,CXCL14
Vip_14,supertype,Vip,Xenium_v1,50,2,CXCL14; PLD5
Vip_14,supertype,Vip,MERFISH_180,5,1,PEX5L
Vip_14,supertype,Vip,MERFISH_180,10,3,PEX5L; GRM8; GRIP1
Vip_14,supertype,Vip,MERFISH_180,20,3,PEX5L; GRM8; GRIP1
Vip_14,supertype,Vip,MERFISH_180,50,5,PEX5L; GRM8; GRIP1; PLD5; FRMPD4
Vip_14,supertype,Vip,MERSCOPE_250,5,1,NCAM2
Vip_14,supertype,Vip,MERSCOPE_250,10,2,NCAM2; GRIP1
Vip_14,supertype,Vip,MERSCOPE_250,20,4,NCAM2; GRIP1; GPC6; SFMBT2
Vip_14,supertype,Vip,MERSCOPE_250,50,8,NCAM2; GRIP1; GPC6; SFMBT2; PLD5; BMP6; FRAS1; ROR2
Vip_14,supertype,Vip,MERSCOPE_4K,5,3,NCAM2; PDE4D; PEX5L
Vip_14,supertype,Vip,MERSCOPE_4K,10,4,NCAM2; PDE4D; PEX5L; GRIP1
Vip_14,supertype,Vip,MERSCOPE_4K,20,9,NCAM2; PDE4D; PEX5L; GRIP1; GPC6; SRGAP1; SFMBT2; PCLO; LINC00472
Vip_14,supertype,Vip,MERSCOPE_4K,50,27,NCAM2; PDE4D; PEX5L; GRIP1; GPC6; SRGAP1; SFMBT2; PCLO; LINC00472; BRINP1; PLD5; CLMP; CHSY3; BMP6; FRAS1; RAB3B; BCL11A; ROR2; CHL1; EPHA7; SLITRK5; FAT3; MAML2; PLXNA2; PLXDC2; PBX3; FRMPD4
Vip_14,supertype,Vip,Xenium_5K,5,0,
Vip_14,supertype,Vip,Xenium_5K,10,0,
Vip_14,supertype,Vip,Xenium_5K,20,2,GPR158; CBLB
