supertype,rank,gene,score,logfoldchange,pval_adj,in_5k,in_v1
Sst_5,8,TRHDE,34.96294,3.9241726,3.2827648481709316e-264,False,True
Sst_5,9,SLIT2,34.55377,3.5999792,4.433999492752355e-258,True,False
Sst_5,10,CTNND2,34.234364,1.4753181,2.3769810544974553e-253,True,False
Sst_7,1,FBN2,24.70774,5.0883713,2.8163951941880632e-130,False,False
Sst_7,2,ANO4,24.265385,2.623906,7.255475589974753e-126,False,False
Sst_7,3,SLIT2,24.184628,3.602701,3.4326342420540165e-125,True,False
Sst_7,4,TRHDE,24.040348,3.82065,8.39795659692389e-124,False,True
Sst_7,5,GPC6,23.974213,3.4622192,3.296093830407279e-123,False,False
Sst_7,6,LRRC4C,23.161922,2.6415694,5.860174467923123e-115,False,False
Sst_7,7,KCNMB2,23.027676,2.9727259,1.1219313921037286e-113,False,False
Sst_7,8,BRINP3,23.008884,3.5063462,1.4139409586825122e-113,False,True
Sst_7,9,SPOCK3,23.006746,2.9932044,1.4139409586825122e-113,False,False
Sst_7,10,GRIK2,22.211782,2.0954204,7.661496917231123e-106,False,False
Sst_9,1,SPHKAP,34.00349,4.245564,6.309505984420537e-249,False,True
Sst_9,2,AUTS2,33.559963,1.435129,1.0273747720863127e-242,False,False
Sst_9,3,NAV2,33.361206,1.7082769,5.326951135066539e-240,True,False
Sst_9,4,TRHDE,33.06162,3.6180084,8.444618781286558e-236,False,True
Sst_9,5,PTPRT,32.817417,3.2540464,2.119885028650301e-232,False,False
Sst_9,6,DAPK1,32.793594,2.1792655,3.8622961264348886e-232,True,False
Sst_9,7,PRKG2,31.75116,3.1791265,1.3943086532217473e-217,False,False
Sst_9,8,ST6GALNAC5,31.659218,2.693663,2.2574522645132147e-216,False,False
Sst_9,9,PCDH7,31.463535,2.440346,9.712868579298797e-214,False,False
Sst_9,10,PCDH11X,31.42568,2.8610299,2.8779275896280497e-213,True,False
Sst_10,1,TRHDE,35.496284,4.02556,1.788815147747435e-271,False,True
Sst_10,2,CACNA2D3,34.885456,2.4861429,1.970034316430881e-262,False,False
Sst_10,3,PCDH7,34.169216,2.5761936,7.369637726181058e-252,False,False
Sst_10,4,SPHKAP,34.107643,4.093934,4.530534347889885e-251,False,True
Sst_10,5,TRPC6,33.77733,3.9586604,2.708101775548389e-246,True,True
Sst_10,6,PALM2-AKAP2,32.823895,2.1706996,1.2238898484739618e-232,False,False
Sst_10,7,CACNB2,31.922842,1.9388331,5.131454544659787e-220,False,False
Sst_10,8,ASTN2,31.614193,2.2970889,8.350309437132499e-216,True,False
Sst_10,9,COL19A1,31.484528,3.0722625,4.511937182367819e-214,False,False
Sst_10,10,SHISA6,31.258286,2.8345857,4.994854593887659e-211,False,False
Sst_11,1,SMARCA2,31.312645,2.458141,1.0013337002431542e-210,True,False
Sst_11,2,KIF26B,31.081896,3.530215,6.746985505456252e-208,False,False
Sst_11,3,TMEFF2,30.924858,2.8256183,5.883848915720303e-206,True,False
Sst_11,4,CDH12,30.617313,3.4979212,5.741186646378157e-202,False,True
Sst_11,5,SOX6,30.269186,4.147554,1.861084768503285e-197,True,False
Sst_11,6,GRIK1,30.226242,4.5648313,5.692909880545505e-197,False,False
Sst_11,7,NKAIN2,29.604397,2.611177,5.976312747562247e-189,False,False
Sst_11,8,PTPRO,29.340765,2.7379684,1.2494995465610613e-185,False,False
Sst_11,9,KIAA1217,29.308298,3.2372415,2.881092934714733e-185,False,False
Sst_11,10,SPOCK3,28.933804,3.105857,1.4309844089352833e-180,False,False
Sst_12,1,TRHDE,35.54624,4.057477,3.02906572636734e-272,False,True
Sst_12,2,ROBO1,35.085014,3.1932964,1.8195046417926423e-265,False,False
Sst_12,3,GRID2,34.64669,3.1354432,5.32601145430714e-259,False,False
Sst_12,4,GRIK1,34.35869,4.438655,8.329419347919059e-255,False,False
Sst_12,5,SHISA6,33.949684,3.2577534,7.864455242209253e-249,False,False
Sst_12,6,WLS,33.90152,3.1060271,3.3629974983900856e-248,False,False
Sst_12,7,TMTC2,33.626583,3.0661376,3.124916341051862e-244,False,False
Sst_12,8,PAM,33.317867,2.2345195,8.483796543538384e-240,True,False
Sst_12,9,KCTD8,33.1915,2.7922306,5.059895276542783e-238,False,False
Sst_12,10,COL19A1,33.105762,3.4907951,7.830613902509848e-237,False,False
Sst_13,1,ASTN2,35.317593,2.654371,1.0057670297063522e-268,True,False
Sst_13,2,CACNA2D3,34.975803,2.5265615,8.370912219381267e-264,False,False
Sst_13,3,TRHDE,34.711464,3.9127278,5.624404936964417e-260,False,True
Sst_13,4,GRIN3A,34.55831,3.6568708,8.525796296062297e-258,False,False
Sst_13,5,CDH9,34.062607,3.1118534,1.6845725068829255e-250,False,False
Sst_13,6,NETO1,33.374256,2.390316,1.722527370539127e-240,True,False
Sst_13,7,NPAS3,33.322033,2.898126,8.438928504593146e-240,False,False
Sst_13,8,GRIK1,32.853653,4.197693,4.0270224619788065e-233,False,False
Sst_13,9,KCNMB2,32.811577,2.952563,1.4267882861138224e-232,False,False
Sst_13,10,RBFOX1,32.787567,1.6255485,2.824102416813387e-232,False,False
Sst_19,1,PCDH15,35.815475,4.2180843,2.023034790251455e-276,False,False
Sst_19,2,GRIK1,34.70143,4.5010653,1.1953058718889811e-259,False,False
Sst_19,3,ASTN2,34.432556,2.5647721,8.73340578162335e-256,True,False
Sst_19,4,NETO1,33.479202,2.4427733,7.71659279186007e-242,True,False
Sst_19,5,PHACTR2,33.39894,3.0753512,9.059529741537586e-241,False,False
Sst_19,6,NPAS3,32.98526,2.8480244,7.025000882415656e-235,False,False
Sst_19,7,GRIN3A,32.90027,3.4011693,9.926145282841803e-234,False,False
Sst_19,8,MGAT4C,32.477585,2.7306638,8.811933742584936e-228,False,False
Sst_19,9,ROBO1,32.447617,2.8804448,2.073947599241523e-227,False,False
Sst_19,10,PLCH1,32.384598,3.3392432,1.4422976861705395e-226,False,True
Sst_20,1,RBMS3,31.761557,3.2915099,7.013648066270628e-217,True,False
Sst_20,2,NRXN3,31.670357,1.6947365,6.343547091674725e-216,False,False
Sst_20,3,CDH12,31.522781,3.5475557,4.501228545500056e-214,False,True
Sst_20,4,RBFOX1,31.090862,1.7413293,2.552174746013524e-208,False,False
Sst_20,5,KIF26B,31.031881,3.3372111,1.2777816366069634e-207,False,False
Sst_20,6,ROBO2,30.993095,3.0563061,3.549937292656853e-207,False,False
Sst_20,7,GRIK1,30.121227,4.386554,1.1641848773466147e-195,False,False
Sst_20,8,SPOCK3,29.662348,3.1114364,9.370941972824838e-190,False,False
Sst_20,9,SOX6,29.581944,3.9046392,9.040387436389812e-189,True,False
Sst_20,10,TIAM1,29.28138,2.4392502,5.710272476252928e-185,True,False
Sst_22,1,GRIK1,24.925974,4.896448,1.24110218892533e-132,False,False
Sst_22,2,NRXN3,24.807898,1.7609951,1.1748697789128168e-131,False,False
Sst_22,3,RBFOX1,24.628784,1.8090454,6.6044267782601925e-130,False,False
Sst_22,4,RBMS3,24.020859,3.2187414,1.342515747564065e-123,True,False
Sst_22,5,CDH12,23.9486,3.5062246,6.095229539373975e-123,False,True
Sst_22,6,MAN1A1,23.82305,3.4066463,1.02440521684224e-121,True,False
Sst_22,7,EYA2,23.547445,5.5402813,6.074834823523177e-119,False,False
Sst_22,8,TMEFF2,23.382442,2.4867108,2.570847310653263e-117,True,False
Sst_22,9,SPOCK3,23.137486,3.1522248,6.886071428261125e-115,False,False
Sst_22,10,KIF26B,22.778492,3.0762455,2.389615295053526e-111,False,False
Sst_23,1,KIRREL3,33.86498,3.3187995,6.96725476195478e-247,False,False
Sst_23,2,CDH12,32.44272,3.32898,1.0942294093216043e-226,False,True
Sst_23,3,COL25A1,32.324764,3.796429,3.338291144957869e-225,True,True
Sst_23,4,SOX6,32.05866,3.926275,1.060672595439403e-221,True,False
Sst_23,5,PTPRT,31.850859,3.1967442,6.807983799704604e-219,False,False
Sst_23,6,TIAM1,31.839603,2.4904785,8.353709502621106e-219,True,False
Sst_23,7,KIAA1217,31.800045,3.1831295,2.576916677273821e-218,False,False
Sst_23,8,DMD,31.773176,1.7730122,5.385590616809185e-218,True,False
Sst_23,9,GRIK1,31.61794,4.271805,6.67489198939788e-216,False,False
Sst_23,10,RASGRF2,31.53456,2.612249,8.465008454040165e-215,False,False
Sst_25,1,SGCZ,37.534367,4.7888627,8.083724256547297e-304,False,False
Sst_25,2,CDH12,36.644054,3.7169476,9.074575872871728e-290,False,True
Sst_25,3,GRID2,35.65933,3.3276737,1.7956400896761115e-274,False,False
Sst_25,4,GRIK1,34.93054,4.5563455,2.0390152679471622e-263,False,False
Sst_25,5,NCAM2,34.87475,2.867341,1.1451508676842115e-262,False,False
Sst_25,6,KIRREL3,33.82188,3.0590162,4.9997645770222017e-247,False,False
Sst_25,7,MAP3K5,33.50515,2.5677745,1.8477111597677508e-242,True,False
Sst_25,8,CALB1,33.26802,5.046581,4.466528390400337e-239,True,False
Sst_25,9,CRYBG3,32.514713,3.8570013,2.3409289430758214e-228,True,False
Sst_25,10,ROBO2,32.419,2.8178005,4.726084673924945e-227,False,False
VLMC_1,1,LAMA2,15.463013,7.9722915,1.9660988585412895e-49,False,True
VLMC_1,2,COLEC12,15.244352,9.552686,2.8624814486037863e-48,True,False
VLMC_1,3,ABCA9,15.202811,6.018213,3.6014339313116005e-48,False,False
VLMC_1,4,ATP1A2,15.165642,7.8329544,4.7610213759754086e-48,False,False
VLMC_1,5,RBMS3,15.150419,4.102444,4.802143684976984e-48,True,False
VLMC_1,6,RORA,15.095056,3.1713812,7.952320969573466e-48,False,False
VLMC_1,7,MIR99AHG,15.057315,3.09486,1.0953045245342192e-47,False,False
VLMC_1,8,RNF220,14.974194,6.5870886,3.139229873369164e-47,False,False
VLMC_1,9,NTRK3,14.966567,3.185165,3.2272987210531366e-47,False,False
VLMC_1,10,DCN,14.948478,6.5497966,3.90936050969543e-47,False,True
VLMC_2,1,ATP1A2,10.806236,9.261105,1.9346745062784518e-23,False,False
VLMC_2,2,SLC19A1,10.804913,7.916594,1.9346745062784518e-23,True,False
VLMC_2,3,EPS8,10.800839,6.712333,1.9346745062784518e-23,False,False
VLMC_2,4,EBF1,10.7998905,10.790301,1.9346745062784518e-23,True,False
VLMC_2,5,IGFBP7,10.792283,9.2483425,1.9346745062784518e-23,False,False
VLMC_2,6,CALD1,10.790503,4.9920974,1.9346745062784518e-23,False,False
VLMC_2,7,DLC1,10.780703,5.838525,1.9346745062784518e-23,False,False
VLMC_2,8,MYO1B,10.750047,5.6307397,2.3613369573085987e-23,True,False
VLMC_2,9,LHFPL6,10.718866,5.0405593,2.9417518892954445e-23,False,False
VLMC_2,10,PTEN,10.638205,3.4109378,6.311791975160997e-23,True,False
Vip_1,1,SHISA8,34.5724,4.707515,2.0948858568888924e-257,False,False
Vip_1,2,VIP,34.49494,4.9855022,1.523277256878092e-256,True,True
Vip_1,3,GALNT17,33.634933,2.3074658,5.504826943526222e-244,False,False
Vip_1,4,THSD7A,33.618195,3.6580129,7.252822866064973e-244,False,False
Vip_1,5,SYNPR,32.811687,3.0703692,2.5586230555725637e-232,False,True
Vip_1,6,CCNG2,31.869709,3.4882138,3.731797275619486e-219,False,False
Vip_1,7,PROX1,31.815922,3.6341536,1.7764630731490189e-218,True,True
Vip_1,8,CALN1,31.411467,2.706555,5.0001977695335314e-213,False,False
Vip_1,9,RGS6,31.377882,2.8793738,1.2929989005360037e-212,False,False
Vip_1,10,PDE3A,31.309622,3.9007888,1.000738985400086e-211,True,False
Vip_2,1,SOX2-OT,35.691227,3.9207788,1.7247369908541395e-274,True,False
Vip_2,2,TAC3,34.902927,5.201347,1.0703498086577175e-262,True,False
Vip_2,3,CSMD1,34.868828,1.8519058,2.3467571018831033e-262,False,False
Vip_2,4,LINC01322,34.75281,3.2066488,1.0021089492134265e-260,False,False
Vip_2,5,AC092422.1,33.863342,3.712148,1.4729617329936466e-247,False,False
Vip_2,6,HTR2C,33.708775,5.300034,2.285354673327747e-245,True,True
Vip_2,7,GALNT13,33.5572,2.7612786,3.22087802296228e-243,False,False
Vip_2,8,SHISA8,32.298412,4.212221,2.935534283710015e-225,False,False
Vip_2,9,THSD7A,32.27335,3.4721134,5.865140075794404e-225,False,False
Vip_2,10,GALNTL6,32.14168,3.1905577,3.681316709007064e-223,False,False
Vip_4,1,CNR1,34.36145,3.709121,3.0300691489225387e-254,True,False
Vip_4,2,ADRA1B,33.527668,3.5029173,3.038233782082033e-242,True,True
Vip_4,3,CALB2,33.316833,4.558082,2.3417613750030894e-239,True,False
Vip_4,4,AC013265.1,33.0142,4.25322,4.051258790339062e-235,False,False
Vip_4,5,PTPRE,32.317276,2.2504776,2.5520216190840357e-225,False,False
Vip_4,6,VIP,32.158974,4.544062,3.516843433128616e-223,True,True
Vip_4,7,AL589740.1,32.041824,3.4788861,1.3001132972993545e-221,False,False
Vip_4,8,CNTNAP4,31.783323,2.865064,4.387178808880748e-218,True,False
Vip_4,9,CADM2,30.926245,1.2684978,1.8789129662149932e-206,False,False
Vip_4,10,LRP1B,30.735678,1.8750608,6.059806084703436e-204,False,False
Vip_5,1,CNR1,24.321661,4.163868,3.689262277393893e-126,True,False
Vip_5,2,AL589693.1,24.051647,5.511966,1.2793766009262214e-123,False,False
Vip_5,3,CHRNA7,24.014961,4.2684293,2.0628893664305118e-123,True,False
Vip_5,4,CCK,23.838594,4.8979983,1.0602237228850822e-121,True,True
Vip_5,5,NPAS3,23.75757,3.0738618,5.853093334712373e-121,False,False
Vip_5,6,KCNT2,23.599586,3.1418605,2.0688186147299416e-119,True,False
Vip_5,7,WWP1,23.462797,2.8617074,4.458512381638528e-118,True,False
Vip_5,8,ADARB2,23.408716,5.375468,1.3888006385899293e-117,False,False
Vip_5,9,ADRA1B,23.166636,3.5042026,3.502091050843869e-115,True,True
Vip_5,10,CNTNAP4,22.66401,3.0756438,3.2373170732480814e-110,True,False
Vip_6,1,KCNT2,26.86574,3.3030684,1.7616609750987505e-154,True,False
Vip_6,2,AL589740.1,26.55699,4.063016,3.400678204678264e-151,False,False
Vip_6,3,ALCAM,26.30543,3.4057727,1.767045191629028e-148,True,False
Vip_6,4,ZMAT4,25.492167,2.7390528,1.919789370553663e-139,False,False
Vip_6,5,GPHN,25.325699,1.2388636,1.0620232654130829e-137,True,False
Vip_6,6,ADRA1B,25.136375,3.3217561,1.0586499178134545e-135,True,True
Vip_6,7,NR2F2-AS1,24.84107,3.8198597,1.4713713781793712e-132,False,False
Vip_6,8,EDIL3,24.32823,2.8437853,3.929550718263996e-127,True,False
Vip_6,9,FAM126A,24.275211,3.8962622,1.269698900823135e-126,False,False
Vip_6,10,AL356108.1,24.196411,4.7668986,7.740236808194169e-126,False,False
Vip_9,1,KCNT2,33.16817,3.0393753,9.881648419140593e-237,True,False
Vip_9,2,AL589740.1,32.532486,3.7933106,5.906721945207697e-228,False,False
Vip_9,3,CSMD1,31.991121,1.7269617,1.5404742256443646e-220,False,False
Vip_9,4,THSD7A,30.711458,3.498051,3.1908874772871907e-203,False,False
Vip_9,5,AL136114.1,30.380747,3.6697903,6.293864233107391e-199,False,False
Vip_9,6,AC016766.1,30.330585,4.737378,2.408460183299126e-198,False,False
Vip_9,7,B4GALT6,30.245007,2.2935128,2.765010647720333e-197,False,False
Vip_9,8,KMO,30.087187,3.6689084,2.5259293374153588e-195,True,False
Vip_9,9,SYNPR,29.93914,2.9495697,1.9431733733504058e-193,False,True
Vip_9,10,ZMAT4,29.744452,2.4229722,5.931399441057739e-191,False,False
Vip_11,1,RYR3,36.154686,3.8755128,1.001532226196694e-281,False,True
Vip_11,2,SHISA8,34.135838,4.526558,3.4595635127110632e-251,False,False
Vip_11,3,HTR1E,33.736988,3.0338666,1.7636901909986298e-245,True,False
Vip_11,4,THSD7A,32.729584,3.520779,4.726423410609256e-231,False,False
Vip_11,5,L3MBTL4,32.6902,2.9584582,1.3727353837410047e-230,False,False
Vip_11,6,LINGO2,32.16459,2.5751808,2.9352844146750197e-223,True,False
Vip_11,7,CALN1,31.604574,2.6945524,1.4555146165477454e-215,False,False
Vip_11,8,IGFBP5,31.484993,4.2341313,5.557923945848626e-214,False,True
Vip_11,9,RERG,31.231329,2.9735777,1.4184739468052394e-210,True,False
Vip_11,10,KMO,30.441515,3.7314227,4.4981515361445555e-200,True,False
Vip_12,1,VIP,30.95977,5.1818357,5.986095042081574e-206,True,True
Vip_12,2,LAMA3,30.822426,4.51265,2.0923732586434492e-204,True,False
Vip_12,3,GALNT17,30.475637,2.335001,5.827248315511293e-200,False,False
Vip_12,4,RGS6,29.251688,2.9488137,3.407453424864696e-184,False,False
Vip_12,5,SHISA8,29.238207,4.3113823,4.0452050166468117e-184,False,False
Vip_12,6,CCNH,29.158443,2.3510559,3.47054121264358e-183,False,False
Vip_12,7,GPR149,28.885101,3.9110203,8.370528013381043e-180,True,False
Vip_12,8,SEMA6D,28.601454,3.1332812,2.569249499337581e-176,False,False
Vip_12,9,TAC3,28.417673,4.849134,4.334649007586814e-174,True,False
Vip_12,10,SLC22A3,28.299433,4.4533606,1.1200684183908648e-172,False,False
Vip_13,1,SHISA8,35.851727,4.903248,5.512918393026665e-277,False,False
Vip_13,2,RYR3,34.625694,3.5558343,1.6542516279183932e-258,False,True
Vip_13,3,THSD7A,33.769104,3.6654336,5.95966961396202e-246,False,False
Vip_13,4,LRRC3B,32.534218,3.1716924,2.791582554798723e-228,True,False
Vip_13,5,VIP,32.155342,4.1499243,4.743526401270006e-223,True,True
Vip_13,6,ADAMTS6,31.991587,3.455898,7.588361988630899e-221,False,False
Vip_13,7,PLCE1,31.970497,3.338402,1.2776477777276095e-220,True,True
Vip_13,8,CALN1,31.682364,2.7174325,1.083806337565878e-216,False,False
Vip_13,9,MYRIP,31.251482,1.9852654,6.797726257845053e-211,False,False
Vip_13,10,SEZ6,30.910906,3.0785298,2.0911308831555574e-206,False,False
Vip_14,1,NCAM2,19.39539,3.7030838,2.6921291077155104e-79,False,False
Vip_14,2,PLD5,19.271421,3.9784865,1.488408758742065e-78,False,True
Vip_14,3,TMTC2,18.839706,3.6385753,3.7945671600940317e-75,False,False
Vip_14,4,CXCL14,18.390684,5.448984,1.2437986638383599e-71,False,True
Vip_14,5,PEX5L,18.278254,2.596116,7.865575002877757e-71,False,False
Vip_14,6,KCTD8,18.21356,2.9123237,1.8355582814050248e-70,False,False
Vip_14,7,DLX6-AS1,18.097712,3.7011135,1.3242769309981766e-69,False,False
Vip_14,8,GPR158,17.996037,2.2443364,7.415765413173131e-69,True,False
Vip_14,9,PDE4D,17.773422,2.124219,3.292139045628475e-67,False,False
Vip_14,10,BRINP1,17.668451,2.178778,1.950380187417155e-66,True,False
Vip_15,1,THSD7B,36.178364,5.295802,4.250767396654258e-282,False,True
Vip_15,2,SDK1,35.378887,3.626806,5.7515573189305244e-270,False,True
Vip_15,3,DACH2,34.778534,4.9657807,5.45950664996537e-261,True,False
Vip_15,4,DLX6-AS1,34.75402,3.6456187,9.609276314987637e-261,False,False
Vip_15,5,PLD5,34.29578,3.5342348,5.7856821324109585e-254,False,True
Vip_15,6,GRM7,34.16393,2.3675783,4.414762566466044e-252,True,False
Vip_15,7,CXCL14,33.12761,4.865852,5.422390643897327e-237,False,True
Vip_15,8,ADARB2,32.402843,5.1493397,9.977719799529617e-227,False,False
Vip_15,9,ZBTB20,31.900366,3.6536324,8.416804125001772e-220,False,False
Vip_15,10,MTUS2,31.765661,1.9069341,5.595932024142534e-218,False,False
Vip_16,1,THSD7B,19.023043,5.7222404,3.505542288978865e-76,False,True
Vip_16,2,CNTN4,18.369377,2.3620927,3.6844385716388274e-71,False,False
Vip_16,3,SNTG1,18.095423,2.1031768,3.6813297216184027e-69,False,False
Vip_16,4,PLD5,17.924503,3.4712596,6.053667255989222e-68,False,True
Vip_16,5,DLX6-AS1,17.682545,3.4296732,3.6457933027188697e-66,False,False
Vip_16,6,MIR99AHG,17.656557,1.9124992,4.81582050507807e-66,False,False
Vip_16,7,ROBO1,17.597567,3.0042298,1.1715551147450721e-65,False,False
Vip_16,8,ARHGAP18,17.524586,3.6159396,3.7082800633499278e-65,False,False
Vip_16,9,GALNT13,17.115341,2.6773083,4.041349918343206e-62,False,False
Vip_16,10,ADARB2,17.004093,5.087719,2.4423717829533734e-61,False,False
Vip_18,1,GALNT17,32.404545,2.8099487,4.047269280328858e-226,False,False
Vip_18,2,RGS6,32.402412,3.541378,4.047269280328858e-226,False,False
Vip_18,3,SNTG1,32.156494,2.3874562,7.618781066079811e-223,False,False
Vip_18,4,PDE3A,31.663773,4.593463,3.908092010834415e-216,True,False
Vip_18,5,NELL1,31.437609,3.19095,3.954597483226302e-213,True,False
Vip_18,6,LAMA3,31.410757,4.7498913,7.669451430167572e-213,True,False
Vip_18,7,THSD7B,31.399036,5.06736,9.502443881547657e-213,False,True
Vip_18,8,IQGAP2,31.343294,5.045161,4.786916707736857e-212,True,False
Vip_18,9,SLC22A3,31.077785,5.0035887,1.7039294546383147e-208,False,False
Vip_18,10,PTH2R,29.691288,4.3856297,3.172936273362786e-190,True,False
Vip_19,1,VIP,34.644386,5.4913106,1.7309101184754422e-258,True,True
Vip_19,2,NR3C2,31.092793,2.1055052,4.806696091352602e-208,True,False
Vip_19,3,PDE3A,30.859642,3.8877933,3.315874561517791e-205,True,False
Vip_19,4,LAMA3,30.616215,4.010668,4.750186405972538e-202,True,False
Vip_19,5,CCNG2,30.179632,3.3562925,2.330144777643411e-196,False,False
Vip_19,6,SMOC1,30.018896,4.0754404,2.5343559078597814e-194,True,False
Vip_19,7,SEMA6D,29.99343,2.9895785,4.7655873205996235e-194,False,False
Vip_19,8,DLX6-AS1,29.841257,2.9901886,4.039544419095418e-192,False,False
Vip_19,9,ABI3BP,29.804148,5.808402,1.1008846471809714e-191,True,False
Vip_19,10,ADARB2,29.780815,4.8609433,2.0071778600681144e-191,False,False
Vip_21,1,CNR1,20.14548,4.389038,9.40342043338504e-86,True,False
Vip_21,2,SORCS3,19.894648,3.184174,7.220347840596821e-84,False,False
Vip_21,3,PRR16,19.507126,3.4047787,1.0152848897554058e-80,False,False
Vip_21,4,SORCS1,19.467325,3.5272033,1.6572033161454344e-80,True,True
Vip_21,5,VIP,19.344866,5.8539667,1.4363946775518502e-79,True,True
Vip_21,6,VWC2L,19.16117,3.423492,4.1513647794529747e-78,False,True
Vip_21,7,NR3C2,18.841373,2.320764,1.575874717775728e-75,True,False
Vip_21,8,CNTN5,18.748995,3.2786274,7.864915801875916e-75,False,False
Vip_21,9,SVIL,18.191164,3.5144894,2.148848027430629e-70,True,False
Vip_21,10,LINC01470,18.178762,4.7646055,2.4248050743463942e-70,False,False
Vip_23,1,ZBTB20,36.13071,4.419596,2.3839683479981392e-281,False,False
Vip_23,2,SOX2-OT,35.65603,3.8965826,3.0302925328034826e-274,True,False
Vip_23,3,C8orf34,35.270187,3.5245547,1.7889214674852442e-268,False,False
Vip_23,4,FIGN,33.850998,3.1851177,2.7974053085584717e-247,False,False
Vip_23,5,SDK1,33.535748,3.355912,9.266264151927258e-243,False,True
Vip_23,6,PARD3,33.2814,3.0291924,3.8144801609009772e-239,True,False
Vip_23,7,IQGAP2,33.075573,4.707075,2.9187129661868673e-236,True,False
Vip_23,8,KCNT2,33.072777,2.90024,2.9187129661868673e-236,True,False
Vip_23,9,SCG2,31.851278,3.29783,4.478304605133122e-219,True,False
Vip_23,10,ANKS1B,31.502283,1.2181648,2.5779765073856897e-214,False,False
