supertype,rank,gene,score,logfoldchange,pval_adj
Sst_25,6,DAB1,30.40015,2.13202,3.750932087642021e-200
Sst_25,7,TIAM1,29.883099,2.1151795,1.958665396262816e-193
Sst_25,8,SOX6,29.748564,3.4383748,9.656855467096298e-192
Sst_25,9,TMEFF2,28.909546,1.8744948,4.3492457121141576e-181
Sst_25,10,SLC24A4,28.888573,3.0045748,7.254014071148072e-181
VLMC_1,1,COLEC12,15.244352,9.552686,8.619845054523174e-49
VLMC_1,2,RBMS3,15.150419,4.102444,1.8075983738798072e-48
VLMC_1,3,SLC7A11,14.565905,7.514241,4.4449156846324606e-45
VLMC_1,4,SASH1,14.38221,4.1719036,4.590947725845231e-44
VLMC_1,5,PRRX1,14.368396,7.3066936,4.904145318270107e-44
VLMC_1,6,ITIH5,14.278695,9.966366,1.5852607252094428e-43
VLMC_1,7,COBLL1,14.026766,5.1889467,3.667262079799869e-42
VLMC_1,8,SLC1A3,14.011813,6.330555,4.080437090173099e-42
VLMC_1,9,CYP1B1,13.767249,7.0590596,1.0139814478038082e-40
VLMC_1,10,SVIL,13.479543,4.562645,4.129362219443653e-39
VLMC_2,1,SLC19A1,10.804913,7.916594,8.274189858391421e-24
VLMC_2,2,EBF1,10.7998905,10.790301,8.274189858391421e-24
VLMC_2,3,MYO1B,10.750047,5.6307397,9.480985435881135e-24
VLMC_2,4,PTEN,10.638205,3.4109378,2.3528374329476133e-23
VLMC_2,5,SLC20A2,10.618299,3.8435552,2.3528374329476133e-23
VLMC_2,6,NOTCH3,10.5296545,10.358294,4.326289018326888e-23
VLMC_2,7,PDGFRB,10.498775,8.092276,5.145458764665397e-23
VLMC_2,8,EPAS1,10.489598,8.069629,5.145458764665397e-23
VLMC_2,9,SLC6A1,10.454826,3.9505978,6.686926830461892e-23
VLMC_2,10,GRM3,10.330481,4.586271,2.2396134152991865e-22
Vip_1,1,VIP,34.49494,4.9855022,4.5870738955435974e-257
Vip_1,2,PROX1,31.815922,3.6341536,9.361620064094178e-219
Vip_1,3,PDE3A,31.309622,3.9007888,4.1436235762395623e-212
Vip_1,4,ZNF804A,30.390728,2.9707856,6.994807870847678e-200
Vip_1,5,GPR149,30.317215,3.5828784,5.4419417042448395e-199
Vip_1,6,LAMA3,30.033928,3.8417904,2.4286325929376775e-195
Vip_1,7,SVEP1,29.908813,3.1875615,9.072421414692164e-194
Vip_1,8,CDH13,29.641987,2.8376062,2.29547371713404e-190
Vip_1,9,SCG2,28.822193,2.7853384,5.430193045358878e-180
Vip_1,10,PTH2R,27.97562,3.8722525,1.404566662030321e-169
Vip_2,1,SOX2-OT,35.691227,3.9207788,2.5968667199954778e-275
Vip_2,2,TAC3,34.902927,5.201347,1.6115824103014324e-263
Vip_2,3,HTR2C,33.708775,5.300034,6.881932174031819e-246
Vip_2,4,GRM7,31.522446,2.1996417,5.13727023174471e-215
Vip_2,5,KMO,30.473274,3.952107,5.6577487074746506e-201
Vip_2,6,PARD3,30.17904,2.7385187,3.571606370434031e-197
Vip_2,7,HTR1E,29.761574,2.6983368,7.373638969419417e-192
Vip_2,8,RARB,29.65293,2.8039072,1.6588257552508488e-190
Vip_2,9,SCG2,29.080519,2.8686929,3.0402701861994557e-183
Vip_2,10,RERG,27.789005,2.618322,2.5714304175845437e-167
Vip_4,1,CNR1,34.36145,3.709121,4.562252548561136e-255
Vip_4,2,ADRA1B,33.527668,3.5029173,4.574545706442768e-243
Vip_4,3,CALB2,33.316833,4.558082,3.525895376027603e-240
Vip_4,4,VIP,32.158974,4.544062,7.942753346761175e-224
Vip_4,5,CNTNAP4,31.783323,2.865064,1.0568956267642603e-218
Vip_4,6,CCK,30.35947,3.5834846,1.5079977244332153e-199
Vip_4,7,LAMA3,29.086288,3.769442,3.6716275365692175e-183
Vip_4,8,CRH,29.060888,4.114282,6.729183846167136e-183
Vip_4,9,CHRNA2,28.36932,4.1584587,2.3221748054638863e-174
Vip_4,10,LRRC3B,28.329065,2.818387,6.618043539581089e-174
Vip_5,1,CNR1,24.321661,4.163868,5.554772977156577e-127
Vip_5,2,CHRNA7,24.014961,4.2684293,4.659013610008145e-124
Vip_5,3,CCK,23.838594,4.8979983,2.12844796341691e-122
Vip_5,4,KCNT2,23.599586,3.1418605,4.672404753989831e-120
Vip_5,5,WWP1,23.462797,2.8617074,9.398202439180853e-119
Vip_5,6,ADRA1B,23.166636,3.5042026,7.909435248872287e-116
Vip_5,7,CNTNAP4,22.66401,3.0756438,6.963281949795202e-111
Vip_5,8,CACNA1D,22.501064,1.7436117,2.432338573549132e-109
Vip_5,9,INPP4B,21.446991,2.4460056,2.59926882698516e-99
Vip_5,10,EDIL3,21.050854,2.6734667,9.804812210599192e-96
Vip_6,1,KCNT2,26.86574,3.3030684,2.6524616694648348e-155
Vip_6,2,ALCAM,26.30543,3.4057727,3.990852699747244e-149
Vip_6,3,GPHN,25.325699,1.2388636,2.6650757849233497e-138
Vip_6,4,ADRA1B,25.136375,3.3217561,2.3909495368922057e-136
Vip_6,5,EDIL3,24.32823,2.8437853,9.466504900312273e-128
Vip_6,6,KMO,24.169186,3.645774,3.756277720912532e-126
Vip_6,7,INPP4B,22.756594,2.3241134,7.411382299352008e-112
Vip_6,8,CALB2,22.492432,3.6767266,2.626509434680149e-109
Vip_6,9,ADAM33,22.266903,3.9194558,3.71521534919602e-107
Vip_6,10,CNR1,21.482515,2.4822962,9.9043356316765e-100
Vip_9,1,KCNT2,33.16817,3.0393753,1.4878398303299507e-237
Vip_9,2,KMO,30.087187,3.6689084,1.1409568881825372e-195
Vip_9,3,ALCAM,29.309284,2.8115387,9.482072768183265e-186
Vip_9,4,EDIL3,28.100962,2.4263172,9.156936375730144e-171
Vip_9,5,ADRA1B,27.701082,2.736487,5.337435373415466e-166
Vip_9,6,INPP4B,27.696096,2.178856,5.337435373415466e-166
Vip_9,7,PARM1,27.054972,2.3855605,2.0037985596244528e-158
Vip_9,8,PROX1,26.441425,2.8210177,2.4431310581399476e-151
Vip_9,9,PTPRZ1,25.562193,2.2506618,1.6081493688604322e-141
Vip_9,10,EDNRA,24.757248,3.748964,9.568486516352179e-133
Vip_11,1,HTR1E,33.736988,3.0338666,7.966550933285128e-246
Vip_11,2,LINGO2,32.16459,2.5751808,1.3258617024992421e-223
Vip_11,3,RERG,31.231329,2.9735777,6.4072165295445005e-211
Vip_11,4,KMO,30.441515,3.7314227,1.489990659030055e-200
Vip_11,5,VIP,29.07804,3.4230287,5.446428998162945e-183
Vip_11,6,PLCE1,29.048525,3.074725,1.1018785005040885e-182
Vip_11,7,CDH13,28.862377,2.7715318,2.1270003796998154e-180
Vip_11,8,ZNF804A,28.092415,2.6650677,6.469866439697226e-171
Vip_11,9,PROX1,28.01166,3.0449271,5.626413403985933e-170
Vip_11,10,LRRC3B,27.661709,2.5955234,8.07504803219011e-166
Vip_12,1,VIP,30.95977,5.1818357,9.013021162034211e-207
Vip_12,2,LAMA3,30.822426,4.51265,3.150401777194319e-205
Vip_12,3,GPR149,28.885101,3.9110203,2.940738601383693e-180
Vip_12,4,TAC3,28.417673,4.849134,1.4684637758276653e-174
Vip_12,5,SCG2,28.220835,3.0849054,3.117874046486881e-172
Vip_12,6,PDE3A,27.595295,3.6064079,1.0141808594812693e-164
Vip_12,7,CRH,26.655296,4.127737,9.326651629607153e-154
Vip_12,8,CNR1,26.45232,2.7885036,1.830725920602109e-151
Vip_12,9,PROX1,25.716331,3.148148,3.6862500412283996e-143
Vip_12,10,PPP1R1C,25.704939,4.496029,4.4935216555320505e-143
Vip_13,1,LRRC3B,32.534218,3.1716924,1.681269172312854e-228
Vip_13,2,VIP,32.155342,4.1499243,1.7855339556406242e-223
Vip_13,3,PLCE1,31.970497,3.338402,4.488639346203018e-221
Vip_13,4,LINGO2,30.151855,2.423225,8.117124823886943e-197
Vip_13,5,HTR1E,29.804668,2.517191,2.3314264037379204e-192
Vip_13,6,RERG,29.720629,2.7692103,2.4954481989608085e-191
Vip_13,7,HRH3,29.10932,3.326501,1.4599054854995185e-183
Vip_13,8,KCNT2,29.05439,2.339968,6.503361398494017e-183
Vip_13,9,ZNF804A,28.867674,2.7507496,1.3273890635969819e-180
Vip_13,10,GPR149,28.632605,3.268057,1.0563828736961127e-177
Vip_14,1,GPR158,17.996037,2.2443364,1.0049056207522538e-68
Vip_14,2,BRINP1,17.668451,2.178778,1.7619651321563688e-66
Vip_14,3,PTGFR,17.125067,4.9737735,1.5446391074185837e-62
Vip_14,4,CBLB,17.097065,2.7657967,1.8736020027007592e-62
Vip_14,5,FAT4,16.604298,3.5547872,6.230573786527424e-59
Vip_14,6,HTR2C,16.46264,4.3048935,5.4474689871848816e-58
Vip_14,7,SDK2,16.272127,3.039707,1.0677842988968627e-56
Vip_14,8,FRAS1,16.09179,2.6764567,1.5542011925825952e-55
Vip_14,9,BMP6,15.952235,4.0477943,1.3199787254393302e-54
Vip_14,10,EPHA7,15.591743,2.1452978,3.3150418507261987e-52
Vip_15,1,DACH2,34.778534,4.9657807,2.466047496297028e-261
Vip_15,2,GRM7,34.16393,2.3675783,1.9941388245856403e-252
Vip_15,3,CHRM3,31.33655,2.0143046,2.3748560711973234e-212
Vip_15,4,SCG2,30.007452,2.91011,9.418561377469682e-195
Vip_15,5,ZNF804A,29.822367,2.8816435,1.924665876343685e-192
Vip_15,6,PROX1,29.28101,3.1623278,1.2416466939427892e-185
Vip_15,7,KMO,28.542679,3.530121,2.0784944336414104e-176
Vip_15,8,SOX2-OT,27.487305,2.7461374,1.3286500105450272e-163
Vip_15,9,CALB2,27.078043,3.3734615,8.57740193598453e-159
Vip_15,10,CACNA1D,26.880514,1.2389523,1.6202490785896883e-156
Vip_16,1,CALB2,16.184807,3.883626,3.09982731282654e-55
Vip_16,2,FAT4,16.111809,3.2955027,5.060599586405967e-55
Vip_16,3,PROX1,15.864225,3.0737324,1.7942287588294068e-53
Vip_16,4,EPHA7,15.761635,2.2235036,6.85909584352346e-53
Vip_16,5,PCDH11X,14.919606,2.6227596,1.9665860952479078e-47
Vip_16,6,SDK2,14.837472,2.7136645,5.75256473045408e-47
Vip_16,7,SCN7A,14.779979,3.1864297,1.183867138212506e-46
Vip_16,8,ADRA1A,14.075066,2.3750024,2.5957053875679778e-42
Vip_16,9,PRKCA,14.028741,1.7737644,4.539265776717738e-42
Vip_16,10,PCDH18,13.981104,4.1552773,8.135747409392145e-42
Vip_18,1,PDE3A,31.663773,4.593463,2.353702421976842e-216
Vip_18,2,NELL1,31.437609,3.19095,1.4885693658837912e-213
Vip_18,3,LAMA3,31.410757,4.7498913,2.309516556464721e-213
Vip_18,4,IQGAP2,31.343294,5.045161,1.4414933703666875e-212
Vip_18,5,PTH2R,29.691288,4.3856297,9.554723597459066e-191
Vip_18,6,VIP,29.578333,4.91189,2.272256395693091e-189
Vip_18,7,NR3C2,28.041441,2.1371014,3.484692977104753e-170
Vip_18,8,GPR149,27.92962,3.7287674,6.220220613040974e-169
Vip_18,9,SVEP1,27.721537,3.2490036,1.8445252286587415e-166
Vip_18,10,MCTP2,27.395517,3.9587696,1.3538859547876404e-162
Vip_19,1,VIP,34.644386,5.4913106,2.6061613485464124e-259
Vip_19,2,NR3C2,31.092793,2.1055052,7.23724786965014e-209
Vip_19,3,PDE3A,30.859642,3.8877933,6.656770929632805e-206
Vip_19,4,LAMA3,30.616215,4.010668,8.940204402800037e-203
Vip_19,5,SMOC1,30.018896,4.0754404,5.342228042943511e-195
Vip_19,6,ABI3BP,29.804148,5.808402,2.7625958025078777e-192
Vip_19,7,SCG2,29.631594,2.9287565,4.0171680486054515e-190
Vip_19,8,CRH,28.147085,3.9440272,1.5616147947870063e-171
Vip_19,9,IQGAP2,27.546251,4.050954,2.6183942069257327e-164
Vip_19,10,SEZ6L,27.169786,2.1246927,7.098754496816981e-160
Vip_21,1,CNR1,20.14548,4.389038,1.4158349769891497e-86
Vip_21,2,SORCS1,19.467325,3.5272033,4.99036799556666e-81
Vip_21,3,VIP,19.344866,5.8539667,3.60453560426216e-80
Vip_21,4,NR3C2,18.841373,2.320764,4.15227892980539e-76
Vip_21,5,SVIL,18.191164,3.5144894,5.823780393785277e-71
Vip_21,6,GRIA1,18.069857,1.8918961,4.4063983888782585e-70
Vip_21,7,SLITRK4,18.047983,3.138263,5.613251049285364e-70
Vip_21,8,PBX1,17.51884,1.7866691,6.176548645460001e-66
Vip_21,9,ALCAM,17.460135,2.815069,1.5380000400796145e-65
Vip_21,10,ANGPT1,17.397257,4.1685376,4.156092315069316e-65
Vip_23,1,SOX2-OT,35.65603,3.8965826,9.125177777269195e-275
Vip_23,2,PARD3,33.2814,3.0291924,1.7229925437537853e-239
Vip_23,3,IQGAP2,33.075573,4.707075,8.789176097343827e-237
Vip_23,4,KCNT2,33.072777,2.90024,8.789176097343827e-237
Vip_23,5,SCG2,31.851278,3.29783,1.2137043766634887e-219
Vip_23,6,TAC3,31.45304,4.6725874,3.052947514609172e-214
Vip_23,7,PDE10A,31.221245,2.0597782,3.7635323412385452e-211
Vip_23,8,EGFR,30.863398,3.3135908,2.2229123377049818e-206
Vip_23,9,CMTM8,28.050035,3.2169023,2.1291787880930894e-170
Vip_23,10,GRM7,26.938295,1.8491591,3.130348591325526e-157
