gene,frac_snrna,mean_snrna,frac_merscope_4k,mean_merscope_4k,in_xenium_5k,in_xenium_v1,in_merscope_250,detection_efficiency
ITPRIP,0.016848180210369542,0.019361444661640137,0.14196485284776625,0.3457548168536947,False,False,False,8.426123835047253
CCDC97,0.11207297775295541,0.12557013869496417,0.1419119203895829,0.17716493753969934,False,False,False,1.2662456484595424
GRAMD1A,0.22786931024853394,0.2761798380340687,0.14148846072411603,0.18362269743806903,True,False,False,0.6209193356042395
MYO15B,0.06674113376151913,0.0764218560923392,0.14148846072411603,0.20188439551132756,False,False,False,2.1199589031508763
PFKFB2,0.18579540165689287,0.23717769710509168,0.14111793351683252,0.21575269955536736,False,False,False,0.7595340479816292
SLU7,0.269291631760216,0.3614446616401378,0.14074740630954902,0.187169172136354,False,False,False,0.5226579280966073
PCDHGC4,0.007539793353811784,0.007819044959508517,0.14011221681134872,0.2332204107558755,False,False,False,18.58303142227555
CHRM3,0.6906823047565857,15.2449967420646,0.140006351894982,0.27943044674994705,True,False,False,0.2027073097584625
GPC5,0.3483198361723913,4.937819975798194,0.1399004869786153,0.3159009104382808,False,False,True,0.40164375510723255
INPP5F,0.6669459182723634,1.710043749418226,0.13974168960406522,0.17965276307431718,False,False,False,0.20952476921374358
ANKRD50,0.3002885599925533,0.4861770455180117,0.13952995977133179,0.195003175947491,False,False,False,0.46465293174935446
FUCA2,0.21251047193521364,0.2689192962859536,0.13947702731314843,0.1721892864704637,False,False,False,0.6563301377245525
UNC5B,0.2400632970306246,0.4730522200502653,0.13947702731314843,0.17780012703789963,False,True,False,0.5810010486332507
SOCS3,0.001954761239877129,0.001954761239877129,0.13947702731314843,0.3629049333051027,True,False,False,71.3524621154835
C5orf56,0.3994228800148934,0.6361351577771572,0.13915943256404828,0.16948973110311244,False,False,False,0.3484012547274693
PCID2,0.4652331750907568,0.7862794377734339,0.13910650010586492,0.1721892864704637,True,False,False,0.2990038276585248
AGBL4,0.8489248813180675,19.812156753234664,0.13910650010586492,0.2472475121744654,False,False,False,0.16386196607865208
THBS2,0.05491948245369078,0.0635762822302895,0.13910650010586492,0.20781283082786364,True,False,False,2.5329171705717064
PDGFRA,0.12752489993484128,0.3602345713487853,0.13905356764768156,0.673724327757781,True,True,True,1.0904032680576956
JPH1,0.4472679884576003,1.1820720469142698,0.13905356764768156,0.21665255134448444,True,False,False,0.31089541669907245
PPP4R4,0.37326631294796614,0.936982220981104,0.1386301079822147,0.2541816641964853,True,False,False,0.37139731921519514
RGS5,0.1266871451177511,0.28753606999906917,0.1386301079822147,0.5103218293457548,True,False,False,1.0942713079007587
AFF1,0.5078655868937914,1.3526947779949734,0.13857717552403134,0.17097183993224646,True,False,False,0.27286191287658884
SENP5,0.6578236991529368,1.6189146420925253,0.13852424306584799,0.17086597501587975,False,False,False,0.2105795872727331
HS2ST1,0.710881504235316,2.365074932514195,0.13852424306584799,0.18092314207071777,False,False,False,0.194862634968758
PRKD1,0.6627571441869125,3.6193800614353533,0.1383654456912979,0.17769426212153291,True,False,False,0.20877246953112547
CLEC14A,0.021781625244345154,0.024387973564181327,0.13831251323311455,0.24412449714164725,True,False,False,6.3499629472792725
GPR37L1,0.05901517267057619,0.08656799776598716,0.1379949184840144,0.24359517255981367,True,False,False,2.3382955982236067
ATXN7L1,0.7488597226100717,3.007912128828074,0.13794198602583105,0.17901757357611686,False,False,False,0.18420270427290278
FIBIN,0.014893418970492414,0.017220515684631853,0.13767732373491426,0.2603218293457548,False,False,False,9.244171805526149
ARX,0.22777622637996836,0.4468025691147724,0.1376243912767309,0.39365869150963373,True,False,False,0.60420875990434
HEY2,0.016475844736107234,0.017499767290328587,0.1376243912767309,0.1894452678382384,False,False,False,8.353100765457175
HCN1,0.7886996183561389,10.184678395234107,0.13751852636036418,0.24719457971628203,False,False,False,0.1743610915483763
C11orf87,0.3909522479754259,0.7850693474820813,0.13741266144399747,0.28890535676476814,False,False,False,0.35148195759353923
SPRY4,0.21204505259238574,0.2796239411709951,0.1373597289858141,0.2178170654245183,False,False,False,0.6477855875744517
TMEM242,0.3795960160104254,0.5598063855533836,0.13730679652763075,0.17668854541604911,False,False,False,0.3617182234174441
ALDH6A1,0.15852182816717864,0.1897980080052127,0.13709506669489732,0.17102477239042982,False,False,False,0.8648339997083275
NOVA1,0.8953737317322908,6.638927673834124,0.13709506669489732,0.20633072199872962,False,False,False,0.15311490815087658
SEC22B,0.3324955785162431,0.453504607651494,0.1369892017785306,0.17144823205589668,False,False,False,0.41200307802540714
HELZ,0.7429954388904403,2.030624592758075,0.1368833368621639,0.1643552826593267,False,False,False,0.1842317323866483
ANKRD24,0.39290700921530297,0.8337522107418784,0.1368833368621639,0.22771543510480627,False,False,False,0.3483860904786133
PHLPP2,0.5841943591175649,1.3895559899469423,0.13672453948761382,0.18446961676900275,False,False,False,0.23403947222999288
KCNK10,0.3289583915107512,0.7857209345620404,0.13672453948761382,0.1850518738090197,True,False,False,0.41562867224545424
N4BP2L2-IT2,0.09513171367402029,0.10537093921623383,0.13667160702943046,0.17917637095066694,False,False,False,1.436656628490383
MICAL2,0.6763473889974867,4.005771199851066,0.13651280965488038,0.2388841837814948,True,False,False,0.20183830362267824
SLC8A1,0.8359862235874523,20.429954388904402,0.13651280965488038,0.25386406944738515,False,False,False,0.16329552545622758
UGP2,0.6473052220050265,1.6929163176021595,0.13630107982214695,0.18034088503070084,False,False,False,0.2105669399668284
AGGF1,0.3649818486456297,0.5316950572465792,0.13619521490578024,0.16816641964852846,False,False,False,0.3731561320410092
NIPAL2,0.49111049055198736,1.8568370101461418,0.1359834850730468,0.2463476603853483,False,False,False,0.2768897991167062
DAB1,0.7833007539793354,16.862887461602906,0.13593055261486345,0.20977133178064788,True,False,False,0.1735355825004727
VCAN,0.14381457693381736,0.6913338918365447,0.1358776201566801,0.6068706330721999,False,True,True,0.9448111801574203
C21orf91,0.04626268267709206,0.05817741785348599,0.1358246876984967,0.19352106711835698,False,False,False,2.935944909345976
HAPLN4,0.14893418970492414,0.19836172391324583,0.13577175524031335,0.27614863434257886,False,False,False,0.9116224790916789
OLR1,0.03202085078655869,0.047193521362747834,0.13561295786576327,0.5737349142494177,True,False,False,4.23514536730202
RRP1,0.161965931304105,0.18765707902820442,0.13561295786576327,0.1715540969722634,False,False,False,0.8372931070987901
RCOR3,0.7226100716745788,1.9740296006702038,0.13556002540757991,0.1671077704848613,True,False,False,0.18759775253814648
SHPK,0.175183840640417,0.2138136460951317,0.1354541604912132,0.16594325640482743,False,False,False,0.7732115016775257
CDH11,0.5975053523224425,3.0739085916410684,0.13534829557484648,0.19256828287105654,True,False,False,0.2265223149027225
ZNF8,0.1872847435539421,0.2234012845573862,0.13529536311666313,0.16313783612110946,True,False,False,0.7224046152894195
RIMS2,0.8625151261286419,24.391324583449688,0.13524243065847977,0.2147999153080669,False,False,False,0.15680006826721868
PIAS1,0.8290980173135996,3.135250861025784,0.1351894982002964,0.16869574423036207,False,False,False,0.16305611083033394
TMEM132D,0.7585404449408918,13.70762356883552,0.1350836332839297,0.22586279906838874,False,False,True,0.17808362650254714
ZFP1,0.1652238667039002,0.19752396909615563,0.13503070082574634,0.17345966546686428,False,False,False,0.8172590529414044
KCNA1,0.20487759471283626,0.33277483012193987,0.13503070082574634,0.23390853271225917,False,False,False,0.6590798814043585
ZNF704,0.7681280834031462,3.5102857674764962,0.13503070082574634,0.17907050603430022,False,False,False,0.175791907291686
SEL1L3,0.34822675230382577,0.9120357442055291,0.13497776836756298,0.20172559813677748,False,False,False,0.3876145858253753
CEP295,0.4890626454435446,0.892674299543889,0.13487190345119626,0.17827651916154985,False,False,False,0.2757763339886185
HS6ST3,0.6616401377641254,12.370380713022433,0.1344484437857294,0.2675206436586915,False,False,False,0.20320478778701337
PTGFRN,0.12342920971795587,0.17490458903472028,0.13428964641117933,0.20151386830404405,True,False,False,1.0879891941141022
CDH22,0.28716373452480687,0.794843153681467,0.13428964641117933,0.2534406097819183,True,False,True,0.46764138456897875
ZBTB41,0.3733593968165317,0.5747928883924416,0.1341837814948126,0.17160702943044676,False,False,False,0.3593957528294121
CINP,0.24322814856185423,0.31434422414595553,0.13402498412026254,0.16742536523396145,True,False,False,0.5510257957918027
ADGRA2,0.168574885972261,0.21651307828353347,0.13397205166207918,0.17944103324158375,True,False,False,0.7947331590313179
SMYD2,0.37754817090198267,0.8058270501722051,0.1338132542875291,0.2899640059284353,False,False,False,0.3544269701210368
SRSF8,0.25719072884669086,0.33826677836730895,0.13376032182934575,0.17033665043404617,False,False,False,0.5200822068087808
NBEAL1,0.6546588476217071,1.6429302801824444,0.13365445691297903,0.16102053779377515,False,False,False,0.20415894079569655
MAN2A1,0.6783021502373638,3.072046914269757,0.13354859199661231,0.20934787211518102,False,False,False,0.19688658210780927
INPP5E,0.19910639486177045,0.2346644326538211,0.13338979462206224,0.17711200508151598,False,False,False,0.6699422924847194
CPSF3,0.2164199944149679,0.2702224704458717,0.13338979462206224,0.16763709506669489,False,False,False,0.6163469090859418
ANAPC2,0.09624872009680722,0.10565019082193056,0.13312513233114545,0.16716070294304466,False,False,False,1.3831366505159532
PDE4D,0.9385646467467188,42.17350833100624,0.13286047004022866,0.17525936904509845,False,False,False,0.1415570792068012
ELK4,0.28576747649632317,0.41636414409382855,0.1328075375820453,0.16229091679017574,True,False,False,0.46473986196870126
PLXNA4,0.6689937633808061,5.609233919761706,0.1324370103747618,0.22411602794833793,False,False,False,0.1979644917846203
DFFA,0.25551521921251047,0.3364051009959974,0.13238407791657844,0.15546262968452254,False,False,False,0.518106429529254
ICOSLG,0.007353625616680629,0.007912128828074095,0.13222528054202837,0.19749100148210882,True,False,False,17.98096441598748
BDH1,0.6204970678581402,1.5053523224425207,0.13222528054202837,0.1927270802456066,False,False,False,0.21309573790324193
PPTC7,0.22405287163734525,0.2832542120450526,0.13211941562566165,0.17001905568494602,False,False,False,0.5896796352581982
RAB39B,0.11719259052406218,0.13310993204877594,0.13196061825111158,0.17610628837603218,False,False,False,1.1260150292864906
ST5,0.538117844177604,1.4784510844270689,0.13190768579292822,0.19029218716917215,False,False,False,0.24512787899557653
GRM1,0.49138974215768405,3.5717211207297774,0.13127249629472793,0.21977556637730256,True,False,False,0.2671453736871116
DOK6,0.7262403425486363,5.791585218281671,0.13121956383654457,0.18992165996188862,False,False,False,0.18068338558010744
FOXN2,0.3315647398305874,0.5188494833845294,0.13074317171289435,0.17113063730679653,False,False,False,0.3943216995260033
SERTAD2,0.34161779763566974,0.6298985385832635,0.13063730679652763,0.17991742536523397,False,False,False,0.3824077893501625
LRRC1,0.2300102392255422,0.360513822954482,0.13063730679652763,0.17425365233961465,False,False,False,0.5679630056313624
PALLD,0.5206180768872755,1.254305128921158,0.13053144188016091,0.17970569553250054,True,False,False,0.25072399072386353
FNDC9,0.024946476775574794,0.026156567066927303,0.13037264450561084,0.2661973322041076,False,False,False,5.226094477327527
FAM91A1,0.30494275342083216,0.4158056408824351,0.13021384713106077,0.1575269955536735,False,False,False,0.4270107935680665
VWA8,0.831425114027739,3.8681001582425765,0.1300550497565107,0.15800338767732375,True,False,False,0.1564242498358928
AMZ1,0.2803686121195197,0.4579726333426417,0.12989625238196062,0.20807749311878043,False,False,False,0.4633052587448217
SGSM2,0.539234850600391,1.0504514567625431,0.12984331992377726,0.19447385136565742,False,False,False,0.24079178075973398
TMEM47,0.16848180210369543,0.24145955505910827,0.12984331992377726,0.22284564895193734,False,False,False,0.7706667325641653
BAG4,0.4092897700828446,0.6589407055757237,0.12973745500741055,0.18436375185263604,False,False,False,0.31698191474746684
B4GALT4,0.23410592944242764,0.30410499860374196,0.12973745500741055,0.1705483802667796,False,False,False,0.5541826954849349
ENTPD3,0.43135064693288655,1.0262496509354928,0.1294198602583104,0.23973110311242854,False,False,True,0.30003400059452495
GRID2,0.7301498650283906,14.950200130317416,0.12931399534194368,0.19346813466017362,False,False,True,0.17710610045365896
HDAC4,0.7380619938564646,2.9999069161314345,0.12910226550921025,0.16514926953207706,True,False,False,0.17492062534562314
TPD52L1,0.21604765894070557,0.6432095317881411,0.12894346813466018,0.3302456066059708,False,False,True,0.5968288143777054
DHX34,0.26817462533742903,0.3620031648515312,0.12873173830192675,0.17663561295786576,True,False,False,0.4800295260595623
OAZ2,0.29004933445033976,0.38229544819882716,0.12873173830192675,0.1603324158373915,False,False,False,0.4438270425473681
SPATA2,0.11598250023270967,0.13217909336312017,0.12862587338556003,0.1752064365869151,False,False,False,1.1090110415578422
RFTN2,0.11933351950107046,0.2547705482639859,0.12862587338556003,0.15779165784459032,False,False,False,1.0778687658198685
SMARCA5,0.49073815507772506,0.8324490365819603,0.12857294092737667,0.15445691297903874,True,False,False,0.26199907139279355
GSG1L,0.317974495020013,1.07092990784697,0.12857294092737667,0.19505610840567436,False,False,True,0.4043498549129999
TMTC1,0.5907102299171554,3.4258586986875175,0.12852000846919331,0.2006669489731103,False,False,False,0.21756861818224768
RHOJ,0.14800335101926837,0.2982407148841106,0.12852000846919331,0.21956383654456912,False,False,False,0.8683587742041156
RBM27,0.44996742064600204,0.7133947686865866,0.12846707601100996,0.15773872538640696,True,False,False,0.28550306114734797
TBK1,0.542306618263055,1.0353718700549195,0.12830827863645988,0.15874444209189076,True,False,False,0.23659729443726202
NTN4,0.3517639393093177,0.8501349716094201,0.12825534617827652,0.2256510692356553,True,False,False,0.3646062937267067
TGFB3,0.06515870799590431,0.07707344317229824,0.1281494812619098,0.17875291128520007,True,False,False,1.9667283959952815
TIAF1,0.032113934655124264,0.03351019268360793,0.12809654880372645,0.16086174041922507,False,False,False,3.9888151414447344
KIFC3,0.2608209997207484,0.3944894349809178,0.12799068388735974,0.16461994495024349,False,False,False,0.49072231156384927
DUSP8,0.27925160569673274,0.37484873871358093,0.12799068388735974,0.159961888630108,False,False,False,0.45833463900063526
USP53,0.4494089174346086,0.8476217071581494,0.12799068388735974,0.21210035994071566,True,False,False,0.2847978287079341
KIAA1324L,0.5962021781625244,1.5714418691240808,0.12788481897099302,0.16626085115392758,False,False,False,0.21449908043799815
PITPNM3,0.4161779763566974,0.7422507679419157,0.12788481897099302,0.1699131907685793,False,False,False,0.30728396560173965
ZFPM2,0.5634366564274411,6.070464488504142,0.12772602159644295,0.19547956807114122,False,False,False,0.22669100446234702
GGT5,0.010797728753607,0.01573117378758261,0.12762015668007623,0.15885030700825747,False,False,False,11.819166751845337
