supertype,gene,frac_snrna,mean_snrna,frac_merfish,mean_merfish,n_cells_snrna,n_cells_merfish
VLMC_1,ITGB8,0.075,0.075,0.35,0.5553193964843076,80,1000
VLMC_1,PLCB1,0.45,1.1,0.189,0.2639003781969124,80,1000
VLMC_1,SORCS3,0.0,0.0,0.097,0.12302365538582818,80,1000
VLMC_1,STXBP6,0.0125,0.0125,0.247,0.3360645331567944,80,1000
VLMC_1,GRM7,0.0625,0.0625,0.11,0.13662545302516765,80,1000
VLMC_1,HCN1,0.575,1.7875,0.185,0.2479296494065284,80,1000
VLMC_1,RFX3,0.5125,1.0875,0.493,0.7776727666314394,80,1000
VLMC_1,GPC5,0.0375,0.0375,0.4,0.7287632792283448,80,1000
VLMC_1,EBF1,0.7625,2.5625,0.719,2.060135906684355,80,1000
VLMC_1,UNC5B,0.4875,0.6375,0.756,2.685732878652466,80,1000
VLMC_1,CARTPT,0.0,0.0,0.07,0.07967072922148591,80,1000
VLMC_1,HTR2A,0.0125,0.0125,0.128,0.15551881625131045,80,1000
VLMC_1,LAMA4,0.8875,4.025,0.895,4.491052994762565,80,1000
VLMC_1,RGS12,0.15,0.2,0.531,0.900737567755336,80,1000
VLMC_1,CACHD1,0.125,0.2875,0.507,1.159381517792731,80,1000
VLMC_1,EGFR,0.275,0.6,0.536,1.184980496916069,80,1000
VLMC_1,SLIT3,0.0,0.0,0.203,0.5708791672426208,80,1000
VLMC_1,NFIA,0.9375,4.6375,0.682,1.586264492683722,80,1000
VLMC_1,LUZP2,0.0125,0.05,0.185,0.21622909988579872,80,1000
VLMC_1,CHODL,0.05,0.0625,0.035,0.04854112008627226,80,1000
VLMC_1,NPY,0.0,0.0,0.085,0.09400814089792134,80,1000
VLMC_1,DLC1,0.8625,4.45,0.828,4.171203674721859,80,1000
VLMC_1,L3MBTL4,0.25,0.5375,0.263,0.36965449520373705,80,1000
VLMC_1,MOG,0.0,0.0,0.282,0.7021807093669206,80,1000
VLMC_1,NXPH2,0.0,0.0,0.015,0.016,80,1000
VLMC_1,SULF1,0.0,0.0,0.069,0.0788323738202065,80,1000
VLMC_1,NDNF,0.0875,0.1125,0.126,0.23655684117274467,80,1000
VLMC_1,FOXP2,0.8375,3.175,0.297,0.37367164007556586,80,1000
VLMC_1,KAZN,0.675,3.35,0.81,2.086501682266484,80,1000
VLMC_1,NRG1,0.05,0.05,0.108,0.11938036892689745,80,1000
VLMC_1,HS3ST2,0.0,0.0,0.165,0.29280531551969013,80,1000
VLMC_1,TMEM255A,0.0,0.0,0.078,0.08752151227072921,80,1000
VLMC_1,RORB,0.0375,0.0375,0.249,0.35066160532587587,80,1000
VLMC_1,DCN,0.975,5.525,0.951,13.163149007492805,80,1000
VLMC_1,KIRREL3,0.0875,0.125,0.163,0.21726216874060664,80,1000
VLMC_1,CDH6,0.125,0.225,0.538,1.4777736515252722,80,1000
VLMC_1,SCUBE1,0.0125,0.0125,0.078,0.1160682557995906,80,1000
VLMC_1,FEZF2,0.0125,0.0125,0.146,0.18412793372705208,80,1000
VLMC_1,PDGFD,0.1125,0.275,0.045,0.05351671920163923,80,1000
VLMC_1,TH,0.0,0.0,0.101,0.1047807818789334,80,1000
VLMC_1,PRKG1,0.775,4.45,0.672,1.7549297840805362,80,1000
VLMC_1,FBXL7,0.825,3.5875,0.425,0.6708449869576036,80,1000
VLMC_1,EYA4,0.0125,0.0125,0.049,0.056690278421393174,80,1000
VLMC_1,RYR3,0.0375,0.0375,0.136,0.1779825909711693,80,1000
VLMC_1,SOX6,0.1125,0.1875,0.218,0.27476670170588463,80,1000
VLMC_1,HPSE2,0.0125,0.0125,0.082,0.09777602662789152,80,1000
VLMC_1,FGF12,0.2125,0.3125,0.097,0.10845554528093819,80,1000
VLMC_1,DGKG,0.05,0.05,0.221,0.3360423115411296,80,1000
VLMC_1,SLC14A1,0.175,0.3875,0.154,0.24010709251780354,80,1000
VLMC_1,SNTB1,0.65,1.7,0.84,3.0030799808022355,80,1000
VLMC_1,LRRK1,0.1375,0.225,0.183,0.22893442996040198,80,1000
VLMC_1,LHX6,0.0,0.0,0.244,0.4566886014308235,80,1000
VLMC_1,CTSS,0.0125,0.0125,0.17,0.26640364814463313,80,1000
VLMC_1,NOSTRIN,0.3125,0.5,0.456,0.9047727313446391,80,1000
VLMC_1,ID3,0.0625,0.075,0.704,2.8567965456080495,80,1000
VLMC_1,SMYD1,0.0,0.0,0.022,0.022,80,1000
VLMC_1,SEMA3E,0.0125,0.0125,0.044,0.049794581730097785,80,1000
VLMC_1,TSHZ2,0.05,0.1,0.074,0.08183611616400237,80,1000
VLMC_1,PALMD,0.2375,0.2625,0.372,0.8404967915073137,80,1000
VLMC_1,DACH1,0.0125,0.0125,0.416,0.7122279934596529,80,1000
VLMC_1,THEMIS,0.0,0.0,0.031,0.046214155114337054,80,1000
VLMC_1,PRRX1,0.9375,3.2875,0.512,1.0629792794139283,80,1000
VLMC_1,PVALB,0.0,0.0,0.065,0.0673181121561334,80,1000
VLMC_1,ADAMTSL1,0.0125,0.0125,0.021,0.02395554621636639,80,1000
Vip_1,CD22,0.0033333333333333335,0.0033333333333333335,0.106,0.15825394421482525,300,1000
Vip_1,MEIS2,0.016666666666666666,0.02,0.29,0.40735142541428515,300,1000
Vip_1,TLL1,0.03333333333333333,0.043333333333333335,0.062,0.06398117679601742,300,1000
Vip_1,SV2C,0.016666666666666666,0.016666666666666666,0.153,0.18910365217041342,300,1000
Vip_1,KIAA1217,0.5766666666666667,1.6133333333333333,0.35,0.5978909139441032,300,1000
Vip_1,CNTN5,0.98,25.446666666666665,0.818,2.741697294614908,300,1000
Vip_1,ADAMTS3,0.013333333333333334,0.016666666666666666,0.081,0.08488847121101606,300,1000
Vip_1,LRRC4C,1.0,20.26,0.646,1.5627670363092852,300,1000
Vip_1,TACR1,0.32,0.55,0.571,1.3821142244463476,300,1000
Vip_1,CALB1,0.006666666666666667,0.006666666666666667,0.12,0.13354431138538558,300,1000
Vip_1,GALNTL6,1.0,22.053333333333335,0.456,0.7914783176201765,300,1000
Vip_1,DCC,0.08,0.23333333333333334,0.156,0.1876376139771392,300,1000
Vip_1,NPAS3,1.0,25.436666666666667,0.608,1.2301708217074683,300,1000
Vip_1,ZNF804A,1.0,15.713333333333333,0.695,1.6400177535368234,300,1000
Vip_1,NTNG2,0.03,0.03,0.359,0.5301843161824636,300,1000
Vip_1,NOS1,0.15666666666666668,0.20333333333333334,0.524,1.1428350534176777,300,1000
Vip_1,ETNPPL,0.0033333333333333335,0.0033333333333333335,0.516,1.1739087534923471,300,1000
Vip_1,ATRNL1,0.9866666666666667,7.206666666666667,0.911,4.542089887652749,300,1000
Vip_1,GRM8,0.36666666666666664,1.1333333333333333,0.098,0.10897035829666071,300,1000
Vip_1,ZMAT4,0.7366666666666667,3.2866666666666666,0.737,2.266512934172439,300,1000
Vip_1,NKAIN2,0.4766666666666667,1.36,0.232,0.31320115966003076,300,1000
Vip_1,GRIN2A,0.7533333333333333,2.67,0.781,2.6953301913471868,300,1000
Vip_1,PAX6,0.0033333333333333335,0.0033333333333333335,0.228,0.32091992580177786,300,1000
Vip_1,LRP1B,1.0,37.1,0.653,1.5139328883458856,300,1000
Vip_1,TOX,0.07,0.09333333333333334,0.164,0.20227143004904596,300,1000
Vip_1,ASIC2,0.9866666666666667,11.82,0.535,1.0135299613820237,300,1000
Vip_1,HTR2C,0.38333333333333336,1.1266666666666667,0.366,0.99382818171685,300,1000
Vip_1,ROBO2,1.0,68.74,0.851,3.6962926477372586,300,1000
Vip_1,PDZD2,0.4266666666666667,0.6933333333333334,0.091,0.09745514040733719,300,1000
Vip_1,PEX5L,0.9266666666666666,4.83,0.835,3.3840510411249056,300,1000
Vip_1,TNR,0.8566666666666667,2.86,0.921,4.9371338000410665,300,1000
Vip_1,CACNA2D3,0.9966666666666667,9.45,0.904,4.686457824669631,300,1000
Vip_1,VIP,0.9633333333333334,9.816666666666666,0.662,3.285807643606042,300,1000
Vip_1,DCLK1,1.0,15.586666666666666,0.973,15.909046960682398,300,1000
Vip_1,GRIP1,0.8666666666666667,4.6,0.422,0.7524288707706539,300,1000
Vip_1,ITGA8,0.43333333333333335,0.9133333333333333,0.385,0.9021503246074167,300,1000
Vip_1,CD74,0.013333333333333334,0.016666666666666666,0.533,1.820611152698068,300,1000
Vip_1,PLD5,0.99,8.33,0.534,1.1874515365572533,300,1000
Vip_1,NLGN1,1.0,27.123333333333335,0.244,0.38822892164695766,300,1000
Vip_1,LAMP5,0.02,0.02,0.41,0.724750793238034,300,1000
Vip_1,ASTN2,0.7966666666666666,2.3566666666666665,0.468,0.8041602442035177,300,1000
Vip_1,DLX1,0.5933333333333334,1.1066666666666667,0.925,6.657262458955567,300,1000
Vip_1,KCNMB2,0.99,10.913333333333334,0.224,0.29687762949435764,300,1000
Vip_1,GRID2,0.6633333333333333,4.67,0.276,0.3906253749682762,300,1000
Vip_1,FGF13,0.12,0.16666666666666666,0.298,0.41882358111433615,300,1000
Vip_1,GRIK3,0.27,0.44666666666666666,0.48,1.1325645902505856,300,1000
Vip_1,RGS6,0.9733333333333334,20.523333333333333,0.96,6.263716515271997,300,1000
Vip_1,RBFOX3,0.77,1.8233333333333333,0.868,3.4615176358840487,300,1000
Vip_1,SATB2,0.03666666666666667,0.03666666666666667,0.574,1.1112810440359133,300,1000
Vip_1,CUX2,0.03,0.03,0.449,0.7586987602010511,300,1000
Vip_1,PRRT4,0.10666666666666667,0.11,0.637,1.1807848435380084,300,1000
Vip_1,ANK1,0.5533333333333333,1.01,0.8,2.2108665717345084,300,1000
Vip_1,SLC32A1,0.44666666666666666,0.77,0.909,6.501057329842243,300,1000
Vip_1,BTBD11,0.9133333333333333,4.1033333333333335,0.812,3.5737136388143607,300,1000
Vip_1,GRIP2,0.39666666666666667,0.6066666666666667,0.882,3.8061413416107954,300,1000
Vip_1,GAD2,0.6033333333333334,1.18,0.517,1.6207701959252354,300,1000
Vip_1,CBLN2,0.4666666666666667,0.8566666666666667,0.643,2.7416957755575333,300,1000
Vip_1,TAFA1,0.24666666666666667,0.5366666666666666,0.229,0.2854250415340289,300,1000
Vip_1,KCNIP4,0.99,54.06666666666667,0.578,1.2198048307496199,300,1000
Vip_1,CA10,0.22,0.8633333333333333,0.365,0.7951245636176919,300,1000
Vip_1,CSMD1,1.0,56.516666666666666,0.9,5.725303298921999,300,1000
Vip_1,CNTNAP5,0.93,6.873333333333333,0.723,2.3586172023178014,300,1000
Vip_1,FRMPD4,0.9766666666666667,7.793333333333333,0.544,1.1664969015424012,300,1000
Vip_1,HS6ST3,0.96,10.05,0.609,1.416821084759451,300,1000
Vip_1,SORCS1,0.3466666666666667,0.88,0.209,0.3215100825281355,300,1000
Vip_1,TENM2,0.8966666666666666,10.516666666666667,0.653,1.4669082626372536,300,1000
Vip_1,CLSTN2,0.35,0.7333333333333333,0.263,0.376414930252845,300,1000
Vip_1,ROBO1,0.9966666666666667,13.906666666666666,0.919,4.841247189025171,300,1000
Vip_1,ZNF385D,0.96,4.96,0.506,1.0827932488780962,300,1000
Vip_1,COL11A1,0.6166666666666667,1.31,0.762,2.7612085552358097,300,1000
Vip_1,SLC24A2,0.5466666666666666,1.1666666666666667,0.499,1.1710741868225123,300,1000
Vip_1,PDE4B,1.0,12.593333333333334,0.678,1.5946884116979065,300,1000
Vip_1,RBFOX1,1.0,66.99,0.844,3.30734106512335,300,1000
Vip_1,GRIN3A,0.03,0.03,0.099,0.10948786215167605,300,1000
Vip_1,SEMA6D,0.9733333333333334,9.676666666666666,0.738,2.1915099640383766,300,1000
Vip_1,TMEM132D,0.4666666666666667,2.84,0.4,0.7854227846341476,300,1000
Vip_1,ITGB8,0.06666666666666667,0.08333333333333333,0.447,0.7039355618997701,300,1000
Vip_1,PLCB1,1.0,15.883333333333333,0.669,1.895698118961748,300,1000
Vip_1,SORCS3,0.77,2.6066666666666665,0.659,1.8752396807891436,300,1000
Vip_1,STXBP6,0.03333333333333333,0.043333333333333335,0.294,0.4111393456605969,300,1000
Vip_1,GRM7,0.9966666666666667,15.286666666666667,0.905,4.420935164207927,300,1000
Vip_1,HCN1,0.9066666666666666,3.6533333333333333,0.638,1.598098463073733,300,1000
Vip_1,RFX3,0.7866666666666666,2.0766666666666667,0.775,2.1955219834652393,300,1000
Vip_1,GPC5,0.15333333333333332,0.3,0.363,0.5380998075683314,300,1000
Vip_1,EBF1,0.0,0.0,0.043,0.04634381530521495,300,1000
Vip_1,UNC5B,0.11333333333333333,0.12333333333333334,0.501,1.0401193460068747,300,1000
Vip_1,CARTPT,0.01,0.01,0.199,0.29179421533982614,300,1000
Vip_1,HTR2A,0.09666666666666666,0.12,0.275,0.37110589953099055,300,1000
Vip_1,LAMA4,0.006666666666666667,0.006666666666666667,0.139,0.16750448230347678,300,1000
Vip_1,RGS12,0.9966666666666667,10.183333333333334,0.905,4.120359158658262,300,1000
Vip_1,CACHD1,0.10666666666666667,0.14,0.374,0.5275215895855788,300,1000
Vip_1,EGFR,0.8966666666666666,3.3566666666666665,0.856,3.3873675338742824,300,1000
Vip_1,SLIT3,0.03666666666666667,0.04,0.149,0.17053357482827014,300,1000
Vip_1,NFIA,0.91,3.2933333333333334,0.627,1.2613208229820247,300,1000
Vip_1,LUZP2,0.21,0.9233333333333333,0.416,0.740752661377551,300,1000
Vip_1,CHODL,0.06666666666666667,0.14666666666666667,0.065,0.0675080646266911,300,1000
Vip_1,NPY,0.023333333333333334,0.023333333333333334,0.12,0.14261873657455884,300,1000
Vip_1,DLC1,0.6533333333333333,1.3633333333333333,0.061,0.06920095380183695,300,1000
Vip_1,L3MBTL4,0.8566666666666667,5.03,0.756,2.512312643476367,300,1000
Vip_1,MOG,0.006666666666666667,0.006666666666666667,0.236,0.6174192931291361,300,1000
Vip_1,NXPH2,0.09666666666666666,0.13666666666666666,0.067,0.07507119872576318,300,1000
Vip_1,SULF1,0.0033333333333333335,0.0033333333333333335,0.104,0.11346794409484835,300,1000
Vip_1,NDNF,0.0,0.0,0.04,0.04417032896222965,300,1000
Vip_1,FOXP2,0.04666666666666667,0.05,0.173,0.20679375196063066,300,1000
Vip_1,KAZN,1.0,29.36,0.923,5.130303869036673,300,1000
Vip_1,NRG1,0.5766666666666667,5.683333333333334,0.108,0.13023954334097337,300,1000
Vip_1,HS3ST2,0.02666666666666667,0.02666666666666667,0.137,0.2562996529059402,300,1000
Vip_1,TMEM255A,0.0033333333333333335,0.0033333333333333335,0.089,0.09319753023801647,300,1000
Vip_1,RORB,0.06,0.06,0.3,0.4269374662580121,300,1000
Vip_1,DCN,0.0,0.0,0.12,0.1530968075606944,300,1000
Vip_1,KIRREL3,0.49,2.3733333333333335,0.454,1.1713491188031064,300,1000
Vip_1,CDH6,0.013333333333333334,0.013333333333333334,0.1,0.1153350524338768,300,1000
Vip_1,SCUBE1,0.0033333333333333335,0.0033333333333333335,0.068,0.06967752106362522,300,1000
Vip_1,FEZF2,0.0,0.0,0.101,0.12346370294833035,300,1000
Vip_1,PDGFD,0.013333333333333334,0.02,0.069,0.075701921042495,300,1000
Vip_1,TH,0.0,0.0,0.167,0.19540167717872112,300,1000
Vip_1,PRKG1,0.15,0.4666666666666667,0.103,0.12348344348481881,300,1000
Vip_1,FBXL7,0.06,0.11,0.208,0.2848759486015665,300,1000
Vip_1,EYA4,0.013333333333333334,0.02,0.058,0.0630336417236875,300,1000
Vip_1,RYR3,0.9233333333333333,5.693333333333333,0.87,4.679527750310047,300,1000
Vip_1,SOX6,0.08666666666666667,0.09333333333333334,0.226,0.26288169777463566,300,1000
Vip_1,HPSE2,0.04666666666666667,0.09666666666666666,0.101,0.11366051029676852,300,1000
Vip_1,FGF12,0.9966666666666667,12.24,0.456,1.0815312683218454,300,1000
Vip_1,DGKG,0.43,0.7633333333333333,0.436,0.7063810599804013,300,1000
Vip_1,SLC14A1,0.01,0.01,0.15,0.22922798138560277,300,1000
Vip_1,SNTB1,0.013333333333333334,0.016666666666666666,0.093,0.11259009105829762,300,1000
Vip_1,LRRK1,0.05,0.056666666666666664,0.147,0.1764784539371403,300,1000
Vip_1,LHX6,0.01,0.01,0.145,0.17254373518866092,300,1000
Vip_1,CTSS,0.09,0.09333333333333334,0.226,0.2728276932045003,300,1000
Vip_1,NOSTRIN,0.013333333333333334,0.013333333333333334,0.077,0.08309185128545496,300,1000
Vip_1,ID3,0.0,0.0,0.183,0.24384911738695372,300,1000
Vip_1,SMYD1,0.0,0.0,0.062,0.0650559097977806,300,1000
Vip_1,SEMA3E,0.09333333333333334,0.25333333333333335,0.118,0.19495568078844372,300,1000
Vip_1,TSHZ2,0.33666666666666667,1.37,0.064,0.07183652546932538,300,1000
Vip_1,PALMD,0.0,0.0,0.143,0.1647634359352316,300,1000
Vip_1,DACH1,0.3333333333333333,0.6666666666666666,0.279,0.4084516635037783,300,1000
Vip_1,THEMIS,0.0033333333333333335,0.0033333333333333335,0.043,0.04516365663267216,300,1000
Vip_1,PRRX1,0.0033333333333333335,0.0033333333333333335,0.047,0.050258298714805326,300,1000
Vip_1,PVALB,0.006666666666666667,0.006666666666666667,0.115,0.1374505793301486,300,1000
Vip_1,ADAMTSL1,0.04666666666666667,0.05,0.055,0.05961539184976255,300,1000
Vip_11,CD22,0.0,0.0,0.074,0.1154441873064179,300,1000
Vip_11,MEIS2,0.02,0.02,0.331,0.4938096883481413,300,1000
Vip_11,TLL1,0.013333333333333334,0.016666666666666666,0.052,0.05114282281326845,300,1000
Vip_11,SV2C,0.016666666666666666,0.016666666666666666,0.106,0.12434715878127925,300,1000
Vip_11,KIAA1217,0.96,6.29,0.648,1.6079252358122587,300,1000
Vip_11,CNTN5,0.31333333333333335,0.93,0.312,0.516354490006843,300,1000
Vip_11,ADAMTS3,0.06333333333333334,0.10666666666666667,0.119,0.1402005956339875,300,1000
Vip_11,LRRC4C,1.0,30.486666666666668,0.653,1.5033880537013713,300,1000
Vip_11,TACR1,0.09,0.13666666666666666,0.499,1.1821553934352114,300,1000
Vip_11,CALB1,0.016666666666666666,0.02,0.109,0.11690970804721465,300,1000
Vip_11,GALNTL6,1.0,39.54333333333334,0.491,0.8728918426922837,300,1000
Vip_11,DCC,0.9533333333333334,12.95,0.575,1.338875786373059,300,1000
Vip_11,NPAS3,0.9433333333333334,8.68,0.283,0.46097903366172216,300,1000
Vip_11,ZNF804A,0.9966666666666667,14.373333333333333,0.494,0.9587519516031137,300,1000
Vip_11,NTNG2,0.07,0.08,0.416,0.6201921339641293,300,1000
Vip_11,NOS1,0.08,0.09666666666666666,0.249,0.3562332821006781,300,1000
Vip_11,ETNPPL,0.0033333333333333335,0.0033333333333333335,0.507,0.9947399446517504,300,1000
Vip_11,ATRNL1,0.9833333333333333,7.68,0.895,3.837233916590247,300,1000
Vip_11,GRM8,0.04,0.04,0.081,0.08409625585216285,300,1000
Vip_11,ZMAT4,0.9966666666666667,13.033333333333333,0.886,3.9498765119500145,300,1000
Vip_11,NKAIN2,0.49666666666666665,1.4766666666666666,0.221,0.2832712049100378,300,1000
Vip_11,GRIN2A,0.96,10.07,0.897,4.220454551233435,300,1000
Vip_11,PAX6,0.0033333333333333335,0.0033333333333333335,0.2,0.2716042428378468,300,1000
Vip_11,LRP1B,1.0,35.266666666666666,0.541,1.0011175397734478,300,1000
Vip_11,TOX,0.03,0.03,0.136,0.15859914991933477,300,1000
Vip_11,ASIC2,0.9266666666666666,8.346666666666666,0.378,0.6004136234017164,300,1000
Vip_11,HTR2C,0.7333333333333333,8.666666666666666,0.772,4.044016668280167,300,1000
Vip_11,ROBO2,1.0,56.55,0.843,3.611564971127614,300,1000
Vip_11,PDZD2,0.6366666666666667,1.28,0.11,0.12121232384060386,300,1000
Vip_11,PEX5L,0.83,3.35,0.746,2.187678367796011,300,1000
Vip_11,TNR,0.94,5.073333333333333,0.954,5.428061787761267,300,1000
Vip_11,CACNA2D3,0.8633333333333333,3.6133333333333333,0.795,2.381263609841275,300,1000
Vip_11,VIP,0.8933333333333333,4.3,0.347,0.9012021243426648,300,1000
Vip_11,DCLK1,1.0,11.693333333333333,0.945,9.068860720440147,300,1000
Vip_11,GRIP1,0.9966666666666667,13.05,0.791,2.0733491815750877,300,1000
Vip_11,ITGA8,0.8666666666666667,3.22,0.8,2.9391690804296187,300,1000
Vip_11,CD74,0.01,0.01,0.548,1.8854186088170632,300,1000
Vip_11,PLD5,1.0,12.74,0.496,1.120731433826287,300,1000
Vip_11,NLGN1,1.0,42.016666666666666,0.204,0.2771431119609515,300,1000
Vip_11,LAMP5,0.05,0.06,0.482,0.9899443161024633,300,1000
Vip_11,ASTN2,0.93,3.8366666666666664,0.562,1.0517150495695413,300,1000
Vip_11,DLX1,0.44666666666666666,0.6033333333333334,0.796,3.650720647598912,300,1000
Vip_11,KCNMB2,0.9966666666666667,13.783333333333333,0.183,0.2181609778735343,300,1000
Vip_11,GRID2,0.96,8.326666666666666,0.507,0.9189725830050985,300,1000
Vip_11,FGF13,0.07666666666666666,0.08,0.306,0.41955156813030786,300,1000
Vip_11,GRIK3,0.4066666666666667,0.63,0.586,1.2856157700897743,300,1000
Vip_11,RGS6,0.9033333333333333,8.12,0.821,3.2085259039886966,300,1000
Vip_11,RBFOX3,0.91,3.4133333333333336,0.944,5.26572526455466,300,1000
Vip_11,SATB2,0.05,0.05,0.622,1.183524916674773,300,1000
Vip_11,CUX2,0.07333333333333333,0.10666666666666667,0.517,0.963050753296704,300,1000
Vip_11,PRRT4,0.13333333333333333,0.14,0.635,1.3412881393532234,300,1000
Vip_11,ANK1,0.9066666666666666,3.35,0.935,4.218670555909681,300,1000
Vip_11,SLC32A1,0.43666666666666665,0.8,0.868,5.402995957242086,300,1000
Vip_11,BTBD11,0.94,5.533333333333333,0.836,3.5339683471508807,300,1000
Vip_11,GRIP2,0.72,1.4533333333333334,0.969,6.712864601318818,300,1000
Vip_11,GAD2,0.6433333333333333,1.22,0.34,0.8013323058257859,300,1000
Vip_11,CBLN2,0.03333333333333333,0.03333333333333333,0.266,0.3966436554657352,300,1000
Vip_11,TAFA1,0.15666666666666668,0.3,0.176,0.21614780238604606,300,1000
Vip_11,KCNIP4,1.0,199.97,0.634,1.5566193509457713,300,1000
Vip_11,CA10,0.07,0.17,0.272,0.4109440790395146,300,1000
Vip_11,CSMD1,1.0,109.22,0.953,7.414163392599396,300,1000
Vip_11,CNTNAP5,1.0,14.45,0.91,4.4116874601415565,300,1000
Vip_11,FRMPD4,1.0,14.593333333333334,0.564,1.3277379541771615,300,1000
Vip_11,HS6ST3,0.93,9.166666666666666,0.512,1.0285107722180493,300,1000
Vip_11,SORCS1,0.15,0.26666666666666666,0.162,0.19292830098224145,300,1000
Vip_11,TENM2,1.0,17.34,0.82,2.35036619713551,300,1000
Vip_11,CLSTN2,0.18666666666666668,0.25333333333333335,0.206,0.2548029914430004,300,1000
Vip_11,ROBO1,1.0,30.05666666666667,0.924,4.63397376691639,300,1000
Vip_11,ZNF385D,0.99,9.486666666666666,0.499,1.2208254591269396,300,1000
Vip_11,COL11A1,0.8333333333333334,2.85,0.876,4.351157320675171,300,1000
Vip_11,SLC24A2,0.5866666666666667,1.6633333333333333,0.43,1.0578368358547472,300,1000
Vip_11,PDE4B,0.9933333333333333,15.43,0.606,1.326217105533843,300,1000
Vip_11,RBFOX1,1.0,26.123333333333335,0.606,1.3593494289691166,300,1000
Vip_11,GRIN3A,0.76,2.0033333333333334,0.578,1.6777706483007595,300,1000
Vip_11,SEMA6D,0.36333333333333334,0.8433333333333334,0.38,0.6302795429352828,300,1000
Vip_11,TMEM132D,0.11,0.12333333333333334,0.376,0.5980055101569757,300,1000
Vip_11,ITGB8,0.023333333333333334,0.023333333333333334,0.413,0.6060723845341796,300,1000
Vip_11,PLCB1,1.0,23.153333333333332,0.705,1.7371531915081768,300,1000
Vip_11,SORCS3,0.9766666666666667,6.206666666666667,0.751,2.459596588514024,300,1000
Vip_11,STXBP6,0.03666666666666667,0.056666666666666664,0.285,0.3989550935162399,300,1000
Vip_11,GRM7,1.0,20.766666666666666,0.941,4.80290564949531,300,1000
Vip_11,HCN1,0.88,4.336666666666667,0.629,1.5909455739833962,300,1000
Vip_11,RFX3,0.8766666666666667,2.7266666666666666,0.746,1.7859038236424398,300,1000
Vip_11,GPC5,0.3566666666666667,1.2066666666666668,0.384,0.576552847332887,300,1000
Vip_11,EBF1,0.0,0.0,0.047,0.04849900853836576,300,1000
Vip_11,UNC5B,0.38333333333333336,0.5166666666666667,0.765,2.256450864319503,300,1000
Vip_11,CARTPT,0.006666666666666667,0.006666666666666667,0.209,0.3362144670931636,300,1000
Vip_11,HTR2A,0.08333333333333333,0.09,0.268,0.4016379468382155,300,1000
Vip_11,LAMA4,0.02,0.023333333333333334,0.122,0.1387368913906484,300,1000
Vip_11,RGS12,1.0,9.713333333333333,0.843,2.5532902944274545,300,1000
Vip_11,CACHD1,0.10666666666666667,0.13666666666666666,0.282,0.3823993899787737,300,1000
Vip_11,EGFR,0.9233333333333333,3.9033333333333333,0.827,2.938147820897973,300,1000
Vip_11,SLIT3,0.06333333333333334,0.07,0.147,0.1929230699220787,300,1000
Vip_11,NFIA,0.8333333333333334,2.8666666666666667,0.541,0.9506450856424832,300,1000
Vip_11,LUZP2,0.023333333333333334,0.03,0.361,0.5470585807115571,300,1000
Vip_11,CHODL,0.023333333333333334,0.043333333333333335,0.054,0.057404582469616626,300,1000
Vip_11,NPY,0.056666666666666664,0.06,0.11,0.12642931734920848,300,1000
Vip_11,DLC1,0.7566666666666667,2.03,0.06,0.06617467337749709,300,1000
Vip_11,L3MBTL4,1.0,11.963333333333333,0.854,3.3425816940141173,300,1000
Vip_11,MOG,0.016666666666666666,0.016666666666666666,0.175,0.39150970686391645,300,1000
Vip_11,NXPH2,0.48,1.1033333333333333,0.173,0.23194008576606612,300,1000
Vip_11,SULF1,0.0,0.0,0.098,0.1027038544806629,300,1000
Vip_11,NDNF,0.0,0.0,0.044,0.044458072897968666,300,1000
Vip_11,FOXP2,0.03666666666666667,0.04,0.139,0.17092041080246048,300,1000
Vip_11,KAZN,1.0,41.38,0.943,4.8648120775433785,300,1000
Vip_11,NRG1,0.82,10.813333333333333,0.192,0.23666979913984829,300,1000
Vip_11,HS3ST2,0.08,0.08666666666666667,0.129,0.22560904776665328,300,1000
Vip_11,TMEM255A,0.0,0.0,0.076,0.08154512542346007,300,1000
Vip_11,RORB,0.04666666666666667,0.05,0.232,0.28631168273140684,300,1000
Vip_11,DCN,0.11,0.26666666666666666,0.205,0.40398960844321097,300,1000
Vip_11,KIRREL3,0.99,10.863333333333333,0.886,3.5979311753692174,300,1000
Vip_11,CDH6,0.016666666666666666,0.016666666666666666,0.088,0.09653278426559135,300,1000
Vip_11,SCUBE1,0.0,0.0,0.078,0.0809565720840589,300,1000
Vip_11,FEZF2,0.0033333333333333335,0.0033333333333333335,0.098,0.11085662116409634,300,1000
Vip_11,PDGFD,0.03,0.05,0.075,0.08025089240590666,300,1000
Vip_11,TH,0.0,0.0,0.159,0.17620582351231318,300,1000
Vip_11,PRKG1,0.33,2.296666666666667,0.158,0.2159819616950861,300,1000
Vip_11,FBXL7,0.06,0.1,0.214,0.28015637345597916,300,1000
Vip_11,EYA4,0.03333333333333333,0.05333333333333334,0.062,0.07000967465985715,300,1000
Vip_11,RYR3,1.0,19.753333333333334,0.987,12.985839492938371,300,1000
Vip_11,SOX6,0.09,0.11666666666666667,0.209,0.25312340434137776,300,1000
Vip_11,HPSE2,0.08333333333333333,0.12333333333333334,0.121,0.14294754746990299,300,1000
Vip_11,FGF12,1.0,20.74,0.316,0.6444337904937092,300,1000
Vip_11,DGKG,0.8,2.3266666666666667,0.63,1.3778769949489693,300,1000
