group,rank,gene,wilcoxon_score,logfoldchange,pval_adj,subclass
Sst_12,49,CACNA2D1,19.522308349609375,1.3588523864746094,3.6431869485013856e-82,Sst
Sst_12,50,OXR1,19.498647689819336,0.6279751062393188,5.699646150975995e-82,Sst
Sst_11,1,NKAIN2,29.694162368774414,2.8276572227478027,3.0481845774673612e-189,Sst
Sst_11,2,SMARCA2,27.941720962524414,2.2760374546051025,5.5471035884630755e-168,Sst
Sst_11,3,TMEFF2,27.517135620117188,2.0477848052978516,6.09078773050726e-163,Sst
Sst_11,4,ADAMTSL1,27.492630004882812,4.175473690032959,1.02528993013937e-162,Sst
Sst_11,5,THSD7A,26.897457122802734,3.3788704872131348,9.810931241057872e-156,Sst
Sst_11,6,ITPR2,25.95225715637207,3.400318145751953,5.7222523112928254e-145,Sst
Sst_11,7,NRXN1,25.762310028076172,1.3858730792999268,7.118851483066835e-143,Sst
Sst_11,8,CNTNAP5,25.349580764770508,2.075934648513794,1.782949175047716e-138,Sst
Sst_11,9,LINGO2,25.100475311279297,3.2298338413238525,9.110970507730865e-136,Sst
Sst_11,10,NRG3,23.96144676208496,0.9837957620620728,9.762183617612867e-124,Sst
Sst_11,11,PTPRO,23.604185104370117,1.8444322347640991,4.6600586292898424e-120,Sst
Sst_11,12,ZBTB20,23.291879653930664,2.685757637023926,6.166040775100817e-117,Sst
Sst_11,13,KIF26B,22.942405700683594,1.324646234512329,1.9517894116737875e-113,Sst
Sst_11,14,ADAMTS19,22.8183650970459,2.2032620906829834,3.1428354647102603e-112,Sst
Sst_11,15,SOX6,22.628847122192383,1.4789235591888428,2.2125513806309187e-110,Sst
Sst_11,16,CUX2,22.61712646484375,2.4914448261260986,2.8034184909346313e-110,Sst
Sst_11,17,HTR2C,22.545438766479492,3.4240548610687256,1.3799231699668036e-109,Sst
Sst_11,18,NXPH2,22.537368774414062,2.503326654434204,1.6110634660007387e-109,Sst
Sst_11,19,GRM7,22.455793380737305,1.8728394508361816,9.86518440815339e-109,Sst
Sst_11,20,CDH12,22.179811477661133,2.6931819915771484,4.379451046208695e-106,Sst
Sst_11,21,PRKCE,22.14261245727539,1.1815797090530396,9.76532261186878e-106,Sst
Sst_11,22,MCUB,22.105955123901367,2.4241695404052734,2.1498883972065755e-105,Sst
Sst_11,23,SGCZ,22.08039665222168,3.4588489532470703,3.699578667307019e-105,Sst
Sst_11,24,SYNDIG1,21.697954177856445,2.923753023147583,1.5229795836934804e-101,Sst
Sst_11,25,SLC27A6,21.355512619018555,2.456374168395996,2.2676577101198058e-98,Sst
Sst_11,26,LINC01122,21.213998794555664,1.5425004959106445,4.465668641712948e-97,Sst
Sst_11,27,OLFM3,21.090185165405273,2.624013900756836,6.0487255206151486e-96,Sst
Sst_11,28,RBMS3,21.035003662109375,1.2623765468597412,1.9037427189115362e-95,Sst
Sst_11,29,PDE4D,20.941370010375977,1.0114192962646484,1.3167378033527835e-94,Sst
Sst_11,30,SLC24A3,20.879558563232422,1.5417689085006714,4.7266521196720017e-94,Sst
Sst_11,31,SLC24A4,20.419918060302734,2.3086910247802734,6.08628099587701e-90,Sst
Sst_11,32,KCNQ5,20.110078811645508,1.6691679954528809,3.1405016678445782e-87,Sst
Sst_11,33,PTPRD,19.901634216308594,1.6995277404785156,2.0212717045466052e-85,Sst
Sst_11,34,FBN2,19.63875961303711,2.1929738521575928,3.593199002287511e-83,Sst
Sst_11,35,SYTL5,19.561710357666016,2.170638084411621,1.5858677242993453e-82,Sst
Sst_11,36,MACROD2,19.48172378540039,1.1409235000610352,7.375007044155903e-82,Sst
Sst_11,37,FSTL5,19.120609283447266,1.4325424432754517,7.671537272029253e-79,Sst
Sst_11,38,DAB1,19.049137115478516,1.3275943994522095,2.9329525045132446e-78,Sst
Sst_11,39,NOTCH2,18.658342361450195,2.4005143642425537,4.1921178785366955e-75,Sst
Sst_11,40,DGKG,18.33513832092285,1.8176738023757935,1.608950563861166e-72,Sst
Sst_11,41,KIAA1217,18.32921028137207,0.5332892537117004,1.774510546589958e-72,Sst
Sst_11,42,ZNF536,18.283754348754883,2.166001558303833,4.0438780076053687e-72,Sst
Sst_11,43,MEF2C,18.280508041381836,1.3179386854171753,4.245795853329407e-72,Sst
Sst_11,44,DMD,17.993181228637695,1.1491714715957642,7.503288515439952e-70,Sst
Sst_11,45,AKAP13,17.962085723876953,2.8153202533721924,1.2754846083997705e-69,Sst
Sst_11,46,FAM135B,17.748319625854492,1.0844300985336304,5.753968316993287e-68,Sst
Sst_11,47,GDA,17.673330307006836,1.785660982131958,2.1596434536266437e-67,Sst
Sst_11,48,TTTY14,17.654483795166016,1.4414325952529907,2.9872776392380124e-67,Sst
Sst_11,49,KIRREL3,17.353899002075195,2.5739128589630127,5.802282867972933e-65,Sst
Sst_11,50,PTPRT,17.31449317932129,1.655886173248291,1.1301153870018065e-64,Sst
Sst_20,1,RBMS3,28.121747970581055,1.66096830368042,1.7725377018768384e-169,Sst
Sst_20,2,ZNF536,26.027952194213867,2.994056224822998,3.989223497044599e-145,Sst
Sst_20,3,NLGN1,25.780542373657227,1.932459831237793,1.2228192585855386e-142,Sst
Sst_20,4,LRP1B,24.668380737304688,1.5497022867202759,1.2999739612987478e-130,Sst
Sst_20,5,MACROD2,23.898639678955078,1.3633493185043335,1.1732598509354782e-122,Sst
Sst_20,6,ARHGAP6,23.540660858154297,2.6205363273620605,5.221746576536845e-119,Sst
Sst_20,7,GRM7,23.49704933166504,1.9439115524291992,1.3264074063822773e-118,Sst
Sst_20,8,CDH12,23.42432403564453,2.75116229057312,6.717642894500316e-118,Sst
Sst_20,9,LINGO2,23.413015365600586,2.971755266189575,8.085169425633743e-118,Sst
Sst_20,10,PCSK5,22.7596378326416,2.2004427909851074,2.7458803285793357e-111,Sst
Sst_20,11,RIMS2,22.749956130981445,0.7903262972831726,3.1958667244251404e-111,Sst
Sst_20,12,THSD7A,22.736913681030273,2.83030104637146,4.033039160500946e-111,Sst
Sst_20,13,SLC24A4,22.428815841674805,2.4496099948883057,4.0448578164405306e-108,Sst
Sst_20,14,NELL2,22.079143524169922,2.3767213821411133,8.367911616404194e-105,Sst
Sst_20,15,TAC1,22.055307388305664,2.5902788639068604,1.349996552849389e-104,Sst
Sst_20,16,MME,22.03456687927246,3.4431169033050537,2.0375542568890203e-104,Sst
Sst_20,17,ROBO2,21.717395782470703,0.9607176184654236,2.0389090915117564e-101,Sst
Sst_20,18,ADAMTS19,21.709022521972656,1.9668760299682617,2.342505550992172e-101,Sst
Sst_20,19,NRXN3,21.707183837890625,0.5514035224914551,2.342505550992172e-101,Sst
Sst_20,20,SYTL5,21.1922607421875,2.2093987464904785,1.3912622099577435e-96,Sst
Sst_20,21,DGKG,20.977628707885742,2.0183212757110596,1.2082804816050627e-94,Sst
Sst_20,22,CUX2,20.931835174560547,2.232497453689575,3.055893030518644e-94,Sst
Sst_20,23,DPP10,20.87675666809082,1.8935273885726929,9.377445734951159e-94,Sst
Sst_20,24,KIF26B,20.832284927368164,1.1232649087905884,2.301408615657477e-93,Sst
Sst_20,25,NKAIN2,20.808778762817383,1.8750947713851929,3.644682322001741e-93,Sst
Sst_20,26,MYRIP,20.799850463867188,1.229030966758728,4.2613985895731876e-93,Sst
Sst_20,27,ANTXR1,20.113576889038086,1.758992314338684,5.2029871537215355e-87,Sst
Sst_20,28,AC073050.1,19.96651268005371,1.2801578044891357,9.459884299566969e-86,Sst
Sst_20,29,SMARCA2,19.834077835083008,1.4525998830795288,1.231231605820284e-84,Sst
Sst_20,30,HCN1,19.8188533782959,1.0995365381240845,1.5888462880541938e-84,Sst
Sst_20,31,PCSK2,19.797212600708008,1.8588896989822388,2.3863339871270593e-84,Sst
Sst_20,32,TMEFF2,19.71431541442871,1.2695187330245972,1.2051154977634815e-83,Sst
Sst_20,33,RBFOX1,19.682661056518555,0.4826295077800751,2.202788315755619e-83,Sst
Sst_20,34,CNTN4,19.608137130737305,1.6603541374206543,9.1613856734307e-83,Sst
Sst_20,35,CDH8,19.46847915649414,1.216865062713623,1.384002113478528e-81,Sst
Sst_20,36,TBC1D4,19.451549530029297,1.5073925256729126,1.887259838130519e-81,Sst
Sst_20,37,DMD,19.40367889404297,1.1839017868041992,4.70105654783908e-81,Sst
Sst_20,38,SOX6,19.179365158081055,1.2254458665847778,3.40203709804428e-79,Sst
Sst_20,39,ITPR2,18.74690055847168,2.391240358352661,1.180702358229554e-75,Sst
Sst_20,40,PTPRO,18.178009033203125,1.369545578956604,4.287293575379274e-71,Sst
Sst_20,41,LPAR1,18.17523193359375,1.928508996963501,4.43607154607387e-71,Sst
Sst_20,42,AL592156.2,18.094436645507812,2.145631790161133,1.86738723457672e-70,Sst
