donor,depth_bin,celltype,count,depth_midpoint,total
H20.33.004,7,L6 IT,7,0.5265249766703246,1476
H20.33.004,7,L6 IT Car3,6,0.5265249766703246,1476
H20.33.004,7,L6b,1,0.5265249766703246,1476
H20.33.004,7,Lamp5,10,0.5265249766703246,1476
H20.33.004,7,Lamp5 Lhx6,10,0.5265249766703246,1476
H20.33.004,7,Microglia-PVM,278,0.5265249766703246,1476
H20.33.004,7,OPC,49,0.5265249766703246,1476
H20.33.004,7,Oligodendrocyte,120,0.5265249766703246,1476
H20.33.004,7,Pax6,2,0.5265249766703246,1476
H20.33.004,7,Pvalb,46,0.5265249766703246,1476
H20.33.004,7,Sncg,2,0.5265249766703246,1476
H20.33.004,7,Sst,26,0.5265249766703246,1476
H20.33.004,7,VLMC,70,0.5265249766703246,1476
H20.33.004,7,Vip,25,0.5265249766703246,1476
H20.33.004,8,Astrocyte,107,0.5736308020987178,1445
H20.33.004,8,Chandelier,7,0.5736308020987178,1445
H20.33.004,8,Endothelial,62,0.5736308020987178,1445
H20.33.004,8,L2/3 IT,87,0.5736308020987178,1445
H20.33.004,8,L4 IT,217,0.5736308020987178,1445
H20.33.004,8,L5 ET,26,0.5736308020987178,1445
H20.33.004,8,L5 IT,214,0.5736308020987178,1445
H20.33.004,8,L5/6 NP,25,0.5736308020987178,1445
H20.33.004,8,L6 IT,15,0.5736308020987178,1445
H20.33.004,8,L6 IT Car3,27,0.5736308020987178,1445
H20.33.004,8,L6b,2,0.5736308020987178,1445
H20.33.004,8,Lamp5,5,0.5736308020987178,1445
H20.33.004,8,Lamp5 Lhx6,7,0.5736308020987178,1445
H20.33.004,8,Microglia-PVM,296,0.5736308020987178,1445
H20.33.004,8,OPC,45,0.5736308020987178,1445
H20.33.004,8,Oligodendrocyte,163,0.5736308020987178,1445
H20.33.004,8,Pax6,2,0.5736308020987178,1445
H20.33.004,8,Pvalb,35,0.5736308020987178,1445
H20.33.004,8,Sncg,1,0.5736308020987178,1445
H20.33.004,8,Sst,23,0.5736308020987178,1445
H20.33.004,8,VLMC,57,0.5736308020987178,1445
H20.33.004,8,Vip,22,0.5736308020987178,1445
H20.33.004,9,Astrocyte,158,0.6232998583340807,1565
H20.33.004,9,Chandelier,5,0.6232998583340807,1565
H20.33.004,9,Endothelial,93,0.6232998583340807,1565
H20.33.004,9,L2/3 IT,85,0.6232998583340807,1565
H20.33.004,9,L4 IT,65,0.6232998583340807,1565
H20.33.004,9,L5 ET,15,0.6232998583340807,1565
H20.33.004,9,L5 IT,244,0.6232998583340807,1565
H20.33.004,9,L5/6 NP,39,0.6232998583340807,1565
H20.33.004,9,L6 CT,8,0.6232998583340807,1565
H20.33.004,9,L6 IT,34,0.6232998583340807,1565
H20.33.004,9,L6 IT Car3,51,0.6232998583340807,1565
H20.33.004,9,L6b,11,0.6232998583340807,1565
H20.33.004,9,Lamp5,5,0.6232998583340807,1565
H20.33.004,9,Lamp5 Lhx6,9,0.6232998583340807,1565
H20.33.004,9,Microglia-PVM,326,0.6232998583340807,1565
H20.33.004,9,OPC,73,0.6232998583340807,1565
H20.33.004,9,Oligodendrocyte,187,0.6232998583340807,1565
H20.33.004,9,Pvalb,39,0.6232998583340807,1565
H20.33.004,9,Sncg,1,0.6232998583340807,1565
H20.33.004,9,Sst,24,0.6232998583340807,1565
H20.33.004,9,VLMC,72,0.6232998583340807,1565
H20.33.004,9,Vip,21,0.6232998583340807,1565
H20.33.004,10,Astrocyte,134,0.6753469056984731,1564
H20.33.004,10,Chandelier,4,0.6753469056984731,1564
H20.33.004,10,Endothelial,62,0.6753469056984731,1564
H20.33.004,10,L2/3 IT,78,0.6753469056984731,1564
H20.33.004,10,L4 IT,94,0.6753469056984731,1564
H20.33.004,10,L5 ET,18,0.6753469056984731,1564
H20.33.004,10,L5 IT,189,0.6753469056984731,1564
H20.33.004,10,L5/6 NP,42,0.6753469056984731,1564
H20.33.004,10,L6 CT,14,0.6753469056984731,1564
H20.33.004,10,L6 IT,60,0.6753469056984731,1564
H20.33.004,10,L6 IT Car3,60,0.6753469056984731,1564
H20.33.004,10,L6b,17,0.6753469056984731,1564
H20.33.004,10,Lamp5,14,0.6753469056984731,1564
H20.33.004,10,Lamp5 Lhx6,12,0.6753469056984731,1564
H20.33.004,10,Microglia-PVM,353,0.6753469056984731,1564
H20.33.004,10,OPC,55,0.6753469056984731,1564
H20.33.004,10,Oligodendrocyte,209,0.6753469056984731,1564
H20.33.004,10,Pvalb,31,0.6753469056984731,1564
H20.33.004,10,Sncg,1,0.6753469056984731,1564
H20.33.004,10,Sst,30,0.6753469056984731,1564
H20.33.004,10,Sst Chodl,3,0.6753469056984731,1564
H20.33.004,10,VLMC,72,0.6753469056984731,1564
H20.33.004,10,Vip,12,0.6753469056984731,1564
H20.33.004,11,Astrocyte,143,0.7286523577098767,1726
H20.33.004,11,Chandelier,5,0.7286523577098767,1726
H20.33.004,11,Endothelial,64,0.7286523577098767,1726
H20.33.004,11,L2/3 IT,11,0.7286523577098767,1726
H20.33.004,11,L4 IT,120,0.7286523577098767,1726
H20.33.004,11,L5 ET,9,0.7286523577098767,1726
H20.33.004,11,L5 IT,212,0.7286523577098767,1726
H20.33.004,11,L5/6 NP,31,0.7286523577098767,1726
H20.33.004,11,L6 CT,24,0.7286523577098767,1726
H20.33.004,11,L6 IT,85,0.7286523577098767,1726
H20.33.004,11,L6 IT Car3,59,0.7286523577098767,1726
H20.33.004,11,L6b,42,0.7286523577098767,1726
H20.33.004,11,Lamp5,9,0.7286523577098767,1726
H20.33.004,11,Lamp5 Lhx6,15,0.7286523577098767,1726
H20.33.004,11,Microglia-PVM,429,0.7286523577098767,1726
H20.33.004,11,OPC,52,0.7286523577098767,1726
H20.33.004,11,Oligodendrocyte,268,0.7286523577098767,1726
H20.33.004,11,Pax6,1,0.7286523577098767,1726
H20.33.004,11,Pvalb,35,0.7286523577098767,1726
H20.33.004,11,Sst,42,0.7286523577098767,1726
H20.33.004,11,VLMC,62,0.7286523577098767,1726
H20.33.004,11,Vip,8,0.7286523577098767,1726
H20.33.004,12,Astrocyte,148,0.7835778716327416,1834
H20.33.004,12,Chandelier,3,0.7835778716327416,1834
H20.33.004,12,Endothelial,81,0.7835778716327416,1834
H20.33.004,12,L2/3 IT,7,0.7835778716327416,1834
H20.33.004,12,L4 IT,35,0.7835778716327416,1834
H20.33.004,12,L5 ET,6,0.7835778716327416,1834
H20.33.004,12,L5 IT,141,0.7835778716327416,1834
H20.33.004,12,L5/6 NP,16,0.7835778716327416,1834
H20.33.004,12,L6 CT,52,0.7835778716327416,1834
H20.33.004,12,L6 IT,130,0.7835778716327416,1834
H20.33.004,12,L6 IT Car3,120,0.7835778716327416,1834
H20.33.004,12,L6b,58,0.7835778716327416,1834
H20.33.004,12,Lamp5,4,0.7835778716327416,1834
H20.33.004,12,Lamp5 Lhx6,16,0.7835778716327416,1834
H20.33.004,12,Microglia-PVM,459,0.7835778716327416,1834
H20.33.004,12,OPC,76,0.7835778716327416,1834
H20.33.004,12,Oligodendrocyte,344,0.7835778716327416,1834
H20.33.004,12,Pvalb,24,0.7835778716327416,1834
H20.33.004,12,Sncg,1,0.7835778716327416,1834
H20.33.004,12,Sst,32,0.7835778716327416,1834
H20.33.004,12,Sst Chodl,1,0.7835778716327416,1834
H20.33.004,12,VLMC,75,0.7835778716327416,1834
H20.33.004,12,Vip,5,0.7835778716327416,1834
H20.33.004,13,Astrocyte,170,0.8417991197317191,1629
H20.33.004,13,Chandelier,6,0.8417991197317191,1629
H20.33.004,13,Endothelial,84,0.8417991197317191,1629
H20.33.004,13,L2/3 IT,3,0.8417991197317191,1629
H20.33.004,13,L4 IT,5,0.8417991197317191,1629
H20.33.004,13,L5 ET,1,0.8417991197317191,1629
H20.33.004,13,L5 IT,33,0.8417991197317191,1629
H20.33.004,13,L5/6 NP,14,0.8417991197317191,1629
H20.33.004,13,L6 CT,48,0.8417991197317191,1629
H20.33.004,13,L6 IT,268,0.8417991197317191,1629
H20.33.004,13,L6 IT Car3,72,0.8417991197317191,1629
H20.33.004,13,L6b,74,0.8417991197317191,1629
H20.33.004,13,Lamp5,2,0.8417991197317191,1629
H20.33.004,13,Lamp5 Lhx6,17,0.8417991197317191,1629
H20.33.004,13,Microglia-PVM,309,0.8417991197317191,1629
H20.33.004,13,OPC,56,0.8417991197317191,1629
H20.33.004,13,Oligodendrocyte,383,0.8417991197317191,1629
H20.33.004,13,Pvalb,7,0.8417991197317191,1629
H20.33.004,13,Sst,23,0.8417991197317191,1629
H20.33.004,13,Sst Chodl,1,0.8417991197317191,1629
H20.33.004,13,VLMC,52,0.8417991197317191,1629
H20.33.004,13,Vip,1,0.8417991197317191,1629
H20.33.004,14,Astrocyte,192,0.9359857751952485,2181
H20.33.004,14,Chandelier,2,0.9359857751952485,2181
H20.33.004,14,Endothelial,77,0.9359857751952485,2181
H20.33.004,14,L2/3 IT,4,0.9359857751952485,2181
H20.33.004,14,L4 IT,3,0.9359857751952485,2181
H20.33.004,14,L5 IT,9,0.9359857751952485,2181
H20.33.004,14,L5/6 NP,6,0.9359857751952485,2181
H20.33.004,14,L6 CT,62,0.9359857751952485,2181
H20.33.004,14,L6 IT,271,0.9359857751952485,2181
H20.33.004,14,L6 IT Car3,20,0.9359857751952485,2181
H20.33.004,14,L6b,107,0.9359857751952485,2181
H20.33.004,14,Lamp5,2,0.9359857751952485,2181
H20.33.004,14,Lamp5 Lhx6,7,0.9359857751952485,2181
H20.33.004,14,Microglia-PVM,463,0.9359857751952485,2181
H20.33.004,14,OPC,95,0.9359857751952485,2181
H20.33.004,14,Oligodendrocyte,782,0.9359857751952485,2181
H20.33.004,14,Pax6,2,0.9359857751952485,2181
H20.33.004,14,Pvalb,5,0.9359857751952485,2181
H20.33.004,14,Sst,13,0.9359857751952485,2181
H20.33.004,14,VLMC,54,0.9359857751952485,2181
H20.33.004,14,Vip,5,0.9359857751952485,2181
H20.33.012,0,Astrocyte,115,0.07012815840520031,904
H20.33.012,0,Endothelial,60,0.07012815840520031,904
H20.33.012,0,L2/3 IT,381,0.07012815840520031,904
H20.33.012,0,L4 IT,2,0.07012815840520031,904
H20.33.012,0,L5 ET,2,0.07012815840520031,904
H20.33.012,0,L6 IT,2,0.07012815840520031,904
H20.33.012,0,L6 IT Car3,5,0.07012815840520031,904
H20.33.012,0,L6b,2,0.07012815840520031,904
H20.33.012,0,Lamp5,28,0.07012815840520031,904
H20.33.012,0,Lamp5 Lhx6,6,0.07012815840520031,904
H20.33.012,0,Microglia-PVM,78,0.07012815840520031,904
H20.33.012,0,OPC,44,0.07012815840520031,904
H20.33.012,0,Oligodendrocyte,16,0.07012815840520031,904
H20.33.012,0,Pax6,6,0.07012815840520031,904
H20.33.012,0,Pvalb,4,0.07012815840520031,904
H20.33.012,0,Sncg,30,0.07012815840520031,904
H20.33.012,0,Sst,4,0.07012815840520031,904
H20.33.012,0,Sst Chodl,3,0.07012815840520031,904
H20.33.012,0,VLMC,72,0.07012815840520031,904
H20.33.012,0,Vip,44,0.07012815840520031,904
H20.33.012,1,Astrocyte,119,0.17196188121655695,758
H20.33.012,1,Chandelier,6,0.17196188121655695,758
H20.33.012,1,Endothelial,40,0.17196188121655695,758
H20.33.012,1,L2/3 IT,325,0.17196188121655695,758
H20.33.012,1,L4 IT,2,0.17196188121655695,758
H20.33.012,1,L5 ET,1,0.17196188121655695,758
H20.33.012,1,L6 IT Car3,6,0.17196188121655695,758
H20.33.012,1,L6b,1,0.17196188121655695,758
H20.33.012,1,Lamp5,6,0.17196188121655695,758
H20.33.012,1,Lamp5 Lhx6,6,0.17196188121655695,758
H20.33.012,1,Microglia-PVM,67,0.17196188121655695,758
H20.33.012,1,OPC,32,0.17196188121655695,758
H20.33.012,1,Oligodendrocyte,25,0.17196188121655695,758
H20.33.012,1,Pax6,4,0.17196188121655695,758
H20.33.012,1,Pvalb,24,0.17196188121655695,758
H20.33.012,1,Sncg,5,0.17196188121655695,758
H20.33.012,1,Sst,6,0.17196188121655695,758
H20.33.012,1,Sst Chodl,1,0.17196188121655695,758
H20.33.012,1,VLMC,34,0.17196188121655695,758
H20.33.012,1,Vip,48,0.17196188121655695,758
H20.33.012,2,Astrocyte,138,0.2359988162850995,713
H20.33.012,2,Chandelier,5,0.2359988162850995,713
H20.33.012,2,Endothelial,60,0.2359988162850995,713
H20.33.012,2,L2/3 IT,250,0.2359988162850995,713
H20.33.012,2,L4 IT,2,0.2359988162850995,713
H20.33.012,2,L5 ET,2,0.2359988162850995,713
H20.33.012,2,L5 IT,1,0.2359988162850995,713
H20.33.012,2,L6 IT,6,0.2359988162850995,713
H20.33.012,2,L6 IT Car3,8,0.2359988162850995,713
H20.33.012,2,L6b,1,0.2359988162850995,713
H20.33.012,2,Lamp5,8,0.2359988162850995,713
H20.33.012,2,Lamp5 Lhx6,12,0.2359988162850995,713
H20.33.012,2,Microglia-PVM,39,0.2359988162850995,713
H20.33.012,2,OPC,42,0.2359988162850995,713
H20.33.012,2,Oligodendrocyte,29,0.2359988162850995,713
H20.33.012,2,Pax6,2,0.2359988162850995,713
H20.33.012,2,Pvalb,23,0.2359988162850995,713
H20.33.012,2,Sst,8,0.2359988162850995,713
H20.33.012,2,Sst Chodl,3,0.2359988162850995,713
H20.33.012,2,VLMC,43,0.2359988162850995,713
H20.33.012,2,Vip,31,0.2359988162850995,713
H20.33.012,3,Astrocyte,150,0.30169529422504904,684
H20.33.012,3,Chandelier,1,0.30169529422504904,684
H20.33.012,3,Endothelial,72,0.30169529422504904,684
H20.33.012,3,L2/3 IT,211,0.30169529422504904,684
H20.33.012,3,L4 IT,8,0.30169529422504904,684
H20.33.012,3,L6 IT,6,0.30169529422504904,684
H20.33.012,3,L6 IT Car3,9,0.30169529422504904,684
H20.33.012,3,L6b,2,0.30169529422504904,684
H20.33.012,3,Lamp5,12,0.30169529422504904,684
H20.33.012,3,Lamp5 Lhx6,5,0.30169529422504904,684
H20.33.012,3,Microglia-PVM,48,0.30169529422504904,684
H20.33.012,3,OPC,37,0.30169529422504904,684
H20.33.012,3,Oligodendrocyte,35,0.30169529422504904,684
H20.33.012,3,Pax6,2,0.30169529422504904,684
H20.33.012,3,Pvalb,20,0.30169529422504904,684
H20.33.012,3,Sncg,1,0.30169529422504904,684
H20.33.012,3,Sst,5,0.30169529422504904,684
H20.33.012,3,VLMC,42,0.30169529422504904,684
H20.33.012,3,Vip,18,0.30169529422504904,684
H20.33.012,4,Astrocyte,103,0.36597000272942565,628
H20.33.012,4,Chandelier,3,0.36597000272942565,628
H20.33.012,4,Endothelial,70,0.36597000272942565,628
H20.33.012,4,L2/3 IT,170,0.36597000272942565,628
H20.33.012,4,L4 IT,41,0.36597000272942565,628
H20.33.012,4,L5 IT,4,0.36597000272942565,628
H20.33.012,4,L6 IT,2,0.36597000272942565,628
H20.33.012,4,L6 IT Car3,4,0.36597000272942565,628
H20.33.012,4,Lamp5,10,0.36597000272942565,628
H20.33.012,4,Lamp5 Lhx6,11,0.36597000272942565,628
H20.33.012,4,Microglia-PVM,41,0.36597000272942565,628
H20.33.012,4,OPC,27,0.36597000272942565,628
H20.33.012,4,Oligodendrocyte,36,0.36597000272942565,628
H20.33.012,4,Pax6,1,0.36597000272942565,628
H20.33.012,4,Pvalb,24,0.36597000272942565,628
H20.33.012,4,Sncg,2,0.36597000272942565,628
H20.33.012,4,Sst,10,0.36597000272942565,628
H20.33.012,4,VLMC,47,0.36597000272942565,628
H20.33.012,4,Vip,22,0.36597000272942565,628
H20.33.012,5,Astrocyte,120,0.4252794918490117,693
H20.33.012,5,Chandelier,5,0.4252794918490117,693
H20.33.012,5,Endothelial,58,0.4252794918490117,693
H20.33.012,5,L2/3 IT,127,0.4252794918490117,693
H20.33.012,5,L4 IT,156,0.4252794918490117,693
H20.33.012,5,L5 IT,10,0.4252794918490117,693
H20.33.012,5,L6 IT,5,0.4252794918490117,693
H20.33.012,5,L6 IT Car3,12,0.4252794918490117,693
H20.33.012,5,L6b,1,0.4252794918490117,693
H20.33.012,5,Lamp5,10,0.4252794918490117,693
H20.33.012,5,Lamp5 Lhx6,9,0.4252794918490117,693
H20.33.012,5,Microglia-PVM,40,0.4252794918490117,693
H20.33.012,5,OPC,15,0.4252794918490117,693
H20.33.012,5,Oligodendrocyte,35,0.4252794918490117,693
H20.33.012,5,Pvalb,18,0.4252794918490117,693
H20.33.012,5,Sncg,1,0.4252794918490117,693
H20.33.012,5,Sst,8,0.4252794918490117,693
H20.33.012,5,Sst Chodl,2,0.4252794918490117,693
H20.33.012,5,VLMC,48,0.4252794918490117,693
H20.33.012,5,Vip,13,0.4252794918490117,693
H20.33.012,6,Astrocyte,100,0.4785746476917123,794
H20.33.012,6,Chandelier,4,0.4785746476917123,794
H20.33.012,6,Endothelial,60,0.4785746476917123,794
H20.33.012,6,L2/3 IT,34,0.4785746476917123,794
H20.33.012,6,L4 IT,329,0.4785746476917123,794
H20.33.012,6,L5 ET,1,0.4785746476917123,794
H20.33.012,6,L5 IT,64,0.4785746476917123,794
H20.33.012,6,L6 IT Car3,6,0.4785746476917123,794
H20.33.012,6,L6b,1,0.4785746476917123,794
H20.33.012,6,Lamp5,16,0.4785746476917123,794
H20.33.012,6,Lamp5 Lhx6,2,0.4785746476917123,794
H20.33.012,6,Microglia-PVM,31,0.4785746476917123,794
H20.33.012,6,OPC,25,0.4785746476917123,794
H20.33.012,6,Oligodendrocyte,33,0.4785746476917123,794
H20.33.012,6,Pvalb,33,0.4785746476917123,794
H20.33.012,6,Sncg,1,0.4785746476917123,794
H20.33.012,6,Sst,10,0.4785746476917123,794
H20.33.012,6,Sst Chodl,2,0.4785746476917123,794
H20.33.012,6,VLMC,34,0.4785746476917123,794
H20.33.012,6,Vip,8,0.4785746476917123,794
H20.33.012,7,Astrocyte,90,0.5265249766703246,765
H20.33.012,7,Endothelial,41,0.5265249766703246,765
H20.33.012,7,L2/3 IT,7,0.5265249766703246,765
H20.33.012,7,L4 IT,313,0.5265249766703246,765
H20.33.012,7,L5 ET,3,0.5265249766703246,765
H20.33.012,7,L5 IT,149,0.5265249766703246,765
H20.33.012,7,L5/6 NP,2,0.5265249766703246,765
H20.33.012,7,L6 IT,7,0.5265249766703246,765
H20.33.012,7,L6 IT Car3,7,0.5265249766703246,765
H20.33.012,7,L6b,3,0.5265249766703246,765
H20.33.012,7,Lamp5,12,0.5265249766703246,765
H20.33.012,7,Lamp5 Lhx6,9,0.5265249766703246,765
H20.33.012,7,Microglia-PVM,32,0.5265249766703246,765
H20.33.012,7,OPC,18,0.5265249766703246,765
H20.33.012,7,Oligodendrocyte,17,0.5265249766703246,765
H20.33.012,7,Pvalb,17,0.5265249766703246,765
H20.33.012,7,Sncg,1,0.5265249766703246,765
H20.33.012,7,Sst,3,0.5265249766703246,765
H20.33.012,7,VLMC,25,0.5265249766703246,765
H20.33.012,7,Vip,9,0.5265249766703246,765
H20.33.012,8,Astrocyte,83,0.5736308020987178,613
H20.33.012,8,Endothelial,35,0.5736308020987178,613
H20.33.012,8,L2/3 IT,1,0.5736308020987178,613
H20.33.012,8,L4 IT,128,0.5736308020987178,613
H20.33.012,8,L5 ET,13,0.5736308020987178,613
H20.33.012,8,L5 IT,153,0.5736308020987178,613
H20.33.012,8,L5/6 NP,21,0.5736308020987178,613
H20.33.012,8,L6 IT,4,0.5736308020987178,613
H20.33.012,8,L6 IT Car3,11,0.5736308020987178,613
H20.33.012,8,L6b,2,0.5736308020987178,613
H20.33.012,8,Lamp5,12,0.5736308020987178,613
H20.33.012,8,Lamp5 Lhx6,4,0.5736308020987178,613
H20.33.012,8,Microglia-PVM,35,0.5736308020987178,613
H20.33.012,8,OPC,29,0.5736308020987178,613
H20.33.012,8,Oligodendrocyte,26,0.5736308020987178,613
H20.33.012,8,Pvalb,19,0.5736308020987178,613
H20.33.012,8,Sst,8,0.5736308020987178,613
H20.33.012,8,Sst Chodl,1,0.5736308020987178,613
H20.33.012,8,VLMC,21,0.5736308020987178,613
H20.33.012,8,Vip,7,0.5736308020987178,613
H20.33.012,9,Astrocyte,101,0.6232998583340807,561
H20.33.012,9,Endothelial,33,0.6232998583340807,561
H20.33.012,9,L2/3 IT,1,0.6232998583340807,561
H20.33.012,9,L4 IT,36,0.6232998583340807,561
H20.33.012,9,L5 ET,8,0.6232998583340807,561
H20.33.012,9,L5 IT,149,0.6232998583340807,561
H20.33.012,9,L5/6 NP,40,0.6232998583340807,561
H20.33.012,9,L6 CT,1,0.6232998583340807,561
H20.33.012,9,L6 IT,12,0.6232998583340807,561
H20.33.012,9,L6 IT Car3,10,0.6232998583340807,561
H20.33.012,9,L6b,6,0.6232998583340807,561
H20.33.012,9,Lamp5,15,0.6232998583340807,561
H20.33.012,9,Lamp5 Lhx6,4,0.6232998583340807,561
H20.33.012,9,Microglia-PVM,43,0.6232998583340807,561
H20.33.012,9,OPC,32,0.6232998583340807,561
H20.33.012,9,Oligodendrocyte,36,0.6232998583340807,561
H20.33.012,9,Pvalb,6,0.6232998583340807,561
H20.33.012,9,Sst,4,0.6232998583340807,561
H20.33.012,9,VLMC,21,0.6232998583340807,561
H20.33.012,9,Vip,3,0.6232998583340807,561
H20.33.012,10,Astrocyte,110,0.6753469056984731,571
H20.33.012,10,Chandelier,1,0.6753469056984731,571
H20.33.012,10,Endothelial,34,0.6753469056984731,571
H20.33.012,10,L2/3 IT,1,0.6753469056984731,571
H20.33.012,10,L4 IT,21,0.6753469056984731,571
H20.33.012,10,L5 ET,1,0.6753469056984731,571
H20.33.012,10,L5 IT,140,0.6753469056984731,571
H20.33.012,10,L5/6 NP,23,0.6753469056984731,571
H20.33.012,10,L6 CT,1,0.6753469056984731,571
H20.33.012,10,L6 IT,23,0.6753469056984731,571
H20.33.012,10,L6 IT Car3,38,0.6753469056984731,571
H20.33.012,10,L6b,11,0.6753469056984731,571
H20.33.012,10,Lamp5,11,0.6753469056984731,571
H20.33.012,10,Lamp5 Lhx6,9,0.6753469056984731,571
H20.33.012,10,Microglia-PVM,42,0.6753469056984731,571
H20.33.012,10,OPC,21,0.6753469056984731,571
H20.33.012,10,Oligodendrocyte,40,0.6753469056984731,571
H20.33.012,10,Pvalb,6,0.6753469056984731,571
H20.33.012,10,Sncg,1,0.6753469056984731,571
H20.33.012,10,Sst,11,0.6753469056984731,571
H20.33.012,10,Sst Chodl,2,0.6753469056984731,571
H20.33.012,10,VLMC,19,0.6753469056984731,571
H20.33.012,10,Vip,5,0.6753469056984731,571
H20.33.012,11,Astrocyte,107,0.7286523577098767,573
H20.33.012,11,Chandelier,2,0.7286523577098767,573
H20.33.012,11,Endothelial,40,0.7286523577098767,573
H20.33.012,11,L2/3 IT,2,0.7286523577098767,573
H20.33.012,11,L4 IT,11,0.7286523577098767,573
H20.33.012,11,L5 ET,1,0.7286523577098767,573
H20.33.012,11,L5 IT,72,0.7286523577098767,573
H20.33.012,11,L5/6 NP,17,0.7286523577098767,573
H20.33.012,11,L6 CT,12,0.7286523577098767,573
H20.33.012,11,L6 IT,46,0.7286523577098767,573
H20.33.012,11,L6 IT Car3,61,0.7286523577098767,573
H20.33.012,11,L6b,29,0.7286523577098767,573
H20.33.012,11,Lamp5,10,0.7286523577098767,573
H20.33.012,11,Lamp5 Lhx6,6,0.7286523577098767,573
H20.33.012,11,Microglia-PVM,46,0.7286523577098767,573
H20.33.012,11,OPC,18,0.7286523577098767,573
H20.33.012,11,Oligodendrocyte,38,0.7286523577098767,573
H20.33.012,11,Pvalb,11,0.7286523577098767,573
H20.33.012,11,Sncg,1,0.7286523577098767,573
H20.33.012,11,Sst,7,0.7286523577098767,573
H20.33.012,11,VLMC,35,0.7286523577098767,573
H20.33.012,11,Vip,1,0.7286523577098767,573
H20.33.012,12,Astrocyte,87,0.7835778716327416,548
H20.33.012,12,Chandelier,3,0.7835778716327416,548
H20.33.012,12,Endothelial,34,0.7835778716327416,548
H20.33.012,12,L2/3 IT,2,0.7835778716327416,548
H20.33.012,12,L4 IT,7,0.7835778716327416,548
H20.33.012,12,L5 ET,3,0.7835778716327416,548
H20.33.012,12,L5 IT,36,0.7835778716327416,548
H20.33.012,12,L5/6 NP,5,0.7835778716327416,548
H20.33.012,12,L6 CT,22,0.7835778716327416,548
H20.33.012,12,L6 IT,105,0.7835778716327416,548
H20.33.012,12,L6 IT Car3,67,0.7835778716327416,548
H20.33.012,12,L6b,29,0.7835778716327416,548
H20.33.012,12,Lamp5,4,0.7835778716327416,548
H20.33.012,12,Lamp5 Lhx6,5,0.7835778716327416,548
H20.33.012,12,Microglia-PVM,38,0.7835778716327416,548
H20.33.012,12,OPC,25,0.7835778716327416,548
H20.33.012,12,Oligodendrocyte,33,0.7835778716327416,548
H20.33.012,12,Pax6,1,0.7835778716327416,548
H20.33.012,12,Pvalb,5,0.7835778716327416,548
H20.33.012,12,Sst,5,0.7835778716327416,548
H20.33.012,12,Sst Chodl,3,0.7835778716327416,548
H20.33.012,12,VLMC,26,0.7835778716327416,548
H20.33.012,12,Vip,3,0.7835778716327416,548
H20.33.012,13,Astrocyte,84,0.8417991197317191,546
H20.33.012,13,Chandelier,3,0.8417991197317191,546
H20.33.012,13,Endothelial,30,0.8417991197317191,546
H20.33.012,13,L2/3 IT,4,0.8417991197317191,546
H20.33.012,13,L4 IT,3,0.8417991197317191,546
H20.33.012,13,L5 ET,1,0.8417991197317191,546
H20.33.012,13,L5 IT,10,0.8417991197317191,546
H20.33.012,13,L5/6 NP,1,0.8417991197317191,546
H20.33.012,13,L6 CT,29,0.8417991197317191,546
H20.33.012,13,L6 IT,144,0.8417991197317191,546
H20.33.012,13,L6 IT Car3,23,0.8417991197317191,546
H20.33.012,13,L6b,32,0.8417991197317191,546
H20.33.012,13,Lamp5,5,0.8417991197317191,546
H20.33.012,13,Lamp5 Lhx6,5,0.8417991197317191,546
H20.33.012,13,Microglia-PVM,44,0.8417991197317191,546
H20.33.012,13,OPC,36,0.8417991197317191,546
H20.33.012,13,Oligodendrocyte,41,0.8417991197317191,546
H20.33.012,13,Pvalb,11,0.8417991197317191,546
H20.33.012,13,Sst,6,0.8417991197317191,546
H20.33.012,13,Sst Chodl,3,0.8417991197317191,546
H20.33.012,13,VLMC,28,0.8417991197317191,546
H20.33.012,13,Vip,3,0.8417991197317191,546
H20.33.012,14,Astrocyte,86,0.9359857751952485,739
H20.33.012,14,Chandelier,2,0.9359857751952485,739
H20.33.012,14,Endothelial,47,0.9359857751952485,739
H20.33.012,14,L2/3 IT,8,0.9359857751952485,739
H20.33.012,14,L4 IT,9,0.9359857751952485,739
H20.33.012,14,L5 ET,3,0.9359857751952485,739
H20.33.012,14,L5 IT,5,0.9359857751952485,739
H20.33.012,14,L5/6 NP,2,0.9359857751952485,739
H20.33.012,14,L6 CT,50,0.9359857751952485,739
