sample,diagnosis,stratum,celltype,proportion,count,n_stratum,level
Br6032,SCZ,L2/3,Sst_12,0.0,0,4383,cluster
Br6032,SCZ,L2/3,Sst_13,0.0,0,4383,cluster
Br6032,SCZ,L2/3,Sst_19,0.0009126169290440338,4,4383,cluster
Br6032,SCZ,L2/3,Sst_2,0.00022815423226100844,1,4383,cluster
Br6032,SCZ,L2/3,Sst_20,0.007985398129135296,35,4383,cluster
Br6032,SCZ,L2/3,Sst_22,0.00022815423226100844,1,4383,cluster
Br6032,SCZ,L2/3,Sst_23,0.0,0,4383,cluster
Br6032,SCZ,L2/3,Sst_25,0.0022815423226100846,10,4383,cluster
Br6032,SCZ,L2/3,Sst_3,0.0013689253935660506,6,4383,cluster
Br6032,SCZ,L2/3,Sst_4,0.00022815423226100844,1,4383,cluster
Br6032,SCZ,L2/3,Sst_5,0.0022815423226100846,10,4383,cluster
Br6032,SCZ,L2/3,Sst_7,0.0015970796258270592,7,4383,cluster
Br6032,SCZ,L2/3,Sst_9,0.0,0,4383,cluster
Br6032,SCZ,L2/3,VLMC_1,0.01163586584531143,51,4383,cluster
Br6032,SCZ,L2/3,Vip_1,0.010495094684006388,46,4383,cluster
Br6032,SCZ,L2/3,Vip_11,0.0,0,4383,cluster
Br6032,SCZ,L2/3,Vip_12,0.0,0,4383,cluster
Br6032,SCZ,L2/3,Vip_13,0.0011407711613050423,5,4383,cluster
Br6032,SCZ,L2/3,Vip_14,0.005703855806525211,25,4383,cluster
Br6032,SCZ,L2/3,Vip_15,0.0004563084645220169,2,4383,cluster
Br6032,SCZ,L2/3,Vip_16,0.005247547342003194,23,4383,cluster
Br6032,SCZ,L2/3,Vip_18,0.0004563084645220169,2,4383,cluster
Br6032,SCZ,L2/3,Vip_19,0.008441706593657313,37,4383,cluster
Br6032,SCZ,L2/3,Vip_2,0.0006844626967830253,3,4383,cluster
Br6032,SCZ,L2/3,Vip_21,0.016655258955053615,73,4383,cluster
Br6032,SCZ,L2/3,Vip_23,0.002053388090349076,9,4383,cluster
Br6032,SCZ,L2/3,Vip_4,0.0013689253935660506,6,4383,cluster
Br6032,SCZ,L2/3,Vip_5,0.0011407711613050423,5,4383,cluster
Br6032,SCZ,L2/3,Vip_6,0.0027378507871321013,12,4383,cluster
Br6032,SCZ,L2/3,Vip_9,0.0015970796258270592,7,4383,cluster
Br6032,SCZ,L4,Astro_1,0.0,0,5029,cluster
Br6032,SCZ,L4,Astro_2,0.05448399284151919,274,5029,cluster
Br6032,SCZ,L4,Astro_3,0.0,0,5029,cluster
Br6032,SCZ,L4,Astro_4,0.0067607874328892426,34,5029,cluster
Br6032,SCZ,L4,Astro_5,0.006959634122091867,35,5029,cluster
Br6032,SCZ,L4,Astro_6-SEAAD,0.005170013919268244,26,5029,cluster
Br6032,SCZ,L4,Chandelier_1,0.0031815470272419963,16,5029,cluster
Br6032,SCZ,L4,Chandelier_2,0.007953867568104992,40,5029,cluster
Br6032,SCZ,L4,Endo_1,0.041161264664943326,207,5029,cluster
Br6032,SCZ,L4,Endo_2,0.08192483595148141,412,5029,cluster
Br6032,SCZ,L4,Endo_3,0.001789620202823623,9,5029,cluster
Br6032,SCZ,L4,L2/3 IT_1,0.06939749453171605,349,5029,cluster
Br6032,SCZ,L4,L2/3 IT_10,0.0029827003380393717,15,5029,cluster
Br6032,SCZ,L4,L2/3 IT_12,0.09345794392523364,470,5029,cluster
Br6032,SCZ,L4,L2/3 IT_13,0.01372042155498111,69,5029,cluster
Br6032,SCZ,L4,L2/3 IT_2,0.05746669317955856,289,5029,cluster
Br6032,SCZ,L4,L2/3 IT_3,0.004772320540862995,24,5029,cluster
Br6032,SCZ,L4,L2/3 IT_5,0.007158480811294492,36,5029,cluster
Br6032,SCZ,L4,L2/3 IT_6,0.003976933784052496,20,5029,cluster
Br6032,SCZ,L4,L2/3 IT_7,0.05468283953072181,275,5029,cluster
Br6032,SCZ,L4,L2/3 IT_8,0.0033803937164446213,17,5029,cluster
Br6032,SCZ,L4,L4 IT_1,0.032610857029230465,164,5029,cluster
Br6032,SCZ,L4,L4 IT_2,0.0027838536488367467,14,5029,cluster
Br6032,SCZ,L4,L4 IT_3,0.0023861602704314975,12,5029,cluster
Br6032,SCZ,L4,L4 IT_4,0.004374627162457745,22,5029,cluster
Br6032,SCZ,L4,L5 ET_1,0.00039769337840524953,2,5029,cluster
Br6032,SCZ,L4,L5 ET_2,0.009743487770928615,49,5029,cluster
Br6032,SCZ,L4,L5 IT_1,0.0,0,5029,cluster
Br6032,SCZ,L4,L5 IT_2,0.000994233446013124,5,5029,cluster
Br6032,SCZ,L4,L5 IT_3,0.0,0,5029,cluster
Br6032,SCZ,L4,L5 IT_5,0.00039769337840524953,2,5029,cluster
Br6032,SCZ,L4,L5 IT_6,0.006561940743686618,33,5029,cluster
Br6032,SCZ,L4,L5 IT_7,0.0031815470272419963,16,5029,cluster
Br6032,SCZ,L4,L5/6 NP_1,0.0,0,5029,cluster
Br6032,SCZ,L4,L5/6 NP_2,0.0,0,5029,cluster
Br6032,SCZ,L4,L5/6 NP_3,0.0,0,5029,cluster
Br6032,SCZ,L4,L5/6 NP_4,0.00039769337840524953,2,5029,cluster
Br6032,SCZ,L4,L5/6 NP_6,0.00019884668920262477,1,5029,cluster
Br6032,SCZ,L4,L6 CT_1,0.0,0,5029,cluster
Br6032,SCZ,L4,L6 CT_2,0.0,0,5029,cluster
Br6032,SCZ,L4,L6 CT_3,0.0,0,5029,cluster
Br6032,SCZ,L4,L6 CT_4,0.0,0,5029,cluster
Br6032,SCZ,L4,L6 IT Car3_1,0.0,0,5029,cluster
Br6032,SCZ,L4,L6 IT Car3_2,0.0,0,5029,cluster
Br6032,SCZ,L4,L6 IT Car3_3,0.0,0,5029,cluster
Br6032,SCZ,L4,L6 IT_1,0.005567707297673493,28,5029,cluster
Br6032,SCZ,L4,L6 IT_2,0.001789620202823623,9,5029,cluster
Br6032,SCZ,L4,L6b_1,0.027241996420759595,137,5029,cluster
Br6032,SCZ,L4,L6b_2,0.016703121893020482,84,5029,cluster
Br6032,SCZ,L4,L6b_3,0.0007953867568104991,4,5029,cluster
Br6032,SCZ,L4,L6b_4,0.001988466892026248,10,5029,cluster
Br6032,SCZ,L4,L6b_5,0.003778087094849871,19,5029,cluster
Br6032,SCZ,L4,L6b_6,0.027241996420759595,137,5029,cluster
Br6032,SCZ,L4,Lamp5_1,0.0031815470272419963,16,5029,cluster
Br6032,SCZ,L4,Lamp5_2,0.0007953867568104991,4,5029,cluster
Br6032,SCZ,L4,Lamp5_3,0.002585006959634122,13,5029,cluster
Br6032,SCZ,L4,Lamp5_4,0.0005965400676078744,3,5029,cluster
Br6032,SCZ,L4,Lamp5_5,0.000994233446013124,5,5029,cluster
Br6032,SCZ,L4,Lamp5_6,0.0,0,5029,cluster
Br6032,SCZ,L4,Lamp5_Lhx6_1,0.0027838536488367467,14,5029,cluster
Br6032,SCZ,L4,Lymphocyte,0.006164247365281368,31,5029,cluster
Br6032,SCZ,L4,Micro-PVM_1,0.0013919268244183733,7,5029,cluster
Br6032,SCZ,L4,Micro-PVM_2,0.03459932392125671,174,5029,cluster
Br6032,SCZ,L4,Micro-PVM_2_1-SEAAD,0.001988466892026248,10,5029,cluster
Br6032,SCZ,L4,Micro-PVM_2_3-SEAAD,0.0007953867568104991,4,5029,cluster
Br6032,SCZ,L4,Micro-PVM_3-SEAAD,0.01292503479817061,65,5029,cluster
Br6032,SCZ,L4,Micro-PVM_4-SEAAD,0.0,0,5029,cluster
Br6032,SCZ,L4,Monocyte,0.0041757804732551205,21,5029,cluster
Br6032,SCZ,L4,OPC_1,0.0013919268244183733,7,5029,cluster
Br6032,SCZ,L4,OPC_2,0.0,0,5029,cluster
Br6032,SCZ,L4,OPC_2_1-SEAAD,0.00914694770332074,46,5029,cluster
Br6032,SCZ,L4,OPC_2_2-SEAAD,0.0,0,5029,cluster
Br6032,SCZ,L4,Oligo_1,0.00039769337840524953,2,5029,cluster
Br6032,SCZ,L4,Oligo_2,0.0,0,5029,cluster
Br6032,SCZ,L4,Oligo_2_1-SEAAD,0.021873135812288724,110,5029,cluster
Br6032,SCZ,L4,Oligo_3,0.0023861602704314975,12,5029,cluster
Br6032,SCZ,L4,Oligo_4,0.037780870948498704,190,5029,cluster
Br6032,SCZ,L4,Pax6_1,0.0007953867568104991,4,5029,cluster
Br6032,SCZ,L4,Pax6_2,0.0015907735136209981,8,5029,cluster
Br6032,SCZ,L4,Pax6_3,0.0007953867568104991,4,5029,cluster
Br6032,SCZ,L4,Pax6_4,0.00019884668920262477,1,5029,cluster
Br6032,SCZ,L4,Pericyte_1,0.022668522569099226,114,5029,cluster
Br6032,SCZ,L4,Pericyte_2-SEAAD,0.0005965400676078744,3,5029,cluster
Br6032,SCZ,L4,Pvalb_1,0.0,0,5029,cluster
Br6032,SCZ,L4,Pvalb_10,0.0,0,5029,cluster
Br6032,SCZ,L4,Pvalb_12,0.0,0,5029,cluster
Br6032,SCZ,L4,Pvalb_13,0.00019884668920262477,1,5029,cluster
Br6032,SCZ,L4,Pvalb_15,0.01252734141976536,63,5029,cluster
Br6032,SCZ,L4,Pvalb_2,0.00019884668920262477,1,5029,cluster
Br6032,SCZ,L4,Pvalb_3,0.0,0,5029,cluster
Br6032,SCZ,L4,Pvalb_5,0.00039769337840524953,2,5029,cluster
Br6032,SCZ,L4,Pvalb_6,0.00019884668920262477,1,5029,cluster
Br6032,SCZ,L4,Pvalb_7,0.0,0,5029,cluster
Br6032,SCZ,L4,Pvalb_8,0.0041757804732551205,21,5029,cluster
Br6032,SCZ,L4,Pvalb_9,0.0,0,5029,cluster
Br6032,SCZ,L4,SMC-SEAAD,0.03121893020481209,157,5029,cluster
Br6032,SCZ,L4,Sncg_1,0.0,0,5029,cluster
Br6032,SCZ,L4,Sncg_2,0.0011930801352157488,6,5029,cluster
Br6032,SCZ,L4,Sncg_3,0.0,0,5029,cluster
Br6032,SCZ,L4,Sncg_4,0.000994233446013124,5,5029,cluster
Br6032,SCZ,L4,Sncg_5,0.001789620202823623,9,5029,cluster
Br6032,SCZ,L4,Sncg_6,0.0011930801352157488,6,5029,cluster
Br6032,SCZ,L4,Sncg_8,0.00039769337840524953,2,5029,cluster
Br6032,SCZ,L4,Sst Chodl_1,0.0013919268244183733,7,5029,cluster
Br6032,SCZ,L4,Sst Chodl_2,0.003579240405647246,18,5029,cluster
Br6032,SCZ,L4,Sst_1,0.0011930801352157488,6,5029,cluster
Br6032,SCZ,L4,Sst_10,0.007158480811294492,36,5029,cluster
Br6032,SCZ,L4,Sst_11,0.005170013919268244,26,5029,cluster
Br6032,SCZ,L4,Sst_12,0.0,0,5029,cluster
Br6032,SCZ,L4,Sst_13,0.0,0,5029,cluster
Br6032,SCZ,L4,Sst_19,0.000994233446013124,5,5029,cluster
Br6032,SCZ,L4,Sst_2,0.00019884668920262477,1,5029,cluster
Br6032,SCZ,L4,Sst_20,0.01292503479817061,65,5029,cluster
Br6032,SCZ,L4,Sst_22,0.0007953867568104991,4,5029,cluster
Br6032,SCZ,L4,Sst_23,0.0,0,5029,cluster
Br6032,SCZ,L4,Sst_25,0.0029827003380393717,15,5029,cluster
Br6032,SCZ,L4,Sst_3,0.0023861602704314975,12,5029,cluster
Br6032,SCZ,L4,Sst_4,0.00039769337840524953,2,5029,cluster
Br6032,SCZ,L4,Sst_5,0.003976933784052496,20,5029,cluster
Br6032,SCZ,L4,Sst_7,0.004772320540862995,24,5029,cluster
Br6032,SCZ,L4,Sst_9,0.0,0,5029,cluster
Br6032,SCZ,L4,VLMC_1,0.0067607874328892426,34,5029,cluster
Br6032,SCZ,L4,Vip_1,0.008152714257307616,41,5029,cluster
Br6032,SCZ,L4,Vip_11,0.0,0,5029,cluster
Br6032,SCZ,L4,Vip_12,0.0013919268244183733,7,5029,cluster
Br6032,SCZ,L4,Vip_13,0.0007953867568104991,4,5029,cluster
Br6032,SCZ,L4,Vip_14,0.001789620202823623,9,5029,cluster
Br6032,SCZ,L4,Vip_15,0.000994233446013124,5,5029,cluster
Br6032,SCZ,L4,Vip_16,0.003579240405647246,18,5029,cluster
Br6032,SCZ,L4,Vip_18,0.0011930801352157488,6,5029,cluster
Br6032,SCZ,L4,Vip_19,0.010340027838536488,52,5029,cluster
Br6032,SCZ,L4,Vip_2,0.000994233446013124,5,5029,cluster
Br6032,SCZ,L4,Vip_21,0.012328494730562736,62,5029,cluster
Br6032,SCZ,L4,Vip_23,0.002585006959634122,13,5029,cluster
Br6032,SCZ,L4,Vip_4,0.0011930801352157488,6,5029,cluster
Br6032,SCZ,L4,Vip_5,0.0015907735136209981,8,5029,cluster
Br6032,SCZ,L4,Vip_6,0.0013919268244183733,7,5029,cluster
Br6032,SCZ,L4,Vip_9,0.00039769337840524953,2,5029,cluster
Br6032,SCZ,L5,Astro_1,0.0,0,23682,cluster
Br6032,SCZ,L5,Astro_2,0.050755848323621316,1202,23682,cluster
Br6032,SCZ,L5,Astro_3,0.0,0,23682,cluster
Br6032,SCZ,L5,Astro_4,0.0013512372265855924,32,23682,cluster
Br6032,SCZ,L5,Astro_5,0.0041803901697491765,99,23682,cluster
Br6032,SCZ,L5,Astro_6-SEAAD,0.0036314500464487798,86,23682,cluster
Br6032,SCZ,L5,Chandelier_1,0.005193818089688371,123,23682,cluster
Br6032,SCZ,L5,Chandelier_2,0.0034625453931255807,82,23682,cluster
Br6032,SCZ,L5,Endo_1,0.029769445148213832,705,23682,cluster
Br6032,SCZ,L5,Endo_2,0.08212988767840554,1945,23682,cluster
Br6032,SCZ,L5,Endo_3,0.0020268558398783888,48,23682,cluster
Br6032,SCZ,L5,L2/3 IT_1,0.007600709399543958,180,23682,cluster
Br6032,SCZ,L5,L2/3 IT_10,0.001604594206570391,38,23682,cluster
Br6032,SCZ,L5,L2/3 IT_12,0.03492103707457141,827,23682,cluster
Br6032,SCZ,L5,L2/3 IT_13,0.013090110632547928,310,23682,cluster
Br6032,SCZ,L5,L2/3 IT_2,0.020184106072122288,478,23682,cluster
Br6032,SCZ,L5,L2/3 IT_3,0.004940461109703572,117,23682,cluster
Br6032,SCZ,L5,L2/3 IT_5,0.006291698336289165,149,23682,cluster
Br6032,SCZ,L5,L2/3 IT_6,0.00038003546997719787,9,23682,cluster
Br6032,SCZ,L5,L2/3 IT_7,0.007305126256228359,173,23682,cluster
Br6032,SCZ,L5,L2/3 IT_8,0.0008022971032851955,19,23682,cluster
Br6032,SCZ,L5,L4 IT_1,0.07934296089857276,1879,23682,cluster
Br6032,SCZ,L5,L4 IT_2,0.03454100160459421,818,23682,cluster
Br6032,SCZ,L5,L4 IT_3,0.005109365763026771,121,23682,cluster
Br6032,SCZ,L5,L4 IT_4,0.01076767164935394,255,23682,cluster
Br6032,SCZ,L5,L5 ET_1,0.0022379866565323875,53,23682,cluster
Br6032,SCZ,L5,L5 ET_2,0.028080398614981843,665,23682,cluster
Br6032,SCZ,L5,L5 IT_1,0.0028291529431635843,67,23682,cluster
Br6032,SCZ,L5,L5 IT_2,0.01629929904568871,386,23682,cluster
Br6032,SCZ,L5,L5 IT_3,0.0017312726965627904,41,23682,cluster
Br6032,SCZ,L5,L5 IT_5,0.007685161726205557,182,23682,cluster
Br6032,SCZ,L5,L5 IT_6,0.030022802128198633,711,23682,cluster
Br6032,SCZ,L5,L5 IT_7,0.03145849168144582,745,23682,cluster
Br6032,SCZ,L5,L5/6 NP_1,0.0003378093066463981,8,23682,cluster
Br6032,SCZ,L5,L5/6 NP_2,0.0001266784899923993,3,23682,cluster
Br6032,SCZ,L5,L5/6 NP_3,0.00016890465332319906,4,23682,cluster
Br6032,SCZ,L5,L5/6 NP_4,0.01625707288235791,385,23682,cluster
Br6032,SCZ,L5,L5/6 NP_6,0.000717844776623596,17,23682,cluster
Br6032,SCZ,L5,L6 CT_1,0.0,0,23682,cluster
Br6032,SCZ,L5,L6 CT_2,0.000717844776623596,17,23682,cluster
Br6032,SCZ,L5,L6 CT_3,0.0014779157165779918,35,23682,cluster
Br6032,SCZ,L5,L6 CT_4,0.0,0,23682,cluster
Br6032,SCZ,L5,L6 IT Car3_1,0.00016890465332319906,4,23682,cluster
Br6032,SCZ,L5,L6 IT Car3_2,0.0,0,23682,cluster
Br6032,SCZ,L5,L6 IT Car3_3,0.00177349885989359,42,23682,cluster
Br6032,SCZ,L5,L6 IT_1,0.002280212819863187,54,23682,cluster
Br6032,SCZ,L5,L6 IT_2,0.003758128536441179,89,23682,cluster
Br6032,SCZ,L5,L6b_1,0.019719618275483488,467,23682,cluster
Br6032,SCZ,L5,L6b_2,0.02170424795203108,514,23682,cluster
Br6032,SCZ,L5,L6b_3,0.0008445232666159953,20,23682,cluster
Br6032,SCZ,L5,L6b_4,0.0007600709399543957,18,23682,cluster
Br6032,SCZ,L5,L6b_5,0.0015623680432395913,37,23682,cluster
Br6032,SCZ,L5,L6b_6,0.017101596148973903,405,23682,cluster
Br6032,SCZ,L5,Lamp5_1,0.004433747149733975,105,23682,cluster
Br6032,SCZ,L5,Lamp5_2,0.0005911662866311967,14,23682,cluster
Br6032,SCZ,L5,Lamp5_3,0.0018579511865551895,44,23682,cluster
Br6032,SCZ,L5,Lamp5_4,0.0,0,23682,cluster
Br6032,SCZ,L5,Lamp5_5,0.0,0,23682,cluster
Br6032,SCZ,L5,Lamp5_6,0.0,0,23682,cluster
Br6032,SCZ,L5,Lamp5_Lhx6_1,0.002153534329870788,51,23682,cluster
Br6032,SCZ,L5,Lymphocyte,0.004095937843087577,97,23682,cluster
Br6032,SCZ,L5,Micro-PVM_1,0.0011401064099315936,27,23682,cluster
Br6032,SCZ,L5,Micro-PVM_2,0.03340089519466261,791,23682,cluster
Br6032,SCZ,L5,Micro-PVM_2_1-SEAAD,0.001435689553247192,34,23682,cluster
Br6032,SCZ,L5,Micro-PVM_2_3-SEAAD,0.0008022971032851955,19,23682,cluster
Br6032,SCZ,L5,Micro-PVM_3-SEAAD,0.010176505362722743,241,23682,cluster
Br6032,SCZ,L5,Micro-PVM_4-SEAAD,0.0,0,23682,cluster
Br6032,SCZ,L5,Monocyte,0.0029136052698251836,69,23682,cluster
Br6032,SCZ,L5,OPC_1,0.0015201418799087915,36,23682,cluster
Br6032,SCZ,L5,OPC_2,0.0,0,23682,cluster
Br6032,SCZ,L5,OPC_2_1-SEAAD,0.01076767164935394,255,23682,cluster
Br6032,SCZ,L5,OPC_2_2-SEAAD,0.0,0,23682,cluster
Br6032,SCZ,L5,Oligo_1,0.0011401064099315936,27,23682,cluster
Br6032,SCZ,L5,Oligo_2,0.0,0,23682,cluster
Br6032,SCZ,L5,Oligo_2_1-SEAAD,0.046871041297187735,1110,23682,cluster
Br6032,SCZ,L5,Oligo_3,0.003884807026433578,92,23682,cluster
Br6032,SCZ,L5,Oligo_4,0.11561523519972976,2738,23682,cluster
Br6032,SCZ,L5,Pax6_1,0.0,0,23682,cluster
Br6032,SCZ,L5,Pax6_2,0.00029558314331559835,7,23682,cluster
Br6032,SCZ,L5,Pax6_3,0.0002111308166539988,5,23682,cluster
Br6032,SCZ,L5,Pax6_4,0.0,0,23682,cluster
Br6032,SCZ,L5,Pericyte_1,0.01980407060214509,469,23682,cluster
Br6032,SCZ,L5,Pericyte_2-SEAAD,0.0003378093066463981,8,23682,cluster
Br6032,SCZ,L5,Pvalb_1,4.2226163330799764e-05,1,23682,cluster
Br6032,SCZ,L5,Pvalb_10,0.0,0,23682,cluster
Br6032,SCZ,L5,Pvalb_12,0.00016890465332319906,4,23682,cluster
Br6032,SCZ,L5,Pvalb_13,0.0014779157165779918,35,23682,cluster
Br6032,SCZ,L5,Pvalb_15,0.02318216366860907,549,23682,cluster
Br6032,SCZ,L5,Pvalb_2,0.0,0,23682,cluster
Br6032,SCZ,L5,Pvalb_3,0.0,0,23682,cluster
Br6032,SCZ,L5,Pvalb_5,4.2226163330799764e-05,1,23682,cluster
Br6032,SCZ,L5,Pvalb_6,0.0006333924499619965,15,23682,cluster
Br6032,SCZ,L5,Pvalb_7,0.0,0,23682,cluster
Br6032,SCZ,L5,Pvalb_8,0.002280212819863187,54,23682,cluster
Br6032,SCZ,L5,Pvalb_9,0.00016890465332319906,4,23682,cluster
Br6032,SCZ,L5,SMC-SEAAD,0.023351068321932268,553,23682,cluster
Br6032,SCZ,L5,Sncg_1,0.0,0,23682,cluster
Br6032,SCZ,L5,Sncg_2,0.0,0,23682,cluster
Br6032,SCZ,L5,Sncg_3,4.2226163330799764e-05,1,23682,cluster
Br6032,SCZ,L5,Sncg_4,0.0006333924499619965,15,23682,cluster
Br6032,SCZ,L5,Sncg_5,0.0005067139599695972,12,23682,cluster
Br6032,SCZ,L5,Sncg_6,8.445232666159953e-05,2,23682,cluster
Br6032,SCZ,L5,Sncg_8,0.0,0,23682,cluster
Br6032,SCZ,L5,Sst Chodl_1,0.000717844776623596,17,23682,cluster
Br6032,SCZ,L5,Sst Chodl_2,0.000548940123300397,13,23682,cluster
Br6032,SCZ,L5,Sst_1,0.000548940123300397,13,23682,cluster
Br6032,SCZ,L5,Sst_10,0.01262562283590913,299,23682,cluster
Br6032,SCZ,L5,Sst_11,0.0007600709399543957,18,23682,cluster
Br6032,SCZ,L5,Sst_12,0.00016890465332319906,4,23682,cluster
Br6032,SCZ,L5,Sst_13,0.001604594206570391,38,23682,cluster
Br6032,SCZ,L5,Sst_19,0.0045181994763955746,107,23682,cluster
Br6032,SCZ,L5,Sst_2,4.2226163330799764e-05,1,23682,cluster
Br6032,SCZ,L5,Sst_20,0.002871379106494384,68,23682,cluster
Br6032,SCZ,L5,Sst_22,4.2226163330799764e-05,1,23682,cluster
Br6032,SCZ,L5,Sst_23,0.0,0,23682,cluster
Br6032,SCZ,L5,Sst_25,0.00029558314331559835,7,23682,cluster
Br6032,SCZ,L5,Sst_3,0.0053204965796807705,126,23682,cluster
Br6032,SCZ,L5,Sst_4,0.0009289755932775948,22,23682,cluster
Br6032,SCZ,L5,Sst_5,0.005067139599695972,120,23682,cluster
Br6032,SCZ,L5,Sst_7,0.002449117473186386,58,23682,cluster
Br6032,SCZ,L5,Sst_9,0.000886749429946795,21,23682,cluster
Br6032,SCZ,L5,VLMC_1,0.003715902373110379,88,23682,cluster
Br6032,SCZ,L5,Vip_1,0.0019846296765475887,47,23682,cluster
Br6032,SCZ,L5,Vip_11,4.2226163330799764e-05,1,23682,cluster
Br6032,SCZ,L5,Vip_12,0.00016890465332319906,4,23682,cluster
Br6032,SCZ,L5,Vip_13,8.445232666159953e-05,2,23682,cluster
Br6032,SCZ,L5,Vip_14,0.001224558736593193,29,23682,cluster
Br6032,SCZ,L5,Vip_15,8.445232666159953e-05,2,23682,cluster
Br6032,SCZ,L5,Vip_16,0.0006333924499619965,15,23682,cluster
Br6032,SCZ,L5,Vip_18,0.000886749429946795,21,23682,cluster
Br6032,SCZ,L5,Vip_19,0.007558483236213158,179,23682,cluster
Br6032,SCZ,L5,Vip_2,0.000886749429946795,21,23682,cluster
Br6032,SCZ,L5,Vip_21,0.004475973313064775,106,23682,cluster
Br6032,SCZ,L5,Vip_23,0.002786926779832784,66,23682,cluster
Br6032,SCZ,L5,Vip_4,0.0003378093066463981,8,23682,cluster
Br6032,SCZ,L5,Vip_5,0.0002111308166539988,5,23682,cluster
Br6032,SCZ,L5,Vip_6,0.0002111308166539988,5,23682,cluster
Br6032,SCZ,L5,Vip_9,4.2226163330799764e-05,1,23682,cluster
Br6032,SCZ,L6,Astro_1,0.0,0,9319,cluster
Br6032,SCZ,L6,Astro_2,0.05987766927781951,558,9319,cluster
Br6032,SCZ,L6,Astro_3,0.00042923060414207535,4,9319,cluster
Br6032,SCZ,L6,Astro_4,0.004506921343491791,42,9319,cluster
Br6032,SCZ,L6,Astro_5,0.006331151411095611,59,9319,cluster
Br6032,SCZ,L6,Astro_6-SEAAD,0.004936151947633866,46,9319,cluster
Br6032,SCZ,L6,Chandelier_1,0.003970383088314197,37,9319,cluster
Br6032,SCZ,L6,Chandelier_2,0.0009657688593196694,9,9319,cluster
Br6032,SCZ,L6,Endo_1,0.019744607790535464,184,9319,cluster
Br6032,SCZ,L6,Endo_2,0.07307651035518832,681,9319,cluster
Br6032,SCZ,L6,Endo_3,0.001287691812426226,12,9319,cluster
Br6032,SCZ,L6,L2/3 IT_1,0.0005365382551775941,5,9319,cluster
Br6032,SCZ,L6,L2/3 IT_10,0.0,0,9319,cluster
Br6032,SCZ,L6,L2/3 IT_12,0.002682691275887971,25,9319,cluster
Br6032,SCZ,L6,L2/3 IT_13,0.00021461530207103768,2,9319,cluster
Br6032,SCZ,L6,L2/3 IT_2,0.003433844833136603,32,9319,cluster
Br6032,SCZ,L6,L2/3 IT_3,0.0003219229531065565,3,9319,cluster
Br6032,SCZ,L6,L2/3 IT_5,0.00021461530207103768,2,9319,cluster
Br6032,SCZ,L6,L2/3 IT_6,0.0,0,9319,cluster
Br6032,SCZ,L6,L2/3 IT_7,0.0,0,9319,cluster
Br6032,SCZ,L6,L2/3 IT_8,0.00010730765103551884,1,9319,cluster
Br6032,SCZ,L6,L4 IT_1,0.030689988196158386,286,9319,cluster
Br6032,SCZ,L6,L4 IT_2,0.0035411524841721213,33,9319,cluster
Br6032,SCZ,L6,L4 IT_3,0.00042923060414207535,4,9319,cluster
Br6032,SCZ,L6,L4 IT_4,0.0008584612082841507,8,9319,cluster
Br6032,SCZ,L6,L5 ET_1,0.00042923060414207535,4,9319,cluster
Br6032,SCZ,L6,L5 ET_2,0.010730765103551884,100,9319,cluster
Br6032,SCZ,L6,L5 IT_1,0.003111921880030046,29,9319,cluster
Br6032,SCZ,L6,L5 IT_2,0.009657688593196694,90,9319,cluster
Br6032,SCZ,L6,L5 IT_3,0.0091211503380191,85,9319,cluster
Br6032,SCZ,L6,L5 IT_5,0.0020388453696748576,19,9319,cluster
Br6032,SCZ,L6,L5 IT_6,0.006974997317308724,65,9319,cluster
Br6032,SCZ,L6,L5 IT_7,0.027792681618199377,259,9319,cluster
Br6032,SCZ,L6,L5/6 NP_1,0.0003219229531065565,3,9319,cluster
Br6032,SCZ,L6,L5/6 NP_2,0.0003219229531065565,3,9319,cluster
Br6032,SCZ,L6,L5/6 NP_3,0.0,0,9319,cluster
Br6032,SCZ,L6,L5/6 NP_4,0.017813070071896125,166,9319,cluster
Br6032,SCZ,L6,L5/6 NP_6,0.0003219229531065565,3,9319,cluster
Br6032,SCZ,L6,L6 CT_1,0.0,0,9319,cluster
Br6032,SCZ,L6,L6 CT_2,0.01201845691597811,112,9319,cluster
Br6032,SCZ,L6,L6 CT_3,0.020281146045713058,189,9319,cluster
Br6032,SCZ,L6,L6 CT_4,0.0,0,9319,cluster
Br6032,SCZ,L6,L6 IT Car3_1,0.0003219229531065565,3,9319,cluster
Br6032,SCZ,L6,L6 IT Car3_2,0.00021461530207103768,2,9319,cluster
Br6032,SCZ,L6,L6 IT Car3_3,0.019959223092606504,186,9319,cluster
Br6032,SCZ,L6,L6 IT_1,0.005258074900740423,49,9319,cluster
Br6032,SCZ,L6,L6 IT_2,0.04410344457559824,411,9319,cluster
Br6032,SCZ,L6,L6b_1,0.016096147655327825,150,9319,cluster
Br6032,SCZ,L6,L6b_2,0.029831526987874234,278,9319,cluster
Br6032,SCZ,L6,L6b_3,0.0019315377186393389,18,9319,cluster
Br6032,SCZ,L6,L6b_4,0.000643845906213113,6,9319,cluster
Br6032,SCZ,L6,L6b_5,0.005258074900740423,49,9319,cluster
Br6032,SCZ,L6,L6b_6,0.05719497800193154,533,9319,cluster
Br6032,SCZ,L6,Lamp5_1,0.003111921880030046,29,9319,cluster
Br6032,SCZ,L6,Lamp5_2,0.0,0,9319,cluster
Br6032,SCZ,L6,Lamp5_3,0.00021461530207103768,2,9319,cluster
